Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00048.trk,,,,,,,
Object,0,,,,,,,
Samples,206,,,,,,,
id,82,,,,,,,
trial,4,,,,,,,
date,55:02.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:41.200,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00048.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,55:35.9,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,56:17.1,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,179.13,153.28,416,248,e ext,-,131.24
2,0.2,179.3,154.34,380,332,e ext,1.07,131.7
3,0.4,181.1,154.97,404,376,e ext,1.92,133.62
4,0.6,181.84,154.22,392,276,e ext,1.05,134.11
5,0.8,181.17,149.95,400,368,e ext,4.32,132.3
6,1,179.63,145.46,380,308,e ext,4.75,129.71
7,1.2,177.26,140.81,480,372,east,5.21,126.41
8,1.4,174.1,136.1,460,380,east,5.68,122.38
9,1.6,170.19,131.39,504,388,east,6.12,117.74
10,1.8,165.58,126.77,524,372,east,6.53,112.57
11,2,160.31,122.28,524,424,east,6.91,106.89
12,2.2,152.96,118.67,576,524,east,8.19,99.33
13,2.4,145.85,115.37,612,572,east,7.84,92.11
14,2.6,138.99,113.14,636,632,east,7.21,85.22
15,2.8,130.1,110.94,696,724,east,9.16,76.34
16,3,122.12,109,744,752,east,8.21,68.44
17,3.2,112.87,107.16,736,824,east,9.44,59.33
18,3.4,103.72,105.45,756,780,east,9.31,50.42
19,3.6,95.31,103.86,744,828,west,8.56,42.4
20,3.8,86.17,102.28,708,788,west,9.27,33.77
21,4,77.68,100,732,736,west,8.8,26.43
22,4.2,69.77,98.36,696,724,west,8.08,20.33
23,4.4,60.97,95.85,632,744,west,9.15,15.26
24,4.6,52.68,92.36,604,684,west,9,14.39
25,4.8,44.89,88.57,572,616,west,8.66,17.45
26,5,38.47,85.44,528,492,west,7.15,21.62
27,5.2,34.31,82.34,516,356,west,5.18,25.81
28,5.4,30.89,79.2,492,328,west,4.65,30.05
29,5.6,27.23,73.09,504,404,west,7.12,37.14
30,5.8,25.1,66.06,580,428,west,7.35,44.41
31,6,24.38,56.28,532,496,west,9.81,53.71
32,6.2,23.63,47.26,520,436,w ext,9.05,62.45
33,6.4,22.87,39.04,496,432,w ext,8.25,70.51
34,6.6,23.05,32.07,420,372,w ext,6.97,77.15
35,6.8,23.53,28.22,436,304,w ext,3.88,80.75
36,7,24.11,25.42,332,264,w ext,2.86,83.33
37,7.2,24.8,23.7,268,256,w ext,1.86,84.85
38,7.4,27.33,22.81,228,288,s ext,2.67,85.16
39,7.6,30.85,23.39,272,396,s ext,3.57,83.91
40,7.8,35.12,23.3,320,360,s ext,4.27,83.36
41,8,40.31,24.56,408,392,s ext,5.34,81.61
42,8.2,46.09,24.1,472,400,s ext,5.81,81.89
43,8.4,54.31,24.52,504,544,s ext,8.22,81.75
44,8.6,63.02,23.06,548,628,south,8.83,84.38
45,8.8,69.92,19.83,520,588,s ext,7.62,88.94
46,9,75.16,15.87,524,596,s ext,6.57,94.11
47,9.2,78.86,12.23,404,408,s ext,5.19,98.66
48,9.4,82.55,8.44,376,404,s ext,5.29,103.4
49,9.6,84.84,8.01,340,316,s ext,2.33,104.56
50,9.8,88.02,11.48,360,252,s ext,4.7,102.47
51,10,90.38,14.65,380,300,s ext,3.96,100.48
52,10.2,93.51,20.5,384,396,s ext,6.63,96.56
53,10.4,96.54,25.2,528,408,south,5.59,93.89
54,10.6,100.93,30.6,484,476,south,6.96,91.68
55,10.8,105.22,37.29,572,544,south,7.95,88.65
56,11,109.41,43.62,612,592,south,7.58,86.45
57,11.2,114.2,50.36,552,612,south,8.28,85
58,11.4,119.62,56.75,588,620,south,8.38,85.04
59,11.6,125.05,61.43,564,624,south,7.16,86.81
60,11.8,130.51,66.02,552,580,east,7.14,89
61,12,135.36,70.74,596,564,east,6.77,91.07
62,12.2,142.44,76.08,548,656,east,8.86,95.44
63,12.4,147.53,79.48,512,468,east,6.12,99.08
64,12.6,152.02,83.15,476,428,east,5.8,102.32
65,12.8,158.13,86.87,460,488,east,7.16,107.35
