Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00013.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,52,,,,,,,
trial,1,,,,,,,
date,47:56.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00013.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,48:57.1,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,50:27.1,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,86.23,4.49,152,424,s ext,-,108.35
3,0.4,84.59,2.18,220,148,s ext,2.83,109.98
4,0.6,83.03,1.81,320,188,s ext,1.61,109.85
5,0.8,80.8,4.16,272,408,s ext,3.24,106.93
6,1,77.78,6.23,244,340,s ext,3.66,104.09
7,1.2,73.2,8.69,424,500,s ext,5.2,100.54
8,1.4,66.14,10.12,576,704,s ext,7.2,97.68
9,1.6,56.44,10.19,548,828,s ext,9.7,96.22
10,1.8,47.15,8.06,524,728,s ext,9.53,97.93
11,2,39.59,8.46,504,732,s ext,7.57,97.73
12,2.2,33.03,11.32,372,668,s ext,7.16,95.51
13,2.4,28.24,15.09,352,516,s ext,6.1,92.54
14,2.6,25.26,19.82,356,564,s ext,5.58,88.53
15,2.8,23.88,23.28,456,500,w ext,3.72,85.47
16,3,18.09,26.87,392,632,w ext,6.82,83.56
17,3.2,15.06,31.83,340,588,w ext,5.81,79.87
18,3.4,10.23,37.27,196,448,w ext,7.27,76.78
19,3.6,9.64,40.24,280,284,w ext,3.03,74.38
20,3.8,7.5,45.88,292,428,w ext,6.03,70.49
21,4,7.22,52.2,356,576,w ext,6.33,65.29
22,4.2,5.02,57.98,288,484,w ext,6.19,61.85
23,4.4,3.65,63.02,384,448,w ext,5.22,58.72
24,4.6,3.28,69.41,384,560,w ext,6.4,54.22
25,4.8,2.88,75.8,324,548,w ext,6.4,50.14
26,5,2.35,81.11,312,412,w ext,5.33,47.27
27,5.2,0.11,88.45,268,468,w ext,7.68,45.24
28,5.4,0.58,96.08,260,432,w ext,7.64,41.5
29,5.6,0.07,103.66,216,404,w ext,7.6,39.9
30,5.8,1.21,109.01,296,440,w ext,5.47,37.89
31,6,1.52,117.55,284,508,w ext,8.54,37.44
32,6.2,1.74,126.04,288,444,w ext,8.5,38.59
33,6.4,3.58,130.97,312,504,w ext,5.26,38.33
34,6.6,6.22,136.6,292,516,w ext,6.21,38.45
35,6.8,7.07,142.51,328,460,w ext,5.97,40.96
36,7,7.83,150.4,284,524,w ext,7.92,45.35
37,7.2,9.42,154.87,316,464,w ext,4.74,47.44
38,7.4,12.51,161.58,280,540,w ext,7.38,50.82
39,7.6,15.63,164.14,324,508,w ext,4.04,51.32
40,7.8,18.47,171.45,324,552,w ext,7.85,56.31
41,8,21.42,174.76,348,488,w ext,4.43,58.11
42,8.2,25,179.51,348,536,w ext,5.95,61.37
43,8.4,29.31,183.8,340,568,w ext,6.07,64.39
44,8.6,34.99,189.18,272,556,w ext,7.83,68.72
45,8.8,38.58,192,228,388,n ext,4.56,71.15
46,9,42.28,193.03,152,348,n ext,3.85,71.92
47,9.2,44.44,194.81,128,216,n ext,2.8,73.64
48,9.4,48.23,195.07,120,232,n ext,3.79,73.96
49,9.6,48.17,196,112,48,n ext,0.93,74.88
50,9.8,48.95,195.7,132,68,n ext,0.84,74.61
51,10,48.23,195.07,136,116,n ext,0.96,73.96
52,10.2,46.72,194.77,164,92,n ext,1.53,73.61
53,10.4,45.28,193.56,172,176,n ext,1.88,72.38
54,10.6,43.12,191.77,212,240,n ext,2.8,70.63
55,10.8,40.13,191.29,264,228,n ext,3.03,70.3
56,11,36.36,191.23,176,304,w ext,3.77,70.61
57,11.2,34.21,189.56,180,244,w ext,2.73,69.19
58,11.4,32.97,185.64,156,264,w ext,4.11,65.5
59,11.6,33.27,181,176,308,w ext,4.64,60.88
60,11.8,32.78,176.77,248,288,w ext,4.26,56.8
61,12,32.28,172.56,248,280,w ext,4.24,52.77
62,12.2,29.41,169.33,368,352,w ext,4.31,50.34
63,12.4,27.39,163.9,420,420,w ext,5.79,45.82
64,12.6,23.7,159.92,412,392,w ext,5.43,43.66
65,12.8,18.24,158.32,372,440,w ext,5.69,44.99
66,13,15.84,158.29,376,348,w ext,2.4,46.24
67,13.2,13.36,160.25,300,268,w ext,3.16,49.24
68,13.4,10.86,162.27,200,180,w ext,3.21,52.32
69,13.6,10.86,162.27,176,88,w ext,0,52.32
70,13.8,11.62,163.92,164,172,w ext,1.82,53.26
71,14,14,164.84,132,192,w ext,2.56,52.76
72,14.2,15.47,168.06,180,232,w ext,3.54,54.76
73,14.4,20.08,170.71,252,416,w ext,5.31,54.94
74,14.6,23.06,173.05,420,480,w ext,3.8,55.92
75,14.8,25.79,179.12,384,548,w ext,6.65,60.76
