Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00068.trk,,,,,,,
Object,0,,,,,,,
Samples,131,,,,,,,
id,71,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:26.200,dd:HH:mm:ss,,,,,,
23,4.4,131.91,44.29,512,224,south,102.39,2.33
24,4.6,132.57,45.77,508,276,south,102,1.62
25,4.8,133.24,48.06,536,364,south,101.15,2.39
26,5,133.23,50.5,552,344,south,99.71,2.44
27,5.2,133.22,53.73,548,284,east,97.86,3.23
28,5.4,132.54,56.27,576,236,east,95.9,2.63
29,5.6,131.86,60.36,548,276,east,93.09,4.14
30,5.8,131.87,63.49,576,324,east,91.45,3.13
31,6,131.2,66.7,620,396,east,89.26,3.28
32,6.2,129.85,71.47,604,544,east,85.82,4.96
33,6.4,127.82,75.46,624,388,east,82.24,4.48
34,6.6,125.8,80.08,668,444,east,78.51,5.04
35,6.8,123.08,84.61,664,468,east,74.31,5.29
36,7,120.36,89.72,668,452,east,70.09,5.79
37,7.2,117.62,94,680,500,east,66.29,5.07
38,7.4,114.19,99.56,680,520,east,61.74,6.53
39,7.6,112.12,102.97,708,436,east,59.1,3.99
40,7.8,108.64,107.68,716,552,east,55.07,5.85
41,8,105.14,112.33,704,516,north,51.37,5.83
42,8.2,100.9,115.58,736,528,north,47.18,5.34
43,8.4,96.62,120.21,716,540,north,43.33,6.31
44,8.6,93.02,124.24,748,552,north,40.56,5.4
45,8.8,88.66,129.03,720,620,north,37.7,6.48
46,9,84.99,133.26,684,516,north,36.12,5.6
47,9.2,79.8,138.39,668,552,north,34.5,7.3
48,9.4,75.3,143.01,632,524,north,34.11,6.45
49,9.6,70.75,147.88,556,500,north,34.96,6.66
50,9.8,66.97,150.62,604,376,north,35.08,4.67
51,10,61.7,152.99,604,448,north,34.93,5.77
52,10.2,57.15,155.46,544,388,west,35.88,5.17
53,10.4,52.69,155.7,480,528,west,35.14,4.47
54,10.6,48.25,155.23,504,392,west,34.18,4.46
55,10.8,43.87,153.18,508,388,west,32.04,4.84
56,11,40.25,150.08,520,372,west,29.28,4.77
57,11.2,37.32,147.56,528,320,west,27.27,3.87
58,11.4,34.33,145.84,484,444,west,26.48,3.45
59,11.6,32.02,145.62,476,344,west,27.15,2.32
60,11.8,28.92,145.62,516,320,west,28.6,3.11
61,12,26.57,145.41,500,512,west,29.63,2.35
62,12.2,25.06,143.15,500,384,west,28.52,2.72
63,12.4,24.34,139.72,532,320,west,26.22,3.5
64,12.6,24.42,135.17,552,316,west,22.83,4.55
65,12.8,26.1,129.43,548,340,west,17.86,5.99
66,13,27.75,123.8,528,364,west,13.4,5.86
67,13.2,30.17,118.21,568,384,west,9.16,6.09
68,13.4,32.55,111.06,556,412,west,6.68,7.54
69,13.6,34.12,107.54,560,380,west,6.26,3.85
70,13.8,38.05,103.22,532,516,west,5.85,5.84
71,14,41.19,102.39,508,392,west,4.7,3.25
72,14.2,45.07,101.59,584,460,west,4.44,3.97
73,14.4,49.68,100.07,548,508,west,6.29,4.85
74,14.6,54.23,97.09,612,440,west,10.49,5.44
75,14.8,57.97,92.68,648,492,west,16.19,5.78
76,15,61.69,89.16,660,452,west,21.19,5.13
77,15.2,65.37,84.23,644,480,west,27.33,6.15
78,15.4,68.28,79.3,648,476,west,33.04,5.72
79,15.6,70.44,75.06,608,472,south,37.76,4.75
80,15.8,71.84,70.73,612,428,south,42.15,4.55
81,16,73.24,66.38,632,492,south,46.59,4.57
82,16.2,74.63,61.99,656,472,south,51.08,4.6
83,16.4,76.02,58.34,528,432,south,54.94,3.91
84,16.6,78.9,55.68,532,468,south,58.68,3.92
85,16.8,81.09,55.23,548,416,south,60.2,2.23
86,17,84.73,55.72,624,372,south,61.78,3.67
87,17.2,87.63,56.81,644,380,south,62.5,3.1
88,17.4,91.21,57.9,616,372,south,63.78,3.74
89,17.6,94.05,58.86,596,292,south,64.85,3
90,17.8,96.87,61.24,556,424,south,65.01,3.69
91,18,98.97,65.73,496,524,south,63.39,4.95
92,18.2,98.96,68.63,548,332,south,61.48,2.9
93,18.4,98.26,71.49,588,432,south,59.13,2.94
94,18.6,96.17,74.27,636,552,south,55.77,3.48
95,18.8,92.67,76.25,700,416,south,51.79,4.02
96,19,87.03,78.06,736,572,south,46.29,5.92
97,19.2,82.06,79.13,676,532,south,41.88,5.09
98,19.4,76.31,79.37,684,512,south,37.74,5.75
99,19.6,69.76,80.2,656,580,west,33.11,6.61
100,19.8,63.85,81.06,632,504,west,29.17,5.97
101,20,58.61,82.01,596,420,west,26.06,5.33
102,20.2,52.49,81.29,520,604,west,25.22,6.16
103,20.4,49.34,79.27,572,412,west,26.79,3.74
104,20.6,45.31,76.2,584,404,west,29.81,5.06
105,20.8,40.35,71.94,552,456,west,34.46,6.54
106,21,37.07,71.32,536,440,west,35.69,3.33
107,21.2,33.81,71.58,508,508,west,36.2,3.28
108,21.4,32.28,74,532,336,west,34.34,2.86
109,21.6,30.8,77.37,592,284,west,31.75,3.68
110,21.8,31.05,82.82,580,356,west,26.72,5.46
111,22,31.23,87.32,576,324,west,22.75,4.5
112,22.2,31.46,94.45,584,424,west,16.81,7.13
113,22.4,32.4,99.75,616,392,west,12.17,5.39
114,22.6,33.31,106.7,612,404,west,7.41,7.01
115,22.8,34.14,110.97,548,328,west,5.12,4.35
116,23,35.72,116.8,492,464,west,3.52,6.05
117,23.2,38.03,120.76,524,344,west,3.13,4.58
118,23.4,40.33,122.96,476,360,west,3.31,3.18
119,23.6,44.13,124.11,460,424,west,3.17,3.98
120,23.8,47.18,123.74,404,352,west,2.74,3.06
121,24,47.23,121.37,512,348,west,0.39,2.37
122,24.2,47.27,119.01,652,292,platform,0,2.37
123,24.4,48.05,117.37,632,332,platform,0,1.82
124,24.6,48.05,117.37,596,180,platform,0,0
125,24.8,48.05,117.37,612,184,platform,0,0
126,25,47.3,116.64,620,184,platform,0,1.04
127,25.2,47.32,115.86,592,228,platform,0,0.79
128,25.4,47.33,114.28,596,236,platform,0,1.58
129,25.6,47.33,115.07,596,272,platform,0,0.79
130,25.8,48.1,114.23,604,136,platform,0,1.14
131,26,48.85,114.19,592,212,platform,0,0.76
