Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00008.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,53,,,,,,,
trial,4,,,,,,,
date,36:12.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00008.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,36:53.9,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,38:23.9,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,86.63,14.92,240,236,s ext,-,98.75
2,0.2,86.49,11.19,208,272,s ext,3.74,102.17
3,0.4,89.42,7.97,252,252,s ext,4.35,106.25
4,0.6,90.21,9.05,320,204,s ext,1.34,105.55
5,0.8,93.26,10.44,364,364,s ext,3.35,105.51
6,1,97.03,12.71,472,412,s ext,4.4,105.11
7,1.2,100.75,15.7,520,376,s ext,4.77,104.24
8,1.4,104.4,18.49,516,388,s ext,4.59,103.71
9,1.6,108,23.71,484,448,south,6.34,101.32
10,1.8,110.82,29.57,516,448,south,6.5,98.19
11,2,113.58,36.03,556,504,south,7.02,94.9
12,2.2,116.3,42.25,560,540,south,6.79,92.17
13,2.4,117.62,50.03,616,624,south,7.88,87.76
14,2.6,118.93,58.35,644,684,south,8.43,83.53
15,2.8,119.59,65.81,644,624,south,7.49,79.84
16,3,120.27,73.14,656,636,south,7.36,76.58
17,3.2,120.29,80.4,664,632,east,7.27,73.33
18,3.4,119.64,86.88,632,624,east,6.51,70.3
19,3.6,117.6,91.18,640,648,east,4.75,67.02
20,3.8,113.45,94.68,672,616,east,5.42,62.08
21,4,109.29,96.7,684,524,east,4.63,57.55
22,4.2,103.72,98.64,716,568,east,5.9,51.68
23,4.4,97.44,99.17,760,588,south,6.3,45.45
24,4.6,91.12,101.04,792,672,west,6.59,38.87
25,4.8,84.05,102.23,796,692,west,7.17,31.73
26,5,76.92,103.47,724,664,west,7.24,24.53
27,5.2,70.43,104.79,688,636,west,6.63,17.94
28,5.4,66.04,106.93,696,600,west,4.88,13.11
29,5.6,61.59,110.62,696,592,west,5.79,8.01
30,5.8,58.56,115.17,604,516,west,5.46,4.97
31,6,57.74,118.93,544,428,west,3.86,5.38
32,6.2,57.63,123.42,528,352,west,4.49,7.8
33,6.4,58.29,126.34,572,308,west,2.99,10.31
34,6.6,58.94,129.25,532,264,west,2.98,12.99
35,6.8,59.6,131.41,508,232,west,2.26,15.11
36,7,60.98,134.22,516,320,west,3.13,18.18
37,7.2,63.79,137.58,532,432,west,4.38,22.55
38,7.4,66.62,140.19,564,288,west,3.85,26.35
39,7.6,70.21,142,592,404,north,4.02,29.97
40,7.8,73.79,144.61,600,392,north,4.42,34.26
41,8,78.14,146.49,568,432,north,4.74,38.58
42,8.2,82.54,147.75,568,456,north,4.57,42.6
43,8.4,86.98,146.92,556,460,north,4.52,45.39
44,8.6,91.44,144.75,592,412,north,4.95,47.68
45,8.8,95.87,141.99,672,512,north,5.22,49.93
46,9,101.02,139.4,628,532,north,5.76,53.18
47,9.2,106.85,135.55,640,628,north,6.99,57.02
48,9.4,111.21,133.1,692,508,north,5,60.39
49,9.6,117.08,132.33,576,540,north,5.92,65.84
50,9.8,120.03,131.98,548,348,north,2.97,68.61
51,10,123.73,131.76,532,408,north,3.71,72.16
52,10.2,128.16,130.92,536,420,east,4.51,76.32
53,10.4,131.09,129.86,584,328,east,3.12,78.97
54,10.6,134.68,127.34,592,472,east,4.38,82.03
55,10.8,137.5,124.66,628,404,east,3.89,84.43
56,11,139.55,121.81,604,432,east,3.51,86.16
57,11.2,141.6,118.91,580,400,east,3.55,87.99
58,11.4,142.08,115,564,384,east,3.94,88.33
59,11.6,141.07,110.96,576,356,east,4.16,87.31
60,11.8,140.11,106.98,576,352,east,4.1,86.5
61,12,137.68,102.24,596,428,east,5.33,84.52
62,12.2,136.73,96.85,612,416,east,5.47,84.4
63,12.4,135.82,91.52,596,488,east,5.41,84.56
64,12.6,135.66,86.17,616,492,east,5.35,85.76
65,12.8,138.35,81.31,588,508,east,5.55,89.81
66,13,141.76,76.97,572,520,east,5.52,94.49
67,13.2,145.19,73.23,624,468,east,5.08,99.05
68,13.4,150.79,70.55,528,528,east,6.21,105.24
69,13.6,155.07,69.69,516,428,east,4.37,109.54
70,13.8,160.25,71.3,480,460,east,5.42,113.79
71,14,164.12,74.22,440,400,east,4.85,116.49
72,14.2,167.46,79.3,500,436,east,6.08,118.23
73,14.4,169.54,86.69,500,464,east,7.68,118.54
74,14.6,171.06,95.26,512,452,east,8.7,118.53
75,14.8,172.69,103.96,540,492,east,8.86,119.22
76,15,174.46,112.83,548,512,east,9.04,120.69
77,15.2,177.47,124.05,508,576,east,11.61,124.13
78,15.4,180.58,134.66,520,532,e ext,11.06,128.52
79,15.6,183.03,145.45,500,524,e ext,11.06,133.03
