Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00066.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,71,,,,,,,
trial,2,,,,,,,
date,56:12.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00066.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,56:40.0,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,58:10.0,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,-,-,-,-,-,-,-
2,0.2,-,-,-,-,-,-,-
3,0.4,-,-,-,-,-,-,-
4,0.6,120.61,202.57,60,-,n ext,-,108.76
5,0.8,-,-,-,-,-,-,-
6,1,-,-,-,-,-,-,-
7,1.2,111.97,201.05,140,-,n ext,-,102.24
8,1.4,108.28,195.53,168,244,n ext,6.64,95.61
9,1.6,107.34,193.5,384,256,n ext,2.24,93.43
10,1.8,104.59,187.59,396,308,n ext,6.52,87.06
11,2,102.73,181.17,432,380,north,6.68,80.88
12,2.2,102.48,173.52,440,448,north,7.65,74.95
13,2.4,103.81,165.53,528,520,north,8.11,70.29
14,2.6,105.18,159.36,560,488,north,6.32,67.38
15,2.8,108,151.23,508,604,north,8.6,65.11
16,3,109.28,143.86,596,592,north,7.47,62.57
17,3.2,109.07,135.77,644,632,north,8.1,59.18
18,3.4,106,128.35,644,680,north,8.03,54.12
19,3.6,102.34,121.14,668,584,north,8.09,49.12
20,3.8,98.06,114.79,752,660,north,7.65,44.32
21,4,92.47,107.17,772,804,west,9.45,39.05
22,4.2,86.91,99.57,752,804,west,9.42,35.23
23,4.4,80.6,92.45,768,816,west,9.51,32.62
24,4.6,72.71,86.31,692,828,west,10,30.19
25,4.8,64.59,81.15,664,708,west,9.62,29.48
26,5,56.2,76.22,632,712,west,9.73,30.91
27,5.2,47.51,71.56,620,612,west,9.87,34.43
28,5.4,38.44,66.3,596,624,west,10.48,40.33
29,5.6,29.01,61.34,604,616,west,10.66,47.4
30,5.8,21,57.28,540,560,w ext,8.98,54.09
31,6,13.41,50.98,436,528,w ext,9.86,63.13
32,6.2,12.08,46.39,428,480,w ext,4.78,67.81
33,6.4,14.44,43.05,336,476,w ext,4.08,69.76
34,6.6,17.1,42.98,356,380,w ext,2.66,68.76
35,6.8,22.26,41.82,360,380,w ext,5.29,68.05
36,7,27.54,42.74,424,336,w ext,5.35,65.69
37,7.2,34.37,43.23,488,456,west,6.85,63.76
38,7.4,41.97,44.87,524,436,south,7.78,61.24
39,7.6,51.01,46.81,552,604,south,9.24,59.29
40,7.8,60.56,48.62,596,580,south,9.72,58.81
41,8,69.83,50.83,600,628,south,9.54,59.2
42,8.2,78.07,51.62,680,688,south,8.28,61.84
43,8.4,87.59,53.74,692,740,south,9.75,65.01
44,8.6,96.15,55.96,656,748,south,8.85,68.42
45,8.8,104.53,59.15,640,704,south,8.97,71.94
46,9,112.09,61.9,656,640,south,8.04,75.93
47,9.2,119.59,65.07,632,664,south,8.14,80.25
48,9.4,127.09,66.49,648,624,east,7.64,85.81
49,9.6,134.65,68.51,592,696,east,7.82,91.44
50,9.8,142.97,68.7,620,620,east,8.33,98.83
51,10,150.74,68.85,592,612,east,7.77,105.85
52,10.2,157.95,69.07,556,548,east,7.22,112.44
53,10.4,166.13,70.03,492,576,east,8.23,119.75
54,10.6,173.13,72.4,492,472,e ext,7.4,125.63
55,10.8,181.98,74.72,440,516,e ext,9.15,133.45
56,11,188.69,76.72,352,440,e ext,7,139.42
57,11.2,192.54,81.77,228,412,e ext,6.35,142.06
58,11.4,193.42,89.69,128,332,e ext,7.98,141.48
59,11.6,190.7,95.52,156,244,e ext,6.43,137.96
60,11.8,190.24,98.87,244,176,e ext,3.38,137.14
61,12,187.65,105.41,352,292,e ext,7.04,134.06
62,12.2,185.2,112.74,428,380,e ext,7.73,131.43
63,12.4,181.9,119.66,520,412,e ext,7.67,128.28
64,12.6,178,128.11,532,540,east,9.31,125.06
65,12.8,173.24,135.9,532,560,east,9.12,121.5
66,13,168.59,144.17,468,568,east,9.49,118.68
67,13.2,163.77,151.05,560,572,east,8.4,115.9
68,13.4,157.31,157.96,492,660,east,9.46,112.18
69,13.6,151.65,164.87,508,632,north,8.93,109.86
70,13.8,146.67,171,560,620,north,7.9,108.41
71,14,140.76,176.77,540,604,north,8.26,106.48
72,14.2,133.91,182.26,544,628,north,8.78,104.11
73,14.4,127.74,187.29,476,532,north,7.96,102.64
74,14.6,118.85,190.85,444,616,n ext,9.58,98.79
75,14.8,111.45,192.57,380,440,n ext,7.6,95.22
76,15,102.39,194.44,392,460,n ext,9.25,91.2
77,15.2,93.33,195.2,356,460,n ext,9.1,86.88
78,15.4,83.53,196.77,316,472,n ext,9.92,83.75
79,15.6,74.65,197.37,260,400,n ext,8.9,81.09
