Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00023.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,58,,,,,,,
trial,3,,,,,,,
date,18:21.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00023.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,19:10.1,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,20:40.1,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,173.98,46.65,184,292,e ext,-,136.42
2,0.2,171.95,51.56,252,268,e ext,5.32,132.37
3,0.4,168.37,54.86,316,248,e ext,4.86,127.71
4,0.6,164.85,58.92,376,308,east,5.38,122.78
5,0.8,160.58,62.04,440,408,east,5.29,117.61
6,1,154.95,66.19,480,480,east,7,110.77
7,1.2,147.91,69.42,532,548,east,7.74,103.03
8,1.4,139.55,72.49,528,676,east,8.91,94.15
9,1.6,131.96,75.04,564,620,east,8.01,86.17
10,1.8,123.01,74.4,532,768,east,8.97,78.39
11,2,115.48,71.98,576,676,south,7.91,73.04
12,2.2,107.95,67.93,636,692,south,8.55,69.01
13,2.4,101.06,63.58,684,712,south,8.15,66.39
14,2.6,93.33,57.31,636,792,south,9.95,65.58
15,2.8,86.09,50.45,676,760,south,9.97,66.93
16,3,79.31,42.97,664,724,south,10.09,70.13
17,3.2,72.22,34.69,612,700,south,10.9,75.24
18,3.4,65.5,24.8,508,656,south,11.96,83.14
19,3.6,59.19,14.19,480,628,s ext,12.34,92.55
20,3.8,56.11,6.14,316,380,s ext,8.62,100.23
21,4,56.03,5.11,292,152,s ext,1.03,101.24
22,4.2,57.65,4.82,184,228,s ext,1.65,101.68
23,4.4,57.65,4.82,104,120,s ext,0,101.68
24,4.6,56.88,5.48,96,120,s ext,1.01,100.95
25,4.8,53.98,10.12,128,200,s ext,5.47,96.09
26,5,53.38,12.78,304,256,s ext,2.73,93.4
27,5.2,50.39,16.34,360,312,s ext,4.65,89.7
28,5.4,47.55,21.85,356,348,s ext,6.2,84.13
29,5.6,45.57,27.67,424,372,s ext,6.15,78.33
30,5.8,43.72,35.37,476,492,south,7.92,70.66
31,6,41.91,43.93,488,556,south,8.75,62.18
32,6.2,40.94,53.59,520,648,west,9.7,52.62
33,6.4,39.06,62.9,544,632,west,9.5,43.58
34,6.6,37.16,73.1,572,652,west,10.37,33.95
35,6.8,35.13,82.45,568,588,west,9.57,25.44
36,7,33.85,92.82,512,656,west,10.45,16.72
37,7.2,31.64,102.37,520,656,west,9.8,11.07
38,7.4,29.35,112.13,524,580,west,10.02,9.58
39,7.6,26.15,121.35,504,548,west,9.76,13.82
40,7.8,22.06,130.19,504,520,west,9.74,21.65
41,8,18.71,139.32,428,540,w ext,9.73,29.83
42,8.2,15.32,146.95,416,380,w ext,8.35,37.62
43,8.4,12.73,153.65,324,356,w ext,7.18,44.35
44,8.6,11.03,156.25,252,232,w ext,3.11,47.44
45,8.8,11.86,155.94,184,156,w ext,0.88,46.68
46,9,14.21,158.94,104,264,w ext,3.81,47.68
47,9.2,17.39,159.59,160,232,w ext,3.25,46.52
48,9.4,22.18,158.67,236,292,w ext,4.87,43.27
49,9.6,26.9,157.81,340,384,w ext,4.8,40.37
50,9.8,32.34,156.77,376,476,west,5.54,37.47
51,10,37.76,155,380,412,west,5.7,34.49
52,10.2,46.15,152.56,340,488,west,8.74,31.4
53,10.4,52.96,150.1,416,508,west,7.24,29.68
54,10.6,59.71,147.98,460,548,west,7.07,29.53
55,10.8,67.14,146.07,436,512,north,7.67,31.36
56,11,73.05,144.67,396,496,north,6.08,33.84
57,11.2,78.9,145.71,364,440,north,5.93,38.56
58,11.4,81.81,147.04,404,384,north,3.2,41.58
59,11.6,84.74,148.42,384,380,north,3.24,44.68
60,11.8,89.19,149.14,340,452,north,4.5,48.5
61,12,90.67,149.16,352,220,north,1.49,49.67
62,12.2,94.4,149.28,392,360,north,3.73,52.71
63,12.4,98.87,147.3,412,388,north,4.89,55.31
64,12.6,102.57,144.64,408,348,north,4.56,57.03
65,12.8,105.49,141.23,512,400,north,4.48,58
66,13,108.33,135.69,516,492,north,6.22,58.46
67,13.2,111.12,129.5,660,600,north,6.8,59.37
68,13.4,115.29,122.04,652,736,north,8.54,62.08
69,13.6,119.42,114.55,676,752,east,8.56,65.67
70,13.8,124.23,107.67,648,740,east,8.39,70.61
71,14,130.43,100.58,616,784,east,9.42,77.56
72,14.2,136.61,93.79,536,704,east,9.18,84.85
73,14.4,139.95,87.45,448,624,east,7.17,89.55
74,14.6,141.22,82.61,496,464,east,5,92.12
75,14.8,140.32,75.56,472,552,east,7.11,93.66
76,15,138.11,69.53,456,456,east,6.42,94.08
77,15.2,133.93,64.71,564,500,east,6.39,92.62
78,15.4,129.13,60.04,560,532,east,6.69,90.98
