Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00033.trk,,,,,,,
Object,0,,,,,,,
Samples,368,,,,,,,
id,60,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:13.600,dd:HH:mm:ss,,,,,,
23,4.4,22.32,172.47,424,336,w ext,55.65,3.09
24,4.6,19.37,169.15,400,392,w ext,53.85,4.44
25,4.8,17.17,165.39,448,312,w ext,51.6,4.36
26,5,14.21,158.94,440,384,w ext,47.68,7.1
27,5.2,12.77,151.68,476,364,w ext,42.83,7.4
28,5.4,12.1,142.08,460,432,w ext,36.65,9.62
29,5.6,12.15,134.19,488,380,w ext,32.13,7.89
30,5.8,12.09,124.32,544,440,w ext,28.14,9.86
31,6,12.78,114.35,500,460,w ext,26.09,10
32,6.2,14.21,104.41,516,464,w ext,25.93,10.04
33,6.4,15.47,92.64,512,516,west,29.95,11.84
34,6.6,16.7,82.92,532,484,west,35.17,9.79
35,6.8,18.58,71.44,548,544,west,43,11.64
36,7,20.51,62.06,548,512,west,50.01,9.58
37,7.2,22.2,50.73,540,528,w ext,59.67,11.45
38,7.4,23.97,41.45,512,484,w ext,67.89,9.45
39,7.6,25.57,31.11,492,476,w ext,77.46,10.46
40,7.8,26.41,22.39,476,408,s ext,85.77,8.76
41,8,28.47,17.25,456,444,s ext,90.38,5.54
42,8.2,32.35,13.02,440,400,s ext,93.92,5.74
43,8.4,37.23,10.33,452,396,s ext,96.04,5.56
44,8.6,43.83,8.49,432,412,s ext,97.54,6.86
45,8.8,49.58,7.19,448,376,s ext,98.82,5.89
46,9,56.11,6.14,464,360,s ext,100.23,6.61
47,9.2,62.55,4.87,464,456,s ext,102.24,6.56
48,9.4,70.6,4.94,468,436,s ext,103.62,8.05
49,9.6,77.68,4.27,492,440,s ext,105.95,7.11
50,9.8,84.68,4.15,460,432,s ext,108.15,7
51,10,88.51,3.98,272,252,s ext,109.63,3.84
52,10.2,102.8,5.55,340,612,s ext,114.11,14.37
53,10.4,107.19,7.44,492,360,s ext,114.6,4.79
54,10.6,114.36,8.79,504,436,s ext,117.26,7.29
55,10.8,121.36,10.42,476,452,s ext,119.86,7.19
56,11,127.53,12.57,496,476,s ext,121.86,6.54
57,11.2,133.62,14.27,472,456,s ext,124.47,6.32
58,11.4,139.63,17.44,464,480,s ext,126.22,6.79
59,11.6,145.63,20.31,476,476,s ext,128.49,6.65
60,11.8,151.66,23.92,444,488,e ext,130.6,7.03
61,12,157.8,27.45,456,444,e ext,133.17,7.08
62,12.2,162.71,32.72,444,476,e ext,134.07,7.2
63,12.4,168.52,37.83,444,456,e ext,136.12,7.74
64,12.6,173.08,42.89,420,368,e ext,137.44,6.81
65,12.8,176.29,47.78,396,400,e ext,137.95,5.86
66,13,179.95,58.13,380,440,e ext,136.94,10.97
67,13.2,182.17,67.16,384,340,e ext,135.85,9.3
68,13.4,183.66,75.47,416,328,e ext,134.87,8.44
69,13.6,184.77,87.18,428,420,e ext,133.4,11.76
70,13.8,185.92,97.86,436,440,e ext,132.94,10.75
71,14,188.2,109.76,432,428,e ext,134.46,12.11
72,14.2,190.55,120.82,432,400,e ext,136.97,11.31
73,14.4,192.19,131.99,396,404,e ext,139.61,11.28
74,14.6,192.87,141.94,400,420,e ext,141.92,9.97
75,14.8,192.52,150.49,384,360,e ext,143.42,8.56
76,15,191.46,159.77,392,416,e ext,144.93,9.34
77,15.2,189.27,167.38,412,372,e ext,145.37,7.92
78,15.4,186.31,175.5,420,392,e ext,145.74,8.64
79,15.6,182.37,182.91,420,424,e ext,145.41,8.39
80,15.8,179.15,189.45,400,388,e ext,145.76,7.29
81,16,174.74,194.22,380,372,n ext,144.5,6.5
82,16.2,171.06,198.28,396,320,n ext,143.63,5.48
83,16.4,164.3,199.65,360,420,n ext,138.86,6.9
84,16.6,157.24,198.94,344,408,n ext,132.77,7.1
85,16.8,149.04,195.91,412,356,n ext,124.45,8.74
86,17,140.9,192.29,452,416,n ext,115.85,8.91
87,17.2,131.2,188.5,464,500,n ext,106.02,10.41
88,17.4,122.47,183.83,500,484,north,96.41,9.9
89,17.6,113.08,177.92,496,556,north,85.52,11.09
90,17.8,104.81,172.19,524,532,north,75.61,10.06
91,18,96.84,167.21,612,576,north,66.49,9.4
92,18.2,88.36,162.08,612,640,north,57.01,9.91
93,18.4,80.86,157.6,640,620,north,48.82,8.73
94,18.6,72.77,153.68,600,664,north,40.82,8.99
95,18.8,65.57,148.54,584,632,north,32.59,8.84
96,19,59.12,144.26,616,600,west,25.87,7.74
97,19.2,51.96,138.61,608,608,west,18.26,9.12
98,19.4,45.46,131.89,552,672,west,10.72,9.35
99,19.6,41.8,126.02,596,572,west,5.3,6.91
100,19.8,38.04,119.92,636,552,west,2.7,7.17
101,20,36.52,113.37,600,572,west,2.36,6.73
102,20.2,37.29,107.44,572,572,west,3.65,5.98
103,20.4,39.61,101.55,580,536,west,6.29,6.33
104,20.6,44.26,97.53,564,504,west,8.57,6.15
105,20.8,49.63,93.75,580,496,west,12.44,6.56
106,21,55.7,91.01,640,564,west,16.63,6.66
107,21.2,62.44,89.21,640,504,west,21.55,6.97
108,21.4,69.07,88.22,624,576,west,26.31,6.71
109,21.6,76.32,88.7,688,656,west,31.24,7.27
110,21.8,83.45,90.49,680,624,west,36.09,7.35
111,22,89.79,92.82,712,656,south,40.43,6.75
112,22.2,96.06,96.42,728,696,south,44.9,7.23
113,22.4,103.02,102.03,712,800,east,50.31,8.94
114,22.6,107.94,107.65,720,672,east,54.37,7.47
115,22.8,112.96,113.42,728,648,east,59.19,7.65
116,23,118.11,119.44,680,616,east,64.6,7.92
117,23.2,124.26,127.37,668,668,east,71.78,10.03
118,23.4,129.15,134.89,632,596,north,78.16,8.97
119,23.6,134.29,142.94,616,632,north,85.36,9.55
120,23.8,138.92,151.38,576,560,north,92.66,9.62
121,24,142.06,159,560,456,north,98.66,8.24
122,24.2,146.12,166.4,552,432,north,105.66,8.44
123,24.4,150.5,175.19,500,420,north,113.85,9.82
124,24.6,155.75,182.95,456,396,n ext,122.43,9.37
125,24.8,160.31,190.78,412,380,n ext,130.52,9.06
126,25,164.9,197.99,364,304,n ext,138.39,8.54
127,25.2,167.17,201.19,300,152,n ext,142.09,3.92
128,25.4,166.99,200.09,280,164,n ext,141.31,1.11
129,25.6,166.81,199,280,152,n ext,140.53,1.11
130,25.8,168.32,202.82,316,180,n ext,143.98,4.11
131,26,168.51,203.93,316,168,n ext,144.79,1.13
132,26.2,168.3,207.85,300,208,n ext,146.97,3.93
133,26.4,165.74,208.45,292,152,n ext,145.33,2.62
134,26.6,162.58,210.73,320,252,n ext,144.31,3.9
135,26.8,158.27,211.38,308,252,n ext,141.45,4.37
136,27,152.2,212.16,304,284,n ext,137.48,6.12
137,27.2,145.06,211.56,328,320,n ext,131.9,7.17
138,27.4,136.93,209.77,292,340,n ext,124.95,8.32
139,27.6,130.74,209.13,252,256,n ext,120.32,6.22
140,27.8,124.42,206.74,160,212,n ext,114.4,6.76
141,28,118.28,205.68,60,148,n ext,109.75,6.23
142,28.2,-,-,-,-,-,-,-
143,28.4,-,-,-,-,-,-,-
144,28.6,-,-,-,-,-,-,-
145,28.8,77.84,198.9,224,-,n ext,83.58,-
146,29,73.07,196.66,344,240,n ext,79.92,5.28
147,29.2,66.03,194.24,392,376,n ext,75.63,7.44
148,29.4,59.15,191.44,364,404,n ext,71.46,7.42
149,29.6,52.49,187.32,424,452,n ext,66.53,7.84
150,29.8,46.68,183.28,416,464,n ext,62.12,7.07
151,30,40.19,178.88,448,480,w ext,57.93,7.84
152,30.2,34.44,174.28,432,504,w ext,54.06,7.36
153,30.4,28.68,168.74,452,500,w ext,49.99,7.99
154,30.6,23.57,162.71,484,472,w ext,46.22,7.9
155,30.8,19.14,155.15,472,508,w ext,41.81,8.76
156,31,15.34,145.98,496,504,w ext,36.91,9.92
157,31.2,12.14,137.14,484,492,w ext,33.77,9.4
158,31.4,7.86,127.05,472,500,w ext,32.98,10.97
159,31.6,5.89,116.02,464,464,w ext,32.99,11.2
160,31.8,3.76,105.71,448,448,w ext,35.9,10.54
161,32,2.27,93.99,432,488,w ext,40.76,11.81
162,32.2,4.27,82.42,392,464,w ext,44.95,11.75
163,32.4,7.23,73.36,404,364,w ext,48.63,9.53
164,32.6,10.3,66.68,448,420,w ext,51.72,7.35
165,32.8,14.16,59.41,496,432,w ext,55.47,8.23
166,33,16.34,53.93,488,416,w ext,59.15,5.9
167,33.2,17.4,46.15,448,416,w ext,65.73,7.85
168,33.4,18.52,39.42,432,384,w ext,71.55,6.82
169,33.6,20.74,35.19,468,364,w ext,74.82,4.78
170,33.8,24.66,30.73,484,424,w ext,78.04,5.94
171,34,29.57,27.81,468,376,s ext,79.81,5.71
172,34.2,33.54,24.58,496,348,s ext,82.31,5.12
173,34.4,37.48,21.4,460,332,s ext,84.99,5.07
174,34.6,40.62,18.87,440,324,s ext,87.28,4.03
175,34.8,43.45,13.28,404,412,s ext,92.76,6.27
176,35,45.6,9.32,356,336,s ext,96.68,4.5
177,35.2,47.25,9.09,392,404,s ext,96.89,1.67
178,35.4,50.45,7.58,384,424,s ext,98.45,3.54
179,35.6,55.26,5.77,384,472,s ext,100.52,5.14
180,35.8,60.18,5.88,328,520,s ext,100.92,4.93
181,36,64.22,5.53,400,408,s ext,101.85,4.05
182,36.2,69.71,3.65,408,392,s ext,104.71,5.81
183,36.4,74.53,4.29,380,420,s ext,105.13,4.85
184,36.6,79.22,3.74,360,396,s ext,106.89,4.72
185,36.8,83.9,3.96,384,448,s ext,108.07,4.69
186,37,88.55,4.95,280,480,s ext,108.73,4.75
187,37.2,99.81,3.5,176,456,s ext,114.58,11.35
188,37.4,102.78,4.6,368,328,s ext,114.95,3.17
189,37.6,105.72,5.58,472,352,s ext,115.49,3.1
190,37.8,111.51,6.26,388,444,s ext,117.84,5.82
191,38,116.48,6.63,360,404,s ext,120.24,4.99
192,38.2,119.99,6.97,348,404,s ext,121.91,3.53
193,38.4,124.15,7.92,420,472,s ext,123.52,4.27
194,38.6,129.63,9.16,436,464,s ext,125.84,5.61
195,38.8,135.06,9.09,412,464,s ext,129.33,5.43
196,39,140.42,10.59,436,520,s ext,131.74,5.56
197,39.2,145.74,12.77,452,616,s ext,133.83,5.75
198,39.4,150.39,16.07,452,472,s ext,134.87,5.7
199,39.6,155.77,18.9,416,484,e ext,136.97,6.08
200,39.8,159.87,21.49,396,404,e ext,138.47,4.84
201,40,165.44,24.3,392,404,e ext,141.16,6.24
202,40.2,169.02,27.38,384,392,e ext,142.29,4.72
203,40.4,172.78,33.66,376,440,e ext,141.95,7.32
204,40.6,175.89,38.43,344,352,e ext,142.1,5.7
205,40.8,179.23,45.48,328,352,e ext,141.61,7.8
206,41,181.15,52.3,368,296,e ext,140.36,7.09
207,41.2,183.33,61.39,372,356,e ext,138.88,9.35
208,41.4,184.88,70.85,380,368,e ext,137.31,9.58
209,41.6,186.67,81.5,356,360,e ext,136.37,10.8
210,41.8,187.57,90.18,388,344,e ext,135.63,8.73
211,42,188.69,99.99,376,380,e ext,135.48,9.87
212,42.2,190.78,109.91,372,356,e ext,137.03,10.15
213,42.4,192.87,118.93,360,356,e ext,139.21,9.26
214,42.6,194.03,126.85,352,296,e ext,140.87,8
215,42.8,195.08,133.7,336,280,e ext,142.71,6.93
216,43,193.79,142.19,352,376,e ext,142.87,8.58
217,43.2,190.48,148.77,360,400,e ext,141.03,7.37
218,43.4,185.87,152.52,396,380,e ext,137.51,5.94
219,43.6,180.54,156.78,432,404,e ext,133.62,6.83
220,43.8,173.24,159.04,468,492,east,127.45,7.64
221,44,164.98,159.79,456,508,east,119.98,8.29
222,44.2,156.09,161.12,500,580,east,112.28,8.99
223,44.4,147.28,162.44,556,608,north,104.86,8.9
224,44.6,138.55,163.83,564,640,north,97.79,8.84
225,44.8,128.98,164.31,600,644,north,89.84,9.58
226,45,120.37,166.19,548,620,north,83.67,8.82
227,45.2,110.91,166.64,604,624,north,76.39,9.48
228,45.4,101.51,166.85,592,668,north,69.51,9.4
229,45.6,92.2,167.73,568,624,north,63.8,9.35
230,45.8,82.21,166.93,616,704,north,57.08,10.02
231,46,73.12,166.07,552,624,north,51.58,9.13
232,46.2,64.91,164.93,584,576,north,47.24,8.3
233,46.4,56.77,163.48,544,592,north,43.56,8.27
234,46.6,48.63,162.43,504,568,west,41.39,8.21
235,46.8,41.2,161.44,556,572,west,40.48,7.49
236,47,32.91,160.91,520,580,west,41.3,8.31
237,47.2,26.03,159.93,504,496,w ext,42.66,6.94
238,47.4,18.13,161.19,464,504,w ext,47.5,8
239,47.6,13.36,160.25,408,448,w ext,49.24,4.87
240,47.8,11.86,155.94,348,484,w ext,46.68,4.56
241,48,8.67,150.11,316,488,w ext,44.54,6.64
242,48.2,7.06,143.53,368,452,w ext,41.55,6.77
243,48.4,4.5,135.99,372,492,w ext,39.64,7.97
244,48.6,3.55,128.88,384,532,w ext,37.64,7.17
245,48.8,1.55,118.61,360,544,w ext,37.49,10.46
246,49,1.21,109.01,348,556,w ext,37.89,9.61
247,49.2,1.66,99.34,384,612,w ext,39.4,9.68
248,49.4,1.24,91.79,316,556,w ext,42.66,7.57
249,49.6,1.59,83.17,324,568,w ext,46.74,8.62
250,49.8,2.96,76.89,344,620,w ext,49.37,6.43
251,50,3.28,69.41,300,500,w ext,54.22,7.49
252,50.2,4.58,63.24,308,568,w ext,57.95,6.3
253,50.4,4.6,53.55,192,460,w ext,65.69,9.69
254,50.6,7,49.99,252,396,w ext,67.25,4.29
255,50.8,7.98,41.76,152,372,w ext,73.82,8.29
256,51,11.53,40.94,308,412,w ext,72.91,3.64
257,51.2,13.17,39.46,352,372,w ext,73.55,2.22
258,51.4,13.65,35.45,276,316,w ext,77.04,4.04
259,51.6,13.65,35.45,196,208,w ext,77.04,0
260,51.8,13.88,37.64,232,220,w ext,74.93,2.2
261,52,13.4,41.63,232,256,w ext,71.49,4.02
262,52.2,13.72,44.87,308,364,w ext,68.42,3.25
263,52.4,13.11,47.78,456,292,w ext,66.1,2.97
264,52.6,10.84,52.26,440,328,w ext,63.3,5.02
265,52.8,6.8,57.4,456,312,w ext,61.28,6.55
266,53,4.58,63.24,436,308,w ext,57.95,6.25
267,53.2,2.44,70.32,412,352,w ext,54.17,7.39
268,53.4,2.03,76.74,404,344,w ext,50.18,6.44
269,53.6,1.51,82.08,368,324,w ext,47.4,5.36
270,53.8,1.74,85.35,344,288,w ext,45.46,3.28
271,54,2.79,87.6,316,316,w ext,43.38,2.49
272,54.2,4.98,94.12,336,452,w ext,38.26,6.88
273,54.4,7.03,99.4,420,316,w ext,34.29,5.66
274,54.6,8.18,105.57,492,344,w ext,31.58,6.28
275,54.8,10.18,113.58,452,432,w ext,28.69,8.26
276,55,12.07,122.35,468,432,w ext,27.71,8.97
277,55.2,12.14,131.23,472,436,w ext,30.65,8.88
278,55.4,12.12,140.1,432,416,w ext,35.44,8.87
279,55.6,11.21,147.28,408,360,w ext,40.75,7.24
280,55.8,11.97,150.98,372,356,w ext,42.85,3.77
281,56,12.73,153.65,392,332,w ext,44.35,2.78
282,56.2,15.02,158.61,380,524,w ext,46.95,5.47
283,56.4,18.06,163.12,436,360,w ext,49.19,5.43
284,56.6,21.06,166.53,444,368,w ext,50.75,4.55
285,56.8,23.26,169.27,384,300,w ext,52.34,3.52
286,57,28.48,172.42,400,376,w ext,53.57,6.09
287,57.2,33.72,173.71,412,372,w ext,53.62,5.4
288,57.4,38.92,175.05,460,384,w ext,54.26,5.37
289,57.6,44.85,176.21,416,420,w ext,55.04,6.05
290,57.8,52.26,177.93,464,464,n ext,57.17,7.6
291,58,58.98,179.38,420,428,north,59.57,6.87
292,58.2,65.78,180.35,420,472,north,62.2,6.88
293,58.4,71.96,179.31,432,428,north,63.17,6.26
294,58.6,78.97,176.89,480,472,north,63.89,7.41
295,58.8,85.98,175.79,532,468,north,66.52,7.1
296,59,93.82,175.17,504,492,north,70.66,7.86
297,59.2,101.73,175.1,548,564,north,75.61,7.91
298,59.4,109.77,176.39,564,536,north,82.09,8.15
299,59.6,118.02,179.1,536,500,north,89.94,8.68
300,59.8,125.7,183.05,484,468,north,98.29,8.64
301,60,135.26,187.27,484,528,north,108.31,10.45
302,60.2,142.57,192.07,428,416,n ext,117,8.74
303,60.4,149.96,196.34,404,344,n ext,125.44,8.54
304,60.6,155.52,199.05,388,296,n ext,131.48,6.18
305,60.8,162.13,202.46,320,292,n ext,138.8,7.44
306,61,165.98,204.54,280,216,n ext,143.12,4.37
307,61.2,167.73,204.5,208,184,n ext,144.5,1.75
308,61.4,169.29,203.35,192,224,n ext,145.08,1.94
309,61.6,169.88,201.66,220,236,n ext,144.58,1.79
310,61.8,171.06,198.28,316,304,n ext,143.63,3.58
311,62,172.81,193.2,372,256,n ext,142.33,5.37
312,62.2,173.6,187.62,348,280,n ext,140.05,5.64
313,62.4,175.15,181.42,336,300,e ext,138.34,6.39
314,62.6,175.76,174.76,364,340,e ext,135.85,6.69
315,62.8,174.21,165.25,404,432,e ext,130.58,9.63
316,63,171.89,155.66,420,440,east,125.06,9.87
317,63.2,168,145.87,448,556,east,118.52,10.54
318,63.4,162.79,137.11,480,560,east,111.48,10.2
319,63.6,156.35,129.5,540,516,east,103.78,9.97
320,63.8,150.93,121.76,532,504,east,97.5,9.44
321,64,145.73,113.74,576,540,east,91.97,9.56
322,64.2,140.06,106.2,580,580,east,86.51,9.43
323,64.4,136.1,99.15,596,576,east,83.39,8.09
324,64.6,132.26,90.88,612,592,east,81.25,9.12
325,64.8,130,83.51,600,580,east,81.2,7.71
326,65,127.82,74.71,600,584,east,82.55,9.06
327,65.2,125.73,67.42,584,568,east,84.17,7.59
328,65.4,123.01,59.4,616,584,south,86.24,8.47
329,65.6,119.65,52.12,596,636,south,87.94,8.02
330,65.8,115.59,45.52,560,540,south,89.36,7.74
331,66,111.49,39.47,580,524,south,90.93,7.31
332,66.2,107.32,32.28,588,544,south,93.92,8.32
333,66.4,103.75,25.52,556,560,south,97.46,7.64
334,66.6,100.8,19.3,516,456,s ext,101.14,6.88
335,66.8,99.28,14.71,456,372,s ext,104.38,4.84
336,67,98.46,10.04,408,448,s ext,108.13,4.74
337,67.2,100.6,6.41,412,340,s ext,112.33,4.21
338,67.4,103.56,7.46,400,396,s ext,112.79,3.14
339,67.6,107.2,8.38,420,332,s ext,113.8,3.76
340,67.8,110.81,11.91,484,360,s ext,112.7,5.05
341,68,114.35,16.13,472,364,s ext,111.16,5.5
342,68.2,117.81,21.01,464,376,s ext,109.23,5.99
343,68.4,119.84,26.78,492,420,south,106,6.11
344,68.6,121.15,33.34,488,436,south,101.96,6.7
345,68.8,121.09,40.78,572,484,south,96.6,7.44
346,69,121.04,48.01,576,540,south,91.66,7.23
347,69.2,118.95,56.06,608,568,south,84.92,8.32
348,69.4,116.18,63.86,656,656,south,78.08,8.27
349,69.6,112.74,70.67,632,672,south,71.45,7.62
350,69.8,107.23,76.53,680,640,south,63.63,8.05
351,70,101,82.12,704,648,south,55.4,8.37
352,70.2,94.73,86.11,720,656,south,47.97,7.44
353,70.4,87.69,90.68,740,708,south,39.59,8.39
354,70.6,79.87,94.51,692,720,west,30.91,8.71
355,70.8,72.66,99.16,700,704,west,22.33,8.58
356,71,65.36,102.59,676,688,west,14.32,8.06
357,71.2,57.2,106.25,624,636,west,5.49,8.94
358,71.4,51.94,107.85,568,464,west,0.38,5.5
359,71.6,50.43,107.89,580,252,platform,0,1.51
360,71.8,49.66,109.47,560,324,platform,0,1.76
361,72,49.65,111.02,608,312,platform,0,1.56
362,72.2,49.64,111.8,548,196,platform,0,0.78
363,72.4,49.65,111.02,536,116,platform,0,0.78
364,72.6,49.65,111.02,536,168,platform,0,0
365,72.8,48.89,111.06,620,212,platform,0,0.76
366,73,46.6,111.95,624,284,platform,0,2.46
367,73.2,45.83,111.99,620,116,platform,0,0.77
368,73.4,46.59,112.74,584,180,platform,0,1.07
