Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00036.trk,,,,,,,
Object,0,,,,,,,
Samples,303,,,,,,,
id,60,,,,,,,
trial,4,,,,,,,
date,14:05.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:00.600,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00036.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,14:44.1,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,15:44.7,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,84.99,11.81,264,284,s ext,-,101.05
2,0.2,87.89,7.69,256,352,s ext,5.04,105.94
3,0.4,92.43,7.5,336,376,s ext,4.54,107.85
4,0.6,94.71,8.74,400,304,s ext,2.6,107.65
5,0.8,99.92,9.2,420,340,s ext,5.22,109.54
6,1,104.33,11.21,404,344,s ext,4.85,109.91
7,1.2,106.52,13.03,396,288,s ext,2.85,109.46
8,1.4,109.39,15.65,392,324,s ext,3.89,108.8
9,1.6,110.82,19.15,380,268,s ext,3.78,106.68
10,1.8,111.53,21.75,392,276,s ext,2.69,104.93
11,2,112.23,24.31,408,288,south,2.66,103.25
12,2.2,112.22,27.76,408,240,south,3.45,100.48
13,2.4,112.21,30.31,456,288,south,2.55,98.45
14,2.6,111.51,32.89,424,248,south,2.67,95.99
15,2.8,111.51,35.38,444,228,south,2.49,94.06
16,3,110.81,37.07,428,184,south,1.83,92.31
17,3.2,110.8,38.71,420,168,south,1.63,91.06
18,3.4,110.1,41.18,408,188,south,2.57,88.73
19,3.6,110.1,42.78,408,160,south,1.6,87.53
20,3.8,110.1,44.38,464,176,south,1.59,86.35
21,4,109.4,45.99,428,220,south,1.76,84.69
22,4.2,110.09,46.75,420,168,south,1.02,84.62
23,4.4,110.08,48.31,468,152,south,1.57,83.49
24,4.6,110.08,49.87,476,168,south,1.56,82.38
25,4.8,110.07,51.42,460,200,south,1.55,81.29
26,5,110.07,52.95,464,228,south,1.54,80.22
27,5.2,108.68,55.3,452,252,south,2.73,77.6
28,5.4,107.3,56.86,536,244,south,2.08,75.53
29,5.6,105.91,59.14,564,284,south,2.67,72.97
30,5.8,103.14,61.39,572,352,south,3.57,69.4
31,6,100.36,63.57,612,336,south,3.53,65.88
32,6.2,95.48,66.33,612,504,south,5.61,60.43
33,6.4,91.97,69.78,668,448,south,4.92,55.51
34,6.6,87.03,73.78,664,548,south,6.35,49.18
35,6.8,83.48,77.81,688,512,south,5.37,43.83
36,7,79.2,83.92,688,608,south,7.46,36.54
37,7.2,75.6,90.08,672,632,west,7.14,29.83
38,7.4,71.95,97.01,708,716,west,7.83,22.9
39,7.6,67.54,103.33,684,656,west,7.71,15.83
40,7.8,63.79,110.57,672,644,west,8.15,10.18
41,8,59.24,118.09,612,692,west,8.79,6.31
42,8.2,56.09,125.82,600,588,west,8.34,8.55
43,8.4,52.16,133.18,544,568,west,8.34,13.13
44,8.6,48.12,141.7,516,564,west,9.43,20.7
45,8.8,44.75,150.5,524,536,west,9.42,29.33
46,9,40.61,158.29,500,504,west,8.81,37.41
47,9.2,37.13,167.12,468,472,west,9.5,46.57
48,9.4,34.44,174.28,432,404,w ext,7.64,54.06
49,9.6,30.93,182.1,320,368,w ext,8.57,62.39
50,9.8,32.12,186.95,208,392,w ext,5,66.94
51,10,34.53,184.9,136,256,w ext,3.16,64.54
52,10.2,39.72,186.11,168,264,w ext,5.33,65.18
53,10.4,42.76,185.7,264,224,n ext,3.07,64.58
54,10.6,46.51,185.96,340,300,n ext,3.76,64.8
55,10.8,51.04,186.06,376,348,n ext,4.53,65.14
56,11,57.82,187.42,356,388,n ext,6.91,67.28
57,11.2,63.17,187.78,380,352,n ext,5.37,68.68
58,11.4,69.33,189.17,304,364,n ext,6.31,71.67
59,11.6,74.03,189.37,296,288,n ext,4.7,73.32
60,11.8,78.78,188.9,324,268,n ext,4.77,74.64
61,12,82.76,187.81,332,248,n ext,4.13,75.33
62,12.2,85.96,186.88,308,240,n ext,3.33,76
63,12.4,87.55,184.28,252,200,north,3.05,74.54
64,12.6,89.92,180.89,284,240,north,4.13,72.95
65,12.8,91.49,178.4,284,192,north,2.94,71.82
66,13,92.26,176.76,348,192,north,1.82,70.97
67,13.2,93.03,175.13,364,232,north,1.8,70.14
68,13.4,93.8,173.51,356,200,north,1.79,69.32
69,13.6,93.01,172.64,292,200,north,1.18,68.15
70,13.8,94.56,171.1,364,256,north,2.19,67.9
71,14,96.89,170.45,408,324,north,2.42,68.93
72,14.2,98.43,168.96,336,288,north,2.14,68.85
73,14.4,99.2,168.22,384,192,north,1.06,68.84
74,14.6,100.76,168.39,376,184,north,1.58,70.06
75,14.8,103.1,167.86,324,212,north,2.39,71.35
