Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00043.trk,,,,,,,
Object,0,,,,,,,
Samples,91,,,,,,,
id,59,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:18.200,dd:HH:mm:ss,,,,,,
24,4.6,137.46,160.95,620,324,north,95.45,3
25,4.8,139.2,162.34,652,288,north,97.64,2.23
26,5,141.99,165.82,660,384,north,101.77,4.47
27,5.2,143.99,169.14,616,284,north,105.16,3.87
28,5.4,147.01,173.81,580,308,north,110.16,5.56
29,5.6,148.24,176.99,576,220,north,112.89,3.41
30,5.8,151.4,181.96,588,316,north,118.24,5.89
31,6,152.7,185.32,540,248,n ext,121.16,3.6
32,6.2,155.23,191.21,488,276,n ext,126.58,6.41
33,6.4,157.7,196.25,452,300,n ext,131.53,5.61
34,6.6,160.06,200.39,416,244,n ext,135.9,4.76
35,6.8,161.35,203.04,408,272,n ext,138.53,2.95
36,7,160.4,202.54,372,132,n ext,137.47,1.08
37,7.2,160.4,202.54,348,112,n ext,137.47,0
38,7.4,160.23,201.46,332,128,n ext,136.68,1.09
39,7.6,160.23,201.46,356,144,n ext,136.68,0
40,7.8,160.4,202.54,424,308,n ext,137.47,1.09
41,8,161.18,201.96,432,288,n ext,137.74,0.97
42,8.2,162.74,200.8,364,228,n ext,138.29,1.94
43,8.4,165.08,199.07,384,252,n ext,139.16,2.91
44,8.6,166.63,197.91,408,208,n ext,139.76,1.94
45,8.8,166.87,194.08,396,284,n ext,137.81,3.84
46,9,166.18,189.81,416,252,n ext,134.91,4.33
47,9.2,165.34,184.55,468,308,n ext,131.39,5.33
48,9.4,163.62,178.96,484,288,n ext,127.07,5.84
49,9.6,161.96,173.52,484,256,north,122.98,5.69
50,9.8,160.36,168.21,484,320,east,119.14,5.55
51,10,159.42,161.43,524,352,east,115.46,6.84
52,10.2,157.8,155.44,564,360,east,111.71,6.2
53,10.4,157.21,150.78,580,368,east,109.59,4.69
54,10.6,155.81,145.95,600,340,east,106.8,5.03
55,10.8,155.49,143.23,544,256,east,105.76,2.74
56,11,154.26,139.43,584,312,east,103.64,3.99
57,11.2,153.07,135.71,628,372,east,101.68,3.91
58,11.4,151.91,132.05,612,336,east,99.82,3.84
59,11.6,149.28,129.01,624,452,east,96.72,4.01
60,11.8,145.09,125.01,644,420,east,92.01,5.8
61,12,141.13,122.81,672,436,east,87.83,4.53
62,12.2,136.39,119.08,648,480,east,82.8,6.03
63,12.4,132.58,117.15,692,428,east,78.9,4.27
64,12.6,128.07,114.49,720,436,east,74.33,5.23
65,12.8,123.62,111.25,752,488,east,69.86,5.51
66,13,117.82,107.37,756,556,east,64.24,6.98
67,13.2,112.83,103.69,808,572,east,59.69,6.2
68,13.4,107.91,100.79,804,540,east,55.34,5.71
69,13.6,103.72,98.64,780,488,east,51.68,4.71
70,13.8,100.24,96.52,776,476,south,48.86,4.07
71,14,96.77,95.08,836,556,south,46.01,3.77
72,14.2,93.28,94.3,836,544,south,43.02,3.57
73,14.4,89.08,93.48,808,612,south,39.51,4.28
74,14.6,84.85,94.01,808,640,west,35.48,4.27
75,14.8,79.14,96.57,800,624,west,29.25,6.25
76,15,74.11,98.5,772,564,west,23.91,5.39
77,15.2,69.02,101.21,776,572,west,18.15,5.76
78,15.4,63.89,103.3,760,520,west,12.7,5.54
79,15.6,59.42,106.97,748,500,west,6.96,5.78
80,15.8,56.43,108.52,720,372,west,3.6,3.36
81,16,54.92,110.07,688,272,west,1.56,2.16
82,16.2,51.89,112.47,660,396,platform,0,3.87
83,16.4,51.12,114.05,648,196,platform,0,1.76
84,16.6,50.38,113.32,608,288,platform,0,1.04
85,16.8,48.86,113.4,620,212,platform,0,1.52
86,17,46.59,112.74,664,276,platform,0,2.37
87,17.2,45.83,111.99,676,244,platform,0,1.07
88,17.4,45.07,111.23,688,164,platform,0,1.08
89,17.6,44.3,111.27,684,172,platform,0,0.77
90,17.8,45.07,111.23,636,184,platform,0,0.77
91,18,45.84,110.4,612,264,platform,0,1.14
