Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00007.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,53,,,,,,,
trial,3,,,,,,,
date,28:18.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00007.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,28:52.4,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,30:22.4,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,-,-,-,-,-,-,-
2,0.2,-,-,-,-,-,-,-
3,0.4,-,-,-,-,-,-,-
4,0.6,-,-,-,-,-,-,-
5,0.8,-,-,-,-,-,-,-
6,1,-,-,-,-,-,-,-
7,1.2,-,-,-,-,-,-,-
8,1.4,-,-,-,-,-,-,-
9,1.6,165.41,20.27,476,-,e ext,-,143.58
10,1.8,164.75,25.7,428,448,e ext,5.47,139.78
11,2,166.86,25.52,248,396,e ext,2.12,141.59
12,2.2,166.16,25.92,168,248,e ext,0.81,140.79
13,2.4,166.18,27.93,96,112,e ext,2.01,139.65
14,2.6,166.26,32.91,140,140,e ext,4.99,136.91
15,2.8,166.91,29.55,92,136,e ext,3.43,139.32
16,3,168.36,30.81,108,96,e ext,1.92,139.82
17,3.2,168.38,31.82,184,84,e ext,1.01,139.28
18,3.4,167.71,34.19,184,152,e ext,2.46,137.42
19,3.6,164.88,35.59,252,292,e ext,3.16,134.29
20,3.8,162.79,37.56,348,344,e ext,2.88,131.45
21,4,158.58,39.45,416,420,e ext,4.61,126.9
22,4.2,154.43,42.11,456,392,e ext,4.94,121.97
23,4.4,149.6,43.95,392,400,east,5.17,116.92
24,4.6,146.17,46.02,396,308,east,4,112.92
25,4.8,142.75,47.97,348,384,east,3.93,109
26,5,139.34,48.95,420,296,east,3.55,105.61
27,5.2,135.27,49.2,472,396,east,4.09,102.12
28,5.4,131.88,48.38,520,384,south,3.48,99.87
29,5.6,128.5,47.5,592,432,south,3.49,97.73
30,5.8,125.8,45.62,572,388,south,3.29,96.84
31,6,122.43,43.8,524,416,south,3.83,95.5
32,6.2,121.07,43.22,516,376,south,1.48,94.91
33,6.4,117.66,42.89,532,424,south,3.42,92.68
34,6.6,115.59,45.52,536,348,south,3.35,89.36
35,6.8,112.83,48.92,596,356,south,4.37,85.01
36,7,110.76,52.92,608,396,south,4.51,80.75
37,7.2,108.68,57.57,676,412,south,5.09,76.07
38,7.4,105.9,62.85,696,564,south,5.96,70.52
39,7.6,103.12,69.41,700,580,south,7.13,64.24
40,7.8,100.33,77.21,720,700,south,8.28,57.48
41,8,98.91,84.16,728,688,south,7.09,52.57
42,8.2,98.18,91.7,800,760,south,7.58,48.54
43,8.4,97.44,99.85,788,756,south,8.18,45.28
44,8.6,96.69,107.28,752,724,north,7.47,43.22
45,8.8,95.93,115.41,752,792,north,8.16,42.21
46,9,96.61,123.66,724,788,north,8.28,43.95
47,9.2,98.77,130.71,756,680,north,7.38,47.8
48,9.4,101.75,138.73,680,748,north,8.55,53.54
49,9.6,105.58,145.67,640,616,north,7.93,60.16
50,9.8,111.12,153.21,612,660,north,9.35,68.8
51,10,116.88,160.53,668,600,north,9.32,77.61
52,10.2,122.92,168.49,612,664,north,9.99,87.08
53,10.4,129.13,175.38,532,592,north,9.28,96.15
54,10.6,136.6,184.15,540,536,north,11.52,107.4
55,10.8,145.14,192.25,444,544,n ext,11.77,119.12
56,11,153.18,200.8,404,456,n ext,11.73,130.74
57,11.2,161.26,207.98,228,392,n ext,10.81,141.54
58,11.4,164.17,209.59,144,180,n ext,3.32,144.81
59,11.6,167.7,209.55,80,168,n ext,3.53,147.54
60,11.8,-,-,-,-,-,-,-
61,12,165.08,199.07,108,-,n ext,-,139.16
62,12.2,162.33,192.75,256,340,n ext,6.89,133.3
63,12.4,159.68,186.65,388,380,n ext,6.65,127.74
64,12.6,156.98,179.76,468,416,north,7.4,121.77
65,12.8,152.38,170.51,484,504,north,10.33,113.13
66,13,148.13,162.73,544,484,north,8.87,105.75
67,13.2,143.99,154.5,508,548,north,9.21,98.54
68,13.4,139.98,145.9,564,584,north,9.49,91.7
69,13.6,136.25,138.6,500,560,east,8.2,85.98
70,13.8,133.47,131.79,524,536,east,7.35,81.7
71,14,130.9,126.78,536,420,east,5.63,78.22
72,14.2,129.16,122.03,548,388,east,5.06,75.85
73,14.4,126.04,117.99,540,416,east,5.1,72.41
74,14.6,123.05,115.54,564,424,east,3.87,69.32
75,14.8,119.4,113.83,588,376,east,4.03,65.64
76,15,115.81,113.6,652,440,east,3.59,62.05
77,15.2,111.54,114.04,676,480,east,4.29,57.79
78,15.4,107.29,115.19,664,412,north,4.41,53.55
79,15.6,104.45,116.42,604,356,north,3.09,50.77
80,15.8,100.9,117.63,532,320,north,3.75,47.3
