Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00038.trk,,,,,,,
Object,0,,,,,,,
Samples,137,,,,,,,
id,83,,,,,,,
trial,2,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:27.400,dd:HH:mm:ss,,,,,,
23,4.4,130.33,97.61,840,628,east,77.97,5.97
24,4.6,130.53,103.55,864,608,east,77.26,5.94
25,4.8,130.73,108.75,808,528,east,77.05,5.21
26,5,130.93,113.24,848,472,east,77.16,4.49
27,5.2,131.19,118.51,800,528,east,77.57,5.27
28,5.4,129.94,122.88,828,644,east,76.72,4.54
29,5.6,128.65,126.47,760,468,east,75.95,3.82
30,5.8,126.65,130.69,852,580,east,74.8,4.68
31,6,123.8,133.26,836,464,north,72.58,3.84
32,6.2,121.7,135.94,784,516,north,71.25,3.4
33,6.4,120.37,139.48,808,440,north,71.07,3.78
34,6.6,119.11,144.57,832,496,north,71.77,5.24
35,6.8,118.58,149.07,788,540,north,73.21,4.54
36,7,118.05,153.64,812,448,north,74.94,4.6
37,7.2,118.23,156.83,752,372,north,76.75,3.19
38,7.4,117.62,159.89,696,696,north,77.89,3.12
39,7.6,120.21,163.69,708,404,north,82.13,4.6
40,7.8,121.99,166.59,696,308,north,85.23,3.4
41,8,124.56,168.92,640,432,north,88.67,3.47
42,8.2,126.34,171.11,628,460,north,91.38,2.82
43,8.4,126.7,175.49,648,540,north,94.27,4.4
44,8.6,123.58,177.16,644,460,north,92.86,3.54
45,8.8,118.79,178.44,680,388,north,90.06,4.96
46,9,113.08,177.92,672,472,north,85.52,5.73
47,9.2,106.61,177.51,676,588,north,80.68,6.48
48,9.4,98.57,175.57,688,596,north,73.9,8.27
49,9.6,92.23,172.61,684,564,north,67.65,7
50,9.8,86.01,170.86,692,536,north,62.49,6.46
51,10,79.89,168.65,716,504,north,57.22,6.5
52,10.2,73.86,166.78,684,568,north,52.56,6.32
53,10.4,67.95,163.62,700,584,north,47.13,6.7
54,10.6,63.61,160.43,688,500,north,42.56,5.39
55,10.8,59.29,157.35,704,488,north,38.32,5.3
56,11,55.06,152.78,724,572,west,32.75,6.23
57,11.2,50.85,147.42,728,556,west,26.69,6.81
58,11.4,46.61,142.02,716,620,west,20.88,6.87
59,11.6,41.55,135.82,752,652,west,14.96,8
60,11.8,37.91,128.25,728,640,west,9.08,8.4
61,12,34.12,121.22,776,632,west,6.67,7.99
62,12.2,31.76,114.58,716,612,west,7.1,7.05
63,12.4,30.91,107.65,712,564,west,9.04,6.98
64,12.6,32.44,101.5,756,644,west,10.97,6.33
65,12.8,33.92,95.44,720,548,west,14.56,6.24
66,13,36.99,89.59,732,508,west,18.09,6.61
67,13.2,39.24,84.67,712,428,west,22.2,5.41
68,13.4,41.5,80.69,716,540,west,25.63,4.57
69,13.6,42.92,75.82,728,492,west,30.31,5.08
70,13.8,43.54,71.67,708,396,west,34.39,4.19
71,14,45,68.55,684,520,west,37.47,3.45
72,14.2,47.25,65.62,700,448,west,40.37,3.7
73,14.4,51.16,64.77,700,440,west,41.39,4
74,14.6,55.06,64.75,760,484,west,41.94,3.9
75,14.8,60.48,65.81,716,580,south,42.05,5.53
76,15,65.1,68.19,748,472,south,41.3,5.19
77,15.2,70.4,72.8,764,584,south,39.63,7.03
78,15.4,75.57,77.11,828,624,south,39.01,6.73
79,15.6,79.2,81.06,840,532,south,38.49,5.36
80,15.8,84.9,85.68,896,680,south,39.94,7.34
81,16,89.81,90.07,916,708,south,41.73,6.58
82,16.2,96.07,95.06,892,736,south,45.36,8
83,16.4,100.93,99.94,900,712,south,48.67,6.89
84,16.6,106.52,104.86,892,720,east,53.28,7.45
85,16.8,111.49,109.87,912,716,east,57.77,7.05
86,17,116.56,115.06,840,696,east,62.82,7.26
87,17.2,121.07,121.15,832,712,east,67.71,7.58
88,17.4,125.78,128.32,804,700,east,73.46,8.58
89,17.6,129.86,134.25,796,624,east,78.7,7.2
90,17.8,133.32,140.35,764,560,north,83.65,7.02
91,18,136.72,144.3,740,504,north,88.1,5.21
92,18.2,140.21,148.43,668,504,north,92.78,5.41
93,18.4,143.8,152.76,688,484,north,97.7,5.63
94,18.6,147.4,156.41,680,440,north,102.43,5.13
95,18.8,151.08,160.25,612,436,north,107.35,5.31
96,19,154.86,164.26,588,368,north,112.47,5.51
97,19.2,157.72,167.16,512,348,north,116.31,4.08
98,19.4,160.78,171.15,500,356,north,120.84,5.03
99,19.6,163.91,175.3,532,312,north,125.54,5.2
100,19.8,165.13,177.74,512,412,n ext,127.78,2.73
101,20,166.53,181.25,524,516,n ext,130.73,3.78
102,20.2,163.34,182.64,544,324,n ext,128.69,3.48
103,20.4,158.32,183.17,576,344,n ext,124.71,5.05
104,20.6,153.95,182.15,552,488,north,120.48,4.49
105,20.8,146.73,178.19,580,444,north,112.27,8.23
106,21,141.31,174.31,620,480,north,105.61,6.67
107,21.2,134.91,167.77,676,600,north,96.7,9.14
108,21.4,129.59,161.98,708,560,north,89.12,7.87
109,21.6,124.34,154.97,712,564,north,81.06,8.76
110,21.8,118.5,147.52,780,716,north,72.45,9.46
111,22,112.9,139.88,824,732,north,64.22,9.48
112,22.2,106.8,132.68,828,756,north,56.04,9.44
113,22.4,102.36,125.3,840,812,north,49.92,8.61
114,22.6,98.05,118.21,876,756,north,44.51,8.3
115,22.8,94.54,112.65,848,676,north,40.77,6.58
116,23,91.05,107.82,860,620,west,37.56,5.96
117,23.2,88.26,105.05,864,740,west,35.26,3.93
118,23.4,85.46,102.94,820,580,west,32.92,3.5
119,23.6,80.51,102.15,868,656,west,28.34,5.02
120,23.8,75.51,102.05,864,588,west,23.65,5
121,24,70.46,101.95,860,588,west,19.06,5.04
122,24.2,66.82,102.61,856,484,west,15.55,3.7
123,24.4,61.68,103.28,832,512,west,10.87,5.19
124,24.6,57.96,104,784,544,west,7.37,3.78
125,24.8,54.22,104.75,708,476,west,4.09,3.82
126,25,50.44,104.77,668,456,west,1.95,3.78
127,25.2,48.15,106.37,572,328,platform,0,2.79
128,25.4,46.61,109.57,708,424,platform,0,3.56
129,25.6,46.6,111.16,672,244,platform,0,1.59
130,25.8,46.6,111.16,632,136,platform,0,0
131,26,46.6,111.16,632,80,platform,0,0
132,26.2,47.37,111.12,648,136,platform,0,0.76
133,26.4,47.37,111.12,644,92,platform,0,0
134,26.6,46.6,111.95,724,248,platform,0,1.13
135,26.8,45.84,111.19,728,116,platform,0,1.07
136,27,45.82,112.79,744,184,platform,0,1.59
137,27.2,45.82,112.79,748,116,platform,0,0
