Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00011.trk,,,,,,,
Object,0,,,,,,,
Samples,54,,,,,,,
id,43,,,,,,,
trial,3,,,,,,,
date,43:05.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:10.800,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00011.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,43:33.5,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,43:44.3,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,-,-,-,-,-,-,-
2,0.2,-,-,-,-,-,-,-
3,0.4,-,-,-,-,-,-,-
4,0.6,159.9,31.21,148,-,e ext,-,132.62
5,0.8,156.43,30.99,168,220,e ext,3.47,129.95
6,1,155.06,32.58,204,164,e ext,2.1,127.9
7,1.2,150.94,36.24,188,232,e ext,5.51,122.41
8,1.4,149.58,37.71,260,184,e ext,2,120.45
9,1.6,147.53,39.4,232,204,east,2.66,117.79
10,1.8,144.8,43.02,180,188,east,4.53,113.47
11,2,143.43,46.05,152,188,east,3.33,110.63
12,2.2,144.81,48.19,140,180,east,2.54,110.59
13,2.4,146.87,48.39,148,176,east,2.07,112.2
14,2.6,149.61,46.6,164,240,east,3.28,115.48
15,2.8,150.3,45.47,204,160,east,1.32,116.67
16,3,152.36,43.82,176,132,east,2.64,119.3
17,3.2,152.36,43.82,188,68,east,0,119.3
18,3.4,146.88,49.26,148,312,east,7.72,111.73
19,3.6,147.57,49.9,156,136,east,0.95,111.96
20,3.8,148.89,39.77,140,296,east,10.22,118.7
21,4,146.16,40.79,188,256,east,2.92,115.88
22,4.2,144.11,43.25,228,248,east,3.2,112.78
23,4.4,142.07,46.48,184,244,east,3.82,109.26
24,4.6,141.39,49.21,212,220,east,2.82,107.17
25,4.8,140.71,51.08,220,144,east,1.99,105.58
26,5,140.71,51.08,312,212,east,0,105.58
27,5.2,137.99,54.26,224,208,east,4.19,101.56
28,5.4,137.31,55.24,244,108,east,1.19,100.45
29,5.6,135.94,56.36,236,112,east,1.76,98.7
30,5.8,134.58,58.25,272,188,east,2.33,96.52
31,6,131.86,61.14,300,316,east,3.97,92.67
32,6.2,129.13,63.14,408,316,east,3.38,89.3
33,6.4,125.73,65.91,536,408,east,4.39,84.95
34,6.6,120.95,69.4,568,496,south,5.92,79.05
35,6.8,115.48,72.71,556,532,south,6.39,72.66
36,7,109.98,76.49,572,544,south,6.67,66
37,7.2,103.09,80.05,652,600,south,7.76,58.25
38,7.4,96.14,83.39,672,652,south,7.71,50.59
39,7.6,89.82,87.31,732,636,south,7.43,43.16
40,7.8,82.74,91.15,784,708,west,8.06,35.12
41,8,75.57,95.03,716,724,west,8.15,27.01
42,8.2,67.58,99.02,708,704,west,8.93,18.14
43,8.4,60.2,103.26,620,640,west,8.52,9.64
44,8.6,53.45,107.82,588,568,west,8.15,1.57
45,8.8,51.17,109.42,524,288,platform,2.78,0
46,9,49.65,111.02,620,312,platform,2.22,0
47,9.2,48.12,111.88,616,228,platform,1.75,0
48,9.4,48.89,111.06,560,248,platform,1.12,0
49,9.6,49.65,111.02,540,212,platform,0.76,0
50,9.8,47.35,112.7,624,284,platform,2.84,0
51,10,46.58,113.54,612,196,platform,1.14,0
52,10.2,47.33,114.28,628,240,platform,1.06,0
53,10.4,46.56,115.12,616,156,platform,1.14,0
54,10.6,46.57,114.33,616,192,platform,0.79,0
