Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00023.trk,,,,,,,
Object,0,,,,,,,
Samples,54,,,,,,,
id,58,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:10.800,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00023.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,18:05.6,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,18:16.4,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,111.1,200.84,144,140,n ext,101.54,-
2,0.2,112.03,202.02,96,88,n ext,103.04,1.49
3,0.4,-,-,-,-,-,-,-
4,0.6,-,-,-,-,-,-,-
5,0.8,124.42,206.74,184,-,n ext,114.4,-
6,1,126.63,202.71,188,292,n ext,112.79,4.6
7,1.2,128.73,197.78,164,304,n ext,110.62,5.36
8,1.4,127.4,192.64,188,192,n ext,106.05,5.3
9,1.6,125.41,189.23,256,220,n ext,102.25,3.95
10,1.8,120.99,186.06,276,252,north,96.87,5.44
11,2,115.82,182.9,308,304,north,90.96,6.06
12,2.2,109.9,178.97,376,420,north,84.01,7.1
13,2.4,102.56,176.04,416,456,north,76.87,7.91
14,2.6,93.79,172.69,400,544,north,68.67,9.38
15,2.8,86.79,169.23,480,536,north,61.66,7.81
16,3,78.41,166.35,456,640,north,54.49,8.86
17,3.2,70.18,164.07,452,564,north,48.48,8.54
18,3.4,62.79,162.16,476,600,north,43.93,7.64
19,3.6,55.42,160.61,448,524,west,40.46,7.53
20,3.8,48.93,156.66,384,536,west,35.67,7.6
21,4,42.35,153.61,416,480,west,32.58,7.25
22,4.2,37.22,150.11,388,452,west,29.78,6.22
23,4.4,30.46,146.06,388,528,west,28.24,7.88
24,4.6,24.28,142.45,408,468,west,28.41,7.15
25,4.8,19.54,138.17,436,420,w ext,28.45,6.38
26,5,13.82,133.81,396,456,w ext,30.53,7.2
27,5.2,8.75,130.93,388,352,w ext,33.56,5.83
28,5.4,3.52,126.79,304,356,w ext,37.06,6.68
29,5.6,2.58,123.79,200,288,w ext,37.3,3.15
30,5.8,3.38,120.5,148,204,w ext,35.93,3.38
31,6,4.17,117.25,120,220,w ext,34.77,3.35
32,6.2,5.77,111.89,252,324,w ext,33.13,5.6
33,6.4,7.38,107.65,316,400,w ext,31.98,4.53
34,6.6,8.97,103.51,388,328,w ext,31.23,4.44
35,6.8,13.09,97.48,340,432,w ext,29.51,7.29
36,7,16.46,95.62,364,296,west,27.54,3.85
37,7.2,21.53,94.88,388,368,west,23.65,5.13
38,7.4,26.61,96.93,404,344,west,18.37,5.48
39,7.6,30.78,99.73,420,376,west,13.38,5.02
40,7.8,34.88,104.09,440,428,west,7.44,5.99
41,8,38.08,108.25,484,404,west,2.52,5.25
42,8.2,38.87,113.21,512,380,platform,0,5.02
43,8.4,38.08,114.93,400,296,west,0.78,1.89
44,8.6,38.85,116.53,348,188,west,0.39,1.77
45,8.8,40.41,116.39,472,212,platform,0,1.56
46,9,42.73,115.39,584,328,platform,0,2.53
47,9.2,45.81,114.38,660,372,platform,0,3.24
48,9.4,46.57,114.33,664,180,platform,0,0.77
49,9.6,45.04,114.43,596,236,platform,0,1.53
50,9.8,45.04,114.43,576,316,platform,0,0
51,10,42.75,113.77,672,376,platform,0,2.39
52,10.2,42.76,112.15,668,156,platform,0,1.62
53,10.4,43.53,111.3,604,232,platform,0,1.15
54,10.6,44.3,111.27,592,212,platform,0,0.77
