Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00071.trk,,,,,,,
Object,0,,,,,,,
Samples,47,,,,,,,
id,78,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:09.400,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00071.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,30:31.2,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,30:40.6,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,144.5,207.32,260,352,n ext,128.55,-
2,0.2,145.95,205.07,348,352,n ext,128.07,2.68
3,0.4,147.11,200.76,348,360,n ext,126.07,4.46
4,0.6,149.18,196.93,408,324,n ext,125.2,4.35
5,0.8,148.77,193.88,352,384,n ext,122.98,3.08
6,1,146.43,189.07,364,340,n ext,118.2,5.34
7,1.2,143.28,184.05,444,320,north,112.69,5.93
8,1.4,139.35,178.91,480,308,north,106.51,6.48
9,1.6,133.76,172.55,488,400,north,98.31,8.47
10,1.8,129.2,166.88,532,396,north,91.41,7.28
11,2,125.54,160.91,608,476,north,85.11,7
12,2.2,122.86,156.23,540,396,north,80.4,5.39
13,2.4,118.7,151.42,592,484,north,74.42,6.36
14,2.6,113.87,145.99,680,480,north,67.63,7.27
15,2.8,108.45,140.81,684,564,north,60.5,7.5
16,3,103.93,136.74,672,516,north,54.73,6.09
17,3.2,98.78,132.83,708,492,north,48.5,6.47
18,3.4,95.15,129.16,708,448,north,43.88,5.15
19,3.6,90.13,126.96,708,552,north,38.43,5.49
20,3.8,85.84,125.56,704,476,north,33.92,4.51
21,4,81.54,124.91,684,436,west,29.62,4.34
22,4.2,75.78,125.08,764,552,west,24.27,5.76
23,4.4,70.74,124.62,712,500,west,19.49,5.06
24,4.6,67.11,124.85,660,388,west,16.45,3.64
25,4.8,63.46,125.13,640,324,west,13.54,3.66
26,5,61.28,124.58,656,312,west,11.4,2.25
27,5.2,59.81,124.71,636,532,west,10.29,1.48
28,5.4,58.33,124.84,580,384,west,9.28,1.48
29,5.6,57.61,124.17,512,300,west,8.29,0.99
30,5.8,56.93,121.99,512,296,west,6.35,2.29
31,6,56.24,119.79,552,224,west,4.59,2.3
32,6.2,55.56,116.83,628,348,west,2.43,3.04
33,6.4,54.87,113.85,612,360,west,1.12,3.06
34,6.6,54.17,110.85,600,372,west,0.75,3.08
35,6.8,54.19,108.57,480,440,west,1.71,2.28
36,7,52.71,106.3,508,364,west,1.93,2.71
37,7.2,51.19,107.87,476,312,platform,0,2.19
38,7.4,48.89,110.27,644,360,platform,0,3.32
39,7.6,48.11,112.66,700,320,platform,0,2.51
40,7.8,48.11,112.66,700,144,platform,0,0
41,8,48.1,113.45,704,124,platform,0,0.79
42,8.2,48.1,113.45,696,96,platform,0,0
43,8.4,48.85,114.19,720,208,platform,0,1.05
44,8.6,48.1,114.23,728,176,platform,0,0.76
45,8.8,48.84,114.97,676,180,platform,0,1.05
46,9,48.08,115.8,668,168,platform,0,1.13
47,9.2,48.08,115.8,652,160,platform,0,0
