Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00011.trk,,,,,,,
Object,0,,,,,,,
Samples,132,,,,,,,
id,43,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:26.400,dd:HH:mm:ss,,,,,,
24,4.6,96.32,182.14,412,280,north,77.7,2.43
25,4.8,92.31,180.99,344,316,north,74.4,4.17
26,5,89.12,180.02,372,236,north,71.79,3.33
27,5.2,86.76,179.14,428,240,north,69.75,2.52
28,5.4,78.97,176.89,220,376,north,63.89,8.1
29,5.6,80.51,177.63,388,304,north,65.27,1.71
30,5.8,78.18,177.79,364,288,north,64.32,2.34
31,6,74.35,176.49,356,392,north,61.5,4.04
32,6.2,72.86,175.02,380,352,north,59.54,2.1
33,6.4,70.64,172.85,400,316,north,56.69,3.1
34,6.6,69.2,170.63,408,248,north,54.08,2.65
35,6.8,67.8,167.62,444,276,north,50.78,3.31
36,7,66.45,163.86,484,312,north,46.78,4
37,7.2,65.04,161.74,456,332,north,44.29,2.55
38,7.4,62.96,158.2,476,300,north,40.24,4.11
39,7.6,62.31,155.98,500,280,north,37.94,2.31
40,7.8,61.67,153.77,488,252,north,35.65,2.3
41,8,61.03,151.58,464,288,west,33.37,2.29
42,8.2,61.84,149.9,392,424,west,32.12,1.86
43,8.4,62.58,149.77,416,392,west,32.3,0.75
44,8.6,63.32,149.65,472,256,west,32.51,0.75
45,8.8,64.03,150.3,456,136,north,33.4,0.96
46,9,64.8,149.42,520,232,north,32.98,1.17
47,9.2,66.25,149.96,528,240,north,34.16,1.55
48,9.4,67.71,150.51,540,188,north,35.38,1.55
49,9.6,67.74,149.75,472,468,north,34.75,0.76
50,9.8,68.5,148.9,456,488,north,34.46,1.15
51,10,68.53,148.14,452,260,north,33.85,0.76
52,10.2,70.03,147.21,468,328,north,33.99,1.77
53,10.4,72.22,147.72,468,488,north,35.73,2.25
54,10.6,72.17,149.22,488,476,north,36.9,1.5
55,10.8,72.84,151.4,516,292,north,39.03,2.28
56,11,72.02,153.76,584,356,north,40.46,2.5
57,11.2,71.18,156.92,584,288,north,42.66,3.27
58,11.4,69.57,160.23,512,336,north,44.77,3.68
59,11.6,66.48,163.07,564,356,north,46.06,4.2
60,11.8,63.33,166.84,540,344,north,48.56,4.91
61,12,60.19,169.95,496,356,north,50.65,4.42
62,12.2,56.22,174.24,472,408,north,54.02,5.85
63,12.4,52.21,178.79,408,392,n ext,58.02,6.06
64,12.6,48.11,184.49,404,316,n ext,63.38,7.02
65,12.8,44.91,187.47,316,264,n ext,66.3,4.37
66,13,42.35,192.1,168,204,n ext,70.99,5.3
67,13.2,43.84,192.36,116,196,n ext,71.2,1.52
68,13.4,47.56,193.54,96,196,n ext,72.4,3.9
69,13.6,50.57,194.19,160,192,n ext,73.2,3.08
70,13.8,54.42,193.76,180,276,n ext,73.13,3.88
71,14,58.24,194.37,224,260,n ext,74.22,3.87
72,14.2,62.87,194.94,216,272,n ext,75.6,4.67
73,14.4,67.51,196.65,220,236,n ext,78.34,4.95
74,14.6,71.47,196.88,232,204,n ext,79.68,3.96
75,14.8,75.44,198.2,212,172,n ext,82.13,4.18
76,15,78.66,197.91,156,184,n ext,82.95,3.24
77,15.2,-,-,-,-,-,-,-
78,15.4,-,-,-,-,-,-,-
79,15.6,-,-,-,-,-,-,-
80,15.8,-,-,-,-,-,-,-
81,16,-,-,-,-,-,-,-
82,16.2,-,-,-,-,-,-,-
83,16.4,-,-,-,-,-,-,-
84,16.6,136.25,211.45,140,-,n ext,125.72,-
85,16.8,141.58,211.88,148,176,n ext,129.69,5.35
86,17,146.66,210.35,164,224,n ext,132.2,5.3
87,17.2,150.78,208.44,200,204,n ext,133.91,4.55
88,17.4,153.48,202.9,160,272,n ext,132.31,6.16
89,17.6,154.59,198.58,176,184,n ext,130.46,4.46
90,17.8,154.76,193.85,224,200,n ext,127.73,4.74
91,18,154.17,189.76,280,224,n ext,124.87,4.13
92,18.2,155.27,185.55,300,228,n ext,123.43,4.35
93,18.4,154.57,180.57,360,244,north,120.15,5.03
94,18.6,155.05,178,328,232,north,119.2,2.61
95,18.8,155.4,174.46,284,228,north,117.69,3.55
96,19,156.63,171.3,232,284,north,117.23,3.39
97,19.2,160.5,169.19,108,196,east,119.7,4.41
98,19.4,156.98,167.79,188,264,north,115.93,3.79
99,19.6,155.47,162.69,176,292,east,112.37,5.31
100,19.8,152.78,160.84,280,312,north,109.15,3.27
101,20,150.97,159.33,368,208,north,106.87,2.36
102,20.2,147.4,156.41,396,276,north,102.43,4.61
103,20.4,143.8,152.76,428,296,north,97.7,5.13
104,20.6,140.21,148.43,444,336,north,92.78,5.63
105,20.8,136.86,145.94,424,292,north,88.78,4.17
106,21,132.55,140.19,440,416,north,82.86,7.19
107,21.2,128.53,137.08,488,360,north,78.13,5.08
108,21.4,124.52,132.62,492,420,north,73.13,6
109,21.6,120.65,129.12,560,380,north,68.6,5.22
110,21.8,115.39,125.62,572,428,north,62.75,6.31
111,22,110.97,122.39,620,448,north,57.84,5.48
112,22.2,105.18,119.22,644,512,north,51.71,6.6
113,22.4,99.48,116.89,660,456,north,45.82,6.16
114,22.6,93.81,114.67,668,512,north,40.07,6.08
115,22.8,88.16,113.21,608,524,west,34.39,5.84
116,23,83.21,111.8,668,436,west,29.44,5.15
117,23.2,76.8,111.11,656,516,west,23.06,6.45
118,23.4,70.34,110.46,720,536,west,16.68,6.49
119,23.6,64.53,109.83,680,512,west,11.06,5.84
120,23.8,60.12,109.92,556,444,west,6.73,4.41
121,24,55.67,110.04,412,360,west,2.29,4.46
122,24.2,52.67,110.14,488,284,platform,0,3
123,24.4,50.39,112.54,616,328,platform,0,3.32
124,24.6,49.63,112.58,564,164,platform,0,0.76
125,24.8,49.63,112.58,648,180,platform,0,0
126,25,48.85,114.19,632,184,platform,0,1.78
127,25.2,48.09,115.02,624,160,platform,0,1.13
128,25.4,47.32,115.86,672,160,platform,0,1.14
129,25.6,48.08,115.8,664,152,platform,0,0.76
130,25.8,48.84,114.97,576,192,platform,0,1.13
131,26,48.83,115.75,608,136,platform,0,0.78
132,26.2,48.08,115.8,600,152,platform,0,0.76
