Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00072.trk,,,,,,,
Object,0,,,,,,,
Samples,73,,,,,,,
id,78,,,,,,,
trial,4,,,,,,,
date,53:40.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:14.600,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00072.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,54:06.2,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,54:20.8,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,82.67,11.3,376,300,s ext,-,100.74
2,0.2,77.98,10.11,400,392,s ext,4.84,100.43
3,0.4,76.5,11.58,472,328,s ext,2.09,98.6
4,0.6,74.32,14.7,524,292,s ext,3.8,95.01
5,0.8,72.94,17.99,516,352,s ext,3.57,91.47
6,1,72.4,22.39,540,376,south,4.43,87.08
7,1.2,72.63,26.93,540,320,south,4.55,82.77
8,1.4,72.84,31.38,584,324,south,4.46,78.57
9,1.6,72.22,34.69,564,364,south,3.36,75.24
10,1.8,70.9,39.47,632,412,south,4.96,70.28
11,2,68.88,45.69,632,528,south,6.53,63.75
12,2.2,66.04,50.8,688,552,south,5.85,58.02
13,2.4,63.25,57.52,664,568,south,7.28,50.78
14,2.6,59.66,64.05,716,564,south,7.45,43.55
15,2.8,56.79,69.94,716,560,west,6.56,37.17
16,3,53.89,75.88,664,532,west,6.61,30.79
17,3.2,52.47,80.49,656,432,west,4.82,26
18,3.4,51.03,85.11,676,396,west,4.84,21.19
19,3.6,49.56,88.97,664,340,west,4.13,17.15
20,3.8,48.84,92.11,596,364,west,3.22,13.95
21,4,49.64,94.54,492,528,west,2.56,11.66
22,4.2,51.2,98.54,528,292,west,4.29,8.04
23,4.4,53.48,100.92,580,316,west,3.29,6.85
24,4.6,54.98,102.47,608,284,west,2.16,6.38
25,4.8,57.95,105.5,628,372,west,4.24,6.54
26,5,58.68,106.98,648,284,west,1.66,6.33
27,5.2,60.13,109.18,612,364,west,2.64,6.84
28,5.4,63.08,109.13,532,584,west,2.95,9.75
29,5.6,64.57,107.66,580,448,west,2.09,11.5
30,5.8,66.79,105.49,632,324,west,3.11,14.27
31,6,68.26,104.06,652,284,west,2.05,16.18
32,6.2,69.74,101.94,572,352,west,2.59,18.43
33,6.4,70.48,100.53,588,536,west,1.59,19.76
34,6.6,69.05,97.62,692,552,west,3.23,20.14
35,6.8,66.87,94.64,768,380,west,3.69,20.2
36,7,63.19,90.76,672,488,west,5.36,20.68
37,7.2,59.42,85.94,704,496,west,6.12,22.78
38,7.4,56.3,80.18,672,464,west,6.55,27.09
39,7.6,53.91,76.69,684,388,west,4.23,30.01
40,7.8,51.48,73.07,632,356,west,4.36,33.16
41,8,49.06,71.01,616,568,west,3.18,35.02
42,8.2,45.04,69.41,656,432,west,4.33,36.61
43,8.4,39.4,69.14,620,468,west,5.64,37.36
44,8.6,32.82,68.68,596,440,west,6.6,39.27
45,8.8,27.86,69.48,636,416,west,5.03,40.16
46,9,22.76,69.37,592,404,west,5.1,42.51
47,9.2,18.45,69.44,572,356,west,4.31,44.71
48,9.4,11.37,68.97,508,440,w ext,7.09,49.24
49,9.6,7.73,68.2,480,268,w ext,3.73,52.12
50,9.8,6.98,70.15,452,276,w ext,2.09,51.14
51,10,7.98,71.4,348,328,w ext,1.6,49.54
52,10.2,7.46,76.54,300,432,w ext,5.17,46.24
53,10.4,8.66,80.88,336,316,w ext,4.5,42.44
54,10.6,10.77,86.26,420,308,w ext,5.78,37.43
55,10.8,13.73,92.53,472,396,w ext,6.94,31.48
56,11,18.25,97.62,468,404,west,6.8,24.98
57,11.2,22.59,101.46,508,344,west,5.8,19.26
58,11.4,25.97,104.2,500,328,west,4.35,14.98
59,11.6,30.91,107.65,524,408,west,6.02,9.04
60,11.8,34.93,110.07,500,400,west,4.69,4.45
61,12,38.09,110.76,480,300,west,3.23,1.23
62,12.2,37.3,111.64,440,152,west,1.18,1.96
63,12.4,37.3,112.47,372,132,west,0.84,1.73
64,12.6,38.87,112.38,324,160,west,1.57,0.39
65,12.8,40.43,111.46,360,132,platform,1.81,0
66,13,41.99,111.38,592,256,platform,1.56,0
67,13.2,42.76,112.15,540,308,platform,1.09,0
68,13.4,41.98,113.01,552,180,platform,1.16,0
69,13.6,41.98,113.01,564,68,platform,0,0
70,13.8,42.75,112.96,564,128,platform,0.77,0
71,14,41.98,112.2,564,136,platform,1.09,0
72,14.2,42.76,112.15,540,200,platform,0.77,0
73,14.4,44.29,112.87,604,168,platform,1.7,0
