Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00001.trk,,,,,,,
Object,0,,,,,,,
Samples,220,,,,,,,
id,44,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:44.000,dd:HH:mm:ss,,,,,,
23,4.4,160.19,104.53,620,588,east,106.71,10.38
24,4.6,163.28,112.79,576,540,east,109.51,8.82
25,4.8,166.07,124.09,540,652,east,112.78,11.65
26,5,165.65,134.13,500,576,east,113.72,10.05
27,5.2,163.49,142.74,552,580,east,113.38,8.87
28,5.4,160.35,149.97,520,520,east,112.32,7.89
29,5.6,155.49,156.45,556,540,east,109.92,8.1
30,5.8,149.61,161.49,496,572,north,106.54,7.75
31,6,143.38,163.71,536,528,north,101.97,6.61
32,6.2,136.15,163.92,584,664,north,95.75,7.23
33,6.4,127.22,162.17,560,704,north,87.2,9.1
34,6.6,119.06,157.79,604,668,north,77.97,9.26
35,6.8,110.35,153.09,680,684,north,68.09,9.9
36,7,101.14,148.97,632,680,north,58.13,10.08
37,7.2,91.44,144.02,700,732,north,47.28,10.89
38,7.4,82.68,140.44,684,760,north,38.03,9.47
39,7.6,74.74,137.24,692,688,north,29.78,8.56
40,7.8,68.31,133.42,708,648,west,22.43,7.48
41,8,63.35,128.79,652,720,west,15.64,6.78
42,8.2,60.58,123.16,656,740,west,10.07,6.27
43,8.4,60.74,116.53,648,680,west,7.43,6.64
44,8.6,62.36,108.41,668,644,west,9.17,8.28
45,8.8,64.63,101.85,696,604,west,14.12,6.95
46,9,67.61,93.95,728,664,west,21.2,8.44
47,9.2,71.99,86.98,760,696,west,29.21,8.23
48,9.4,76.32,80.1,736,680,south,37.2,8.13
49,9.6,79.17,74.55,768,600,south,43.27,6.24
50,9.8,82,68.23,732,596,south,49.97,6.93
51,10,84.12,63.99,720,596,south,54.63,4.73
52,10.2,85.51,59.63,740,620,south,58.98,4.58
53,10.4,85.45,55.81,708,536,south,62.11,3.82
54,10.6,85.39,51.92,732,536,south,65.31,3.88
55,10.8,85.35,49.56,732,496,south,67.26,2.36
56,11,85.29,46.38,652,552,south,69.94,3.19
57,11.2,85.99,44.87,588,616,south,71.59,1.66
58,11.4,88.84,42.02,592,468,south,75.51,4.04
59,11.6,93.88,40.93,596,468,south,79.17,5.16
60,11.8,101.01,41.32,588,536,south,82.9,7.14
61,12,106.63,42.92,620,584,south,85.14,5.84
62,12.2,112.85,44.98,600,524,south,87.81,6.56
63,12.4,119,47.5,620,588,south,90.48,6.64
64,12.6,125.09,50.53,636,552,south,93.17,6.81
65,12.8,130.5,54.29,640,612,south,95.3,6.59
66,13,135.27,59.71,636,604,east,96.32,7.22
67,13.2,140.13,65.17,580,608,east,97.84,7.31
68,13.4,143.76,72.64,564,560,east,97.95,8.3
69,13.6,145.39,79.75,600,588,east,96.97,7.29
70,13.8,146.5,89.44,576,664,east,95.43,9.75
71,14,146.87,96.76,608,536,platform reversal,94.4,7.33
72,14.2,146.62,104.89,608,488,platform reversal,93.15,8.13
73,14.4,147.12,112.24,628,484,east,93.35,7.37
74,14.6,146.29,121.12,632,588,east,92.82,8.91
75,14.8,144.66,129,636,588,east,92.15,8.05
76,15,140.68,136.32,628,712,east,89.7,8.33
77,15.2,135.8,142.48,628,632,north,86.65,7.86
78,15.4,129.95,146.72,636,592,north,82.6,7.22
79,15.6,124.07,150.95,652,600,north,78.96,7.24
80,15.8,118.05,153.64,596,640,north,74.94,6.59
81,16,111.92,154.11,576,636,north,69.97,6.15
82,16.2,105.75,152.47,588,572,north,63.89,6.38
83,16.4,100.41,150.41,592,532,north,58.29,5.72
84,16.6,95.14,146.35,656,616,north,51.65,6.65
85,16.8,89.98,141.82,680,672,north,44.87,6.86
86,17,86.42,134.66,672,656,north,38.05,8
87,17.2,83.64,127.66,756,628,north,32.53,7.52
88,17.4,80.21,120.08,792,708,west,27.17,8.33
89,17.6,77.5,111.8,788,748,west,23.74,8.71
90,17.8,74.77,103.43,740,744,west,22.49,8.8
91,18,71.98,93.45,728,764,west,24.9,10.37
92,18.2,69.79,83.89,684,692,west,30.11,9.81
93,18.4,68.22,74.78,688,676,south,36.8,9.24
94,18.6,66.5,64.53,684,708,south,45.22,10.4
95,18.8,65.4,53.93,676,664,south,54.84,10.66
96,19,64.97,43.87,620,632,south,64.41,10.06
97,19.2,64.53,35.17,612,552,south,72.79,8.72
98,19.4,66.41,26.89,572,616,south,81.28,8.49
99,19.6,68.43,21.19,576,556,s ext,87.28,6.05
100,19.8,73.68,17.29,568,552,s ext,92.34,6.55
101,20,78.95,14.12,516,484,s ext,96.88,6.15
102,20.2,84.3,13.53,412,424,s ext,99.2,5.38
103,20.4,91.89,14.88,424,468,s ext,100.9,7.71
104,20.6,100.79,18.41,440,528,s ext,101.91,9.58
105,20.8,105.85,20.26,540,396,s ext,103.01,5.39
106,21,112.93,20.74,576,500,s ext,106.56,7.1
107,21.2,118.51,20.01,564,516,s ext,110.45,5.63
108,21.4,125.42,17.69,548,536,s ext,116.56,7.29
109,21.6,131.58,14.98,540,496,s ext,122.59,6.73
110,21.8,135.66,13.52,460,432,s ext,126.38,4.33
111,22,139.03,13.07,380,392,s ext,128.98,3.4
112,22.2,141.72,12.82,292,328,s ext,131,2.7
113,22.4,142.41,11.56,252,200,s ext,132.39,1.44
114,22.6,141.06,12.18,252,240,s ext,131.01,1.49
115,22.8,139.05,12.13,244,304,s ext,129.68,2.01
116,23,137.03,12.04,328,236,s ext,128.4,2.02
117,23.2,136.35,12.32,396,228,s ext,127.74,0.73
118,23.4,133.67,11.49,360,420,s ext,126.6,2.81
119,23.6,129.59,11.95,416,536,s ext,123.64,4.11
120,23.8,124.1,12.57,492,452,s ext,119.76,5.52
121,24,117.85,13.83,492,496,s ext,115.05,6.38
122,24.2,110.82,15.56,532,504,s ext,109.67,7.25
123,24.4,103.68,17.59,544,540,s ext,104.1,7.42
124,24.6,96.41,18.12,540,516,s ext,100.02,7.29
125,24.8,87.51,18.73,504,588,s ext,95.59,8.92
126,25,79.9,18.04,580,532,s ext,93.46,7.64
127,25.2,73.63,16.35,588,464,s ext,93.23,6.49
128,25.4,67.15,13.33,576,476,s ext,94.71,7.14
129,25.6,62.09,9.56,512,352,s ext,97.54,6.32
130,25.8,56.2,7.16,464,456,s ext,99.22,6.36
131,26,52.95,7.71,460,436,s ext,98.43,3.3
132,26.2,47.35,10.13,544,476,s ext,95.86,6.1
133,26.4,41.89,14.53,520,536,s ext,91.55,7.01
134,26.6,37.18,18.3,500,460,s ext,88.1,6.03
135,26.8,33.64,25.61,512,476,s ext,81.27,8.11
136,27,29.97,31.93,532,484,w ext,75.69,7.31
137,27.2,27.17,38.69,524,480,w ext,69.71,7.32
138,27.4,25.14,44.82,496,404,w ext,64.32,6.46
139,27.6,23.09,51.01,560,440,w ext,59.09,6.52
140,27.8,21.24,60.29,580,500,west,51.27,9.45
141,28,21.14,70.97,568,548,west,41.96,10.68
142,28.2,21.78,81.63,580,516,west,32.87,10.68
143,28.4,23.99,93.14,584,612,west,22.84,11.71
144,28.6,27.59,103.28,588,660,west,14.05,10.77
145,28.8,32.56,112.78,604,632,west,6.33,10.72
146,29,36.47,121.78,620,688,west,5,9.8
147,29.2,40.94,130.22,632,660,west,9.57,9.56
148,29.4,45.97,138.96,624,712,west,17.8,10.08
149,29.6,50.92,145.84,588,676,west,25.13,8.47
150,29.8,55.84,151.82,612,608,west,32.02,7.75
151,30,60.79,157.05,588,552,north,38.46,7.19
152,30.2,67.26,162.15,580,592,north,45.51,8.24
153,30.4,74.64,165.9,584,636,north,52.16,8.28
154,30.6,82.95,168.5,544,656,north,58.8,8.71
155,30.8,90.65,168.48,556,556,north,63.41,7.7
156,31,99.96,167.49,556,608,north,68.86,9.36
157,31.2,108.56,167.04,600,660,north,74.85,8.61
158,31.4,117.31,167.95,616,616,north,82.23,8.79
159,31.6,126.27,170.24,612,644,north,90.82,9.25
160,31.8,136.29,173.4,588,632,north,100.9,10.51
161,32,145.74,176.89,544,540,north,110.74,10.07
162,32.2,154.43,179.58,532,524,north,119.51,9.1
163,32.4,163.18,181.61,452,480,n ext,128.02,8.98
164,32.6,170.82,181.33,412,448,e ext,134.5,7.65
165,32.8,177.23,178.42,416,444,e ext,138.8,7.04
166,33,182.13,171.57,428,468,e ext,140.33,8.42
167,33.2,184.18,163.24,484,464,e ext,139.16,8.58
168,33.4,186.97,153.93,452,536,e ext,138.95,9.71
169,33.6,190.11,146.52,420,464,e ext,140.17,8.05
170,33.8,193.24,138.77,384,388,e ext,141.69,8.36
171,34,196.54,131.78,368,328,e ext,143.91,7.72
172,34.2,197.29,125.16,376,376,e ext,143.98,6.67
173,34.4,195.93,115.92,404,396,e ext,142.2,9.34
174,34.6,193.8,106.73,408,404,e ext,140.15,9.43
175,34.8,191.54,95.48,416,416,e ext,138.8,11.47
176,35,187.93,85.74,420,388,e ext,136.77,10.39
177,35.2,184.46,75.31,440,452,e ext,135.68,10.99
178,35.4,179.68,65.67,456,488,e ext,133.98,10.76
179,35.6,174.53,57.81,484,484,e ext,132.07,9.4
180,35.8,169.71,51.4,452,496,e ext,130.44,8.03
181,36,163.68,45.89,504,492,e ext,127.79,8.16
182,36.2,157.91,41.61,496,488,e ext,125.15,7.18
183,36.4,151.64,39.59,524,508,e ext,121.05,6.59
184,36.6,144.12,38.02,536,596,east,115.88,7.68
185,36.8,136.69,37.09,560,576,south,110.66,7.49
186,37,127.91,36.97,584,632,south,104.17,8.78
187,37.2,119.07,37.01,604,684,south,97.87,8.84
188,37.4,110.81,36.25,636,680,south,92.94,8.3
189,37.6,102.39,34.82,620,736,south,88.99,8.54
190,37.8,93.03,32.58,536,644,south,85.76,9.62
191,38,84.09,28.71,584,608,south,85.07,9.74
192,38.2,77.93,25.65,620,484,south,85.63,6.88
193,38.4,70.76,21,576,444,s ext,88,8.54
194,38.6,64.21,17,580,556,s ext,90.56,7.68
195,38.8,58.43,14.84,504,524,s ext,91.81,6.17
196,39,54.47,16.12,488,448,s ext,90.15,4.17
197,39.2,50.03,21.91,468,460,s ext,84.11,7.3
198,39.4,48.96,28.99,516,408,south,77.01,7.16
199,39.6,47.16,37.52,508,488,south,68.46,8.72
200,39.8,46.14,46.2,540,480,south,59.79,8.74
201,40,45.12,55.63,564,536,west,50.38,9.48
202,40.2,44.84,65.1,596,560,west,40.92,9.47
203,40.4,44.45,74.38,608,596,west,31.65,9.29
204,40.6,44.79,84.44,588,596,west,21.58,10.07
205,40.8,46.55,94.38,632,588,west,11.61,10.09
206,41,49.68,103.21,632,624,west,3.16,9.37
207,41.2,54.18,109.33,520,672,west,1.39,7.59
208,41.4,56.41,110.77,448,584,west,2.99,2.65
209,41.6,57.13,112.25,532,300,west,3.36,1.64
210,41.8,55.63,113.06,536,244,west,1.87,1.71
211,42,51.89,112.47,604,396,platform,0,3.78
212,42.2,50.39,112.54,660,256,platform,0,1.51
213,42.4,49.63,112.58,636,80,platform,0,0.76
214,42.6,49.64,111.8,648,324,platform,0,0.78
215,42.8,48.12,111.88,652,364,platform,0,1.52
216,43,48.87,112.62,612,328,platform,0,1.06
217,43.2,48.11,112.66,652,312,platform,0,0.76
218,43.4,47.35,112.7,616,148,platform,0,0.76
219,43.6,47.35,112.7,580,100,platform,0,0
220,43.8,47.35,112.7,608,76,platform,0,0
