Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00069.trk,,,,,,,
Object,0,,,,,,,
Samples,64,,,,,,,
id,78,,,,,,,
trial,1,,,,,,,
date,47:14.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:12.800,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00069.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,48:14.3,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,48:27.1,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,124.33,205.74,312,124,n ext,-,113.57
2,0.2,127.82,206.04,364,268,n ext,3.5,116.07
3,0.4,130.42,206.07,408,268,n ext,2.6,117.83
4,0.6,131.91,203.76,416,384,n ext,2.75,117.14
5,0.8,134.87,199.2,400,416,n ext,5.43,115.98
6,1,136.89,194.37,488,440,n ext,5.24,114.17
7,1.2,139.77,189.97,544,424,n ext,5.26,113.51
8,1.4,142.86,187.55,556,348,n ext,3.92,114.43
9,1.6,146.05,186.13,588,360,n ext,3.5,116.16
10,1.8,148.35,184.34,540,384,north,2.91,117.01
11,2,151.66,183.93,520,340,n ext,3.34,119.53
12,2.2,155.13,184.54,536,288,n ext,3.52,122.77
13,2.4,158.47,184.18,496,280,n ext,3.36,125.39
14,2.6,160.9,183.41,452,372,n ext,2.55,127.02
15,2.8,162.11,180.17,476,392,n ext,3.46,126.37
16,3,160.46,174.75,532,352,north,5.67,122.25
17,3.2,158.6,167.51,528,372,east,7.47,117.25
18,3.4,155.11,159.88,588,468,east,8.39,110.89
19,3.6,152.73,153.78,584,388,east,6.55,106.38
20,3.8,151.36,149.01,576,320,east,4.95,103.48
21,4,149.33,145.01,588,252,east,4.49,100.32
22,4.2,146.45,140.08,560,580,east,5.71,96.21
23,4.4,143.19,138.49,592,448,east,3.63,92.66
24,4.6,138.47,137.47,680,424,east,4.83,87.83
25,4.8,133.92,138.12,712,432,east,4.59,83.6
26,5,128.63,138.64,740,468,north,5.32,78.66
27,5.2,123.41,139.99,712,524,north,5.39,74.11
28,5.4,119.72,141.64,692,428,north,4.04,71.22
29,5.6,116.79,143.43,720,428,north,3.44,69.18
30,5.8,114.6,145.35,684,516,north,2.91,68
31,6,113.14,146.64,688,332,north,1.95,67.27
32,6.2,111.74,149.47,728,400,north,3.16,67.38
33,6.4,110.26,150.78,680,472,north,1.97,66.79
34,6.6,108.02,151.99,632,512,north,2.55,65.55
35,6.8,103.45,151.45,672,480,north,4.6,61.4
36,7,97.4,150.18,660,476,north,6.18,55.68
37,7.2,91.42,148.43,716,480,north,6.23,49.81
38,7.4,85.5,146.93,716,568,north,6.1,44.26
39,7.6,79.6,147.14,680,556,north,5.91,40.07
40,7.8,75.91,147.38,724,500,north,3.7,37.75
41,8,72.96,147.64,704,516,north,2.96,36.12
42,8.2,70.72,148.63,612,396,north,2.45,35.54
43,8.4,67.74,149.75,624,476,north,3.19,34.75
44,8.6,64.8,149.42,628,380,north,2.95,32.98
45,8.8,60.48,147.08,664,444,west,4.91,28.99
46,9,56.93,143.88,620,412,west,4.78,24.74
47,9.2,54.11,140.55,624,420,west,4.37,20.74
48,9.4,50.52,137.32,632,440,west,4.83,16.66
49,9.6,48.32,136.14,624,408,west,2.49,15.2
50,9.8,45.38,134.29,632,344,west,3.47,13.12
51,10,43.22,130.66,540,596,west,4.23,9.68
52,10.2,42.54,127.54,564,288,west,3.19,6.62
53,10.4,41.84,124.4,580,336,west,3.22,3.77
54,10.6,41.1,122.86,508,240,west,1.7,2.84
55,10.8,42.69,119.44,552,292,platform,3.77,0
56,11,43.48,116.95,608,248,platform,2.62,0
57,11.2,43.48,116.95,640,104,platform,0,0
58,11.4,43.48,116.95,628,172,platform,0,0
59,11.6,43.48,116.95,648,148,platform,0,0
60,11.8,43.49,116.14,636,140,platform,0.81,0
61,12,44.27,115.28,668,232,platform,1.16,0
62,12.2,45.05,113.63,660,376,platform,1.83,0
63,12.4,45.82,112.79,672,228,platform,1.14,0
64,12.6,45.82,113.58,704,120,platform,0.8,0
