Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00067.trk,,,,,,,
Object,0,,,,,,,
Samples,165,,,,,,,
id,71,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:33.000,dd:HH:mm:ss,,,,,,
25,4.8,50.03,149.19,456,280,west,28.35,4.04
26,5,47.26,144.26,504,368,west,23.17,5.65
27,5.2,45.22,139.12,536,400,west,17.94,5.54
28,5.4,43.13,133.9,520,416,west,12.91,5.62
29,5.6,41.75,128.47,520,408,west,7.68,5.6
30,5.8,40.33,122.96,500,460,west,3.31,5.69
31,6,38.85,116.53,512,444,west,0.39,6.6
32,6.2,37.3,110.8,520,392,west,1.98,5.93
33,6.4,36.47,104.07,496,464,west,6.25,6.78
34,6.6,37.18,98.14,504,400,west,10.47,5.98
35,6.8,39.45,92.32,536,456,west,14.71,6.24
36,7,44.07,86.85,532,500,west,19.21,7.16
37,7.2,50.19,81.81,548,560,west,24.34,7.93
38,7.4,55.48,77.7,560,508,west,29.3,6.7
39,7.6,60.71,73.74,592,480,west,34.55,6.56
40,7.8,65.9,70.64,592,480,south,39.38,6.05
41,8,70.29,66.7,516,524,south,44.86,5.9
42,8.2,73.92,63.42,556,472,south,49.49,4.89
43,8.4,76.07,60.67,520,388,south,52.95,3.49
44,8.6,80.4,57.46,448,528,south,57.95,5.39
45,8.8,83.3,57.08,484,372,south,59.86,2.93
46,9,87.63,56.81,548,464,south,62.5,4.33
47,9.2,91.92,57.96,636,520,south,64.18,4.44
48,9.4,96.87,60.5,628,512,south,65.54,5.56
49,9.6,100.36,62.83,592,436,south,66.38,4.2
50,9.8,103.82,65.79,600,408,south,67.03,4.56
51,10,106.57,70.12,560,464,south,66.61,5.12
52,10.2,107.93,74.4,628,436,south,65.38,4.49
53,10.4,109.29,80.74,664,580,south,63.3,6.49
54,10.6,109.97,87.03,680,560,south,61.23,6.32
55,10.8,110.67,93.27,720,560,east,59.78,6.28
56,11,112.09,98.82,740,588,east,59.82,5.73
57,11.2,114.26,105.82,692,592,east,60.84,7.33
58,11.4,115.77,111.48,680,492,east,62.01,5.86
59,11.6,117.31,116.53,664,496,east,63.62,5.27
60,11.8,117.43,120.81,628,452,east,64.05,4.28
61,12,116.86,125.77,652,512,north,64.21,5
62,12.2,114.08,130.52,624,500,north,62.48,5.5
63,12.4,111.25,134.55,660,420,north,60.85,4.92
64,12.6,108.38,137.88,652,448,north,59.28,4.39
65,12.8,105.5,141.97,644,472,north,58.34,5
66,13,102.6,146.12,612,440,north,57.82,5.07
67,13.2,100.4,149.66,544,388,north,57.87,4.16
68,13.4,98.94,153.31,464,496,north,58.76,3.94
69,13.6,99.75,156.44,472,376,north,61.3,3.23
70,13.8,100.56,158.83,520,336,north,63.44,2.53
71,14,102.17,162.14,492,308,north,66.81,3.68
72,14.2,103.79,164.72,468,352,north,69.73,3.05
73,14.4,104.67,168.07,484,312,north,72.65,3.46
74,14.6,105.58,171.48,540,304,north,75.65,3.53
75,14.8,106.51,174.96,500,304,north,78.77,3.6
76,15,107.46,178.51,512,284,north,81.99,3.68
77,15.2,108.39,181.26,416,240,north,84.65,2.9
78,15.4,109.34,184.06,400,248,north,87.37,2.96
79,15.6,111.24,188.9,360,304,n ext,92.27,5.2
80,15.8,111.4,191.65,312,400,n ext,94.47,2.75
81,16,109.77,192.19,372,316,n ext,93.87,1.72
82,16.2,108.13,192.75,396,160,n ext,93.31,1.73
83,16.4,104.78,192.11,384,220,n ext,90.77,3.41
84,16.6,101.46,191.57,356,220,n ext,88.33,3.37
85,16.8,99.81,191.34,332,160,n ext,87.18,1.67
86,17,97.31,190.14,324,168,n ext,84.76,2.77
87,17.2,94.84,189.01,312,268,n ext,82.44,2.72
88,17.4,92.37,186.19,412,228,n ext,78.72,3.75
89,17.6,89.93,182.6,456,268,north,74.39,4.33
90,17.8,86.76,178.29,464,344,north,69.05,5.35
91,18,83.67,173.35,500,340,north,63.22,5.83
92,18.2,81.41,169.37,556,384,north,58.65,4.58
93,18.4,77.69,164.82,536,420,north,52.81,5.87
94,18.6,72.57,159.85,552,472,north,45.88,7.14
95,18.8,67.47,156.66,592,520,north,40.63,6.01
96,19,61.7,152.99,596,564,north,34.93,6.84
97,19.2,55.17,150.41,620,544,west,30.48,7.03
98,19.4,49.39,146.96,556,552,west,26.07,6.73
99,19.6,43.58,142.69,552,532,west,21.59,7.21
100,19.8,37.68,137.44,520,512,west,17.44,7.89
101,20,33.15,133.32,564,460,west,15.88,6.12
102,20.2,28.52,127.22,568,468,west,14.62,7.65
103,20.4,24.53,121.56,536,448,west,15.43,6.93
104,20.6,20.37,114.64,548,468,west,18.5,8.07
105,20.8,16.91,109.18,536,452,west,22.33,6.46
106,21,15.07,104.39,456,408,west,25.11,5.13
107,21.2,12.22,97.46,368,480,w ext,30.3,7.5
108,21.4,12.03,93.44,460,276,w ext,32.46,4.02
109,21.6,13.36,85.52,468,416,w ext,35.85,8.03
110,21.8,14.7,78.69,488,388,w ext,39.63,6.96
111,22,16.82,71.09,488,400,w ext,44.31,7.89
112,22.2,19.7,62.84,504,456,west,49.7,8.74
113,22.4,22.53,54.77,512,488,west,55.79,8.55
114,22.6,25.49,48.85,508,412,west,60.36,6.62
115,22.8,28.33,42.05,508,472,w ext,66.17,7.37
116,23,30.16,33.97,444,504,w ext,73.65,8.28
117,23.2,32.35,29.96,428,392,s ext,77.17,4.56
118,23.4,36.1,24.71,360,452,s ext,81.84,6.46
119,23.6,40.4,25.57,412,292,s ext,80.61,4.38
120,23.8,44.63,26.35,440,380,s ext,79.66,4.31
121,24,50.56,28.67,444,476,south,77.38,6.37
122,24.2,55.67,32.34,464,412,south,74.11,6.28
123,24.4,60.75,37.53,476,468,south,69.75,7.26
124,24.6,63.4,43.46,552,500,south,64.45,6.5
125,24.8,66,49.97,572,604,south,58.8,7.01
126,25,67.8,57.65,620,568,south,52.09,7.89
127,25.2,68.74,64.13,632,628,south,46.48,6.54
128,25.4,68.13,70.21,604,620,south,40.75,6.11
129,25.6,66,75.25,572,584,west,35.29,5.48
130,25.8,63.82,78.78,520,428,west,31.15,4.15
131,26,60.86,81.49,564,380,west,27.41,4.01
132,26.2,57.12,83.4,468,520,west,24.25,4.2
133,26.4,52.53,82.89,556,384,west,23.66,4.62
134,26.6,47.1,83.06,552,516,west,22.92,5.43
135,26.8,42.39,83.34,596,452,west,22.89,4.72
136,27,36.85,85.26,592,524,west,22.22,5.86
137,27.2,32.9,88.37,568,528,west,20.98,5.02
138,27.4,31.44,93.56,560,408,west,17.56,5.4
139,27.6,31.59,99.74,592,408,west,12.77,6.18
140,27.8,31.71,106.75,640,384,west,8.73,7.01
141,28,32.56,113.65,632,488,west,6.31,6.96
142,28.2,32.55,120.55,596,452,west,7.62,6.9
143,28.4,31.7,126.7,572,432,west,11.75,6.21
144,28.6,30.05,131.34,508,368,west,16.15,4.92
145,28.8,27.62,134.47,504,492,west,20.1,3.96
146,29,26.03,134.82,452,468,west,21.45,1.63
147,29.2,25.26,133.19,452,368,west,20.87,1.8
148,29.4,25.29,130.48,508,232,west,19.13,2.71
149,29.6,26.92,127.49,536,292,west,16.12,3.4
150,29.8,30.15,122.59,568,408,west,10.72,5.87
151,30,33.35,118.74,612,428,west,6.17,5
152,30.2,37.3,113.31,564,472,west,1.57,6.72
153,30.4,39.65,109.85,508,344,west,0.39,4.18
154,30.6,40.43,107.34,460,416,west,1.12,2.62
155,30.8,41.99,105.67,476,304,west,1.67,2.29
156,31,44.31,107.24,512,268,platform,0,2.81
157,31.2,45.85,109.6,648,392,platform,0,2.81
158,31.4,45.84,111.19,656,256,platform,0,1.59
159,31.6,45.84,111.19,632,144,platform,0,0
160,31.8,46.6,111.16,620,260,platform,0,0.77
161,32,45.06,112.03,668,312,platform,0,1.77
162,32.2,45.06,112.03,624,260,platform,0,0
163,32.4,45.06,112.03,620,260,platform,0,0
164,32.6,45.06,112.03,624,228,platform,0,0
165,32.8,45.07,111.23,640,144,platform,0,0.8
