Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00048.trk,,,,,,,
Object,0,,,,,,,
Samples,52,,,,,,,
id,82,,,,,,,
trial,4,,,,,,,
date,47:49.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:10.400,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00048.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,48:32.9,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,48:43.3,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,82.63,10.35,320,244,s ext,-,101.62
2,0.2,81.12,10.93,296,304,s ext,1.62,100.59
3,0.4,81.25,13.76,336,320,s ext,2.84,97.94
4,0.6,82.1,15.81,404,172,s ext,2.22,96.3
5,0.8,82.17,17.66,452,176,s ext,1.85,94.59
6,1,83.08,21.47,448,220,south,3.92,91.36
7,1.2,83.94,24.31,552,248,south,2.97,89.05
8,1.4,84.78,27.11,532,228,south,2.92,86.82
9,1.6,87.13,30.96,580,312,south,4.51,84.35
10,1.8,87.93,33.63,576,244,south,2.79,82.35
11,2,89.49,38.01,624,312,south,4.65,79.29
12,2.2,90.27,40.56,600,232,south,2.67,77.5
13,2.4,91.76,43.15,620,284,south,2.99,76.14
14,2.6,92.5,44.82,608,244,south,1.83,75.16
15,2.8,93.95,46.53,556,532,south,2.24,74.55
16,3,95.36,45.05,588,376,south,2.05,76.57
17,3.2,94.63,43.4,568,452,south,1.8,77.52
18,3.4,92.44,40.79,600,320,south,3.41,78.48
19,3.6,90.98,39.83,608,216,south,1.75,78.5
20,3.8,88.07,39.47,608,352,south,2.94,77.3
21,4,85.84,38.32,628,252,south,2.5,77.22
22,4.2,83.62,37.96,604,296,south,2.25,76.51
23,4.4,82.13,37.7,600,380,south,1.51,76.09
24,4.6,79.96,39.79,592,448,south,3.01,73.28
25,4.8,78.54,42,664,328,south,2.62,70.68
26,5,77.14,45.01,704,304,south,3.32,67.37
27,5.2,75.77,48.8,660,340,south,4.03,63.35
28,5.4,74.39,52.55,668,328,south,3.99,59.36
29,5.6,73.01,56.26,708,368,south,3.96,55.42
30,5.8,71.65,61.51,744,468,south,5.42,50.1
31,6,69.53,65.81,744,440,south,4.8,45.31
32,6.2,67.42,71.64,716,524,south,6.2,39.16
33,6.4,65.27,76.68,776,476,west,5.48,33.69
34,6.6,63.11,81.74,764,524,west,5.5,28.22
35,6.8,60.93,87.59,764,536,west,6.24,22.08
36,7,58.73,93.48,748,552,west,6.3,15.95
37,7.2,57.24,98.72,756,472,west,5.44,10.76
38,7.4,56.47,104.75,704,484,west,6.08,5.72
39,7.6,54.92,110.07,616,440,west,5.54,1.56
40,7.8,55.63,113.06,560,488,west,3.08,1.87
41,8,55.6,114.57,520,248,west,1.51,1.97
42,8.2,54.11,114.65,540,196,west,1.49,0.75
43,8.4,53.36,114.69,628,184,platform,0.75,0
44,8.6,49.6,114.92,640,444,platform,3.77,0
45,8.8,48.09,115.02,628,204,platform,1.52,0
46,9,49.6,114.92,644,176,platform,1.52,0
47,9.2,48.83,115.75,664,236,platform,1.13,0
48,9.4,47.3,116.64,800,232,platform,1.77,0
49,9.6,46.54,116.7,816,200,platform,0.76,0
50,9.8,46.54,116.7,732,212,platform,0,0
51,10,47.3,116.64,700,264,platform,0.76,0
52,10.2,48.05,117.37,696,228,platform,1.04,0
