Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00059.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,65,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
24,4.6,125.21,88.89,688,524,east,74.98,5.84
25,4.8,126.52,82.98,664,552,east,78.11,6.05
26,5,128.53,77.64,624,520,east,81.98,5.71
27,5.2,130.58,75.18,572,540,east,84.85,3.19
28,5.4,134,72.48,600,436,east,89.09,4.36
29,5.6,136.75,71.32,608,344,east,92.08,2.99
30,5.8,139.51,70.1,620,276,east,95.1,3.02
31,6,142.29,69.63,588,280,east,97.82,2.82
32,6.2,143.69,69.38,556,232,east,99.19,1.42
33,6.4,144.37,68.44,516,240,east,100.2,1.17
34,6.6,147.89,68.58,532,600,east,103.35,3.53
35,6.8,150.08,70.69,512,540,east,104.54,3.04
36,7,152.34,73.7,568,288,east,105.54,3.76
37,7.2,154,78.61,568,344,east,105.51,5.18
38,7.4,154.98,83.68,576,344,east,105.04,5.17
39,7.6,156.07,89.66,552,368,east,104.74,6.08
40,7.8,156.41,94.86,568,352,east,104.12,5.21
41,8,156.91,101.81,544,448,east,103.68,6.97
42,8.2,155.94,108.7,600,464,east,102.23,6.96
43,8.4,154.21,115.41,612,428,east,100.47,6.93
44,8.6,151.79,122.73,624,516,east,98.43,7.71
45,8.8,150.07,129.16,616,512,east,97.52,6.66
46,9,147.63,136.18,612,524,east,96.46,7.43
47,9.2,145.99,143.3,596,504,east,96.63,7.3
48,9.4,143.45,149.3,600,556,east,96.12,6.52
49,9.6,140.06,155.02,632,496,north,95.16,6.64
50,9.8,136.47,158.98,636,540,north,93.65,5.34
51,10,131.96,161.82,628,496,north,91.08,5.34
52,10.2,125.73,163.42,584,492,north,86.62,6.43
53,10.4,120.26,164.52,596,420,north,82.63,5.58
54,10.6,113.97,164.78,632,468,north,77.65,6.3
55,10.8,107.71,165.28,640,584,north,73.07,6.28
56,11,101.45,164.44,608,504,north,67.82,6.32
57,11.2,95.25,163.11,588,460,north,62.42,6.34
58,11.4,89.88,162.1,652,480,north,58.03,5.46
59,11.6,86.07,162.87,632,516,north,56.17,3.89
60,11.8,82.27,162.97,584,504,north,53.94,3.8
61,12,79.21,164.71,620,580,north,53.55,3.52
62,12.2,77.65,166.41,548,432,north,54.13,2.3
63,12.4,76.09,168.15,584,396,north,54.83,2.33
64,12.6,76.03,170.57,560,480,north,56.92,2.42
65,12.8,76.78,171.31,568,328,north,57.93,1.05
66,13,79.05,172.76,536,320,north,60.3,2.69
67,13.2,82.14,171.77,548,252,north,61.06,3.25
68,13.4,84.46,171.69,540,240,north,62.28,2.32
69,13.6,87.56,170.04,548,280,north,62.77,3.51
70,13.8,91.43,168.5,600,308,north,63.92,4.16
71,14,96.05,166.34,616,416,north,65.32,5.11
72,14.2,99.91,165.08,604,364,north,67.13,4.06
73,14.4,105.3,163.32,568,388,north,69.96,5.67
74,14.6,110.73,162.57,588,452,north,73.74,5.48
75,14.8,115.34,161.02,612,400,north,76.6,4.86
76,15,120.05,161.22,608,444,north,80.65,4.72
77,15.2,123.19,161.14,576,352,north,83.26,3.14
78,15.4,127.22,162.17,588,388,north,87.2,4.16
79,15.6,130.33,161.36,520,604,north,89.44,3.21
80,15.8,132.62,160.35,560,472,north,90.92,2.51
81,16,133.14,157.2,572,340,north,89.88,3.2
82,16.2,133.58,153.22,600,420,north,88.52,4
83,16.4,132.44,148.9,576,392,north,85.73,4.47
84,16.6,129.67,142.73,624,432,north,80.92,6.76
85,16.8,127.81,137.72,672,456,north,77.62,5.34
86,17,124.44,131.12,684,500,north,72.72,7.42
87,17.2,122.71,125.7,684,512,east,69.96,5.68
88,17.4,121.8,121.22,696,524,east,68.44,4.57
89,17.6,122.37,116.93,688,544,east,68.69,4.33
90,17.8,124.42,113.47,708,468,east,70.65,4.02
91,18,125.76,110.66,712,412,east,72.01,3.12
92,18.2,127.84,108.59,732,396,east,74.17,2.94
93,18.4,129.98,107.97,592,668,east,76.33,2.22
94,18.6,131.46,108.8,592,520,east,77.77,1.69
95,18.8,131.52,110.29,664,416,east,77.78,1.5
96,19,132.35,112.6,668,332,east,78.58,2.45
97,19.2,131.77,115.56,720,364,east,78.04,3.01
98,19.4,131.31,120.78,692,420,east,77.86,5.24
99,19.6,129.4,126.57,712,516,east,76.7,6.1
100,19.8,128.25,132.45,688,512,east,76.72,5.99
101,20,127.81,137.72,680,496,north,77.62,5.29
102,20.2,127.45,143.83,676,524,north,79.21,6.12
103,20.4,127.16,150.84,640,508,north,81.69,7.02
104,20.6,126.84,157.17,636,508,north,84.32,6.34
105,20.8,126.54,163.64,584,460,north,87.42,6.47
106,21,126.27,170.24,620,484,north,90.82,6.61
107,21.2,126.85,177.27,572,472,north,95.48,7.05
108,21.4,128.26,183.88,492,440,north,100.76,6.76
109,21.6,129.47,187.88,456,356,north,104.31,4.18
110,21.8,130.71,191.98,396,428,n ext,107.99,4.28
111,22,132.66,194.57,404,456,n ext,111.19,3.24
112,22.2,136.22,195.97,356,312,n ext,114.75,3.82
113,22.4,138.68,195.1,356,224,n ext,116,2.61
114,22.6,139.23,192.53,436,256,n ext,114.72,2.64
115,22.8,140.55,189.36,448,244,n ext,113.73,3.43
116,23,140.86,184.9,452,300,north,111.25,4.47
117,23.2,141.3,181.45,524,304,north,109.56,3.48
118,23.4,140.76,176.77,544,364,north,106.48,4.71
119,23.6,138.55,171.57,564,396,north,101.81,5.65
120,23.8,136.32,165.67,572,400,north,96.79,6.31
121,24,133.52,161.44,560,412,north,92.24,5.07
122,24.2,130.12,158.84,572,436,north,88,4.28
123,24.4,126.04,156.98,636,400,north,83.53,4.48
124,24.6,119.71,155.55,656,476,north,77.34,6.49
125,24.8,113.47,154.36,616,512,north,71.41,6.35
126,25,108.12,155.08,660,492,north,67.3,5.39
127,25.2,103.54,155.27,648,468,north,63.62,4.59
128,25.4,99.75,156.44,560,640,north,61.3,3.96
129,25.6,97.49,158.57,584,488,north,60.94,3.11
130,25.8,96.76,160.85,592,456,north,61.94,2.4
131,26,96.78,162.42,608,416,north,63.03,1.57
132,26.2,98.34,164.13,608,376,north,65.34,2.32
133,26.4,102.27,166.14,640,352,north,69.57,4.41
134,26.6,105.41,166.55,604,356,north,72.16,3.17
135,26.8,109.32,166.36,616,332,north,74.99,3.92
136,27,113.25,166.27,600,328,north,77.99,3.93
137,27.2,117.16,165.45,600,368,north,80.62,3.99
138,27.4,120.32,165.35,548,276,north,83.15,3.16
139,27.6,121.82,164.07,504,524,north,83.68,1.97
140,27.8,123.31,162.8,516,388,north,84.25,1.96
141,28,123.19,161.14,564,464,north,83.26,1.66
142,28.2,120.64,158.13,604,344,north,79.49,3.95
143,28.4,118.14,155.23,576,300,north,75.83,3.84
144,28.6,114.17,152.93,604,412,north,71.24,4.59
145,28.8,111.06,151.66,624,404,north,67.93,3.36
146,29,106.47,151.03,640,416,north,63.72,4.63
147,29.2,103.44,150.69,564,484,north,60.98,3.06
148,29.4,100.44,151.92,576,420,north,59.15,3.24
149,29.6,97.44,153.96,644,396,north,57.95,3.63
150,29.8,95.94,155.39,596,536,north,57.69,2.07
151,30,95.97,158.47,588,560,north,59.74,3.08
152,30.2,97.51,160.13,624,364,north,62,2.27
153,30.4,100.64,162.76,624,328,north,66.08,4.09
154,30.6,103.79,164.72,652,324,north,69.73,3.71
155,30.8,108.6,167.86,624,388,north,75.42,5.74
156,31,112.67,170.26,596,412,north,80.06,4.72
157,31.2,117.57,172.17,572,440,north,85.05,5.26
158,31.4,121.66,173.2,520,364,north,88.89,4.22
159,31.6,126.55,173.73,552,464,north,93.09,4.92
160,31.8,130.57,173.24,588,380,north,96.07,4.05
161,32,133.76,172.55,488,404,north,98.31,3.26
162,32.2,136.11,171.6,448,504,north,99.77,2.53
163,32.4,135.09,169.54,464,368,north,97.8,2.3
164,32.6,134.17,168.39,528,360,north,96.4,1.48
165,32.8,131.6,166.74,568,288,north,93.35,3.05
166,33,128.31,165.78,540,276,north,90.07,3.43
167,33.2,123.37,163.64,620,376,north,84.75,5.38
168,33.4,118.51,161.68,648,404,north,79.61,5.24
169,33.6,112.94,159.77,644,444,north,73.91,5.89
170,33.8,107.38,155.75,620,528,north,67.05,6.86
171,34,101.95,152.06,624,460,north,60.48,6.57
172,34.2,96.63,147.16,656,520,north,53.35,7.23
173,34.4,92.92,143.33,616,480,north,48.16,5.33
174,34.6,88.54,139.65,624,472,north,42.48,5.73
175,34.8,84.94,136.09,616,416,north,37.53,5.05
176,35,81.38,132.63,664,400,north,32.68,4.97
177,35.2,77.86,128.52,676,476,west,27.61,5.41
178,35.4,75.06,125.12,692,456,west,23.62,4.41
179,35.6,73,120.97,668,592,west,20.32,4.63
180,35.8,73.82,116.73,628,600,west,20.27,4.32
181,36,76.03,113.89,608,500,west,22.28,3.6
182,36.2,77.49,112.49,680,408,west,23.72,2.02
183,36.4,80.35,112.48,688,496,west,26.58,2.86
184,36.6,83.89,113.86,732,452,west,30.13,3.8
185,36.8,87.41,115.93,740,448,west,33.72,4.09
186,37,92.35,119.42,788,544,north,38.99,6.05
187,37.2,96.61,122.28,780,520,north,43.67,5.13
188,37.4,101.64,125.96,768,524,north,49.35,6.23
189,37.6,104.55,128.24,672,696,north,52.69,3.7
190,37.8,105.31,131.13,676,604,north,54.17,2.98
191,38,104.63,134.64,744,428,north,54.63,3.58
192,38.2,103.21,138.12,728,440,north,54.62,3.76
193,38.4,100.31,142.25,712,440,north,53.88,5.05
194,38.6,98.13,147.25,736,472,north,54.66,5.45
195,38.8,94.41,153.03,676,532,north,55.01,6.87
196,39,91.4,158.26,644,496,north,56.27,6.03
197,39.2,88.35,162.87,664,444,north,57.61,5.53
198,39.4,84.49,168.45,612,508,north,59.66,6.79
199,39.6,79.8,173.53,564,496,north,61.34,6.91
200,39.8,74.35,176.49,508,456,north,61.5,6.21
201,40,68.9,178.93,488,388,north,61.78,5.97
202,40.2,62.7,181.01,476,404,n ext,61.99,6.54
203,40.4,56.63,180.86,456,452,n ext,60.62,6.07
204,40.6,52.21,178.79,424,376,n ext,58.02,4.88
205,40.8,47.92,175.12,444,388,n ext,54.01,5.65
206,41,44.4,171.28,496,420,west,50.11,5.22
207,41.2,41.68,166.32,532,420,west,45.29,5.65
208,41.4,39.76,160.24,508,480,west,39.43,6.38
209,41.6,39.29,154.52,456,444,west,33.8,5.74
210,41.8,40.98,150.7,460,388,west,29.83,4.17
211,42,42.61,147.8,476,392,west,26.76,3.33
212,42.2,46.44,146.05,524,432,west,24.9,4.21
213,42.4,48.7,145.53,508,368,west,24.58,2.32
214,42.6,51.6,147.26,580,320,west,26.64,3.38
215,42.8,53.78,148.36,580,344,west,28.15,2.44
216,43,57.3,152.3,604,400,west,32.9,5.28
217,43.2,60.11,155.62,632,388,north,36.89,4.35
218,43.4,62.86,160.57,612,444,north,42.45,5.66
219,43.6,65.59,166.4,588,472,north,48.86,6.45
220,43.8,67.64,171.7,560,412,north,54.53,5.68
221,44,69.73,177.12,544,424,north,60.35,5.81
222,44.2,72.64,182.6,476,364,north,66.5,6.21
223,44.4,74.05,188.49,472,380,n ext,72.5,6.05
224,44.6,76.35,191.77,408,400,n ext,76.38,4.01
225,44.8,78.69,195.17,332,396,n ext,80.4,4.13
226,45,82.72,196.79,328,292,n ext,83.44,4.34
227,45.2,85.97,194.91,308,228,n ext,83.12,3.75
228,45.4,89.21,193.16,360,252,n ext,83.06,3.69
229,45.6,93.23,189.78,368,336,n ext,82.2,5.25
230,45.8,97.25,187.47,504,320,n ext,82.54,4.63
231,46,101.22,184.43,464,368,north,82.5,5
232,46.2,105.94,180.82,504,368,north,82.69,5.95
233,46.4,110.67,178.27,592,432,north,84.05,5.37
234,46.6,116.2,176.08,572,460,north,86.56,5.95
235,46.8,120.96,174.72,536,372,north,89.29,4.95
236,47,125.72,173.48,548,372,north,92.28,4.92
237,47.2,129.66,172.1,520,500,north,94.67,4.17
238,47.4,131.08,169.98,524,532,north,94.67,2.56
239,47.6,130.77,166.5,552,356,north,92.53,3.5
240,47.8,129.73,163.68,556,364,north,90.13,3
241,48,126.29,160.28,596,352,north,85.42,4.84
242,48.2,122.97,157.86,592,340,north,81.32,4.11
243,48.4,118.83,153.79,620,436,north,75.69,5.8
244,48.6,114.1,151.37,596,440,north,70.39,5.32
245,48.8,110.24,150.01,624,612,north,66.37,4.1
246,49,106.47,151.03,596,444,north,63.72,3.9
247,49.2,104.21,151.53,608,444,north,62.09,2.32
248,49.4,101.25,155.04,620,436,north,61.63,4.59
249,49.6,99.02,158.69,648,460,north,62.18,4.28
250,49.8,98.33,163.34,616,416,north,64.78,4.7
251,50,96.87,168.82,628,452,north,67.69,5.68
252,50.2,96.19,175.35,632,460,north,72.24,6.56
253,50.4,95.5,181.21,548,436,north,76.47,5.9
254,50.6,94.79,186.36,488,348,north,80.22,5.2
255,50.8,92.45,191.51,432,360,n ext,83.26,5.67
256,51,90.85,194.13,368,304,n ext,84.72,3.07
257,51.2,88.43,196.78,300,276,n ext,85.89,3.59
258,51.4,84.34,198.59,228,248,n ext,85.75,4.47
259,51.6,77.03,198.97,204,248,n ext,83.37,7.32
260,51.8,75.44,198.2,228,144,n ext,82.13,1.77
261,52,73.85,197.47,168,132,n ext,80.93,1.75
262,52.2,73.87,196.55,168,112,n ext,80.07,0.92
263,52.4,73.89,195.64,192,128,n ext,79.21,0.91
264,52.6,73.09,195.75,188,108,n ext,79.06,0.81
265,52.8,72.29,195.85,208,156,n ext,78.93,0.81
266,53,69.98,193.5,208,312,n ext,76.01,3.3
267,53.2,67.67,192.12,276,276,n ext,74.02,2.69
268,53.4,64.63,190.09,392,316,n ext,71.26,3.66
269,53.6,61.66,187.27,428,356,n ext,67.84,4.09
270,53.8,58.81,182.82,476,384,n ext,62.92,5.28
271,54,54.56,177.23,424,444,north,56.72,7.03
272,54.2,51.83,172.19,496,424,north,51.41,5.73
273,54.4,48.4,166.61,488,464,west,45.54,6.55
274,54.6,44.21,161.31,544,536,west,40.15,6.76
275,54.8,39.93,156.83,564,548,west,36.02,6.19
276,55,33.28,153,552,548,west,33.6,7.68
277,55.2,28.01,149.42,552,480,west,32.36,6.37
278,55.4,22.65,143.82,564,548,west,30.47,7.75
279,55.6,17.1,137.84,572,512,w ext,30.11,8.16
280,55.8,12.98,132.04,540,464,w ext,30.3,7.12
281,56,8.67,123.86,496,460,w ext,31.35,9.24
282,56.2,4.99,115.08,516,460,w ext,33.88,9.53
283,56.4,2.96,107.86,452,440,w ext,36.31,7.5
284,56.6,3.47,99.36,476,568,w ext,37.68,8.51
285,56.8,4.74,89.89,448,476,w ext,40.52,9.56
286,57,6.85,80.64,460,444,w ext,43.98,9.48
287,57.2,10.71,71.93,468,472,w ext,47.35,9.53
288,57.4,14.58,64.59,512,468,w ext,50.9,8.29
289,57.6,20.11,57.03,500,564,w ext,54.7,9.37
290,57.8,23.89,50.29,528,516,w ext,59.5,7.72
291,58,27.45,41.73,524,628,w ext,66.69,9.27
292,58.2,29.37,34.63,548,592,w ext,73.17,7.35
293,58.4,30.05,24.03,516,576,s ext,83.42,10.62
294,58.6,31.1,17.48,492,464,s ext,89.69,6.63
295,58.8,34.17,13.9,460,488,s ext,92.81,4.72
296,59,38.23,11.82,412,480,s ext,94.47,4.56
297,59.2,41.59,11.42,444,400,s ext,94.67,3.38
298,59.4,45.79,11.39,436,552,s ext,94.61,4.2
299,59.6,50.9,12.69,420,480,s ext,93.36,5.27
300,59.8,56.91,16.14,488,444,s ext,90.34,6.94
301,60,62.9,21.18,500,396,s ext,86.21,7.82
302,60.2,69.48,26.04,560,452,south,82.81,8.18
303,60.4,76.65,31.46,592,536,south,79.73,9
304,60.6,82.85,37,596,540,south,77.04,8.31
305,60.8,88.84,42.02,608,548,south,75.51,7.82
306,61,94.67,47.38,600,584,south,74.28,7.92
307,61.2,100.35,52.31,628,548,south,73.94,7.52
308,61.4,105.23,56.9,636,568,south,74,6.69
309,61.6,111.41,61.94,700,608,south,75.37,7.97
310,61.8,117.54,66.72,684,672,south,77.62,7.78
311,62,122.32,72.24,636,592,east,78.81,7.3
312,62.2,127.85,78.44,608,636,east,81.04,8.31
313,62.4,132.12,84.87,660,596,east,82.77,7.72
314,62.6,136.53,91.49,708,616,east,85.26,7.96
315,62.8,141.2,99.97,644,696,east,88.3,9.67
316,63,146.09,108.11,632,628,platform reversal,92.41,9.49
317,63.2,149.73,116.61,616,576,east,96.02,9.25
318,63.4,153.6,125.56,584,592,east,100.53,9.76
319,63.6,157.03,135.75,524,580,east,105.56,10.74
320,63.8,161.32,144.85,492,552,east,111.81,10.07
321,64,165.89,154.53,460,504,east,119.01,10.7
322,64.2,169.7,163.46,460,408,east,125.73,9.71
323,64.4,174.48,172.22,428,352,e ext,133.61,9.97
324,64.6,178.74,182.15,420,368,e ext,141.85,10.81
325,64.8,181.85,189.83,368,292,e ext,148.29,8.28
326,65,181.71,193.87,272,344,e ext,150.22,4.04
327,65.2,179.6,196.84,216,344,n ext,150,3.64
328,65.4,176.3,198.1,300,308,n ext,147.91,3.53
329,65.6,171.25,199.39,368,324,n ext,144.41,5.21
330,65.8,165.08,199.07,368,344,n ext,139.16,6.18
331,66,157.08,197.88,356,356,n ext,132.01,8.09
332,66.2,150.1,197.37,464,372,n ext,126.19,7
333,66.4,141.37,196.25,436,468,n ext,118.78,8.8
334,66.6,132.76,195.54,392,444,n ext,111.93,8.64
335,66.8,126,195.87,408,408,n ext,107.35,6.77
336,67,121.8,196.34,348,380,n ext,104.83,4.22
337,67.2,117.69,197.89,304,380,n ext,103.3,4.4
338,67.4,110.02,196.84,364,412,n ext,97.71,7.74
339,67.6,104.03,193.8,372,416,n ext,91.65,6.73
340,67.8,98.95,190.33,376,364,n ext,85.86,6.14
341,68,94,187.17,436,388,n ext,80.44,5.88
342,68.2,89.14,183.44,448,404,north,74.66,6.13
343,68.4,85.97,179.14,420,372,north,69.33,5.34
344,68.6,83.64,175.83,424,324,north,65.29,4.05
345,68.8,82.89,173.38,392,296,north,62.82,2.57
346,69,82.94,169.3,436,316,north,59.45,4.07
347,69.2,82.22,166.13,528,316,north,56.44,3.26
348,69.4,81.51,163,568,320,north,53.51,3.21
349,69.6,81.57,159.88,536,240,north,51.07,3.12
350,69.8,80.14,156.11,520,544,north,47.2,4.03
351,70,78.68,154.68,580,332,north,45.18,2.05
352,70.2,75.02,152.7,672,404,north,41.39,4.16
353,70.4,72.15,149.97,684,380,north,37.47,3.96
354,70.6,67.85,146.73,684,488,north,32.3,5.39
355,70.8,63.56,143.57,652,480,west,27.29,5.33
356,71,58.51,141.33,600,548,west,22.93,5.53
357,71.2,54.85,140.42,540,524,west,20.81,3.76
358,71.4,51.12,141.1,576,476,west,20.49,3.8
359,71.6,48.84,142.34,512,368,west,21.42,2.6
360,71.8,45.79,143.8,516,300,west,22.63,3.38
361,72,44.2,145.78,468,416,west,24.63,2.54
362,72.2,43.34,148.43,480,404,west,27.33,2.79
363,72.4,43.23,150.91,544,312,west,29.81,2.48
364,72.6,44.63,152.97,536,288,west,31.81,2.5
365,72.8,46.03,155.03,500,236,west,33.86,2.49
366,73,48.25,155.23,496,364,west,34.18,2.24
367,73.2,52.02,154.27,500,284,west,33.63,3.89
368,73.4,55.77,153.4,556,328,west,33.53,3.85
369,73.6,60.25,152.49,656,364,west,33.96,4.57
370,73.8,66.22,150.72,632,520,north,34.81,6.23
371,74,72.89,149.89,680,536,north,37.86,6.72
372,74.2,79.53,150.11,692,596,north,42.19,6.64
373,74.4,85.45,150.64,636,520,north,46.7,5.95
374,74.6,92.16,152.19,616,532,north,52.74,6.88
375,74.8,98.96,154.84,664,520,north,59.69,7.3
376,75,105.13,157.79,680,552,north,66.39,6.84
377,75.2,113.01,161.38,612,620,north,74.88,8.66
378,75.4,118.76,165.81,600,476,north,82.14,7.26
379,75.6,124.69,170.64,584,456,north,89.77,7.65
380,75.8,131.66,176.19,560,440,north,98.67,8.91
381,76,138.13,182.93,540,468,north,107.88,9.34
382,76.2,143.87,188.9,508,416,n ext,116.06,8.28
383,76.4,150.74,195.75,488,388,n ext,125.68,9.7
384,76.6,156.15,203.28,328,360,n ext,134.61,9.27
385,76.8,157.26,204.84,296,160,n ext,136.46,1.92
386,77,157.26,204.84,212,228,n ext,136.46,0
387,77.2,155.36,203.86,180,256,n ext,134.37,2.13
388,77.4,152.69,203.49,272,236,n ext,132.08,2.7
389,77.6,148.82,200.61,328,272,n ext,127.27,4.83
390,77.8,144.09,197.45,368,296,n ext,121.62,5.68
391,78,138.45,193.14,400,312,n ext,114.53,7.11
392,78.2,132.07,188.81,472,392,n ext,106.88,7.7
393,78.4,125.78,183.96,500,372,north,98.96,7.94
394,78.6,119.74,180.42,528,404,north,92.1,7
395,78.8,113.03,177.06,528,472,north,84.89,7.51
396,79,105.64,173.15,576,504,north,76.87,8.36
397,79.2,99.23,169.85,556,484,north,70.05,7.21
398,79.4,93.72,164.6,544,548,north,62.45,7.61
399,79.6,89.88,159.77,568,456,north,56.3,6.17
400,79.8,86.15,154.39,636,476,north,49.83,6.54
401,80,82.52,148.49,660,536,north,43.1,6.93
402,80.2,78.23,142.82,684,600,north,36.09,7.11
403,80.4,73.3,136.62,660,624,north,28.28,7.92
404,80.6,68.4,130.52,652,632,west,20.64,7.83
405,80.8,63.5,123.67,640,636,west,12.78,8.42
406,81,59.25,117.35,692,612,west,6.1,7.61
407,81.2,54.91,110.82,688,636,west,1.5,7.84
408,81.4,51.2,103.22,612,596,west,3.67,8.46
409,81.6,48.91,99.26,492,608,west,6.89,4.57
410,81.8,45.81,97.58,548,600,west,8.43,3.52
411,82,41.91,97.45,564,552,west,9.15,3.9
412,82.2,39.56,98.21,588,368,west,9.15,2.47
413,82.4,37.99,99.01,656,420,west,9.29,1.76
414,82.6,35.66,102.37,640,384,west,8.01,4.1
415,82.8,34.91,106.66,596,412,west,6.04,4.35
416,83,34.94,110.92,612,408,west,4.33,4.27
417,83.2,35.73,115.96,648,388,west,3.32,5.1
418,83.4,37.25,121.68,664,424,west,4.29,5.92
419,83.6,37.95,126.58,612,404,west,7.65,4.95
420,83.8,40.18,130.35,568,444,west,9.92,4.38
421,84,43.13,133.9,584,408,west,12.91,4.61
422,84.2,46.82,136.42,596,436,west,15.31,4.47
423,84.4,51.21,138.75,504,380,west,18.21,4.98
424,84.6,55.6,140.29,580,388,west,20.91,4.65
425,84.8,59.96,141.85,652,440,west,24.03,4.63
426,85,65.8,142.52,664,460,west,27.69,5.88
427,85.2,72.39,142.52,660,580,north,31.77,6.59
428,85.4,78.25,142.09,644,552,north,35.61,5.88
429,85.6,84.15,139.69,644,576,north,38.81,6.37
430,85.8,88.56,137.5,672,476,north,41.34,4.92
431,86,92.95,134.72,708,460,north,43.88,5.2
432,86.2,98.77,132.12,764,576,north,48.26,6.37
433,86.4,103.83,128.9,760,644,north,52.15,6
434,86.6,110.31,125.87,720,664,north,57.81,7.15
435,86.8,117.52,123.68,748,668,north,64.51,7.53
436,87,124,121.45,688,604,east,70.65,6.85
437,87.2,131.19,118.51,692,620,east,77.57,7.77
438,87.4,137.64,115.35,672,620,east,83.9,7.19
439,87.6,143.36,111.93,612,548,east,89.59,6.66
440,87.8,148.39,109.06,552,436,platform reversal,94.68,5.79
441,88,152.75,106.81,496,568,platform reversal,99.13,4.9
442,88.2,155.87,107.83,468,532,east,102.2,3.28
443,88.4,158.25,108.84,516,400,east,104.54,2.59
444,88.6,160.05,111.61,480,332,east,106.28,3.3
445,88.8,161.97,115.36,500,372,east,108.23,4.21
446,89,163.94,119.21,472,340,east,110.32,4.32
447,89.2,166.78,123.28,484,316,east,113.42,4.97
448,89.4,169.71,127.52,480,316,east,116.75,5.15
449,89.6,172,132.73,488,464,east,119.74,5.69
450,89.8,173.38,136.89,432,328,east,121.81,4.38
