Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00030.trk,,,,,,,
Object,0,,,,,,,
Samples,159,,,,,,,
id,57,,,,,,,
trial,2,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:31.800,dd:HH:mm:ss,,,,,,
23,4.4,84.67,51.83,688,364,south,64.99,3.7
24,4.6,85.44,55.04,688,448,south,62.75,3.3
25,4.8,86.19,56.66,696,184,south,61.81,1.79
26,5,86.94,59.78,624,312,south,59.69,3.21
27,5.2,86.96,61.29,612,228,south,58.5,1.51
28,5.4,87.69,62.85,584,332,south,57.71,1.73
29,5.6,87.7,64.34,600,400,south,56.56,1.49
30,5.8,86.28,65.69,616,256,south,54.62,1.96
31,6,84.14,66.97,656,248,south,52.29,2.49
32,6.2,82.72,68.3,636,300,south,50.36,1.95
33,6.4,82.01,68.97,536,508,south,49.39,0.97
34,6.6,82.02,70.44,556,452,south,48.25,1.47
35,6.8,82.76,73.43,688,292,south,46.46,3.08
36,7,84.19,76.43,700,276,south,45.3,3.33
37,7.2,85.62,80.1,712,420,south,43.89,3.93
38,7.4,87.02,84.4,760,384,south,42.42,4.53
39,7.6,88.42,87.25,736,344,south,42.01,3.18
40,7.8,89.81,90.07,696,392,south,41.73,3.14
41,8,90.49,92.16,680,424,south,41.36,2.2
42,8.2,91.19,92.87,692,244,south,41.68,0.99
43,8.4,91.17,95.6,700,456,south,40.58,2.73
44,8.6,92.55,98.36,684,648,south,40.96,3.09
45,8.8,95.34,99.79,728,404,south,43.26,3.14
46,9,98.82,101.92,796,420,south,46.21,4.08
47,9.2,101.62,103.35,768,340,east,48.69,3.14
48,9.4,104.42,104.79,712,392,east,51.21,3.15
49,9.6,106.52,104.86,644,596,east,53.28,2.1
50,9.8,108.63,104.93,688,308,east,55.36,2.11
51,10,110.73,104.31,680,312,east,57.53,2.19
52,10.2,112.13,103.66,632,328,east,59,1.54
53,10.4,114.23,103.04,616,512,east,61.17,2.19
54,10.6,117.05,103.82,636,652,east,63.86,2.93
55,10.8,119.92,106.05,676,424,east,66.45,3.63
56,11,123.58,109.8,704,428,east,69.85,5.24
57,11.2,125.86,113.58,660,388,east,72.1,4.42
58,11.4,128.2,117.46,636,320,east,74.54,4.53
59,11.6,129.08,120.53,652,608,east,75.62,3.19
60,11.8,129.32,125.05,672,460,east,76.39,4.53
61,12,128.87,130.27,676,436,east,76.88,5.24
62,12.2,127.62,134.63,676,416,north,76.62,4.53
63,12.4,126.43,139.77,680,564,north,76.9,5.28
64,12.6,122.14,144.35,692,540,north,74.47,6.27
65,12.8,118.54,148.3,644,456,north,72.83,5.34
66,13,114.87,151.5,648,524,north,71.12,4.87
67,13.2,110.38,153.86,596,484,north,68.54,5.08
68,13.4,104.28,154.59,628,448,north,63.84,6.13
69,13.6,100.5,155.73,664,388,north,61.46,3.95
70,13.8,95.95,156.92,616,416,north,58.7,4.7
71,14,93.68,157.57,620,308,north,57.45,2.36
72,14.2,89.89,158.99,588,680,north,55.74,4.05
73,14.4,85.38,156.68,552,556,north,50.98,5.07
74,14.6,80.95,153.04,596,428,north,45.32,5.74
75,14.8,77.37,148.02,608,524,north,39.18,6.17
76,15,75.3,143.01,620,588,north,34.11,5.42
77,15.2,74.07,135.13,588,568,north,27.95,7.98
78,15.4,74.23,129.4,672,468,west,24.9,5.73
79,15.6,74.36,124.44,680,448,west,22.71,4.96
80,15.8,75.95,118.08,680,600,west,22.58,6.56
81,16,77.47,113.88,668,484,west,23.71,4.47
82,16.2,80.38,110.41,728,620,west,26.69,4.53
83,16.4,84.69,107.71,756,516,west,31.27,5.08
84,16.6,88.97,105.06,724,528,west,35.95,5.03
85,16.8,92.5,103.79,720,412,west,39.65,3.76
86,17,96.01,103.87,704,608,west,43.09,3.51
87,17.2,98.81,105.31,716,476,north,45.59,3.14
88,17.4,102.31,108.13,740,472,north,48.73,4.5
89,17.6,105.14,111.65,684,432,north,51.37,4.51
90,17.8,107.28,113.81,740,360,north,53.52,3.04
91,18,109.45,117.39,656,412,north,55.81,4.19
92,18.2,111.64,119.63,688,320,north,58.17,3.13
93,18.4,113.15,123.28,724,580,north,60.14,3.95
94,18.6,114.77,129.15,688,596,north,62.85,6.09
95,18.8,114.96,134.99,708,516,north,64.52,5.84
96,19,115.21,141.68,696,532,north,67.05,6.7
97,19.2,115.43,147,628,428,north,69.47,5.32
98,19.4,116.58,154.92,620,552,north,74.34,8.01
99,19.6,116.88,160.53,620,528,north,77.61,5.62
100,19.8,116.36,165.27,624,452,north,79.87,4.77
101,20,115.04,169.92,520,496,north,81.67,4.83
102,20.2,112.75,171.94,516,540,north,81.23,3.04
103,20.4,109.58,172.15,504,380,north,79.02,3.19
104,20.6,105.55,170.65,488,392,north,75.06,4.3
105,20.8,102.25,165.33,464,472,north,69.01,6.26
106,21,101.36,160.48,516,444,north,65.11,4.94
107,21.2,103.56,156.05,556,456,north,64.09,4.94
108,21.4,107.3,153.43,608,508,north,65.71,4.57
109,21.6,113.36,152.02,588,540,north,70.08,6.22
110,21.8,119.62,153.95,556,528,north,76.45,6.54
111,22,122.86,156.23,572,392,north,80.4,3.97
112,22.2,127.09,160.49,544,420,north,86.21,6
113,22.4,130.62,164.77,544,392,north,91.47,5.55
114,22.6,135.09,169.54,488,504,north,97.8,6.53
115,22.8,139.3,170.96,444,412,north,102.11,4.45
116,23,142.5,170.35,484,256,north,104.5,3.26
117,23.2,144.74,168.53,488,340,north,105.5,2.89
118,23.4,146.76,164.87,476,356,north,105.5,4.18
119,23.6,147.81,160.01,440,364,north,104.28,4.98
120,23.8,147.83,153.11,460,396,east,101.57,6.89
121,24,146.53,148.48,472,356,east,98.74,4.81
122,24.2,144.94,140.54,460,428,east,94.87,8.1
123,24.4,144.39,134.66,564,384,east,92.97,5.91
124,24.6,142.91,126.28,592,484,east,90.01,8.51
125,24.8,141.54,118.11,660,588,east,87.89,8.28
126,25,139.55,110.07,556,592,east,85.8,8.28
127,25.2,136.95,102.22,548,552,east,83.8,8.27
128,25.4,134.5,94.59,600,580,east,82.62,8.01
129,25.6,132.87,87.09,604,524,east,82.83,7.68
130,25.8,131.34,80.4,636,496,east,83.53,6.86
131,26,129.87,73.75,596,488,east,84.83,6.82
132,26.2,127.1,68.77,560,524,east,84.67,5.7
133,26.4,123.68,64.64,584,536,south,83.9,5.36
134,26.6,120.28,62,512,480,south,82.52,4.3
135,26.8,115.52,60.18,544,440,south,79.7,5.1
136,27,111.42,58.95,508,500,south,77.25,4.28
137,27.2,107.29,59.86,540,400,south,73.52,4.23
138,27.4,101.75,61.38,576,468,south,68.39,5.74
139,27.6,95.47,64.87,648,584,south,61.45,7.19
140,27.8,88.43,68.08,664,640,south,54.24,7.74
141,28,82.03,71.9,700,628,south,47.13,7.45
142,28.2,74.1,75.49,648,716,south,39.45,8.7
143,28.4,66.78,77.62,640,600,west,33.62,7.63
144,28.6,60.09,80.64,640,616,west,27.89,7.33
145,28.8,53.31,83.77,572,588,west,22.94,7.47
146,29,48.77,88.1,568,500,west,17.94,6.28
147,29.2,44.22,94.26,580,564,west,11.82,7.66
148,29.4,41.95,100.74,568,508,west,5.92,6.87
149,29.6,40.42,105.69,560,488,west,2.52,5.18
150,29.8,41.21,110.6,564,436,platform,0,4.97
151,30,43.53,112.11,624,348,platform,0,2.76
152,30.2,45.05,113.63,624,200,platform,0,2.15
153,30.4,45.05,113.63,612,148,platform,0,0
154,30.6,45.79,115.97,652,240,platform,0,2.45
155,30.8,46.54,116.7,652,160,platform,0,1.05
156,31,47.29,117.43,672,164,platform,0,1.05
157,31.2,47.3,116.64,644,108,platform,0,0.79
158,31.4,46.54,116.7,640,156,platform,0,0.76
159,31.6,46.55,115.91,604,180,platform,0,0.79
