Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00012.trk,,,,,,,
Object,0,,,,,,,
Samples,117,,,,,,,
id,43,,,,,,,
trial,4,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:23.400,dd:HH:mm:ss,,,,,,
22,4.2,110.82,16.47,416,324,s ext,108.91,1.1
23,4.4,110.11,16.51,440,216,s ext,108.48,0.71
24,4.6,108.69,16.59,372,292,s ext,107.62,1.42
25,4.8,108.69,18.39,380,384,s ext,106.14,1.79
26,5,107.99,19.31,368,372,s ext,104.98,1.16
27,5.2,107.99,19.31,384,120,s ext,104.98,0
28,5.4,108.7,21.05,376,192,s ext,103.93,1.88
29,5.6,108.7,21.93,340,132,s ext,103.19,0.88
30,5.8,108.71,22.81,360,132,s ext,102.47,0.88
31,6,108,24.58,348,180,south,100.6,1.91
32,6.2,108.71,25.42,348,272,south,100.32,1.09
33,6.4,109.42,26.24,356,288,south,100.04,1.09
34,6.6,110.82,27.01,372,168,south,100.24,1.6
35,6.8,110.82,28.72,392,340,south,98.87,1.71
36,7,111.52,30.37,404,316,south,97.98,1.79
37,7.2,112.21,31.15,424,180,south,97.79,1.05
38,7.4,112.21,31.99,408,168,south,97.13,0.84
39,7.6,112.9,33.61,384,312,south,96.31,1.75
40,7.8,112.89,36.09,360,240,south,94.4,2.49
41,8,113.57,37.67,392,200,south,93.66,1.72
42,8.2,114.26,38.42,396,284,south,93.56,1.02
43,8.4,115.63,39.9,400,372,south,93.39,2.02
44,8.6,116.31,40.64,424,264,south,93.33,1
45,8.8,116.3,42.25,412,300,south,92.17,1.61
46,9,116.97,43.78,436,368,south,91.57,1.67
47,9.2,116.97,44.58,452,232,south,91,0.8
48,9.4,119,46.71,480,380,south,91.01,2.95
49,9.6,120.36,47.32,464,416,south,91.61,1.49
50,9.8,122.4,47.01,524,412,south,93.35,2.06
51,10,124.45,45.87,544,476,south,95.64,2.34
52,10.2,127.17,44.54,532,324,south,98.58,3.03
53,10.4,129.89,42.3,536,268,south,102.1,3.52
54,10.6,133.29,39.78,564,340,south,106.33,4.23
55,10.8,137.37,36.02,548,360,south,111.87,5.55
56,11,140.78,32.24,472,388,south,116.92,5.09
57,11.2,146.23,26.46,392,448,s ext,124.82,7.94
58,11.4,151.72,17.26,220,396,e ext,135.03,10.71
59,11.6,151.75,15.34,216,172,e ext,136.35,1.92
60,11.8,149.74,14.51,216,320,s ext,135.47,2.17
61,12,146.39,14.34,160,328,s ext,133.18,3.36
62,12.2,143.04,14.08,244,284,s ext,131.01,3.36
63,12.4,139.67,14.65,240,316,s ext,128.26,3.41
64,12.6,136.98,14.84,404,284,s ext,126.29,2.7
65,12.8,132.93,15.44,424,388,s ext,123.13,4.1
66,13,128.17,16.04,432,352,s ext,119.58,4.8
67,13.2,124.04,18.02,440,376,s ext,115.43,4.58
68,13.4,119.2,20.78,412,380,s ext,110.26,5.58
69,13.6,115.01,24.89,456,348,south,104.45,5.86
70,13.8,112.22,28.61,444,372,south,99.8,4.66
71,14,109.42,33.02,484,352,south,94.59,5.22
72,14.2,105.92,37.28,428,376,south,89.09,5.51
73,14.4,103.12,40.55,480,404,south,84.79,4.3
74,14.6,101.02,42.93,544,384,south,81.62,3.17
75,14.8,98.21,46.01,492,420,south,77.47,4.17
76,15,95.39,47.43,568,396,south,74.65,3.16
77,15.2,92.56,49.56,556,396,south,71.27,3.55
78,15.4,88.27,50.71,552,396,south,67.92,4.44
79,15.6,83.97,53.3,600,432,south,63.37,5.02
80,15.8,80.34,54.34,604,332,south,60.57,3.77
81,16,75.95,55.2,616,364,south,57.67,4.48
82,16.2,70.78,56.64,628,460,south,54.15,5.36
83,16.4,65.49,56.38,608,436,south,52.53,5.29
84,16.6,60.12,56,600,464,south,51.49,5.39
85,16.8,54.65,55.53,584,424,south,50.98,5.48
86,17,46.65,54.3,572,524,west,51.69,8.09
87,17.2,39.33,54.03,576,500,west,52.35,7.33
88,17.4,32.69,53.94,572,436,west,53.62,6.64
89,17.6,26.85,55.06,536,460,west,54.03,5.94
90,17.8,20.92,56.27,540,396,w ext,55.05,6.05
91,18,14.07,58.36,476,432,w ext,56.4,7.16
92,18.2,9.03,62.21,472,404,w ext,56.07,6.34
93,18.4,4.96,67.61,388,444,w ext,54.38,6.76
94,18.6,3.72,74.86,400,524,w ext,50.13,7.36
95,18.8,4.19,81.34,408,408,w ext,45.64,6.5
96,19,4.68,88.82,396,332,w ext,41.14,7.5
97,19.2,6.88,96.28,408,364,w ext,35.61,7.78
98,19.4,9.77,101.46,412,316,w ext,31.03,5.93
99,19.6,12.62,108.42,376,372,w ext,26.68,7.52
100,19.8,15.26,111.22,420,308,west,23.69,3.85
101,20,19.54,114.71,368,364,west,19.33,5.52
102,20.2,22.86,115.34,428,276,west,16.01,3.38
103,20.4,26.95,116.77,484,296,west,12.06,4.33
104,20.6,30.97,119,464,332,west,8.53,4.59
105,20.8,34.13,119.51,488,288,west,5.73,3.21
106,21,38.03,120.76,436,324,west,3.13,4.1
107,21.2,39.6,119.76,452,280,west,1.28,1.86
108,21.4,41.15,119.6,432,276,platform,0,1.56
109,21.6,42.72,117.01,540,236,platform,0,3.02
110,21.8,44.27,115.28,548,200,platform,0,2.33
111,22,45.04,114.43,556,224,platform,0,1.15
112,22.2,45.82,113.58,564,200,platform,0,1.15
113,22.4,45.82,112.79,564,96,platform,0,0.8
114,22.6,46.59,112.74,548,216,platform,0,0.77
115,22.8,45.82,113.58,536,132,platform,0,1.14
116,23,45.06,112.83,532,108,platform,0,1.07
117,23.2,45.06,112.83,604,128,platform,0,0
