Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0001\data\track_00060.trk,,,,,,,
Object,0,,,,,,,
Samples,327,,,,,,,
id,65,,,,,,,
trial,4,,,,,,,
date,36:00.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:05.400,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00060.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,36:26.1,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,37:31.5,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,173.39,170.77,444,444,e ext,-,132.02
2,0.2,168.73,173.59,448,396,e ext,5.45,129.03
3,0.4,163.16,175.91,408,416,north,6.03,125.18
4,0.6,158.64,179.56,428,380,north,5.81,123.07
5,0.8,155.61,181.95,452,432,n ext,3.86,121.77
6,1,153.46,184.73,332,416,n ext,3.51,121.47
7,1.2,153.26,189.33,344,412,n ext,4.61,123.88
8,1.4,155.83,195.33,252,300,n ext,6.53,129.48
9,1.6,158.95,198.83,164,192,n ext,4.69,134.08
10,1.8,161.79,200.3,124,136,n ext,3.19,137.23
11,2,159.9,199.32,172,152,n ext,2.13,135.12
12,2.2,164.65,201.82,120,132,n ext,5.38,140.43
13,2.4,164.05,203.49,152,104,n ext,1.77,140.95
14,2.6,165.37,206.22,120,104,n ext,3.03,143.66
15,2.8,165.56,207.33,104,88,n ext,1.13,144.49
16,3,162.83,206.83,112,136,n ext,2.77,142.05
17,3.2,157.72,202.12,116,212,n ext,6.96,135.11
18,3.4,154.74,199.63,176,164,n ext,3.88,131.22
19,3.6,149.96,196.34,216,224,n ext,5.8,125.44
20,3.8,144.36,192.85,308,292,n ext,6.6,118.88
21,4,137.23,189.87,380,360,n ext,7.73,111.48
22,4.2,129.29,186.01,432,428,north,8.82,102.94
23,4.4,119.87,182.21,456,528,north,10.16,93.41
24,4.6,109.9,178.97,488,560,north,10.49,84.01
25,4.8,99.36,175.65,508,684,north,11.05,74.48
26,5,89.89,173.34,500,640,north,9.75,66.81
27,5.2,79.85,171.08,516,632,north,10.29,59.26
28,5.4,71.53,168.67,504,588,north,8.66,53.21
29,5.6,63.4,165.22,504,632,north,8.84,47.03
30,5.8,56.09,162.04,500,612,north,7.97,42.01
31,6,49.6,158.1,460,576,west,7.6,37.16
32,6.2,43.87,153.18,492,536,west,7.55,32.04
33,6.4,38.13,146.5,524,600,west,8.81,26.07
34,6.6,33.73,140.88,520,580,west,7.14,22.14
35,6.8,28.45,132.53,524,676,west,9.88,18.12
36,7,23.71,124.41,508,616,west,9.4,17.24
37,7.2,19.55,115.65,524,616,west,9.69,19.33
38,7.4,15.13,106.35,504,564,west,10.3,24.6
39,7.6,12.13,95.45,460,580,w ext,11.3,31.33
40,7.8,9.75,84.11,448,524,w ext,11.59,39.54
41,8,9.88,72.8,412,524,w ext,11.31,47.23
42,8.2,10.96,63.73,404,504,w ext,9.14,53.71
43,8.4,13.7,54.16,428,488,w ext,9.95,60.21
44,8.6,17.4,46.15,460,528,w ext,8.83,65.73
45,8.8,21.86,37.65,468,560,w ext,9.59,72.13
46,9,27.28,30.82,488,564,w ext,8.72,77.36
47,9.2,33.44,23.54,508,628,s ext,9.53,83.34
48,9.4,39.64,17.45,460,600,s ext,8.7,88.76
49,9.6,45.11,13.05,344,524,s ext,7.02,92.96
50,9.8,48.8,7.83,276,420,s ext,6.4,98.17
51,10,53.04,8.74,240,396,s ext,4.33,97.41
52,10.2,57.81,6.86,192,408,s ext,5.13,99.67
53,10.4,61.25,9.23,308,428,s ext,4.18,97.74
54,10.6,66.14,10.12,376,508,s ext,4.97,97.68
55,10.8,71.77,11.09,468,428,s ext,5.7,97.87
56,11,78.95,14.12,468,528,s ext,7.8,96.88
57,11.2,85.2,17.39,520,428,s ext,7.06,95.93
58,11.4,93.51,20.5,544,584,s ext,8.88,96.56
59,11.6,101.59,24.61,540,652,south,9.06,97.03
60,11.8,109.42,27.96,580,592,south,8.51,98.65
61,12,117.05,31.46,516,688,south,8.4,100.63
62,12.2,123.88,33.67,508,568,south,7.17,103.61
63,12.4,129.96,34.78,484,584,south,6.19,107.17
