Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00005.trk,,,,,,,
Object,0,,,,,,,
Samples,302,,,,,,,
id,53,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:00.400,dd:HH:mm:ss,,,,,,
23,4.4,119.38,134.11,620,348,north,68.51,1.8
24,4.6,119.34,133.36,644,400,north,68.29,0.74
25,4.8,119.25,131.14,708,344,north,67.66,2.22
26,5,118.45,129.58,660,472,north,66.54,1.76
27,5.2,118.4,128.12,584,452,north,66.19,1.46
28,5.4,117.61,126.58,576,528,north,65.11,1.73
29,5.6,115.39,125.62,660,324,north,62.75,2.41
30,5.8,112.48,125.35,700,400,north,59.83,2.93
31,6,109.59,125.81,716,432,north,57.09,2.93
32,6.2,106.71,126.99,768,532,north,54.52,3.11
33,6.4,104.57,129.66,740,460,north,53.05,3.42
34,6.6,103.14,132.39,748,400,north,52.48,3.08
35,6.8,101.71,135.14,732,456,north,52.07,3.1
36,7,101,137.95,728,484,north,52.54,2.91
37,7.2,102.53,141.7,712,448,north,55.57,4.04
38,7.4,104.83,145.59,696,504,north,59.47,4.53
39,7.6,108.71,149.8,676,484,north,64.95,5.72
40,7.8,113.47,154.36,680,532,north,71.41,6.59
41,8,119.06,157.79,684,508,north,77.97,6.56
42,8.2,124,161.34,692,440,north,84.04,6.08
43,8.4,129.06,165.16,656,460,north,90.36,6.34
44,8.6,134.17,168.39,608,360,north,96.4,6.04
45,8.8,138.45,170.67,556,452,north,101.24,4.86
46,9,141.95,172.79,552,348,north,105.33,4.09
47,9.2,145.28,173.14,520,368,north,108.34,3.35
48,9.4,149.38,172.94,528,352,north,111.73,4.11
49,9.6,152.63,172.42,512,384,north,114.28,3.29
50,9.8,156.63,171.3,472,320,north,117.23,4.16
51,10,159.75,169.81,516,292,north,119.31,3.46
52,10.2,161.71,165.97,520,356,east,119.4,4.31
53,10.4,163.65,162.08,496,360,east,119.6,4.34
54,10.6,163.97,158.49,496,368,east,118.56,3.6
55,10.8,163.17,152.69,500,324,east,115.84,5.86
56,11,161.44,145.79,532,336,east,112.17,7.12
57,11.2,158.87,137.94,592,436,east,107.82,8.25
58,11.4,157.25,130.55,588,468,east,104.83,7.57
59,11.6,154.76,121.47,648,580,east,101.3,9.41
60,11.8,152.45,112.7,640,536,east,98.68,9.07
61,12,149.55,104.17,600,560,platform reversal,96.13,9.01
62,12.2,146.87,96.76,608,632,platform reversal,94.4,7.88
63,12.4,143,92.03,640,592,east,91.46,6.11
64,12.6,138.56,88.31,652,644,east,87.98,5.79
65,12.8,133.55,86.3,640,564,east,83.71,5.39
66,13,129.34,85.78,692,612,east,79.85,4.24
67,13.2,125.18,86.7,736,588,east,75.6,4.26
68,13.4,121.04,88.28,724,556,east,71.17,4.43
69,13.6,116.21,91.19,764,608,east,65.69,5.64
70,13.8,111.37,96.04,796,624,east,59.73,6.85
71,14,107.21,101.46,780,624,east,54.54,6.83
72,14.2,103.01,106.79,836,744,east,49.56,6.79
73,14.4,99.48,112.8,824,764,north,45.71,6.97
74,14.6,96.62,119.53,840,664,north,43.24,7.31
75,14.8,93.01,126.32,792,712,north,41.02,7.69
76,15,89.34,132.54,800,688,north,39.69,7.22
77,15.2,84.89,138.95,736,656,north,39.04,7.8
78,15.4,79.67,144.2,692,628,north,38.08,7.4
79,15.6,73.65,149.07,684,600,north,37.67,7.74
80,15.8,66.85,153.68,656,548,north,37.7,8.22
81,16,60,157.99,652,636,north,39.13,8.09
82,16.2,53.16,161.18,568,564,west,40.63,7.54
83,16.4,45.55,164.2,572,564,west,43.02,8.19
84,16.6,38.76,164.81,572,536,west,44.08,6.81
85,16.8,31.17,165.07,492,528,w ext,45.76,7.6
86,17,24.33,163.32,500,456,w ext,46.45,7.06
87,17.2,18.17,160.23,492,504,w ext,46.66,6.89
88,17.4,14.29,155.99,480,420,w ext,45.23,5.74
89,17.6,11.14,151.26,428,364,w ext,43.62,5.69
90,17.8,9.56,145.81,476,456,w ext,40.99,5.68
91,18,9.61,139.78,436,464,w ext,37.32,6.02
92,18.2,8.77,133.96,476,408,w ext,34.92,5.89
93,18.4,8.71,126.89,496,340,w ext,32.12,7.06
94,18.6,8.6,119.82,492,340,w ext,30.67,7.08
95,18.8,8.42,112.71,460,352,w ext,30.45,7.11
96,19,9.09,106.56,492,312,w ext,30.51,6.19
97,19.2,8.93,102.49,504,252,w ext,31.53,4.08
98,19.4,8.71,97.37,512,272,w ext,33.5,5.12
99,19.6,8.45,92.22,492,252,w ext,36.15,5.16
100,19.8,9.11,88.15,460,224,w ext,37.72,4.12
101,20,8.92,85.05,464,348,w ext,39.63,3.11
102,20.2,10.39,80.09,488,320,w ext,41.68,5.17
103,20.4,11.97,77.26,492,244,w ext,42.53,3.24
104,20.6,14.37,73.62,544,316,w ext,43.73,4.36
105,20.8,16.68,69.08,564,324,w ext,46.03,5.1
106,21,20.73,65.05,588,368,west,47.27,5.72
107,21.2,24.75,61.2,588,448,west,49,5.57
108,21.4,30.46,57.97,588,464,west,50.21,6.55
109,21.6,36.15,55.85,616,468,west,51.02,6.08
110,21.8,42.6,54.06,572,492,west,52.04,6.69
111,22,48.94,52.31,620,496,south,53.69,6.58
112,22.2,55.98,50.8,644,528,south,55.85,7.2
113,22.4,62.16,49.87,640,516,south,57.93,6.25
114,22.6,69.77,49.18,660,524,south,60.72,7.64
115,22.8,75.77,48.8,664,540,south,63.35,6.01
116,23,81.69,49.03,688,592,south,65.84,5.93
117,23.2,86.09,50.45,664,592,south,66.93,4.63
118,23.4,90.45,53.26,640,584,south,67.04,5.19
119,23.6,93.33,57.31,676,508,south,65.58,4.97
120,23.8,96.87,61.99,716,568,south,64.48,5.87
121,24,101.05,67.95,732,584,south,63.52,7.28
122,24.2,105.18,73,748,576,south,63.85,6.52
123,24.4,109.29,79.33,764,664,south,63.97,7.55
124,24.6,114.11,84.88,784,732,east,65.87,7.35
125,24.8,118.98,91.16,792,752,east,68.35,7.95
126,25,122.58,98.28,752,760,east,70.23,7.98
127,25.2,126.33,106.32,732,740,east,72.81,8.87
128,25.4,129.5,113.87,728,628,east,75.74,8.19
129,25.6,132.88,122.49,752,664,east,79.59,9.26
130,25.8,135.77,132.19,676,724,east,84.03,10.12
131,26,139.6,141.74,636,632,east,90.06,10.29
132,26.2,142.98,152.52,624,668,north,96.86,11.3
133,26.4,146.44,162.15,584,568,north,103.98,10.23
134,26.6,149.15,171.06,572,508,north,110.58,9.31
135,26.8,152.02,180.39,508,480,north,117.92,9.77
136,27,153.74,186.73,436,368,n ext,122.81,6.57
137,27.2,156.46,193.71,416,308,n ext,129.03,7.49
138,27.4,158.34,200.48,372,308,n ext,134.58,7.02
139,27.6,159.61,203.11,368,196,n ext,137.21,2.93
140,27.8,159.61,203.11,308,116,n ext,137.21,0
141,28,157.56,201.06,260,184,n ext,134.32,2.91
142,28.2,156.3,198.46,264,260,n ext,131.74,2.88
143,28.4,159.28,200.97,308,292,n ext,135.63,3.89
144,28.6,161.35,203.04,276,256,n ext,138.53,2.93
145,28.8,164.23,204.59,340,216,n ext,141.76,3.27
146,29,165.01,204.01,400,212,n ext,142.03,0.97
147,29.2,168.32,202.82,372,276,n ext,143.98,3.52
148,29.4,170.47,199.97,376,260,n ext,144.09,3.57
149,29.6,171.27,194.39,376,312,n ext,141.67,5.64
150,29.8,171.49,190.52,352,216,n ext,139.77,3.87
151,30,171.71,186.67,344,240,n ext,137.94,3.86
152,30.2,171.17,183.46,328,184,e ext,135.85,3.26
153,30.4,170.65,180.27,336,184,e ext,133.84,3.23
154,30.6,170.14,177.12,284,172,e ext,131.9,3.2
155,30.8,169.81,175.03,296,140,e ext,130.64,2.11
156,31,169.32,171.93,356,228,e ext,128.83,3.14
157,31.2,170.07,171.28,364,96,e ext,129.22,0.99
158,31.4,169.59,168.2,356,176,east,127.49,3.12
159,31.6,169.27,166.16,384,220,east,126.38,2.07
160,31.8,168.96,164.13,444,292,east,125.3,2.05
161,32,167.77,161.77,428,176,east,123.3,2.64
162,32.2,165.86,160.11,444,136,east,120.91,2.53
163,32.4,164.7,157.83,408,156,east,119.01,2.56
164,32.6,162.7,155.28,424,184,east,116.25,3.24
165,32.8,161.71,154.03,456,248,east,114.9,1.59
166,33,160.85,153.75,484,204,east,113.99,0.9
167,33.2,159.02,152.25,508,144,east,111.77,2.37
168,33.4,156.48,151.44,488,212,east,109.11,2.66
169,33.6,154.91,151.83,508,244,east,107.76,1.62
170,33.8,150.95,152.35,544,340,east,104.21,4
171,34,147.2,154.63,528,400,north,101.56,4.39
172,34.2,143.53,157.76,564,444,north,99.46,4.81
173,34.4,140.96,163.76,600,556,north,99.87,6.53
174,34.6,139.01,168.26,580,452,north,100.44,4.91
175,34.8,137.99,173.99,556,496,north,102.65,5.82
176,35,136.86,178.88,520,380,north,104.46,5.01
177,35.2,134.77,182.57,460,420,north,104.98,4.25
178,35.4,131.69,185.06,504,372,north,104.15,3.95
179,35.6,127.66,186.36,492,396,north,101.95,4.24
180,35.8,120.99,186.06,520,492,north,96.87,6.68
181,36,114.32,185.17,524,420,north,91.55,6.72
182,36.2,107.69,183.74,512,428,north,86.04,6.78
183,36.4,101.19,183.56,532,444,north,81.79,6.51
184,36.6,93.93,182.81,480,476,north,76.82,7.3
185,36.8,87.55,180.84,452,476,north,71.61,6.68
186,37,82.07,177.55,468,496,north,65.96,6.39
187,37.2,78.28,172.82,500,448,north,59.97,6.07
188,37.4,73.84,167.58,508,480,north,53.25,6.87
189,37.6,70.24,162.49,580,488,north,47.08,6.24
190,37.8,66.7,157.55,600,500,north,41.09,6.07
191,38,62.48,152.09,584,544,north,34.38,6.9
192,38.2,58.93,148.89,548,476,west,30.12,4.78
193,38.4,53.88,146,556,528,west,25.89,5.81
194,38.6,48.02,144.1,580,496,west,23.08,6.17
195,38.8,43.54,143.51,576,460,west,22.4,4.51
196,39,39.76,143.59,528,448,west,22.91,3.79
197,39.2,36.71,143.52,492,388,west,23.52,3.05
198,39.4,33.7,141.74,432,508,west,22.93,3.5
199,39.6,31.46,138.85,496,280,west,21.49,3.66
200,39.8,29.99,134.84,544,344,west,18.89,4.27
201,40,29.29,129.73,516,420,west,15.56,5.16
202,40.2,29.34,124.45,516,400,west,12.42,5.28
203,40.4,31.76,118.91,540,400,west,7.74,6.05
204,40.6,34.15,111.82,576,476,west,4.92,7.48
205,40.8,38.06,104.9,560,512,west,4.52,7.96
206,41,42.72,99.12,600,528,west,7.38,7.42
207,41.2,47.29,92.01,584,552,west,13.97,8.45
208,41.4,51.82,85.99,624,512,west,20.48,7.53
209,41.6,56.3,80.18,620,532,west,27.09,7.34
210,41.8,60.71,73.74,632,548,west,34.55,7.8
211,42,63.56,67.15,616,600,south,41.71,7.18
212,42.2,65.68,62.01,576,520,south,47.26,5.56
213,42.4,68.51,56.2,552,608,south,53.71,6.47
214,42.6,72.21,54.53,536,448,south,56.66,4.06
215,42.8,76.67,54.54,580,492,south,58.6,4.46
216,43,80.36,55.12,596,496,south,59.9,3.74
217,43.2,85.49,58.11,548,504,south,60.22,5.93
218,43.4,89.81,60.8,628,448,south,60.64,5.09
219,43.6,94.07,64.8,648,492,south,60.51,5.84
220,43.8,98.27,68.61,656,560,south,60.96,5.67
221,44,101.73,72.98,708,628,south,61.01,5.57
222,44.2,103.78,79.36,700,632,south,59.21,6.69
223,44.4,106.52,86.33,700,656,south,58.34,7.49
224,44.6,107.9,93.93,720,740,east,56.94,7.72
225,44.8,108.61,101.5,712,736,east,55.91,7.6
226,45,109.36,109.08,760,648,east,55.69,7.62
227,45.2,109.45,117.39,764,668,north,55.81,8.31
228,45.4,111.02,125.22,736,660,north,58.38,7.99
229,45.6,112.67,132.54,748,660,north,61.63,7.5
230,45.8,115.9,140.29,680,644,north,67.17,8.4
231,46,118.5,147.52,652,508,north,72.45,7.68
232,46.2,122.76,154.62,624,540,north,79.51,8.27
233,46.4,125.54,160.91,584,448,north,85.11,6.89
234,46.6,128.38,166.64,568,448,north,90.59,6.39
235,46.8,133,173.16,536,408,north,98.03,8
236,47,137.82,180.12,524,436,north,105.97,8.47
237,47.2,143.63,186.95,420,408,n ext,114.69,8.96
238,47.4,147.72,192.46,408,300,n ext,121.28,6.86
239,47.6,151.02,197.81,396,324,n ext,127.18,6.28
240,47.8,153.33,201.85,408,228,n ext,131.52,4.65
241,48,155.36,203.86,388,188,n ext,134.37,2.86
242,48.2,155.52,204.93,316,208,n ext,135.18,1.08
243,48.4,153.79,205.03,308,176,n ext,133.91,1.74
244,48.6,151.42,206.78,336,260,n ext,133.28,2.95
245,48.8,147.96,207.03,340,332,n ext,130.88,3.47
246,49,143.71,207.93,356,312,n ext,128.4,4.35
247,49.2,138.53,208.5,364,312,n ext,125.14,5.21
248,49.4,132.34,207.82,296,316,n ext,120.41,6.22
249,49.6,128.02,208.07,172,204,n ext,117.73,4.34
250,49.8,-,-,-,-,-,-,-
251,50,-,-,-,-,-,-,-
252,50.2,-,-,-,-,-,-,-
253,50.4,-,-,-,-,-,-,-
254,50.6,-,-,-,-,-,-,-
255,50.8,-,-,-,-,-,-,-
256,51,73.79,200.24,136,-,n ext,83.56,-
257,51.2,71.4,199.64,232,128,n ext,82.29,2.46
258,51.4,67.45,198.49,284,220,n ext,80.1,4.11
259,51.6,63.55,197.5,284,280,n ext,78.24,4.03
260,51.8,58.89,196.89,320,308,n ext,76.8,4.7
261,52,55.15,194.42,356,332,n ext,73.86,4.48
262,52.2,50.62,193.28,296,284,n ext,72.29,4.67
263,52.4,46.95,191.09,360,312,n ext,69.94,4.27
264,52.6,43.42,187.19,360,320,n ext,66.05,5.26
265,52.8,41.39,183.63,364,268,w ext,62.58,4.1
266,53,40.07,180.67,384,220,w ext,59.73,3.24
267,53.2,38.75,177.73,376,216,w ext,56.93,3.23
268,53.4,37.43,174.79,412,220,w ext,54.14,3.22
269,53.6,36.87,171.54,392,236,w ext,50.98,3.3
270,53.8,36.25,169.18,376,216,w ext,48.74,2.43
271,54,35.63,166.83,376,184,w ext,46.51,2.44
272,54.2,34.96,165.36,392,176,w ext,45.18,1.62
273,54.4,32.86,161.8,404,348,west,42.17,4.13
274,54.6,33.04,158.27,428,328,west,38.71,3.54
275,54.8,33.94,155.37,412,240,west,35.68,3.03
276,55,35.64,151.42,436,264,west,31.42,4.31
277,55.2,36.52,148.62,476,272,west,28.49,2.93
278,55.4,38.16,145.66,488,228,west,25.24,3.39
279,55.6,39.79,142.76,472,216,west,22.08,3.33
280,55.8,41.38,140.75,468,188,west,19.88,2.57
281,56,42.2,138.94,468,160,west,18,1.99
282,56.2,44.57,136.04,512,316,west,14.89,3.74
283,56.4,45.43,132.69,552,272,west,11.52,3.46
284,56.6,46.3,128.59,608,328,west,7.48,4.2
285,56.8,46.36,126.21,600,288,west,5.11,2.38
286,57,46.4,124.62,488,224,west,3.54,1.59
287,57.2,47.14,125.32,384,152,west,4.31,1.02
288,57.4,47.9,125.22,360,120,west,4.3,0.76
289,57.6,47.88,126.01,280,120,west,5.07,0.79
290,57.8,48.61,126.7,232,120,west,5.88,1.01
291,58,48.65,125.13,356,124,west,4.39,1.57
292,58.2,47.98,121.3,560,356,west,0.79,3.89
293,58.4,46.54,116.7,688,448,platform,0,4.81
294,58.6,46.55,115.91,724,148,platform,0,0.79
295,58.8,46.55,115.91,704,148,platform,0,0
296,59,47.33,114.28,696,352,platform,0,1.81
297,59.2,45.82,113.58,688,368,platform,0,1.67
298,59.4,45.82,113.58,676,380,platform,0,0
299,59.6,45.82,113.58,668,384,platform,0,0
300,59.8,45.81,114.38,716,344,platform,0,0.8
301,60,45.04,115.23,692,184,platform,0,1.15
302,60.2,44.28,114.48,668,368,platform,0,1.06
