Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00053.trk,,,,,,,
Object,0,,,,,,,
Samples,124,,,,,,,
id,76,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:24.800,dd:HH:mm:ss,,,,,,
23,4.4,112.63,152.67,520,500,north,69.79,6.49
24,4.6,107.13,147.34,516,500,north,62.33,7.66
25,4.8,103.26,141.03,528,508,north,55.91,7.4
26,5,99.52,135.71,620,484,north,50.27,6.5
27,5.2,96.6,130.61,640,460,north,45.71,5.88
28,5.4,93.73,125.64,628,460,north,41.56,5.74
29,5.6,92.34,120.1,636,496,north,39.09,5.71
30,5.8,90.98,114.61,608,548,north,37.23,5.66
31,6,91.04,109.18,672,464,west,37.4,5.44
32,6.2,91.09,103.75,600,512,west,38.27,5.42
33,6.4,90.43,99.66,660,420,west,38.56,4.14
34,6.6,88.37,94.14,564,560,south,38.59,5.89
35,6.8,86.28,90.62,644,392,south,38.41,4.09
36,7,83.47,87.01,644,424,south,38.02,4.58
37,7.2,79.92,83.26,648,412,south,37.51,5.17
38,7.4,75.59,79.3,580,540,south,37.32,5.86
39,7.6,71.93,77.47,548,424,south,36.59,4.09
40,7.8,67.51,76.96,504,508,west,34.57,4.45
41,8,63.8,78.02,572,372,west,31.83,3.85
42,8.2,58.57,79.68,588,432,west,28.23,5.49
43,8.4,53.3,82.97,632,492,west,23.71,6.21
44,8.6,46.4,86.26,608,568,west,19.74,7.64
45,8.8,41.78,89.97,616,480,west,16.46,5.93
46,9,37.1,93.88,556,428,west,14.13,6.09
47,9.2,33.98,98.05,452,496,west,12.42,5.21
48,9.4,32.45,102.37,504,316,west,10.42,4.59
49,9.6,31.72,107.62,504,344,west,8.31,5.3
50,9.8,31.76,113.71,552,320,west,7.11,6.09
51,10,32.56,118.83,572,356,west,6.95,5.18
52,10.2,33.31,123.88,512,388,west,8.79,5.11
53,10.4,34.03,128.04,464,304,west,11.04,4.22
54,10.6,35.49,132.86,500,332,west,14.29,5.04
55,10.8,36.96,135.92,464,300,west,16.29,3.4
56,11,39.14,139.61,460,380,west,19.12,4.28
57,11.2,41.32,142.4,448,348,west,21.52,3.54
58,11.4,43.41,146.78,416,360,west,25.68,4.86
59,11.6,45.54,149.49,384,336,west,28.31,3.44
60,11.8,47.66,152.17,408,312,west,31.08,3.42
61,12,49.01,155.03,440,280,west,34.06,3.17
62,12.2,51.07,158.51,408,376,west,37.72,4.04
63,12.4,54.67,160.79,400,312,west,40.5,4.26
64,12.6,57.6,161.68,452,276,north,42,3.06
65,12.8,63.47,163.61,448,420,north,45.53,6.18
66,13,68.67,164.29,492,380,north,48.05,5.25
67,13.2,75.4,165.82,464,436,north,52.46,6.89
68,13.4,81.43,167.76,520,456,north,57.33,6.34
69,13.6,87.56,169.23,496,480,north,62.14,6.3
70,13.8,93,171.82,488,472,north,67.5,6.03
71,14,97.76,174.65,424,392,north,72.68,5.53
72,14.2,101.01,177.53,420,396,north,76.97,4.34
73,14.4,104.32,180.55,404,352,north,81.42,4.48
74,14.6,107.69,183.74,392,372,north,86.04,4.64
75,14.8,112.03,188.19,392,360,n ext,92.24,6.21
76,15,115.45,189.92,280,336,n ext,95.81,3.84
77,15.2,122.44,193.76,212,300,n ext,103.37,7.97
78,15.4,126.79,195.21,332,248,n ext,107.43,4.59
79,15.6,132.08,197.15,324,280,n ext,112.55,5.64
80,15.8,138.12,197.7,284,312,n ext,117.33,6.07
81,16,146.7,197.69,264,364,n ext,123.77,8.58
82,16.2,150.74,195.75,276,300,n ext,125.68,4.47
83,16.4,154.76,193.85,256,260,n ext,127.73,4.45
84,16.6,158.93,192.99,252,236,n ext,130.63,4.26
85,16.8,162.01,190.65,280,308,n ext,131.86,3.87
86,17,164.74,186.19,276,316,n ext,131.75,5.23
87,17.2,166.53,181.25,284,248,n ext,130.73,5.25
88,17.4,167.07,173.83,304,348,e ext,127.66,7.45
89,17.6,167.63,166.45,320,328,east,124.99,7.4
90,17.8,165.3,156.18,352,392,east,119,10.53
91,18,163.26,147.23,404,404,east,114.31,9.18
92,18.2,158.77,137.03,424,524,east,107.53,11.14
93,18.4,153.15,128.89,480,528,east,100.53,9.89
94,18.6,147.06,121.22,508,532,east,93.6,9.79
95,18.8,139.73,113.21,520,652,east,85.96,10.86
96,19,132.87,108.13,556,596,east,79.22,8.53
97,19.2,124.86,104.81,576,708,east,71.49,8.68
98,19.4,117.05,103.82,624,720,east,63.86,7.87
99,19.6,109.33,104.95,696,696,east,56.05,7.8
100,19.8,102.31,106.77,704,576,east,48.86,7.25
101,20,96.68,108.63,680,536,north,43.07,5.93
102,20.2,89.6,111.19,660,636,west,35.85,7.53
103,20.4,85.3,114.55,704,532,west,31.56,5.46
104,20.6,81.68,117.98,704,552,west,28.22,4.99
105,20.8,78.01,122.21,732,460,west,25.47,5.59
106,21,73.58,126.6,664,508,west,22.92,6.24
107,21.2,69.85,130.41,628,444,west,21.77,5.33
108,21.4,65.41,132.98,556,616,west,20.02,5.14
109,21.6,60.24,134.31,516,448,west,17.8,5.34
110,21.8,55.83,134.16,544,444,west,15.3,4.41
111,22,51.46,131.74,532,532,west,11.56,4.99
112,22.2,47.1,126.9,568,500,west,5.87,6.51
113,22.4,44.91,123.21,496,440,west,2.08,4.29
114,22.6,43.41,121.78,500,308,west,0.81,2.07
115,22.8,45.01,117.62,552,404,platform,0,4.46
116,23,45.04,115.23,656,344,platform,0,2.4
117,23.2,44.28,114.48,636,300,platform,0,1.06
118,23.4,45.06,112.83,656,228,platform,0,1.83
119,23.6,46.6,111.95,660,300,platform,0,1.77
120,23.8,46.59,112.74,640,284,platform,0,0.79
121,24,45.05,113.63,668,372,platform,0,1.77
122,24.2,44.28,113.68,680,156,platform,0,0.77
123,24.4,45.06,112.83,644,196,platform,0,1.15
124,24.6,45.05,113.63,616,300,platform,0,0.8
