Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00021.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,58,,,,,,,
trial,1,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
23,4.4,76.35,8.69,420,624,s ext,101.33,9.09
24,4.6,72.28,6.47,388,480,s ext,102.49,4.63
25,4.8,69.97,7.63,364,480,s ext,100.86,2.58
26,5,65.19,7.84,388,488,s ext,99.74,4.79
27,5.2,58.89,10.23,444,584,s ext,96.44,6.73
28,5.4,51.76,13.06,456,460,s ext,93.03,7.68
29,5.6,45.48,17.12,452,468,s ext,88.88,7.47
30,5.8,39.43,24.19,440,540,s ext,82.04,9.3
31,6,34.21,31.7,484,540,s ext,75.16,9.14
32,6.2,28.76,37.33,492,512,w ext,70.68,7.84
33,6.4,23.45,45.22,508,552,w ext,64.44,9.51
34,6.6,19.77,52.95,468,472,w ext,58.54,8.56
35,6.8,17.76,60.36,476,480,w ext,52.81,7.67
36,7,17.49,68.25,448,516,w ext,46.23,7.9
37,7.2,18.97,77.37,452,572,west,37.97,9.24
38,7.4,21.97,85.46,528,452,west,29.74,8.63
39,7.6,25.72,95.07,528,496,west,20.25,10.32
40,7.8,29.24,104.16,592,552,west,12.2,9.74
41,8,32.56,112.78,556,572,west,6.33,9.24
42,8.2,34.89,122.82,556,688,west,6.89,10.3
43,8.4,36.29,131.87,564,648,west,13.02,9.16
44,8.6,35.97,142.87,552,676,west,23.12,11
45,8.8,36.37,152.04,516,596,west,31.86,9.19
46,9,37.41,161.89,476,536,west,41.35,9.9
47,9.2,36.87,171.54,428,528,w ext,50.98,9.67
48,9.4,37.15,179.28,344,484,w ext,58.64,7.74
49,9.6,36.08,184.18,280,304,w ext,63.63,5.02
50,9.8,35.71,189.74,164,236,w ext,69.19,5.57
51,10,35.65,190.67,120,68,w ext,70.13,0.94
52,10.2,35.65,190.67,84,44,w ext,70.13,0
53,10.4,35.77,188.8,60,56,w ext,68.26,1.87
54,10.6,-,-,-,-,-,-,-
55,10.8,33.87,183.41,132,-,w ext,63.16,-
56,11,34.22,177.91,268,344,w ext,57.67,5.52
57,11.2,33,173.13,288,396,w ext,53.19,4.93
58,11.4,31.07,166.87,344,368,w ext,47.53,6.55
59,11.6,29.05,161.47,364,388,w ext,42.97,5.77
60,11.8,27.01,155.09,432,380,w ext,37.86,6.7
61,12,25.75,146.54,424,456,west,31.03,8.64
62,12.2,24.36,138.81,468,420,west,25.51,7.86
63,12.4,24.48,130.63,516,472,west,19.88,8.18
64,12.6,25.34,120.55,520,596,west,14.37,10.12
65,12.8,25.27,111.5,564,532,west,13.7,9.05
66,13,26.69,99.66,576,636,west,16.71,11.92
67,13.2,28.02,89.74,556,572,west,22.64,10.01
68,13.4,30.01,78.16,528,636,west,31.36,11.75
69,13.6,32.82,68.68,504,592,west,39.27,9.89
70,13.8,34.65,58.18,512,640,west,49.04,10.65
71,14,36.39,47.65,548,564,west,59.07,10.68
72,14.2,37.18,36.69,496,580,south,69.82,10.99
73,14.4,37.96,26.47,456,512,s ext,79.9,10.24
74,14.6,37.97,17.67,436,388,s ext,88.66,8.8
75,14.8,38.23,11.82,348,368,s ext,94.47,5.86
76,15,40.59,9.95,244,400,s ext,96.19,3.02
77,15.2,45.4,7.23,160,356,s ext,98.77,5.52
78,15.4,48.03,8.46,352,408,s ext,97.52,2.9
79,15.6,52.26,9.38,420,460,s ext,96.73,4.33
80,15.8,56.2,7.16,432,420,s ext,99.22,4.52
81,16,62.55,4.87,380,460,s ext,102.24,6.75
82,16.2,67.32,3.76,360,404,s ext,104.14,4.9
83,16.4,72.16,4.49,364,380,s ext,104.39,4.9
84,16.6,76.93,5.02,392,396,s ext,105.03,4.8
85,16.8,83.94,4.94,432,472,s ext,107.16,7.01
86,17,87.78,4.8,332,364,s ext,108.6,3.84
87,17.2,99.83,4.46,192,524,s ext,113.73,12.05
88,17.4,103.53,5.57,344,288,s ext,114.44,3.87
89,17.6,109.35,6.41,404,500,s ext,116.59,5.88
90,17.8,114.36,7.86,456,548,s ext,118.04,5.21
91,18,120.69,7.77,400,464,s ext,121.64,6.33
92,18.2,126.22,8.31,392,448,s ext,124.43,5.56
93,18.4,132.35,9.17,368,552,s ext,127.54,6.19
94,18.6,137.06,10.16,364,468,s ext,129.83,4.82
95,18.8,143.09,11.23,328,460,s ext,133.09,6.12
96,19,148.41,13.3,340,460,s ext,135.36,5.71
97,19.2,152.41,15.94,384,428,e ext,136.44,4.79
98,19.4,157.82,18.73,316,484,e ext,138.64,6.08
99,19.6,161.24,21.69,344,444,e ext,139.42,4.53
100,19.8,165.46,26.31,312,464,e ext,140,6.25
101,20,169.81,31.07,328,400,e ext,140.88,6.45
102,20.2,175.09,36.7,304,376,e ext,142.3,7.72
103,20.4,179.93,44.09,224,336,e ext,142.87,8.84
104,20.6,182.61,50.65,260,316,e ext,142.38,7.09
105,20.8,185.44,57.4,232,356,e ext,142.29,7.32
106,21,186.63,62.63,288,368,e ext,141.55,5.36
107,21.2,188.08,70.11,268,428,e ext,140.58,7.62
108,21.4,190.32,76.42,264,388,e ext,141.08,6.7
109,21.6,191.83,83.01,284,292,e ext,141.11,6.76
110,21.8,193.42,89.69,256,348,e ext,141.48,6.87
111,22,193.79,99.94,208,328,e ext,140.58,10.25
112,22.2,194.37,104.48,256,216,e ext,140.83,4.58
113,22.4,195.29,111.33,276,316,e ext,141.52,6.91
114,22.6,197.16,118.32,280,260,e ext,143.48,7.24
115,22.8,199.11,125.46,212,244,e ext,145.82,7.4
116,23,200.03,131.36,220,200,e ext,147.32,5.97
117,23.2,199.32,138.05,220,272,e ext,147.56,6.72
118,23.4,197.31,142.03,244,352,e ext,146.28,4.47
119,23.6,195.48,147.05,264,276,e ext,145.52,5.34
120,23.8,193.84,153.08,296,288,e ext,145.35,6.25
121,24,191.07,157.49,332,316,e ext,143.88,5.21
122,24.2,187.54,162.49,348,344,e ext,142.07,6.12
123,24.4,182.13,166.49,388,376,e ext,138.39,6.73
124,24.6,175.8,169.84,356,416,e ext,133.84,7.16
125,24.8,169.48,172.96,328,420,e ext,129.42,7.05
126,25,160.61,175.74,344,496,north,122.86,9.3
127,25.2,154.16,177.62,380,436,north,118.24,6.71
128,25.4,147.21,182.03,404,520,north,114.77,8.23
129,25.6,143.63,186.95,372,456,n ext,114.69,6.09
130,25.8,140.9,192.29,444,416,n ext,115.85,6
131,26,140.17,200.49,368,452,n ext,120.72,8.23
132,26.2,140.92,206.64,244,268,n ext,125.51,6.19
133,26.4,141.58,211.88,124,200,n ext,129.69,5.29
134,26.6,139.71,211.02,84,96,n ext,127.77,2.06
135,26.8,-,-,-,-,-,-,-
136,27,135.21,210,88,-,n ext,123.95,-
137,27.2,130.63,208.11,160,216,n ext,119.48,4.95
138,27.4,125.31,207.06,188,228,n ext,115.22,5.42
139,27.6,120.85,205.53,136,164,n ext,111.21,4.72
140,27.8,-,-,-,-,-,-,-
141,28,-,-,-,-,-,-,-
142,28.2,-,-,-,-,-,-,-
143,28.4,-,-,-,-,-,-,-
144,28.6,-,-,-,-,-,-,-
145,28.8,70.59,199.77,220,-,n ext,82.18,-
146,29,65.13,197.14,304,348,n ext,78.23,6.06
147,29.2,57.41,195.52,268,412,n ext,75.23,7.89
148,29.4,50.57,194.19,272,356,n ext,73.2,6.97
149,29.6,44.62,192.03,292,356,n ext,70.86,6.33
150,29.8,37.21,189.93,252,376,w ext,69.23,7.71
151,30,32.19,186.01,292,376,w ext,66,6.37
152,30.2,27.13,182.13,276,392,w ext,63.29,6.37
153,30.4,22.06,177.25,304,380,w ext,60.2,7.04
154,30.6,17.67,171.83,284,412,w ext,57.01,6.97
155,30.8,14.82,164.49,308,496,w ext,52.04,7.88
156,31,12.6,158.6,336,436,w ext,48.33,6.3
157,31.2,9.49,150.84,376,448,w ext,44.46,8.36
158,31.4,7.07,142.51,324,436,w ext,40.96,8.67
159,31.6,4.48,133.91,380,424,w ext,38.69,8.98
160,31.8,2.62,125.89,344,452,w ext,37.7,8.23
161,32,1.49,116.49,348,484,w ext,37.41,9.47
162,32.2,1.12,106.87,352,492,w ext,38.28,9.62
163,32.4,0.7,98.25,392,488,w ext,40.65,8.63
164,32.6,1.1,89.62,356,580,w ext,43.8,8.64
165,32.8,1.27,78.79,316,560,w ext,49.51,10.82
166,33,2.53,71.42,304,500,w ext,53.34,7.48
167,33.2,4.58,63.24,360,536,w ext,57.95,8.43
168,33.4,5.55,53.83,332,588,w ext,64.9,9.46
169,33.6,8.44,46.2,388,624,w ext,69.73,8.16
170,33.8,11.18,37.64,292,560,w ext,76.04,8.99
171,34,15.06,31.83,328,516,w ext,79.87,6.98
172,34.2,18.21,27.96,352,504,w ext,82.48,4.99
173,34.4,21.79,20.25,256,536,w ext,88.91,8.51
174,34.6,26.63,16.37,244,468,s ext,91.61,6.21
175,34.8,30.87,15.35,308,480,s ext,91.83,4.36
176,35,35.53,10.51,276,536,s ext,96.02,6.71
177,35.2,41.28,8.27,244,480,s ext,97.84,6.17
178,35.4,47.15,8.06,336,548,s ext,97.93,5.88
179,35.6,53.04,8.74,408,536,s ext,97.41,5.92
180,35.8,58.58,6.2,332,508,s ext,100.41,6.09
181,36,61.79,5.55,312,468,s ext,101.46,3.27
182,36.2,64.97,4.84,264,432,s ext,102.66,3.27
183,36.4,69.71,3.65,144,320,s ext,104.71,4.89
184,36.6,72.97,4.76,192,256,s ext,104.31,3.44
185,36.8,77.09,7.95,300,372,s ext,102.24,5.21
186,37,81.86,10.17,404,376,s ext,101.54,5.25
187,37.2,85.83,13.85,324,360,s ext,99.46,5.42
188,37.4,91.21,17.51,340,352,s ext,98.23,6.51
189,37.6,94.31,23.25,252,352,south,94.51,6.52
190,37.8,94.38,26.74,376,212,south,91.48,3.5
191,38,94.46,31.03,472,288,south,87.82,4.29
192,38.2,93.85,38.48,480,408,south,81.19,7.47
193,38.4,91.8,46.35,516,540,south,73.5,8.13
194,38.6,89.03,53.89,508,568,south,65.7,8.04
195,38.8,84.78,59.55,588,528,south,58.63,7.07
196,39,78.35,65.56,600,684,south,50.06,8.81
197,39.2,71.84,70.73,600,664,south,42.15,8.31
198,39.4,63.75,74.95,608,688,west,34.56,9.13
199,39.6,54.75,79.19,584,704,west,27.7,9.95
200,39.8,44.74,82.78,540,756,west,23.24,10.63
201,40,35.29,86.84,584,708,west,21.28,10.29
202,40.2,26.43,91.45,568,704,west,22.3,9.99
203,40.4,17.32,95.66,560,736,west,26.79,10.04
204,40.6,7.97,100.44,436,684,w ext,33.07,10.5
205,40.8,1.82,102.56,384,428,w ext,38.4,6.5
206,41,-0.84,103.68,216,216,w ext,40.78,2.89
207,41.2,-0.04,101.5,136,128,w ext,40.46,2.33
208,41.4,0.7,98.25,104,176,w ext,40.65,3.33
209,41.6,2.4,96.14,188,188,w ext,39.79,2.71
210,41.8,3.18,94.04,372,288,w ext,39.92,2.25
211,42,2.72,86.52,412,384,w ext,44,7.53
212,42.2,3.12,79.06,428,408,w ext,47.88,7.47
213,42.4,2.25,68.11,368,452,w ext,55.86,10.98
214,42.6,3.35,59.69,356,428,w ext,61.49,8.49
215,42.8,5.44,52.72,356,472,w ext,65.87,7.28
216,43,7.5,45.88,348,464,w ext,70.49,7.15
217,43.2,9.76,41.35,360,548,w ext,73.35,5.06
218,43.4,13.41,33.25,348,540,w ext,79.16,8.88
219,43.6,16.45,28.24,316,536,w ext,82.77,5.86
220,43.8,20.29,22.66,332,536,w ext,86.96,6.77
221,44,25.14,18.73,344,604,s ext,89.61,6.24
222,44.2,29.96,14.91,388,556,s ext,92.42,6.15
223,44.4,35.42,9.44,288,596,s ext,97.09,7.72
224,44.6,41.17,7.21,224,488,s ext,98.9,6.17
225,44.8,46.28,7.65,280,488,s ext,98.34,5.13
226,45,52.18,8.36,380,596,s ext,97.74,5.94
227,45.2,57.89,7.87,404,600,s ext,98.67,5.74
228,45.4,64.36,7.53,388,520,s ext,99.9,6.48
229,45.6,70.66,5.93,372,496,s ext,102.67,6.5
230,45.8,74.47,3.29,312,468,s ext,106.08,4.63
231,46,79.22,3.74,268,420,s ext,106.89,4.77
232,46.2,85.42,3.34,184,404,s ext,109.16,6.21
233,46.4,90.02,3.28,204,332,s ext,110.82,4.6
234,46.6,90.88,6.31,152,244,s ext,108.33,3.15
235,46.8,101.33,5.5,276,428,s ext,113.48,10.48
236,47,104.28,6.53,372,296,s ext,113.96,3.13
237,47.2,108.64,8.33,324,432,s ext,114.58,4.72
238,47.4,110.81,11.91,280,268,s ext,112.7,4.19
239,47.6,112.23,16.35,276,284,s ext,109.79,4.66
240,47.8,111.53,20.87,300,272,s ext,105.66,4.57
241,48,110.12,25.34,372,280,south,101.19,4.68
242,48.2,107.31,29.75,404,352,south,95.96,5.23
243,48.4,102.39,34.82,460,480,south,88.99,7.06
244,48.6,98.15,38.78,512,396,south,83.32,5.8
245,48.8,91.75,42.34,520,544,south,76.8,7.33
246,49,83.81,45.36,528,632,south,70.08,8.49
247,49.2,76.44,46.5,612,604,south,65.72,7.45
248,49.4,66.71,48.48,572,680,south,60.43,9.94
249,49.6,57.53,50.36,552,732,south,56.54,9.37
250,49.8,48.13,52.09,536,712,south,53.9,9.56
251,50,37.65,53.54,516,700,west,53.05,10.58
252,50.2,28.59,55.57,528,588,west,53.04,9.28
253,50.4,19.22,56.77,524,628,w ext,55.31,9.45
254,50.6,10.6,59.49,436,616,w ext,57.37,9.04
255,50.8,5.42,62.37,360,428,w ext,58.1,5.93
256,51,2.44,70.32,240,552,w ext,54.17,8.48
257,51.2,3.88,77.03,232,448,w ext,48.57,6.87
258,51.4,3.42,83.38,292,364,w ext,45.09,6.37
259,51.6,3.06,91.9,420,496,w ext,40.99,8.52
260,51.8,2.72,102.55,376,508,w ext,37.53,10.66
261,52,3.16,113.14,372,412,w ext,35.71,10.6
262,52.2,4.35,124.55,396,456,w ext,35.72,11.48
263,52.4,5.35,134.75,388,416,w ext,38.3,10.24
264,52.6,7.06,143.53,376,436,w ext,41.55,8.95
265,52.8,9.48,151.84,336,480,w ext,45.2,8.65
266,53,12.57,159.59,340,452,w ext,49.15,8.34
267,53.2,15.55,166.1,348,448,w ext,53.04,7.16
268,53.4,20.03,171.67,376,460,w ext,55.83,7.15
269,53.6,24.33,178,288,440,w ext,60.13,7.65
270,53.8,26.34,182.53,236,340,w ext,63.88,4.96
271,54,29.84,187.18,144,380,w ext,67.58,5.82
272,54.2,33.5,189,128,272,w ext,68.74,4.08
273,54.4,37.92,190.5,120,248,w ext,69.72,4.67
274,54.6,43.18,190.85,176,296,n ext,69.71,5.27
275,54.8,49.12,192.94,200,376,n ext,71.86,6.29
276,55,54.32,195.59,256,344,n ext,74.94,5.84
277,55.2,59.68,196.67,228,340,n ext,76.71,5.47
278,55.4,67.48,197.57,176,348,n ext,79.22,7.85
279,55.6,71.42,198.72,100,204,n ext,81.42,4.1
280,55.8,74.63,198.29,96,156,n ext,81.96,3.24
281,56,-,-,-,-,-,-,-
282,56.2,-,-,-,-,-,-,-
283,56.4,-,-,-,-,-,-,-
284,56.6,-,-,-,-,-,-,-
285,56.8,-,-,-,-,-,-,-
286,57,-,-,-,-,-,-,-
287,57.2,-,-,-,-,-,-,-
288,57.4,136.25,211.45,124,-,n ext,125.72,-
289,57.6,146.15,213.09,92,216,n ext,133.76,10.03
290,57.8,152.2,212.16,152,204,n ext,137.48,6.12
291,58,160.03,211.33,148,244,n ext,142.75,7.87
292,58.2,166.91,210.12,200,284,n ext,147.28,6.99
293,58.4,175.38,207.83,196,340,n ext,152.63,8.78
294,58.6,181.86,204.33,180,312,n ext,155.97,7.37
295,58.8,187.09,198.92,164,296,e ext,157.45,7.52
296,59,191.28,192.73,188,296,e ext,157.92,7.47
297,59.2,194.74,182.69,184,372,e ext,156.4,10.62
298,59.4,196.88,174.99,232,320,e ext,155.25,7.99
299,59.6,199.32,163.88,212,396,e ext,153.68,11.37
300,59.8,199.86,151.76,232,380,e ext,150.85,12.14
301,60,201.39,139.7,240,392,e ext,149.88,12.16
302,60.2,200.39,127.98,264,392,e ext,147.31,11.77
303,60.4,199.34,115.1,232,392,e ext,145.59,12.92
304,60.6,198.03,105.73,252,372,e ext,144.41,9.47
305,60.8,195.81,95.3,236,432,e ext,143.06,10.66
306,61,192.79,84.03,208,420,e ext,141.86,11.67
307,61.2,190.21,75.31,224,384,e ext,141.24,9.09
308,61.4,186.81,64.82,252,388,e ext,140.99,11.03
309,61.6,183.66,54.68,312,420,e ext,141.69,10.62
310,61.8,179.98,45.16,308,428,e ext,142.43,10.21
311,62,175.82,36.33,276,456,e ext,143.11,9.76
312,62.2,171.23,30.3,264,404,e ext,142.5,7.58
313,62.4,167.59,27.15,264,408,e ext,141.25,4.82
314,62.6,163.33,23.49,292,380,e ext,139.97,5.62
315,62.8,157.81,20.68,348,464,e ext,137.38,6.2
316,63,153.74,18.09,352,412,e ext,135.98,4.82
317,63.2,149.04,16.77,336,408,s ext,133.39,4.89
318,63.4,145.71,14.67,312,344,s ext,132.47,3.93
319,63.6,143.73,12.81,232,264,s ext,132.4,2.72
320,63.8,142.41,11.56,212,196,s ext,132.39,1.82
321,64,139.76,9.95,232,340,s ext,131.78,3.1
322,64.2,137.74,9.88,164,308,s ext,130.49,2.02
323,64.4,135.74,8.82,180,216,s ext,129.98,2.26
324,64.6,131,8.7,228,368,s ext,127.05,4.74
325,64.8,126.87,10.92,360,460,s ext,122.76,4.68
326,65,122.04,12.12,420,444,s ext,118.88,4.98
327,65.2,115.05,14.23,436,480,s ext,113.12,7.3
328,65.4,107.98,17.52,464,524,s ext,106.46,7.8
329,65.6,100.09,20.16,420,532,s ext,100.04,8.32
330,65.8,92.05,21.22,476,584,s ext,95.27,8.11
331,66,82.28,20.4,492,656,s ext,92.06,9.8
332,66.2,75.31,18.67,504,564,s ext,91.46,7.19
333,66.4,67.22,14.3,452,548,s ext,93.78,9.19
334,66.6,57.97,8.88,432,532,s ext,97.68,10.71
335,66.8,52,6.3,344,448,s ext,99.79,6.51
336,67,45.4,7.23,332,516,s ext,98.77,6.66
337,67.2,39.59,8.46,312,444,s ext,97.73,5.93
338,67.4,34.74,11.14,376,424,s ext,95.48,5.55
339,67.6,29.16,15.54,424,448,s ext,91.93,7.11
340,67.8,23.65,21.12,392,504,s ext,87.62,7.84
341,68,19.02,27.28,388,444,w ext,82.88,7.71
342,68.2,13.53,34.35,384,508,w ext,78.09,8.95
343,68.4,9.87,42.45,412,476,w ext,72.32,8.89
344,68.6,6.27,51.91,376,492,w ext,66.06,10.12
345,68.8,4.49,62.14,404,460,w ext,58.86,10.39
346,69,2.62,72.52,348,496,w ext,52.52,10.54
347,69.2,0.66,83.06,324,440,w ext,47.57,10.73
348,69.4,0.45,93.91,308,416,w ext,42.45,10.85
349,69.6,1.02,104.72,344,436,w ext,38.77,10.83
350,69.8,2.31,114.27,356,420,w ext,36.56,9.64
351,70,4.33,123.51,396,384,w ext,35.53,9.46
352,70.2,7.06,134.35,388,480,w ext,36.6,11.18
353,70.4,10.42,143.55,404,464,w ext,38.89,9.8
354,70.6,13.58,152.37,380,504,w ext,42.83,9.37
355,70.8,17.36,160.56,388,472,w ext,47.36,9.02
356,71,20.92,169.39,360,500,w ext,53.39,9.52
357,71.2,24.38,177.05,336,480,w ext,59.22,8.4
358,71.4,27.13,182.13,308,428,w ext,63.29,5.78
359,71.6,32.12,186.95,248,404,w ext,66.94,6.94
360,71.8,37.92,190.5,252,396,w ext,69.72,6.8
361,72,43,193.62,252,360,n ext,72.48,5.96
362,72.2,49.73,195.4,228,368,n ext,74.36,6.96
363,72.4,55.79,196.92,252,352,n ext,76.42,6.25
364,72.6,63.51,198.42,260,408,n ext,79.13,7.86
365,72.8,69.79,199.9,148,296,n ext,82.08,6.45
366,73,-,-,-,-,-,-,-
367,73.2,-,-,-,-,-,-,-
368,73.4,-,-,-,-,-,-,-
369,73.6,-,-,-,-,-,-,-
370,73.8,-,-,-,-,-,-,-
371,74,-,-,-,-,-,-,-
372,74.2,-,-,-,-,-,-,-
373,74.4,-,-,-,-,-,-,-
374,74.6,-,-,-,-,-,-,-
375,74.8,132.57,209.88,84,-,n ext,122.09,-
376,75,137.05,210.81,108,168,n ext,125.8,4.58
377,75.2,141.58,211.88,112,196,n ext,129.69,4.65
378,75.4,146.8,211.42,96,200,n ext,133.05,5.24
379,75.6,153,211.58,96,192,n ext,137.67,6.2
380,75.8,158.44,212.48,84,172,n ext,142.31,5.52
381,76,159.85,210.23,72,124,n ext,141.9,2.66
382,76.2,160.82,210.76,64,72,n ext,142.98,1.1
383,76.4,160.64,209.65,80,64,n ext,142.14,1.12
384,76.6,159.34,206.94,180,124,n ext,139.39,3.01
385,76.8,158.38,206.43,196,184,n ext,138.33,1.09
386,77,155.68,206,208,156,n ext,135.99,2.73
387,77.2,154.26,208.24,240,160,n ext,136.38,2.65
388,77.4,152.84,210.49,204,180,n ext,136.81,2.66
389,77.6,148.7,212.37,144,180,n ext,135.07,4.55
390,77.8,145.2,212.63,168,144,n ext,132.76,3.5
391,78,138.91,211.64,132,204,n ext,127.68,6.37
392,78.2,135.33,211.04,116,128,n ext,124.8,3.63
393,78.4,-,-,-,-,-,-,-
394,78.6,-,-,-,-,-,-,-
395,78.8,-,-,-,-,-,-,-
396,79,-,-,-,-,-,-,-
397,79.2,-,-,-,-,-,-,-
398,79.4,-,-,-,-,-,-,-
399,79.6,-,-,-,-,-,-,-
400,79.8,-,-,-,-,-,-,-
401,80,-,-,-,-,-,-,-
402,80.2,-,-,-,-,-,-,-
403,80.4,77.06,197.13,244,-,n ext,81.65,-
404,80.6,72.33,194.04,204,320,n ext,77.21,5.64
405,80.8,69.19,193.64,272,260,n ext,75.9,3.17
406,81,65.99,195.14,228,196,n ext,76.5,3.53
407,81.2,62.76,197.69,172,216,n ext,78.26,4.12
408,81.4,60.38,198.3,168,164,n ext,78.43,2.45
409,81.6,58.11,197.12,136,232,n ext,76.91,2.57
410,81.8,55.84,196,64,168,n ext,75.51,2.53
411,82,52.13,193.63,72,136,n ext,72.78,4.4
412,82.2,49.17,192.02,172,212,n ext,70.95,3.37
413,82.4,47.01,190.18,272,260,n ext,69.03,2.84
414,82.6,41.75,189.68,244,340,n ext,68.59,5.28
415,82.8,37.99,189.57,208,276,w ext,68.79,3.77
416,83,32.78,188.45,204,324,w ext,68.3,5.33
417,83.2,28.4,186.08,184,356,w ext,66.82,4.98
418,83.4,26.4,181.58,216,352,w ext,62.95,4.93
419,83.6,23.48,179.34,284,324,w ext,61.68,3.68
420,83.8,20.63,175.14,340,424,w ext,58.77,5.08
421,84,16.96,170.26,328,468,w ext,55.94,6.11
422,84.2,14.04,163.86,312,456,w ext,51.9,7.04
423,84.4,11,157.25,236,436,w ext,48.23,7.27
424,84.6,11.97,150.98,324,424,w ext,42.85,6.35
425,84.8,12.08,144.05,344,468,w ext,37.93,6.93
426,85,13.81,136.73,352,416,w ext,32.14,7.52
427,85.2,15.49,129.58,416,384,w ext,26.92,7.34
428,85.4,17.11,120.68,448,464,west,22.45,9.05
429,85.6,19.51,112.83,464,456,west,19.37,8.21
430,85.8,22.66,104.25,504,536,west,17.96,9.14
431,86,25.72,95.07,476,572,west,20.25,9.68
432,86.2,27.92,87,548,536,west,24.92,8.36
433,86.4,30.1,79.99,436,488,west,29.68,7.34
434,86.6,33.99,75.2,404,408,west,32.68,6.17
435,86.8,37.98,73.25,452,432,west,33.61,4.44
436,87,42.78,72.39,392,356,west,33.73,4.87
437,87.2,49.09,71.84,444,380,west,34.19,6.34
438,87.4,54.57,72.78,456,380,west,33.97,5.56
439,87.6,59.95,73.63,472,408,west,34.41,5.44
440,87.8,64.51,75.82,484,404,west,34.11,5.06
441,88,69.01,78.63,452,360,west,34,5.3
442,88.2,73.43,82.74,500,408,west,33.3,6.04
443,88.4,76.33,86.57,564,448,west,32.63,4.8
444,88.6,79.18,91.68,608,508,west,31.86,5.86
445,88.8,80.56,97.31,672,520,west,30.17,5.8
446,89,81.19,104.23,664,600,west,28.47,6.95
447,89.2,81.09,111.1,680,608,west,27.34,6.87
448,89.4,80.25,118,676,636,west,26.81,6.95
449,89.6,77.95,125.01,664,620,west,26.25,7.37
450,89.8,75.58,132.88,604,620,north,27.93,8.22
