Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00039.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,83,,,,,,,
trial,3,,,,,,,
date,24:11.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00039.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,24:35.0,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,26:05.0,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,184.75,166.55,376,304,e ext,-,140.85
2,0.2,185.13,168.77,428,244,e ext,2.25,142.02
3,0.4,184.01,172.4,432,316,e ext,3.8,142.39
4,0.6,182.51,173.78,388,316,e ext,2.04,141.56
5,0.8,178.94,173.19,420,280,e ext,3.62,138.07
6,1,174.48,172.22,456,300,e ext,4.57,133.61
7,1.2,169,169.87,488,328,e ext,5.96,127.65
8,1.4,161.85,166.95,544,440,east,7.73,119.94
9,1.6,154.24,165.83,564,540,north,7.69,112.6
10,1.8,146.86,165.78,600,540,north,7.38,106.02
11,2,139.66,166.76,620,572,north,7.27,100.22
12,2.2,133.33,168.12,644,560,north,6.47,95.56
13,2.4,129.5,170.34,600,548,north,4.43,93.55
14,2.6,126.48,172.85,564,452,north,3.93,92.52
15,2.8,123.44,175.4,572,472,north,3.96,91.65
16,3,119.5,176.9,584,540,north,4.22,89.57
17,3.2,113.8,176.37,620,412,north,5.72,84.99
18,3.4,109.69,174.68,580,360,north,4.44,80.84
19,3.6,102.45,172.69,624,476,north,7.51,74.33
20,3.8,96.12,171.21,604,484,north,6.5,68.99
21,4,90.66,170.91,612,432,north,5.47,65.35
22,4.2,86,171.67,640,452,north,4.72,63.15
23,4.4,80.59,172.66,592,456,north,5.51,61
24,4.6,75.97,173.02,576,432,north,4.63,59.07
25,4.8,72.95,171.72,568,416,north,3.29,56.58
26,5,69.28,168.19,584,400,north,5.09,51.86
27,5.2,65.69,164,600,472,north,5.52,46.63
28,5.4,62.21,158.34,668,572,north,6.64,40.13
29,5.6,58.05,152.15,704,604,west,7.46,32.97
30,5.8,53.14,146.15,620,652,west,7.75,25.86
31,6,47.42,140.26,620,592,west,8.21,19.2
32,6.2,41.57,135,604,632,west,7.87,14.14
33,6.4,36.35,129.34,612,608,west,7.7,10.83
34,6.6,31.73,124.11,612,472,west,6.98,10.24
35,6.8,29.37,119.18,592,500,west,5.47,10.13
36,7,26.92,112.29,568,512,west,7.31,11.99
37,7.2,26.84,106.9,588,388,west,5.39,13.12
38,7.4,27.49,98.77,640,524,west,8.15,16.55
39,7.6,28.09,91.56,664,456,west,7.24,21.15
40,7.8,29.51,85.35,568,584,west,6.37,25.34
41,8,33.41,80.45,544,520,west,6.26,27.9
42,8.2,38.21,78.51,616,504,west,5.18,28.44
43,8.4,44.52,76.07,648,568,west,6.76,29.96
44,8.6,50.73,73.77,692,564,west,6.62,32.39
45,8.8,56.84,71.55,668,544,west,6.5,35.6
46,9,62.09,68.47,696,572,south,6.08,39.98
47,9.2,68.03,65.57,728,584,south,6.62,44.88
48,9.4,73.18,63.3,696,600,south,5.62,49.23
49,9.6,79.02,61.86,704,592,south,6.02,53.5
50,9.8,86.96,61.29,772,684,south,7.96,58.5
51,10,94.06,60.36,752,676,south,7.16,63.74
52,10.2,102.45,59.15,768,776,south,8.48,70.43
53,10.4,110.74,57.48,760,704,south,8.45,77.68
54,10.6,118.95,55.3,736,720,south,8.5,85.4
55,10.8,125.75,53.57,668,636,south,7.02,91.85
56,11,131.19,51.76,636,528,south,5.73,97.32
57,11.2,137.3,51.15,644,544,east,6.14,102.69
58,11.4,143.45,51.99,628,568,east,6.21,107.37
59,11.6,149.72,55.32,632,620,east,7.09,110.99
60,11.8,156.15,58.74,592,576,east,7.28,115.03
61,12,162.1,63.49,608,624,east,7.61,118.41
62,12.2,168.36,69.52,616,584,east,8.69,122.03
63,12.4,174.18,76.21,576,592,e ext,8.87,125.54
64,12.6,179.64,84.58,500,540,e ext,9.99,128.85
65,12.8,183.8,93.67,536,508,e ext,10,131.37
66,13,187.39,103.24,524,492,e ext,10.23,133.93
67,13.2,189.64,114.2,484,464,e ext,11.18,135.88
68,13.4,191.75,123.18,464,388,e ext,9.22,138.31
69,13.6,192.19,131.99,472,392,e ext,8.82,139.61
70,13.8,194.53,141.29,480,456,e ext,9.59,143.41
71,14,196.07,150.54,432,448,e ext,9.38,146.88
72,14.2,197.08,156.39,380,348,e ext,5.94,149.35
73,14.4,198.57,164.7,316,392,e ext,8.44,153.23
74,14.6,196.97,170.65,308,384,e ext,6.16,153.73
75,14.8,195.9,174.55,404,288,e ext,4.04,154.17
76,15,195.05,179.59,344,300,e ext,5.11,155.39
77,15.2,193.98,183.39,380,260,e ext,3.95,156.02
78,15.4,191.37,188.5,408,428,e ext,5.74,155.98
