Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0002\data\track_00016.trk,,,,,,,
Object,0,,,,,,,
Samples,247,,,,,,,
id,52,,,,,,,
trial,4,,,,,,,
date,59:13.0,yyyy-MM-dd HH:mm:ss,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:00:49.400,dd:HH:mm:ss,,,,,,
Tracking profile,Tracking profile (1),,,,,,,
Arena,wm trial,,,,,,,
Track file,track_00016.trk,,,,,,,
Object,0,,,,,,,
Arena profile,wm learning ,,,,,,,
Start date & time,59:42.8,yyyy-MM-dd HH:mm:ss,,,,,,
Stop date & time,00:32.2,yyyy-MM-dd HH:mm:ss,,,,,,
Trial number,1,,,,,,,
Mobility low,20,,,,,,,
Mobility high,60,,,,,,,
Movie file,,,,,,,,
Maximum voltage x,0,,,,,,,
Maximum voltage y,0,,,,,,,
Mobility running av,1,,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance moved,Distance to zone [platform [Acquisition Zonedef]]
1,0,86.49,11.19,292,456,s ext,-,102.17
2,0.2,86.42,9.29,232,204,s ext,1.89,103.91
3,0.4,86.35,7.38,264,192,s ext,1.91,105.67
4,0.6,84.84,8.01,276,244,s ext,1.63,104.56
5,0.8,81.98,13.01,264,532,s ext,5.75,98.9
6,1,81.33,15.63,296,360,s ext,2.7,96.21
7,1.2,79.04,15.99,312,272,s ext,2.32,95.13
8,1.4,80.55,15.44,320,376,s ext,1.61,96.13
9,1.6,81.4,17.48,412,180,s ext,2.21,94.49
10,1.8,79.86,17.11,412,344,s ext,1.59,94.32
11,2,76.87,19.09,276,456,s ext,3.58,91.51
12,2.2,77,21.84,352,332,south,2.75,88.93
13,2.4,74.88,25.76,368,320,south,4.46,84.55
14,2.6,72.75,29.61,512,352,south,4.4,80.24
15,2.8,70.67,34.28,520,440,south,5.11,75.17
16,3,69.36,39.08,520,376,south,4.98,70.19
17,3.2,68.04,43.81,484,364,south,4.91,65.28
18,3.4,65.12,47.27,528,404,south,4.52,61.16
19,3.6,62.27,52.39,560,520,south,5.86,55.5
20,3.8,59.44,58.32,644,564,south,6.57,49.09
21,4,55.81,64.09,604,560,west,6.82,42.74
22,4.2,52.12,69.09,564,528,west,6.22,37.19
23,4.4,49.97,74.46,340,544,west,5.78,31.63
24,4.6,51.63,77.97,324,320,west,3.88,28.34
25,4.8,53.98,79.09,348,296,west,2.6,27.66
26,5,57.04,79.49,404,256,west,3.09,27.95
27,5.2,60.09,80.64,532,312,west,3.26,27.89
28,5.4,64.57,79.63,604,408,west,4.59,30.78
29,5.6,70.47,78.05,596,552,west,6.11,35.3
30,5.8,74.84,76.3,656,468,south,4.7,39.21
31,6,79.89,73.89,628,508,south,5.6,44.23
32,6.2,83.46,72.04,648,380,south,4.03,47.97
33,6.4,85.58,67.84,536,640,south,4.7,52.52
34,6.6,84.85,65.56,536,376,south,2.4,53.83
35,6.8,84.09,61.74,564,396,south,3.89,56.44
36,7,83.3,57.08,524,368,south,4.72,59.86
37,7.2,81.79,53.78,584,316,south,3.63,61.8
38,7.4,78.71,47.73,596,492,south,6.79,65.58
39,7.6,76.36,44.03,572,456,south,4.38,67.94
40,7.8,72.44,39.85,512,532,south,5.74,70.42
41,8,70.83,37.76,472,248,south,2.64,71.89
42,8.2,66.94,36.72,448,464,south,4.03,71.82
43,8.4,64.62,36.93,448,256,south,2.32,71.09
44,8.6,62.24,36.23,356,268,south,2.48,71.3
45,8.8,59.95,37.28,304,188,south,2.52,69.84
46,9,58.34,36.78,272,184,south,1.68,70.06
47,9.2,57.59,37.43,260,100,south,0.99,69.31
48,9.4,53.82,40.64,416,348,south,4.96,65.66
49,9.6,51.66,44.37,452,332,south,4.31,61.76
50,9.8,50.25,47.46,448,356,south,3.39,58.6
51,10,50.46,51,396,396,south,3.55,55.07
52,10.2,52.26,54.92,388,368,south,4.31,51.29
53,10.4,54.81,58.91,456,348,south,4.74,47.65
54,10.6,58.95,65.52,536,480,west,7.79,41.95
55,10.8,62.15,70.84,584,488,west,6.21,37.76
56,11,67.51,76.96,620,636,west,8.13,34.57
57,11.2,72.7,82.68,600,652,west,7.73,32.88
58,11.4,76.32,87.99,620,588,west,6.43,31.7
59,11.6,77.74,92.31,668,584,west,4.55,30.32
60,11.8,77.71,97.22,668,632,west,4.9,27.68
61,12,76.23,101.36,656,500,west,4.4,24.57
62,12.2,74.75,104.83,732,444,west,3.77,22.07
63,12.4,71.07,109.74,636,584,west,6.14,17.5
64,12.6,66.61,115.54,624,588,west,7.31,12.97
65,12.8,62.13,120.11,628,612,west,6.41,9.77
66,13,56.87,124.24,576,588,west,6.68,7.8
67,13.2,49.32,128.16,528,648,west,8.51,7.48
68,13.4,41.69,130.91,472,616,west,8.11,10.09
69,13.6,34.75,131.31,480,544,west,6.95,13.34
70,13.8,29.29,129.73,464,496,west,5.69,15.56
71,14,26.13,125.84,448,400,west,5.01,15.86
72,14.2,23.71,120.76,444,364,west,5.63,16
73,14.4,22.85,114.42,540,424,west,6.39,16.02
74,14.6,23.55,107.01,548,488,west,7.45,16.24
75,14.8,25.84,98.74,540,520,west,8.58,17.92
76,15,28.92,91.62,556,512,west,7.76,20.6
77,15.2,31.95,84.72,572,544,west,7.53,24.63
78,15.4,35.72,77.26,568,580,west,8.36,30.22
79,15.6,39.45,70.03,532,612,west,8.13,36.49
80,15.8,43.12,62.98,592,572,west,7.95,43.1
81,16,46.71,55.18,476,588,west,8.58,50.8
82,16.2,48.67,47.86,448,476,south,7.58,58.13
83,16.4,48.32,42.43,368,392,south,5.45,63.56
84,16.6,47.99,37.82,332,356,south,4.63,68.17
85,16.8,50.98,34.32,324,448,south,4.6,71.75
86,17,52.44,32.11,428,240,south,2.65,74.04
87,17.2,56.36,30.77,456,340,south,4.15,75.75
88,17.4,61,28.74,484,388,south,5.07,78.43
89,17.6,67.2,27.14,484,464,south,6.4,81.21
