Track file,C:\Users\tiago\neuroscience\rat_navigation\data\ethovision\exp nestle morris_0003\data\track_00039.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
id,83,,,,,,,
trial,3,,,,,,,
comment,,,,,,,,
Status,Acquired,,,,,,,
Trial duration,0000:00:01:30.000,dd:HH:mm:ss,,,,,,
24,4.6,71.15,104.8,796,556,west,18.62,4.72
25,4.8,69.74,101.22,828,504,west,18.77,3.84
26,5,67.59,97.57,808,420,west,18.94,4.24
27,5.2,65.4,94.57,704,432,west,19.19,3.71
28,5.4,63.19,91.5,748,372,west,20.07,3.79
29,5.6,60.95,89.1,796,384,west,20.81,3.29
30,5.8,59.43,86.7,752,556,west,22.11,2.84
31,6,56.39,85.65,692,476,west,21.88,3.21
32,6.2,53.34,85.35,720,404,west,21.38,3.07
33,6.4,49.5,85.76,732,428,west,20.34,3.86
34,6.6,44.87,87.75,740,480,west,18.27,5.04
35,6.8,41.79,90.81,704,396,west,15.65,4.34
36,7,38.68,93.12,700,356,west,14.19,3.88
37,7.2,37.12,94.73,660,336,west,13.37,2.24
38,7.4,35.59,98.09,656,540,west,11.43,3.69
39,7.6,34.85,101.51,696,328,west,9.19,3.5
40,7.8,34.1,105.82,736,424,west,7.17,4.37
41,8,33.35,111.01,700,428,west,5.92,5.25
42,8.2,33.36,115.31,656,412,west,5.52,4.3
43,8.4,33.35,118.74,676,348,west,6.17,3.43
44,8.6,32.52,124,684,464,west,9.52,5.32
45,8.8,31.67,128.44,656,332,west,12.94,4.52
46,9,31.6,132.77,568,624,west,16.27,4.33
47,9.2,33.85,136.59,612,444,west,18.32,4.43
48,9.4,36.86,139.29,660,336,west,19.46,4.04
49,9.6,40.59,141.75,644,456,west,20.96,4.47
50,9.8,45,144.78,664,444,west,23.61,5.35
51,10,48.63,147.14,656,408,west,26.16,4.33
52,10.2,51.53,148.85,644,348,west,28.2,3.37
53,10.4,54.42,150.57,672,364,west,30.45,3.36
54,10.6,57.26,153.08,624,504,west,33.64,3.8
55,10.8,59.4,154.99,612,452,west,36.08,2.86
56,11,59.25,158.15,644,496,north,39.06,3.17
57,11.2,59.14,160.54,624,436,north,41.32,2.4
58,11.4,57.6,161.68,652,492,north,42,1.92
59,11.6,55.42,160.61,640,364,west,40.46,2.43
60,11.8,52.53,158.93,640,336,west,38.32,3.34
61,12,50.52,154.64,656,448,west,33.82,4.74
62,12.2,48.56,148.74,616,456,west,27.75,6.22
63,12.4,46.57,142.82,676,540,west,21.68,6.24
64,12.6,43.81,136.19,656,516,west,15.09,7.19
65,12.8,41.69,130.91,724,516,west,10.09,5.68
66,13,38.74,125.64,728,476,west,6.42,6.04
67,13.2,37.25,121.68,684,396,west,4.29,4.23
68,13.4,35.72,116.8,632,436,west,3.52,5.11
69,13.6,34.15,112.68,680,448,west,4.75,4.42
70,13.8,34.91,106.66,708,468,west,6.04,6.07
71,14,35.63,100.66,684,456,west,9.33,6.04
72,14.2,38.69,93.96,716,544,west,13.4,7.37
73,14.4,41.71,87.46,708,552,west,18.93,7.17
74,14.6,45.51,82.05,672,572,west,23.96,6.61
75,14.8,48.51,77.51,676,460,west,28.49,5.44
76,15,50.7,72.94,676,552,west,33.21,5.07
77,15.2,52.93,70.06,628,432,west,36.34,3.64
78,15.4,53.53,65.26,620,528,west,41.18,4.84
79,15.6,57.27,61.94,648,620,south,45.12,5.01
80,15.8,62.63,61.42,688,496,south,46.86,5.38
81,16,69.43,61.91,752,560,south,48.79,6.82
82,16.2,75.36,62.1,752,544,south,51.35,5.94
83,16.4,81.93,62.24,740,596,south,54.8,6.57
84,16.6,87.69,63.6,732,736,south,57.14,5.92
85,16.8,92.67,66.18,724,608,south,58.54,5.6
86,17,96.87,70.73,772,576,south,58.53,6.19
87,17.2,101.03,75.1,832,620,south,59.23,6.04
88,17.4,106.53,80.06,808,688,south,61.22,7.41
89,17.6,111.35,85.62,828,668,south,63.04,7.36
90,17.8,115.51,89.79,832,652,east,65.45,5.88
91,18,119.71,94,748,532,east,68.31,5.95
92,18.2,123.27,97.57,744,596,east,71.03,5.05
93,18.4,126.2,101.95,732,628,east,73.18,5.27
94,18.6,128.54,107.89,768,556,east,74.9,6.38
95,18.8,131.69,114.05,752,592,east,77.94,6.92
96,19,135.78,121.32,728,616,east,82.37,8.34
97,19.2,140.08,129,696,600,east,87.64,8.8
98,19.4,144.46,135.5,648,496,east,93.21,7.83
99,19.6,147.43,141.99,612,628,east,97.65,7.14
100,19.8,148.79,147.42,632,540,east,100.54,5.6
101,20,148.56,152.48,584,512,east,102.02,5.06
102,20.2,146.66,157.04,588,588,north,102.01,4.94
103,20.4,143.82,160.41,664,468,north,100.86,4.41
104,20.6,140.96,163.76,656,472,north,99.87,4.4
105,20.8,137.06,165.05,584,600,north,97.12,4.11
106,21,131.29,163.3,664,512,north,91.26,6.04
107,21.2,125.61,161.75,696,488,north,85.61,5.89
108,21.4,119.11,158.6,704,496,north,78.45,7.22
109,21.6,111.95,154.89,704,624,north,70.42,8.06
110,21.8,104.95,150.85,720,640,north,62.35,8.08
111,22,97.37,146.46,740,652,north,53.6,8.76
112,22.2,90.72,141.83,728,676,north,45.49,8.11
113,22.4,84.9,138.24,772,628,north,38.66,6.83
114,22.6,79.16,134.84,720,668,north,32,6.67
115,22.8,74.11,133.69,708,652,west,27.13,5.18
116,23,69.77,133.3,724,664,west,23.44,4.36
117,23.2,64.65,133.79,728,644,west,20.1,5.14
118,23.4,59.55,132.91,716,572,west,16.28,5.17
119,23.6,54.42,132.08,716,496,west,12.82,5.2
120,23.8,50.03,129.62,668,480,west,9.08,5.03
121,24,46.3,128.59,624,380,west,7.48,3.87
122,24.2,43.28,128.23,580,364,west,7.26,3.04
123,24.4,37.93,127.42,704,532,west,8.35,5.41
124,24.6,30.92,125.96,672,584,west,11.93,7.16
125,24.8,26.94,124.82,608,384,west,14.62,4.14
126,25,22.08,124.66,648,392,west,18.82,4.86
127,25.2,18.79,124.24,628,340,west,21.72,3.32
128,25.4,14.61,122.96,548,448,w ext,25.36,4.37
129,25.6,12.04,120.37,536,468,w ext,27.38,3.65
130,25.8,11.06,114.51,544,384,w ext,27.8,5.95
131,26,10.93,109.51,512,296,w ext,28.19,5
132,26.2,11.63,104.47,504,368,w ext,28.42,5.09
133,26.4,13.09,97.48,576,424,w ext,29.51,7.14
134,26.6,15.42,91.65,592,424,west,30.52,6.28
135,26.8,19.4,85.18,596,476,west,31.67,7.6
136,27,23.39,79.96,640,500,west,33.28,6.57
137,27.2,27.23,73.09,616,504,west,37.14,7.87
138,27.4,30.18,66.27,648,528,west,42.35,7.43
139,27.6,33.87,58.89,676,644,west,48.53,8.25
140,27.8,37.45,50.74,640,644,west,55.85,8.9
141,28,38.59,43.74,584,520,west,62.65,7.09
142,28.2,39.69,36.68,620,492,south,69.58,7.15
143,28.4,39.97,30.17,568,404,s ext,76.04,6.51
144,28.6,40.21,23.56,512,376,s ext,82.62,6.62
145,28.8,40.62,18.87,500,292,s ext,87.28,4.71
146,29,41.11,15.16,536,268,s ext,90.96,3.74
147,29.2,41.79,13.5,508,348,s ext,92.59,1.8
148,29.4,43.35,12.24,500,336,s ext,93.79,2.01
149,29.6,45.79,11.39,556,368,s ext,94.61,2.58
150,29.8,50.04,12.31,516,560,s ext,93.71,4.35
151,30,56.07,15.81,540,512,s ext,90.59,6.98
152,30.2,62.83,20.24,536,492,s ext,87.13,8.08
153,30.4,69.48,26.04,604,484,south,82.81,8.82
154,30.6,76.65,31.46,648,636,south,79.73,9
155,30.8,84.32,36.41,676,628,south,78.21,9.12
156,31,91.73,41.53,688,732,south,77.47,9.01
157,31.2,99.62,45.27,672,744,south,78.91,8.73
158,31.4,106.63,47.66,720,688,south,81.58,7.4
159,31.6,113.52,49.64,676,628,south,85,7.17
160,31.8,120.33,52.03,676,688,south,88.52,7.22
161,32,127.1,56.48,684,736,south,91.26,8.1
162,32.2,133.22,60.9,668,664,east,93.96,7.55
163,32.4,139.44,65.3,688,652,east,97.17,7.62
164,32.6,145.83,70.64,656,664,east,100.63,8.32
165,32.8,152.41,75.4,624,640,east,105.02,8.12
166,33,158.61,82.38,604,652,east,108.88,9.33
167,33.2,163.64,90.02,620,664,east,112.1,9.15
168,33.4,168.26,99.14,616,636,east,115.26,10.23
169,33.6,173.21,108.84,568,600,east,119.49,10.89
170,33.8,177.67,119.1,596,604,east,124.03,11.19
171,34,181.59,129.82,564,552,e ext,128.82,11.41
172,34.2,185.62,140,476,456,e ext,134.43,10.96
173,34.4,188.27,151.23,460,512,e ext,139.49,11.54
174,34.6,190.17,162.46,496,492,e ext,144.55,11.39
175,34.8,190.29,173.1,468,468,e ext,148.43,10.64
176,35,190.26,182.62,412,392,e ext,152.34,9.52
177,35.2,189.83,189.83,404,416,e ext,155.25,7.22
178,35.4,187.2,194.76,376,372,e ext,155.38,5.59
179,35.6,183.54,199.02,364,412,e ext,154.51,5.62
180,35.8,179.87,203.18,320,356,n ext,153.67,5.55
181,36,175.18,206.68,296,320,n ext,151.79,5.85
182,36.2,170.26,208.97,308,308,n ext,149.21,5.43
183,36.4,164.17,209.59,300,368,n ext,144.81,6.12
184,36.6,159.85,210.23,312,300,n ext,141.9,4.36
185,36.8,152.68,209.41,384,440,n ext,135.97,7.22
186,37,143.44,205.84,360,416,n ext,126.76,9.91
187,37.2,134.98,200.2,444,412,n ext,116.75,10.17
188,37.4,126.7,194.25,488,524,n ext,106.69,10.19
189,37.6,118.58,187.17,512,552,north,95.94,10.77
190,37.8,112.4,180.36,544,520,north,86.75,9.2
191,38,105.67,173.99,612,540,north,77.49,9.27
192,38.2,99.18,167.41,640,620,north,68.25,9.24
193,38.4,92.17,160.61,704,704,north,58.48,9.77
194,38.6,86.91,153.63,712,672,north,49.83,8.74
195,38.8,81.83,146.3,712,704,north,41.09,8.92
196,39,76.14,139.31,700,780,north,32.19,9.01
197,39.2,71.99,131.68,748,752,west,24.26,8.68
198,39.4,67.15,123.41,744,804,west,15.75,9.59
199,39.6,62.96,115.69,768,728,west,9.38,8.78
200,39.8,59.43,106.23,732,844,west,7.37,10.1
201,40,57.24,96.44,752,836,west,12.65,10.03
202,40.2,55.63,85.58,760,784,west,21.72,10.98
203,40.4,54.64,75.2,736,736,west,31.61,10.43
204,40.6,53.49,64.43,700,756,west,42,10.83
205,40.8,52.08,51.45,668,816,south,54.73,13.05
206,41,51.36,39.85,660,712,south,66.25,11.62
207,41.2,50.56,28.67,596,632,south,77.38,11.21
208,41.4,49.7,17.97,544,572,s ext,88.04,10.74
209,41.6,49.77,9.25,512,448,s ext,96.76,8.72
210,41.8,52.18,8.36,432,472,s ext,97.74,2.57
211,42,53.89,9.11,404,300,s ext,97.09,1.87
212,42.2,56.2,7.16,308,320,s ext,99.22,3.02
213,42.4,56.96,6.5,340,248,s ext,99.94,1.01
214,42.6,56.2,7.16,260,304,s ext,99.22,1.01
215,42.8,55.43,7.81,288,220,s ext,98.5,1.01
216,43,53.04,8.74,328,288,s ext,97.41,2.57
217,43.2,51.49,10.02,452,300,s ext,96.05,2.01
218,43.4,47.44,11.16,528,332,s ext,94.83,4.21
219,43.6,43.45,13.28,580,316,s ext,92.76,4.52
220,43.8,37.87,16.64,568,436,s ext,89.7,6.52
221,44,34.02,20.83,572,420,s ext,85.95,5.69
222,44.2,29.47,26.77,536,452,s ext,80.85,7.48
223,44.4,26.68,33.56,532,428,w ext,74.82,7.34
224,44.6,24.86,41.77,592,492,w ext,67.32,8.41
225,44.8,24.06,52.3,588,564,west,57.55,10.55
226,45,23.95,61.95,580,552,west,48.62,9.66
227,45.2,24.72,73.56,612,560,west,37.89,11.63
228,45.4,25.28,83.95,620,560,west,28.93,10.41
229,45.6,25.72,95.07,616,628,west,20.25,11.13
230,45.8,26.01,106.02,620,620,west,14.2,10.95
231,46,25.32,116.03,652,632,west,13.59,10.03
232,46.2,24.51,127.01,596,640,west,17.86,11.01
233,46.4,23.59,137.18,592,588,west,24.85,10.22
234,46.6,22.56,147.51,568,584,w ext,33.54,10.38
235,46.8,20.72,155.51,500,500,w ext,41.3,8.21
236,47,19.7,161.5,464,364,w ext,46.95,6.07
237,47.2,19.54,165.31,488,408,w ext,50.36,3.82
238,47.4,21.77,168.08,460,436,w ext,51.85,3.55
239,47.6,23.86,172.69,460,320,w ext,55.29,5.06
240,47.8,26.69,176.86,448,348,w ext,58.34,5.05
241,48,30.27,180.61,412,340,w ext,61.07,5.18
242,48.2,35.37,183.61,392,396,w ext,63.15,5.92
243,48.4,40.5,185.77,388,380,w ext,64.78,5.57
244,48.6,46.46,186.86,376,356,n ext,65.7,6.06
245,48.8,52.44,188.21,420,388,n ext,67.41,6.13
246,49,59.28,188.76,504,452,n ext,68.84,6.87
247,49.2,66.97,189.6,512,528,n ext,71.41,7.74
248,49.4,76.4,189.11,464,544,n ext,73.92,9.44
249,49.6,84.35,190.43,484,524,n ext,78.38,8.06
250,49.8,94.9,191.7,524,608,n ext,84.72,10.62
251,50,104.82,193.02,492,592,n ext,91.52,10.01
252,50.2,115.1,197.17,464,556,n ext,101.09,11.08
253,50.4,122.92,199.52,420,404,n ext,107.94,8.17
254,50.6,131.81,202.75,420,472,n ext,116.34,9.46
255,50.8,140.67,204.57,448,468,n ext,123.88,9.05
256,51,148.46,204.33,408,456,n ext,129.44,7.8
257,51.2,156.31,204.35,424,424,n ext,135.41,7.85
258,51.4,164.23,204.59,436,468,n ext,141.76,7.92
259,51.6,170.07,202.77,400,388,n ext,145.38,6.12
260,51.8,174.94,200.41,352,384,n ext,148.04,5.42
261,52,178.42,195.17,360,344,n ext,148.11,6.28
262,52.2,181.09,190.45,412,308,e ext,147.94,5.42
263,52.4,183.33,183.38,456,388,e ext,146.49,7.42
264,52.6,184.6,175.75,444,420,e ext,144.28,7.74
265,52.8,186.43,166.21,480,452,e ext,142.3,9.72
266,53,186.6,156.93,472,432,e ext,139.45,9.28
267,53.2,186.64,146.53,460,484,e ext,136.79,10.39
268,53.4,186.59,135.02,520,476,e ext,134.51,11.51
269,53.6,185.76,123.33,540,564,e ext,132.35,11.73
270,53.8,184.09,110.55,540,584,e ext,130.33,12.89
271,54,181.79,97.95,552,564,e ext,128.83,12.81
272,54.2,178.14,85.78,604,628,e ext,127.14,12.71
273,54.4,173.27,74.38,576,700,e ext,125.18,12.4
274,54.6,168.04,63.77,556,644,e ext,123.78,11.82
275,54.8,163.22,54.68,580,608,e ext,123.18,10.3
276,55,158.67,45.04,584,652,e ext,123.94,10.65
277,55.2,153.01,38.11,596,644,e ext,123.02,8.95
278,55.4,146.87,31.62,548,704,e ext,121.99,8.94
279,55.6,140.83,27.8,580,600,s ext,119.88,7.15
280,55.8,133.47,24.24,572,632,s ext,117.05,8.17
281,56,126.73,21.81,576,596,s ext,114.26,7.16
282,56.2,119.21,19.9,580,596,s ext,110.96,7.76
283,56.4,112.23,17.25,628,552,s ext,109.05,7.46
284,56.6,105.82,15.78,572,568,s ext,106.76,6.58
285,56.8,97.84,16.43,524,600,s ext,102.19,8
286,57,90.49,18.31,548,608,s ext,97.2,7.59
287,57.2,83.05,20.57,604,536,s ext,92.18,7.78
288,57.4,77.08,23.66,636,560,south,87.23,6.72
289,57.6,69.58,27.85,624,644,south,81.08,8.6
290,57.8,61.98,31.74,604,644,south,75.66,8.54
291,58,55.91,36,636,552,south,70.5,7.41
292,58.2,48.95,39.95,588,600,south,66.05,8
293,58.4,42.68,43.28,612,544,south,62.8,7.1
294,58.6,37.95,46.3,568,428,west,60.18,5.61
295,58.8,33.26,50.38,588,516,west,56.96,6.22
296,59,30.39,57.02,660,592,west,51.15,7.23
297,59.2,28.41,64.94,620,584,west,44.19,8.16
298,59.4,26.43,73.87,632,580,west,36.8,9.15
299,59.6,25.32,84.89,656,640,west,28.16,11.07
300,59.8,24.06,95,620,556,west,21.57,10.19
301,60,23.51,105.16,636,624,west,16.83,10.18
302,60.2,22.02,114.49,616,540,west,16.84,9.45
303,60.4,19.62,124.11,628,580,west,20.9,9.91
304,60.6,17.96,132.9,604,544,w ext,26.56,8.94
305,60.8,15.42,141.15,552,500,w ext,33.51,8.64
306,61,13.66,148.45,480,440,w ext,39.85,7.51
307,61.2,13.58,152.37,548,412,w ext,42.83,3.92
308,61.4,15.11,155.69,436,496,w ext,44.5,3.65
309,61.6,15.74,161.21,484,400,w ext,48.76,5.56
310,61.8,17.17,165.39,496,348,w ext,51.6,4.42
311,62,20.12,169.75,456,424,w ext,54.05,5.26
312,62.2,24.54,174.21,428,388,w ext,56.48,6.28
313,62.4,27.42,177.43,432,308,w ext,58.68,4.32
314,62.6,31.83,179.88,460,396,w ext,60.03,5.04
315,62.8,37.75,181.66,448,436,w ext,60.95,6.19
316,63,44.42,183.28,460,444,n ext,62.11,6.86
317,63.2,51.15,184.29,472,476,n ext,63.38,6.8
318,63.4,57.9,185.65,472,464,n ext,65.55,6.9
319,63.6,65.55,186.39,500,500,n ext,67.93,7.68
320,63.8,73.3,186.83,472,460,n ext,70.69,7.77
321,64,81.17,187.88,488,480,n ext,74.7,7.94
322,64.2,89.99,189.6,476,532,n ext,80.36,8.98
323,64.4,99.01,192.14,476,544,n ext,87.37,9.37
324,64.6,108.28,195.53,448,524,n ext,95.61,9.87
325,64.8,115.23,199.08,424,488,n ext,102.66,7.81
326,65,119.65,201.31,344,344,n ext,107.18,4.96
327,65.2,124.24,204.74,336,280,n ext,112.75,5.72
328,65.4,127.82,206.04,328,296,n ext,116.07,3.81
329,65.6,132.34,207.82,304,320,n ext,120.41,4.86
330,65.8,138.53,208.5,408,344,n ext,125.14,6.22
331,66,143.71,207.93,388,308,n ext,128.4,5.21
332,66.2,149.84,207.96,396,320,n ext,132.89,6.13
333,66.4,155.85,207.08,380,352,n ext,136.81,6.07
334,66.6,161.7,205.21,416,372,n ext,140.15,6.14
335,66.8,165.61,202.34,352,400,n ext,141.51,4.86
336,67,167.41,197.33,380,356,n ext,140.07,5.32
337,67.2,168.24,191.83,424,404,n ext,137.74,5.56
338,67.4,168.72,184.23,464,440,n ext,134.12,7.61
339,67.6,167.23,174.85,504,456,e ext,128.27,9.49
340,67.8,164.81,164.39,524,540,east,121.58,10.74
341,68,162.57,154.32,552,508,east,115.8,10.31
342,68.2,159.65,144.38,600,584,east,110.07,10.37
343,68.4,156.83,133.95,624,608,east,105.01,10.8
344,68.6,154.14,123.09,672,664,east,100.81,11.19
345,68.8,150.92,112.57,656,664,east,97.15,11
346,69,148.7,102.5,672,672,platform reversal,95.44,10.31
347,69.2,145.93,92.72,696,720,east,94.2,10.16
348,69.4,144.05,82.33,652,700,east,94.91,10.55
349,69.6,142.34,72.06,684,712,east,96.88,10.42
350,69.8,140.79,62.6,684,672,east,99.64,9.58
351,70,138.67,53.27,700,696,east,102.67,9.57
352,70.2,135.96,44.89,632,652,south,105.23,8.81
353,70.4,133.31,38.09,612,580,south,107.43,7.3
354,70.6,129.33,31.55,604,600,south,108.95,7.66
355,70.8,125.32,25.66,600,548,s ext,110.44,7.12
356,71,120.57,21.42,600,560,s ext,110.61,6.37
357,71.2,115.04,17.84,572,508,s ext,110.15,6.59
358,71.4,110.82,15.56,548,520,s ext,109.67,4.8
359,71.6,104.37,14.88,564,560,s ext,106.77,6.48
360,71.8,98.54,14.66,540,456,s ext,104.07,5.83
361,72,91.16,15.69,580,504,s ext,99.86,7.45
362,72.2,82.87,15.98,560,524,s ext,96.4,8.3
363,72.4,77.48,15.58,588,460,s ext,95.04,5.41
364,72.6,71.13,13.72,532,512,s ext,95.17,6.61
365,72.8,67.09,12.36,500,360,s ext,95.65,4.26
366,73,61.4,11.22,516,520,s ext,95.79,5.81
367,73.2,56.6,12.19,560,420,s ext,94.24,4.89
368,73.4,50.98,13.7,568,376,s ext,92.36,5.82
369,73.6,46.17,15.48,520,408,s ext,90.51,5.14
370,73.8,41.5,19.26,528,464,s ext,86.84,6.01
371,74,37.77,24.45,576,504,s ext,81.92,6.39
372,74.2,34.03,29.68,616,480,s ext,77.18,6.43
373,74.4,30.35,36,600,504,w ext,71.63,7.3
374,74.6,28.33,42.05,580,508,w ext,66.17,6.38
375,74.8,26.54,51.12,628,544,west,57.88,9.25
376,75,26.35,59.7,580,496,west,49.81,8.58
377,75.2,26.88,67.4,616,452,west,42.45,7.72
378,75.4,28.18,75.11,640,464,west,34.9,7.82
379,75.6,29.47,84.44,628,548,west,26.13,9.42
380,75.8,29.74,91.67,660,472,west,20.07,7.24
381,76,29.99,100.6,644,528,west,13.45,8.93
382,76.2,30.11,107.68,640,500,west,9.78,7.07
383,76.4,30.17,116.46,668,540,west,8.84,8.78
384,76.6,29.34,124.45,652,560,west,12.42,8.04
385,76.8,27.64,133.58,656,580,west,19.44,9.28
386,77,25.88,142.02,612,564,west,27.13,8.63
387,77.2,24.04,150.69,584,532,w ext,35.45,8.86
388,77.4,22.94,159.3,528,456,w ext,43.45,8.68
389,77.6,21.81,167.14,480,384,w ext,50.97,7.92
390,77.8,21.62,170.93,456,312,w ext,54.51,3.8
391,78,23.06,173.05,404,396,w ext,55.92,2.56
392,78.2,25.12,177.61,420,360,w ext,59.52,5
393,78.4,28.82,179.49,468,360,w ext,60.31,4.15
394,78.6,33.21,181.92,420,376,w ext,61.8,5.02
395,78.8,37.58,184.39,436,352,w ext,63.69,5.01
396,79,41.99,186.02,440,356,n ext,64.93,4.7
397,79.2,45.68,187.16,392,248,n ext,65.99,3.87
398,79.4,50.22,187.22,324,284,n ext,66.23,4.53
399,79.6,53.99,187.7,324,224,n ext,67.06,3.8
400,79.8,57.77,188.3,392,300,n ext,68.15,3.83
401,80,63.25,186.03,452,356,n ext,66.99,5.93
402,80.2,67.91,185.07,468,336,n ext,67.34,4.76
403,80.4,73.4,183.36,492,424,n ext,67.47,5.74
404,80.6,79.68,181.05,540,424,north,67.91,6.7
405,80.8,85.18,180.84,544,444,north,70.37,5.5
406,81,90.71,180.92,560,424,north,73.42,5.54
407,81.2,95.52,182.07,544,448,north,77.16,4.94
408,81.4,99.59,184.22,528,408,north,81.35,4.61
409,81.6,103.73,186.56,532,388,north,85.72,4.76
410,81.8,107.12,188.94,444,320,n ext,89.68,4.13
411,82,110.51,190.54,464,332,n ext,93.05,3.75
412,82.2,114.73,191.55,484,292,n ext,96.55,4.34
413,82.4,118.85,190.85,460,352,n ext,98.79,4.18
414,82.6,122.05,189.08,476,304,n ext,99.74,3.66
415,82.8,125.17,186.45,504,332,north,100.17,4.08
416,83,129.12,184.16,508,380,north,101.6,4.56
417,83.2,132.1,180.73,552,372,north,101.75,4.54
418,83.4,134.96,176.44,548,404,north,101.5,5.16
419,83.6,136.95,171.89,564,504,north,100.64,4.96
420,83.8,137.15,165.93,616,484,north,97.64,5.96
421,84,136.47,158.98,588,476,north,93.65,6.99
422,84.2,136.73,153.25,636,488,north,91.39,5.73
423,84.4,135.41,147.21,632,468,north,87.86,6.18
424,84.6,134.95,141.49,632,456,north,85.54,5.73
425,84.8,133.75,135.73,696,464,east,82.83,5.89
426,85,131.8,129.21,708,532,east,79.53,6.81
427,85.2,129.2,122.79,756,632,east,75.97,6.93
428,85.4,124.5,115.66,756,704,east,70.77,8.54
429,85.6,119.98,108.89,796,704,east,66.3,8.14
430,85.8,114.22,102.34,776,740,east,61.28,8.73
431,86,109.29,96.7,820,724,east,57.55,7.49
432,86.2,104.43,90.45,796,768,south,54.81,7.92
433,86.4,100.99,84.89,708,720,south,54.02,6.54
434,86.6,99.62,80,760,708,south,55.36,5.08
435,86.8,99.65,73.66,740,708,south,58.92,6.34
436,87,101.05,68.67,712,580,south,63.06,5.18
437,87.2,103.14,64.33,656,576,south,67.45,4.82
438,87.4,105.91,60.63,660,596,south,71.97,4.63
439,87.6,109.36,59.79,652,480,south,75.12,3.55
440,87.8,113.47,59.58,740,472,south,78.45,4.12
441,88,116.88,60.82,672,420,south,80.41,3.63
442,88.2,120.28,62.75,652,580,south,82.09,3.91
443,88.4,123,65.47,656,508,south,82.88,3.84
444,88.6,125.05,70.5,668,468,east,82.04,5.43
445,88.8,127.14,76.27,692,488,east,81.28,6.14
446,89,128.59,82.11,708,536,east,80.35,6.02
447,89.2,131.5,88.66,748,584,east,81.08,7.17
448,89.4,133.1,95.37,684,592,east,81.11,6.9
449,89.6,133.35,102.13,704,644,east,80.23,6.77
450,89.8,132.94,109.64,720,640,east,79.22,7.51
