Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00047.trk
Object,0
Samples,450
treatment,2,
cage,28,
mark,2,
id,69,
trial,3,
date,2009-07-26 12:23:04.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,208.94,-22.38,500.00,360.00,s ext,187.61,-
2,0.20,210.24,-23.63,416.00,404.00,s ext,189.40,1.80
3,0.40,207.44,-20.15,464.00,248.00,s ext,185.03,4.47
4,0.60,214.14,-27.45,324.00,260.00,s ext,194.84,9.91
5,0.80,207.33,-19.62,356.00,224.00,s ext,184.61,10.38
6,1.00,203.55,-16.03,184.00,332.00,s ext,179.42,5.21
7,1.20,198.27,-8.81,280.00,360.00,s ext,170.79,8.95
8,1.40,194.61,-4.44,192.00,240.00,s ext,165.22,5.70
9,1.60,191.02,0.38,228.00,132.00,south,159.44,6.01
10,1.80,188.71,3.55,236.00,152.00,south,155.69,3.92
11,2.00,184.28,10.43,304.00,260.00,south,148.05,8.18
12,2.20,186.34,9.27,304.00,296.00,south,150.40,2.36
13,2.40,188.42,7.43,372.00,252.00,south,153.16,2.78
14,2.60,190.59,4.86,456.00,204.00,south,156.43,3.37
15,2.80,190.59,4.86,504.00,368.00,south,156.43,0.00
16,3.00,192.89,1.54,456.00,424.00,south,160.24,4.04
17,3.20,191.97,1.21,424.00,320.00,south,159.70,0.98
18,3.40,187.55,5.74,476.00,284.00,south,153.45,6.32
19,3.60,183.21,8.89,584.00,388.00,south,148.09,5.36
20,3.80,178.84,12.50,676.00,460.00,south,142.43,5.67
21,4.00,172.79,14.70,668.00,672.00,south,136.26,6.44
22,4.20,166.00,16.82,672.00,708.00,south,129.58,7.11
23,4.40,160.02,16.27,608.00,704.00,south,125.27,6.01
24,4.60,153.31,15.93,712.00,608.00,south,120.32,6.72
25,4.80,145.30,13.47,672.00,816.00,south,116.06,8.38
26,5.00,137.61,8.64,672.00,720.00,s ext,114.23,9.08
27,5.20,129.38,6.75,548.00,588.00,s ext,110.44,8.45
28,5.40,125.75,7.48,424.00,372.00,s ext,107.67,3.70
29,5.60,118.05,9.75,304.00,352.00,s ext,101.38,8.04
30,5.80,112.24,11.46,292.00,268.00,s ext,96.83,6.05
31,6.00,107.47,15.88,420.00,440.00,s ext,90.56,6.51
32,6.20,98.05,20.12,504.00,452.00,s ext,82.24,10.33
33,6.40,89.35,23.58,600.00,600.00,south,75.41,9.37
34,6.60,76.78,27.33,596.00,732.00,south,67.70,13.11
35,6.80,63.91,28.21,672.00,724.00,south,64.52,12.90
36,7.00,50.72,26.80,684.00,804.00,south,65.79,13.27
37,7.20,39.20,24.50,664.00,764.00,south,70.05,11.75
38,7.40,27.50,19.74,652.00,828.00,south,78.23,12.62
39,7.60,19.09,15.70,656.00,820.00,south,85.36,9.33
40,7.80,13.02,12.27,696.00,720.00,south,91.19,6.97
41,8.00,6.76,7.56,724.00,724.00,w ext,98.36,7.84
42,8.20,4.06,6.87,664.00,780.00,w ext,100.31,2.78
43,8.40,3.08,8.36,532.00,604.00,w ext,99.53,1.78
44,8.60,4.49,11.34,444.00,400.00,w ext,96.25,3.30
45,8.80,9.29,20.07,400.00,476.00,w ext,86.29,9.97
46,9.00,15.60,31.10,456.00,480.00,w ext,73.60,12.70
47,9.20,21.09,41.75,560.00,504.00,west,61.66,11.99
48,9.40,26.73,52.89,620.00,460.00,west,49.27,12.48
49,9.60,33.78,67.46,652.00,664.00,west,33.35,16.19
50,9.80,40.10,81.17,724.00,720.00,west,19.00,15.10
51,10.00,45.66,94.84,708.00,792.00,west,7.18,14.75
52,10.20,49.44,107.83,684.00,848.00,platform larger,3.29,13.53
53,10.40,51.69,119.10,744.00,804.00,west,9.04,11.49
54,10.60,52.74,128.90,748.00,820.00,west,18.08,9.86
55,10.80,54.47,136.90,740.00,928.00,west,25.80,8.18
56,11.00,57.36,142.35,772.00,896.00,north,31.12,6.17
57,11.20,60.41,146.46,692.00,832.00,north,35.31,5.11
58,11.40,66.14,149.64,668.00,880.00,north,39.26,6.55
59,11.60,74.35,151.53,740.00,824.00,north,43.23,8.42
60,11.80,84.52,153.59,764.00,824.00,north,49.40,10.38
61,12.00,98.69,157.91,728.00,924.00,north,60.96,14.81
62,12.20,112.77,164.24,728.00,920.00,north,74.83,15.44
63,12.40,129.42,172.86,684.00,828.00,north,92.64,18.74
64,12.60,145.19,181.99,660.00,728.00,n ext,110.42,18.22
65,12.80,165.43,194.97,696.00,732.00,n ext,134.23,24.04
66,13.00,182.64,205.84,568.00,592.00,n ext,154.43,20.36
67,13.20,188.67,209.36,420.00,348.00,n ext,161.33,6.98
68,13.40,192.45,210.31,328.00,380.00,n ext,164.88,3.90
69,13.60,194.32,209.53,308.00,508.00,n ext,165.88,2.03
70,13.80,191.34,205.24,448.00,548.00,n ext,160.91,5.22
71,14.00,189.09,201.87,632.00,616.00,n ext,157.10,4.04
72,14.20,187.56,197.58,700.00,732.00,n ext,153.33,4.56
73,14.40,186.23,193.94,752.00,708.00,north,150.13,3.87
74,14.60,182.95,187.81,716.00,780.00,north,143.91,6.95
75,14.80,177.77,178.63,684.00,760.00,east,134.51,10.54
76,15.00,172.67,167.29,628.00,808.00,east,124.29,12.44
77,15.20,167.38,154.10,632.00,700.00,east,113.54,14.21
78,15.40,163.70,140.09,676.00,724.00,east,104.87,14.48
79,15.60,161.67,123.80,676.00,792.00,east,98.52,16.41
80,15.80,161.93,107.69,688.00,724.00,east,96.68,16.11
81,16.00,164.08,87.31,624.00,792.00,east,99.58,20.49
82,16.20,167.98,70.42,736.00,672.00,east,106.85,17.34
83,16.40,172.92,51.78,628.00,700.00,east,117.81,19.28
84,16.60,178.41,34.12,700.00,704.00,east,130.44,18.49
85,16.80,182.91,20.22,684.00,784.00,east,141.42,14.61
86,17.00,188.36,8.14,632.00,780.00,south,152.70,13.25
87,17.20,195.63,-4.34,632.00,672.00,s ext,165.96,14.44
88,17.40,202.35,-15.36,632.00,688.00,s ext,178.06,12.91
89,17.60,206.55,-22.20,516.00,572.00,s ext,185.65,8.02
