Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00060.trk
Object,0
Samples,31
treatment,4,
cage,38,
mark,1,
id,58,
trial,4,
date,2009-07-26 13:41:49.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,59.82,183.40,272.00,916.00,n ext,72.19,-
2,0.20,64.09,185.90,172.00,268.00,n ext,74.91,4.94
3,0.40,-,-,-,-,-,-,-
4,0.60,60.50,193.46,196.00,-,n ext,82.26,-
5,0.80,60.50,193.46,256.00,116.00,n ext,82.26,0.00
6,1.00,54.64,194.57,220.00,244.00,n ext,83.40,5.97
7,1.20,50.22,192.18,188.00,344.00,n ext,81.24,5.03
8,1.40,50.83,189.57,348.00,352.00,n ext,78.60,2.68
9,1.60,45.47,187.96,412.00,376.00,n ext,77.55,5.59
10,1.80,44.87,184.46,600.00,396.00,n ext,74.18,3.55
11,2.00,44.81,179.59,700.00,588.00,north,69.38,4.87
12,2.20,46.86,172.87,700.00,680.00,north,62.42,7.03
13,2.40,49.92,165.29,696.00,732.00,north,54.50,8.17
14,2.60,53.68,156.85,716.00,740.00,north,45.76,9.24
15,2.80,57.74,147.53,704.00,820.00,north,36.29,10.17
16,3.00,61.14,138.14,780.00,836.00,north,27.09,9.98
17,3.20,63.27,129.45,872.00,796.00,west,18.94,8.95
18,3.40,64.86,119.57,868.00,892.00,west,10.11,10.01
19,3.60,64.54,109.22,868.00,912.00,platform larger,1.98,10.35
20,3.80,64.52,101.18,796.00,824.00,platform,0.00,8.04
21,4.00,64.16,97.54,744.00,428.00,platform larger,0.00,3.66
22,4.20,62.14,96.98,688.00,400.00,platform,0.00,2.10
23,4.40,60.66,98.44,816.00,360.00,platform,0.00,2.08
24,4.60,60.66,98.44,732.00,196.00,platform,0.00,0.00
25,4.80,60.59,99.37,708.00,176.00,platform,0.00,0.93
26,5.00,61.85,100.61,720.00,148.00,platform,0.00,1.77
27,5.20,61.17,100.46,736.00,72.00,platform,0.00,0.69
28,5.40,60.59,99.37,744.00,168.00,platform,0.00,1.24
29,5.60,60.59,99.37,704.00,104.00,platform,0.00,0.00
30,5.80,60.59,99.37,732.00,108.00,platform,0.00,0.00
31,6.00,60.50,100.30,776.00,156.00,platform,0.00,0.94
