Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00062.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,4,,,,,,,
cage,38,,,,,,,
mark,2,,,,,,,
id,108,,,,,,,
trial,2,,,,,,,
date,34:22.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,102.03,17.14,416,344,s ext,86.74,-
2,0.2,98.38,18.18,316,404,s ext,84.12,3.79
3,0.4,96.23,21.06,488,308,south,80.57,3.6
4,0.6,95.95,22.96,424,272,south,78.76,1.92
5,0.8,97.29,24.86,528,256,south,77.69,2.32
6,1,98.56,26.73,556,268,south,76.69,2.26
7,1.2,99.62,29.47,584,212,south,74.87,2.94
8,1.4,100.6,32.17,520,200,south,73.09,2.87
9,1.6,100.29,33.94,568,240,south,71.43,1.8
10,1.8,99.99,35.69,600,288,south,69.79,1.77
11,2,99.71,37.42,656,192,south,68.2,1.75
12,2.2,100.75,39.13,568,424,south,67.37,2
13,2.4,101.59,41.65,648,344,south,65.83,2.66
14,2.6,102.37,44.13,732,316,south,64.36,2.6
15,2.8,103.25,45.74,720,180,south,63.68,1.84
16,3,102.79,48.17,720,200,south,61.55,2.47
17,3.2,104.72,49.71,680,248,south,61.72,2.47
18,3.4,104.72,49.71,732,236,south,61.72,0
19,3.6,106.55,51.21,684,424,south,61.96,2.36
20,3.8,108.49,51.87,764,304,south,62.93,2.05
21,4,111.65,51.57,780,272,south,65.5,3.18
22,4.2,114.24,52.78,784,380,south,66.72,2.87
23,4.4,117.69,53.74,784,496,south,68.78,3.58
24,4.6,120.61,55.41,772,428,south,70.09,3.36
25,4.8,122.04,58.07,800,388,south,69.76,3.02
26,5,122.47,60.93,800,376,south,68.59,2.89
27,5.2,123.67,63.56,884,412,south,68.29,2.89
28,5.4,125.56,66,880,476,south,68.81,3.08
29,5.6,125.89,70.33,864,520,south,67.27,4.35
30,5.8,126.85,73.08,888,448,south,67.11,2.9
31,6,127.08,76.05,880,472,south,66.26,2.98
32,6.2,128.03,78.93,936,512,east,66.17,3.03
33,6.4,129.53,80.23,856,480,east,67.2,1.98
34,6.6,129.84,83.4,816,568,east,66.63,3.19
35,6.8,130.24,86.65,864,384,east,66.29,3.27
36,7,129.74,91.67,868,508,east,64.97,5.05
37,7.2,130.15,96.72,868,456,east,64.92,5.06
38,7.4,130.92,101.03,936,460,east,65.53,4.38
39,7.6,131.26,105.29,936,424,east,65.92,4.28
40,7.8,131.81,108.76,924,380,east,66.72,3.51
41,8,132.51,112.25,928,332,east,67.83,3.56
42,8.2,133.35,115.77,924,412,east,69.2,3.62
43,8.4,134.44,120.14,916,344,east,71.13,4.51
44,8.6,134.77,122.57,912,324,east,72.04,2.45
45,8.8,135.17,124.98,944,344,east,73.08,2.44
46,9,134.87,126.97,792,640,east,73.4,2.01
47,9.2,133.84,128.49,824,352,east,72.88,1.83
48,9.4,132.64,129.19,728,352,east,71.96,1.39
49,9.6,131.26,129.13,656,200,east,70.63,1.38
50,9.8,129.11,128.69,748,300,east,68.46,2.2
51,10,125.55,128.28,860,504,north,64.96,3.59
52,10.2,122.51,126.98,956,392,north,61.67,3.3
