Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00095.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,4,,,,,,,
cage,44,,,,,,,
mark,2,,,,,,,
id,84,,,,,,,
trial,3,,,,,,,
date,19:34.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,214.59,221.53,108,188,n ext,189.29,-
2,0.2,209.2,215.45,192,164,n ext,181.34,8.13
3,0.4,204.66,210.25,320,200,e ext,174.62,6.89
4,0.6,202.68,207.83,476,196,e ext,171.6,3.13
5,0.8,199.79,204.19,548,224,e ext,167.12,4.65
6,1,196.59,200.34,612,368,e ext,162.28,5
7,1.2,193.5,196.57,552,428,e ext,157.57,4.88
8,1.4,190.09,192.73,624,360,east,152.58,5.14
9,1.6,186.77,189.01,692,228,east,147.74,4.98
10,1.8,183.53,185.42,680,284,east,143.05,4.84
11,2,179.19,180.79,672,408,east,136.88,6.35
12,2.2,175.46,176.42,684,292,east,131.38,5.75
13,2.4,173,173.25,700,232,east,127.61,4.01
14,2.6,169.55,169.13,764,280,east,122.52,5.37
15,2.8,166.24,165.16,636,384,east,117.65,5.16
16,3,164.14,163.31,764,368,east,114.91,2.8
17,3.2,162.06,161.52,744,268,east,112.21,2.75
18,3.4,157.48,157.19,752,664,east,106.11,6.3
19,3.6,151.84,150.52,836,428,east,98,8.74
20,3.8,146.04,142.64,784,556,east,89.36,9.79
21,4,140.39,135.65,920,544,east,81.45,8.98
22,4.2,134.87,126.97,940,772,east,73.4,10.29
23,4.4,130.49,120.57,940,656,east,67.4,7.75
24,4.6,126.05,115.24,964,792,east,61.91,6.94
25,4.8,122.04,111.85,972,648,east,57.41,5.25
26,5,117.62,108.68,1016,612,east,52.61,5.44
27,5.2,112.84,105.14,1016,680,east,47.52,5.95
28,5.4,108.92,101.43,976,664,east,43.52,5.4
29,5.6,105.54,99.17,964,556,south,40.23,4.06
30,5.8,102.22,96.37,1052,592,south,37.09,4.34
31,6,97.66,92.78,1040,748,south,33.15,5.8
