Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00047.trk,,,,,,,
Object,0,,,,,,,
Samples,75,,,,,,,
treatment,2,,,,,,,
cage,28,,,,,,,
mark,2,,,,,,,
id,69,,,,,,,
trial,3,,,,,,,
date,46:21.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,90.78,190.06,532,856,n ext,85.08,-
2,0.2,94.8,190.13,556,312,n ext,86.7,4.02
3,0.4,101.14,189.51,552,404,n ext,88.89,6.37
4,0.6,111.25,190.47,576,376,n ext,94.83,10.16
5,0.8,121.54,191.15,584,416,n ext,101.28,10.31
6,1,131.75,192.45,540,436,n ext,108.57,10.29
7,1.2,139.67,192.9,612,352,n ext,114.13,7.93
8,1.4,146.57,191.18,560,484,n ext,117.71,7.12
9,1.6,150.53,188.3,652,476,n ext,118.61,4.9
10,1.8,151.02,185.76,700,408,n ext,117.29,2.59
11,2,154.76,184.84,728,388,n ext,119.55,3.85
12,2.2,154.43,181.62,724,428,north,117.26,3.24
13,2.4,155.92,180.07,708,344,north,117.48,2.16
14,2.6,158.12,180.16,748,288,north,119.29,2.2
15,2.8,157.19,178.56,708,408,north,117.59,1.85
16,3,154.46,173.8,632,396,north,112.59,5.48
17,3.2,148.69,168.35,724,476,north,104.71,7.94
18,3.4,142.11,162.55,764,480,north,95.98,8.77
19,3.6,132.37,154.84,780,656,north,83.57,12.42
20,3.8,122.72,147.8,804,624,north,71.63,11.94
21,4,114.3,142.55,868,672,north,61.73,9.92
22,4.2,106.78,138.23,868,640,north,53.1,8.67
23,4.4,100.92,134.77,916,640,north,46.32,6.81
24,4.6,97.12,132.51,896,572,north,41.92,4.42
25,4.8,93.59,130.44,912,576,north,37.85,4.08
26,5,90.09,129.17,828,564,north,34.28,3.72
27,5.2,87.02,129.3,940,560,north,31.95,3.07
28,5.4,83.21,129.61,864,516,north,29.37,3.83
29,5.6,80.93,129.88,812,436,north,27.99,2.29
30,5.8,78.24,129.63,864,508,north,26.06,2.71
31,6,76.27,127.97,828,468,north,23.55,2.57
32,6.2,74.71,125.53,848,444,north,20.66,2.9
33,6.4,74.07,120.73,848,616,west,16.62,4.84
34,6.6,74.13,114.92,828,588,west,12.99,5.81
35,6.8,74.58,108.23,900,672,west,10.31,6.71
36,7,73.85,100.59,848,724,west,8.56,7.67
37,7.2,72.27,91.9,904,792,west,9.61,8.83
38,7.4,69.57,82.84,848,800,west,13.69,9.46
39,7.6,65.44,72.53,804,828,west,21.15,11.1
40,7.8,59.52,62.69,768,740,south,29.76,11.48
41,8,51.72,51.2,744,720,south,41.42,13.89
42,8.2,44.28,41.29,712,672,south,52.52,12.4
43,8.4,31.78,27.01,596,716,south,69.9,18.98
44,8.6,20,15.14,600,588,south,85.47,16.73
45,8.8,6.97,2.87,548,500,s ext,102.34,17.89
46,9,0.44,-3.23,512,396,s ext,110.86,8.94
47,9.2,-1.67,-4.92,468,308,s ext,113.38,2.7
48,9.4,-2.7,-5.54,536,252,s ext,114.44,1.21
49,9.6,-4.14,-6.48,616,328,s ext,115.98,1.72
50,9.8,-4.79,-6.53,576,408,s ext,116.35,0.65
51,10,-2.77,-3.71,588,420,s ext,112.89,3.47
52,10.2,-1.39,-0.89,568,524,w ext,109.76,3.14
53,10.4,1.57,4.12,628,476,w ext,103.94,5.82
54,10.6,5.14,11.11,568,516,w ext,96.12,7.84
55,10.8,8.93,20.34,624,544,w ext,86.26,9.98
56,11,11.84,30.59,628,572,w ext,76.08,10.66
57,11.2,13.22,40.33,608,468,w ext,67.38,9.84
58,11.4,14.3,50.26,608,488,w ext,59.11,10
59,11.6,14.69,56.38,548,308,w ext,54.5,6.13
60,11.8,15.96,65.23,464,428,w ext,47.8,8.94
61,12,20.24,74.79,488,552,w ext,38.96,10.48
62,12.2,27.44,85.45,556,652,west,27.54,12.86
63,12.4,34.75,93.37,640,596,west,18.17,10.77
64,12.6,41.57,98.59,644,668,west,10.51,8.59
65,12.8,47.84,103.99,672,636,platform larger,4.03,8.27
66,13,52.99,108.25,704,664,platform larger,0,6.68
67,13.2,53.95,110.51,576,400,platform larger,0.68,2.45
68,13.4,56.46,108.61,552,304,platform,0,3.15
69,13.6,58.37,105.78,688,336,platform,0,3.41
70,13.8,58.53,104.81,752,112,platform,0,0.99
71,14,57.69,105.69,712,224,platform,0,1.22
72,14.2,57,105.59,640,112,platform,0,0.69
73,14.4,56.84,106.59,700,116,platform,0,1.02
74,14.6,56.15,106.5,648,108,platform,0,0.69
75,14.8,56.15,106.5,636,164,platform,0,0
