Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00053.trk,,,,,,,
Object,0,,,,,,,
Samples,78,,,,,,,
treatment,3,,,,,,,
cage,31,,,,,,,
mark,2,,,,,,,
id,55,,,,,,,
trial,1,,,,,,,
date,09:04.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,77.75,182.44,572,304,n ext,73.83,-
2,0.2,76.85,190.54,256,644,n ext,81.52,8.15
3,0.4,81.29,189.34,488,360,n ext,81.41,4.6
4,0.6,90.78,190.06,404,532,n ext,85.08,9.52
5,0.8,99.14,189.39,400,492,n ext,87.87,8.38
6,1,107.39,189.12,420,420,n ext,91.64,8.26
7,1.2,115.45,190.14,420,440,n ext,96.9,8.12
8,1.4,121.66,188.54,372,472,n ext,99.24,6.42
9,1.6,133.32,188.66,172,488,n ext,106.72,11.66
10,1.8,132.78,184.48,320,316,n ext,103.27,4.22
11,2,134.21,182.55,472,288,n ext,102.87,2.4
12,2.2,138.39,179.44,556,412,north,103.68,5.21
13,2.4,141.9,176.6,652,560,north,104.4,4.52
14,2.6,145.99,173.89,704,620,north,105.85,4.9
15,2.8,150.67,172.19,676,612,north,108.57,4.98
16,3,155.81,171.56,776,572,north,112.36,5.18
17,3.2,160.25,170.36,716,700,north,115.33,4.61
18,3.4,163.08,168.98,724,720,north,116.94,3.14
19,3.6,166.49,169.18,752,668,north,119.93,3.42
20,3.8,172.21,171.11,812,876,east,125.82,6.03
21,4,177.72,173.89,744,660,east,131.98,6.18
22,4.2,184.15,177.55,748,772,east,139.37,7.4
23,4.4,191.56,184.14,684,616,e ext,149.13,9.92
24,4.6,198.75,191.44,612,520,e ext,159.08,10.24
25,4.8,202.6,195.09,512,444,e ext,164.3,5.31
26,5,201.02,191.7,448,376,e ext,161.15,3.74
27,5.2,199.51,188.28,432,344,e ext,158.07,3.73
28,5.4,197.13,180.84,432,528,e ext,152.26,7.81
29,5.6,191.42,168.12,516,564,e ext,141.28,13.94
30,5.8,186,149.56,608,628,e ext,129.05,19.33
31,6,181.6,130.25,628,708,e ext,119.36,19.81
32,6.2,179.24,111.17,628,672,e ext,114.18,19.23
33,6.4,180.49,86.77,576,708,e ext,115.94,24.44
34,6.6,183.51,67.54,560,592,e ext,122.57,19.46
35,6.8,187.16,51.96,548,508,e ext,130.97,16.01
36,7,193.79,33.63,544,612,e ext,144.31,19.49
37,7.2,194.54,28.5,516,468,e ext,147.31,5.19
38,7.4,193.6,24.81,532,552,e ext,148.24,3.81
39,7.6,193.78,18.35,532,576,e ext,151.64,6.47
40,7.8,189.3,18.65,568,540,e ext,147.66,4.49
41,8,185.71,18.78,700,548,east,144.56,3.59
42,8.2,180.11,20.15,708,704,east,139.12,5.76
43,8.4,174.09,21.43,728,772,south,133.4,6.15
44,8.6,168.42,22.4,696,816,south,128.19,5.76
45,8.8,160.78,24.24,732,780,south,120.93,7.86
46,9,152.39,26.28,740,824,south,113.03,8.63
47,9.2,141.66,28.23,776,780,south,103.49,10.9
48,9.4,130.88,28.64,812,804,south,95.15,10.79
49,9.6,117.25,28.11,716,752,south,86.19,13.64
50,9.8,101.46,27.63,736,708,south,77.42,15.79
51,10,84.46,25.86,604,660,south,71.51,17.09
52,10.2,66.74,22.57,664,620,south,70.42,18.03
53,10.4,52.54,19.76,708,588,south,72.68,14.47
54,10.6,36.37,15.45,628,672,south,79.51,16.73
55,10.8,21.8,9.75,520,716,s ext,89.64,15.65
56,11,10.6,3.49,572,580,s ext,100.08,12.83
57,11.2,5.7,1.05,548,608,s ext,104.56,5.48
58,11.4,1.88,-1.37,572,600,s ext,108.53,4.52
59,11.6,-0.58,-2.78,592,612,s ext,110.99,2.84
60,11.8,-2.29,-3.89,536,472,s ext,112.81,2.04
61,12,3.34,2.95,452,628,s ext,104.06,8.86
62,12.2,11.58,13.63,576,524,west,90.71,13.49
63,12.4,21.78,27.77,644,636,west,73.39,17.43
64,12.6,31.27,42.33,664,692,west,56.09,17.38
65,12.8,38.91,56.13,676,636,west,40.33,15.77
66,13,45.28,71.43,684,776,west,23.81,16.58
67,13.2,50.1,86.42,768,724,west,8.4,15.74
68,13.4,52.07,99.2,680,808,platform larger,0,12.93
69,13.6,52.56,101.55,620,300,platform,0,2.4
70,13.8,53.84,102.92,604,224,platform,0,1.88
71,14,53.97,101.87,628,128,platform,0,1.06
72,14.2,54.67,102.02,656,92,platform,0,0.72
73,14.4,55.37,102.17,688,200,platform,0,0.71
74,14.6,55.93,103.33,736,144,platform,0,1.29
75,14.8,56.06,102.32,664,200,platform,0,1.03
76,15,55.37,102.17,644,164,platform,0,0.71
77,15.2,55.23,103.2,720,164,platform,0,1.04
78,15.4,55.78,104.35,724,124,platform,0,1.28
