Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00020.trk
Object,0
Samples,109
treatment,3,
cage,27,
mark,1,
id,91,
trial,4,
date,2009-07-26 11:04:57.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,67.67,190.59,1012.00,540.00,n ext,79.94,-
2,0.20,63.14,192.14,1056.00,660.00,n ext,81.07,4.78
3,0.40,69.48,185.08,588.00,548.00,n ext,74.73,9.49
4,0.60,69.48,185.08,536.00,116.00,n ext,74.73,0.00
5,0.80,70.07,184.14,492.00,164.00,n ext,73.90,1.11
6,1.00,70.07,184.14,552.00,188.00,n ext,73.90,0.00
7,1.20,70.70,185.78,432.00,192.00,n ext,75.62,1.76
8,1.40,70.70,185.78,404.00,124.00,n ext,75.62,0.00
9,1.60,69.48,185.08,440.00,220.00,n ext,74.73,1.41
10,1.80,71.96,186.51,396.00,356.00,n ext,76.56,2.87
11,2.00,73.10,184.63,332.00,240.00,n ext,74.93,2.19
12,2.20,85.88,183.75,216.00,540.00,n ext,77.45,12.82
13,2.40,86.70,181.96,336.00,216.00,n ext,76.06,1.97
14,2.60,89.63,179.30,404.00,236.00,n ext,74.70,3.95
15,2.80,92.39,176.74,448.00,212.00,n ext,73.54,3.76
16,3.00,93.03,175.06,540.00,236.00,north,72.33,1.80
17,3.20,92.03,173.38,568.00,236.00,north,70.38,1.96
18,3.40,91.41,170.91,604.00,276.00,north,67.90,2.55
19,3.60,89.36,168.50,648.00,364.00,north,64.81,3.17
20,3.80,86.74,167.77,752.00,432.00,north,63.00,2.71
21,4.00,81.74,166.50,764.00,308.00,north,59.85,5.16
22,4.20,75.16,166.47,732.00,320.00,north,57.73,6.58
23,4.40,68.81,166.83,796.00,432.00,north,56.63,6.36
24,4.60,63.31,166.65,800.00,348.00,north,55.67,5.50
25,4.80,57.46,167.66,808.00,424.00,north,56.42,5.94
26,5.00,51.80,168.97,740.00,332.00,north,57.98,5.81
27,5.20,48.02,170.48,764.00,288.00,north,59.88,4.07
28,5.40,45.09,171.12,696.00,252.00,north,60.98,2.99
29,5.60,41.04,172.42,660.00,284.00,north,63.12,4.26
30,5.80,39.51,172.61,612.00,224.00,north,63.69,1.54
31,6.00,37.11,173.87,576.00,236.00,north,65.56,2.71
32,6.20,36.84,173.45,604.00,228.00,north,65.24,0.49
33,6.40,35.66,174.10,576.00,156.00,north,66.22,1.35
34,6.60,33.29,175.44,644.00,284.00,north,68.26,2.72
35,6.80,32.11,176.13,628.00,144.00,north,69.31,1.37
36,7.00,29.93,177.95,584.00,156.00,north,71.79,2.84
37,7.20,27.55,179.41,604.00,196.00,north,74.00,2.80
38,7.40,27.55,179.41,592.00,268.00,north,74.00,0.00
39,7.60,25.17,180.92,536.00,200.00,north,76.29,2.82
40,7.80,26.22,179.75,632.00,168.00,north,74.81,1.58
41,8.00,26.22,179.75,580.00,140.00,north,74.81,0.00
42,8.20,25.05,180.51,584.00,100.00,north,75.96,1.40
43,8.40,22.79,182.48,540.00,100.00,north,78.66,3.00
44,8.60,22.79,182.48,560.00,116.00,north,78.66,0.00
45,8.80,21.60,183.27,500.00,116.00,north,79.88,1.43
46,9.00,20.42,184.08,496.00,196.00,north,81.11,1.44
47,9.20,22.70,182.06,504.00,240.00,north,78.32,3.05
48,9.40,17.00,187.80,584.00,320.00,north,85.93,8.08
49,9.60,15.99,189.82,532.00,388.00,north,88.19,2.26
50,9.80,16.21,190.56,604.00,400.00,north,88.76,0.77
51,10.00,19.16,189.57,628.00,368.00,north,86.62,3.11
52,10.20,23.98,188.21,628.00,424.00,north,83.49,5.01
53,10.40,31.36,184.85,688.00,452.00,north,77.78,8.11
54,10.60,38.99,181.94,676.00,380.00,north,72.85,8.17
55,10.80,46.90,179.51,692.00,440.00,north,68.99,8.27
56,11.00,54.33,177.09,572.00,368.00,north,65.95,7.82
57,11.20,65.24,172.06,492.00,464.00,north,61.26,12.01
58,11.40,72.73,168.37,624.00,372.00,north,58.98,8.35
59,11.60,80.67,163.52,784.00,480.00,north,56.68,9.30
60,11.80,88.19,158.49,704.00,584.00,north,55.49,9.05
61,12.00,93.89,153.31,688.00,552.00,north,54.40,7.70
62,12.20,97.89,147.81,800.00,576.00,north,52.66,6.80
63,12.40,100.25,142.54,824.00,640.00,north,50.63,5.77
64,12.60,102.54,135.61,864.00,720.00,north,48.13,7.30
65,12.80,103.47,129.46,928.00,752.00,north,45.45,6.23
66,13.00,104.28,122.87,940.00,812.00,north,43.19,6.64
67,13.20,104.37,115.70,908.00,880.00,north,40.92,7.17
68,13.40,103.20,108.99,1016.00,876.00,north,38.35,6.81
69,13.60,101.54,102.25,996.00,876.00,south,36.13,6.94
70,13.80,99.68,97.25,968.00,772.00,south,34.48,5.33
71,14.00,97.82,90.99,952.00,792.00,south,33.74,6.53
72,14.20,95.63,85.16,832.00,736.00,south,33.64,6.23
73,14.40,94.46,79.98,872.00,664.00,south,34.78,5.31
74,14.60,93.81,76.05,904.00,488.00,south,36.30,3.98
75,14.80,93.07,72.03,832.00,464.00,south,38.14,4.09
76,15.00,93.08,68.72,808.00,392.00,south,40.25,3.31
77,15.20,93.09,66.01,836.00,308.00,south,42.02,2.70
78,15.40,94.00,64.77,876.00,312.00,south,43.53,1.54
79,15.60,93.13,62.56,752.00,244.00,south,44.43,2.37
80,15.80,94.14,59.86,704.00,352.00,south,47.08,2.89
81,16.00,94.16,59.14,708.00,220.00,south,47.62,0.72
82,16.20,93.23,56.85,776.00,332.00,south,48.73,2.47
83,16.40,91.19,54.38,784.00,392.00,south,49.41,3.20
84,16.60,86.85,52.20,836.00,484.00,south,48.83,4.86
85,16.80,79.99,49.22,832.00,468.00,south,48.16,7.48
86,17.00,73.09,47.19,800.00,456.00,south,47.61,7.20
87,17.20,62.79,43.83,796.00,596.00,south,48.85,10.83
88,17.40,55.21,41.33,816.00,540.00,south,51.02,7.98
89,17.60,47.77,38.13,808.00,496.00,south,54.93,8.10
90,17.80,42.84,35.92,764.00,492.00,south,58.08,5.40
91,18.00,39.80,35.19,664.00,468.00,south,59.58,3.12
92,18.20,38.73,37.11,648.00,496.00,south,58.06,2.20
93,18.40,40.56,41.83,748.00,484.00,south,53.01,5.06
94,18.60,43.24,48.63,728.00,596.00,west,45.71,7.31
95,18.80,45.52,54.56,732.00,540.00,west,39.38,6.35
96,19.00,48.27,61.32,764.00,472.00,west,32.13,7.30
97,19.20,51.04,70.10,772.00,552.00,west,22.94,9.20
98,19.40,53.64,79.45,804.00,704.00,west,13.23,9.71
99,19.60,55.25,89.77,784.00,660.00,platform larger,2.93,10.44
100,19.80,54.52,94.58,756.00,500.00,platform,0.00,4.86
101,20.00,55.06,97.89,764.00,264.00,platform,0.00,3.35
102,20.20,54.98,98.91,896.00,228.00,platform,0.00,1.03
103,20.40,54.89,99.95,848.00,152.00,platform,0.00,1.04
104,20.60,54.19,99.77,824.00,280.00,platform,0.00,0.72
105,20.80,54.89,99.95,796.00,292.00,platform,0.00,0.72
106,21.00,55.48,101.14,832.00,244.00,platform,0.00,1.34
107,21.20,55.37,102.17,848.00,128.00,platform,0.00,1.03
108,21.40,55.59,100.12,792.00,224.00,platform,0.00,2.06
109,21.60,55.68,99.10,800.00,168.00,platform,0.00,1.02
