Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00021.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,3,,,,,,,
cage,27,,,,,,,
mark,2,,,,,,,
id,68,,,,,,,
trial,1,,,,,,,
date,18:28.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,76.81,178.26,420,532,n ext,69.55,-
2,0.2,74.07,180.23,468,176,n ext,70.85,3.37
3,0.4,63.63,184.3,564,408,n ext,73.28,11.21
4,0.6,48.22,191.07,580,528,n ext,80.31,16.84
5,0.8,41.92,193.68,520,332,n ext,83.75,6.81
6,1,39.25,193.76,408,376,n ext,84.33,2.68
7,1.2,40.18,192.69,272,200,n ext,83.1,1.41
8,1.4,27.9,197.24,268,364,n ext,90.63,13.1
9,1.6,23.73,196.42,312,340,n ext,91.25,4.24
10,1.8,21.75,194.97,348,332,n ext,90.6,2.46
11,2,22.44,193.45,432,268,n ext,88.94,1.66
12,2.2,23.15,191.95,460,316,n ext,87.28,1.67
13,2.4,22.77,191.59,520,284,n ext,87.08,0.52
14,2.6,22.41,191.23,484,212,n ext,86.88,0.5
15,2.8,19.2,192.52,488,444,n ext,89.31,3.46
16,3,22.32,188.64,456,416,north,84.52,4.98
17,3.2,26.93,184.42,508,284,north,78.9,6.25
18,3.4,34.27,177.07,580,416,north,69.48,10.39
19,3.6,40.99,170.12,632,404,north,60.9,9.67
20,3.8,48.38,161.12,612,596,north,50.58,11.65
21,4,53.48,154.46,644,536,north,43.38,8.39
22,4.2,54.69,150.13,600,604,north,38.99,4.49
23,4.4,55.46,147.19,672,584,north,36.03,3.04
24,4.6,53.28,146.83,736,472,north,35.79,2.21
25,4.8,51.18,146.43,696,440,north,35.63,2.14
26,5,48.49,147,624,376,west,36.66,2.74
27,5.2,47.34,146.09,624,368,west,36.05,1.47
28,5.4,46.36,145.8,684,268,west,36.02,1.02
29,5.6,48.52,140.05,632,548,west,29.9,6.14
30,5.8,52.04,134.48,688,352,west,23.7,6.59
31,6,56.34,127.98,712,424,west,16.8,7.79
32,6.2,61.81,120.81,748,524,west,10.19,9.02
33,6.4,66.52,114.43,764,608,west,6.87,7.93
34,6.6,70.41,109.54,816,500,west,6.85,6.25
35,6.8,73.24,105.07,804,524,west,8.15,5.29
36,7,76.38,101.05,772,552,west,11.04,5.09
37,7.2,77.95,97.8,764,560,west,12.83,3.62
38,7.4,78.1,94.35,704,596,west,13.99,3.45
39,7.6,77.44,90.72,812,596,west,14.71,3.69
40,7.8,75.25,86.56,756,536,west,15.16,4.7
41,8,72.87,82.89,708,440,west,15.74,4.37
42,8.2,70.39,79.75,716,472,west,16.74,4
43,8.4,70.11,78.27,704,372,west,17.87,1.51
44,8.6,69.29,74.57,716,476,west,20.67,3.79
45,8.8,70.87,72.8,752,380,south,22.96,2.37
46,9,72.49,71.07,716,460,south,25.25,2.37
47,9.2,76.47,69.73,776,524,south,28.46,4.2
48,9.4,81.46,67.81,788,644,south,32.82,5.34
49,9.6,88.73,65.88,800,788,south,38.99,7.52
50,9.8,95.93,62.2,784,696,south,46.69,8.09
51,10,104.88,58.91,744,704,south,55.59,9.54
52,10.2,113.46,55.2,676,580,south,64.58,9.35
53,10.4,121.34,51.44,612,472,south,73.07,8.73
54,10.6,127.18,48.33,672,460,south,79.6,6.62
55,10.8,133.79,46.84,608,448,south,85.81,6.78
56,11,140.03,46.46,680,600,south,91.17,6.25
57,11.2,145.2,46.89,600,608,south,95.3,5.18
58,11.4,148.4,48.95,604,588,south,97.01,3.8
59,11.6,152.33,51.55,656,652,south,99.22,4.72
60,11.8,154.19,54.89,700,532,east,99.42,3.82
61,12,156.5,60.59,628,648,east,99.27,6.15
62,12.2,158.77,66.38,604,536,east,99.33,6.22
63,12.4,160.23,74.81,636,488,east,98.21,8.55
64,12.6,161.89,82.91,624,460,east,98.08,8.27
65,12.8,163.73,94.85,596,508,east,98.55,12.08
66,13,166.71,107.91,648,572,east,101.46,13.4
67,13.2,169.41,122.79,604,556,east,105.92,15.13
68,13.4,173.65,138.28,584,476,east,113.77,16.05
69,13.6,179.51,154.41,624,592,east,124.76,17.17
70,13.8,186.05,170.19,600,568,e ext,137.43,17.08
71,14,192.73,183.25,540,452,e ext,149.66,14.66
72,14.2,198.1,193.97,548,384,e ext,159.92,11.99
73,14.4,202.97,203.06,496,420,e ext,169.06,10.31
74,14.6,208.08,211.65,600,416,e ext,178.21,9.99
75,14.8,211.93,217.7,536,544,e ext,184.87,7.17
76,15,217.01,224.05,500,524,n ext,192.74,8.13
77,15.2,218.61,225.89,468,440,n ext,195.12,2.44
78,15.4,219.32,226.7,460,392,n ext,196.18,1.08
79,15.6,218.18,225.62,432,332,n ext,194.61,1.57
80,15.8,215.85,223.43,448,352,n ext,191.44,3.19
81,16,217.4,225.1,320,352,n ext,193.68,2.28
82,16.2,218.51,226.2,452,260,n ext,195.23,1.56
83,16.4,218.51,226.2,400,196,n ext,195.23,0
84,16.6,223.36,230.74,352,400,n ext,201.83,6.64
85,16.8,223.91,231.31,412,428,n ext,202.61,0.79
86,17,223.77,231.23,480,380,n ext,202.45,0.16
87,17.2,226.07,233.89,484,556,n ext,205.9,3.52
88,17.4,227.27,235.4,520,340,e ext,207.77,1.93
89,17.6,226.23,234.47,468,444,e ext,206.38,1.4
90,17.8,223.56,231.25,480,484,e ext,202.3,4.18
91,18,219.51,225.8,440,528,e ext,195.79,6.78
92,18.2,215.99,219.97,468,428,e ext,189.49,6.81
93,18.4,213.76,215.03,396,448,e ext,184.79,5.42
94,18.6,211.14,209.84,448,364,e ext,179.64,5.81
95,18.8,206.63,201.28,456,472,e ext,171.07,9.68
96,19,203.33,191.69,452,492,e ext,163.1,10.15
97,19.2,198.95,178.3,476,472,e ext,152.62,14.09
98,19.4,196.13,166.15,448,420,e ext,144.69,12.46
99,19.6,193.17,147.45,392,496,e ext,135.17,18.94
100,19.8,191.73,135.3,416,328,e ext,130.38,12.24
101,20,190.98,120.81,432,400,e ext,126.92,14.51
102,20.2,190.32,105.61,424,336,e ext,124.96,15.21
103,20.4,190.41,85.91,408,528,e ext,125.89,19.7
104,20.6,190.42,75.06,428,356,e ext,127.57,10.85
105,20.8,192.06,60.18,372,456,e ext,132.86,14.97
106,21,193.11,48.03,388,480,e ext,137.95,12.2
107,21.2,194.87,36.39,436,344,e ext,144.1,11.76
108,21.4,195.45,27.93,456,372,e ext,148.38,8.48
109,21.6,197.34,19.44,408,296,e ext,154.15,8.7
110,21.8,199.6,11.37,380,340,e ext,160.26,8.39
111,22,199.71,10.12,380,240,e ext,161.02,1.25
112,22.2,203.17,2.8,388,264,e ext,167.93,8.1
113,22.4,203.51,0.52,412,304,e ext,169.49,2.3
114,22.6,203.87,-1.65,340,272,e ext,171.02,2.2
115,22.8,205.47,-5.69,364,344,e ext,174.67,4.35
116,23,203.6,-4.66,432,300,e ext,172.55,2.14
117,23.2,199.96,-3.25,516,412,e ext,168.77,3.91
118,23.4,198.14,-2.77,480,308,e ext,167.03,1.88
119,23.6,195.04,-0.46,400,368,s ext,163.16,3.87
120,23.8,191.81,2.52,444,268,south,158.79,4.39
121,24,188.54,6.08,432,204,south,154.05,4.83
122,24.2,186.41,7.95,412,164,south,151.23,2.83
123,24.4,183.23,11.33,396,216,south,146.67,4.64
124,24.6,180.13,15.88,424,276,south,141.51,5.51
125,24.8,176.21,21.84,452,276,south,134.93,7.13
126,25,172.65,29.14,456,300,east,127.98,8.13
127,25.2,168.64,37.95,500,388,east,120.05,9.67
128,25.4,165.32,47.73,568,476,east,112.55,10.33
129,25.6,164.08,56,568,480,east,108.02,8.36
130,25.8,163.16,67.48,580,548,east,103.11,11.51
131,26,163.3,79.93,576,532,east,100.03,12.45
132,26.2,165.28,95.1,612,628,east,100.08,15.3
133,26.4,169.09,110.39,616,580,east,104,15.76
134,26.6,172.68,123.15,572,524,east,109.21,13.26
135,26.8,174.97,130.68,564,384,east,113,7.87
136,27,178.79,140.8,492,464,e ext,119.44,10.82
137,27.2,182.52,148.07,552,540,e ext,125.27,8.17
138,27.4,187.97,158.4,508,508,e ext,134.1,11.68
139,27.6,191.93,167.39,488,372,e ext,141.42,9.83
140,27.8,195.85,177.32,472,288,e ext,149.43,10.68
141,28,199.91,187.83,420,316,e ext,158.17,11.26
142,28.2,203.77,196.45,420,312,e ext,166.02,9.45
143,28.4,205.62,202.07,376,332,e ext,170.67,5.91
144,28.6,205.53,204.2,456,312,e ext,171.8,2.14
145,28.8,206.43,207.49,492,364,e ext,174.44,3.41
146,29,206.75,208.94,420,328,e ext,175.54,1.48
147,29.2,207.09,210.23,484,272,e ext,176.57,1.33
148,29.4,209.79,214.31,448,244,e ext,181.16,4.9
149,29.6,210.5,215.49,448,248,e ext,182.42,1.38
150,29.8,213.36,219.33,524,276,e ext,186.99,4.78
151,30,215.94,222.67,468,320,e ext,191.05,4.22
152,30.2,217.81,224.88,476,208,e ext,193.88,2.9
153,30.4,219.71,227.02,436,272,n ext,196.68,2.86
154,30.6,219.29,226.57,452,208,n ext,196.07,0.62
155,30.8,218.86,226.11,412,160,n ext,195.45,0.63
156,31,217.95,225.17,288,356,n ext,194.16,1.31
157,31.2,214.26,221.37,304,240,n ext,188.93,5.3
158,31.4,208.95,216.12,432,288,n ext,181.54,7.47
159,31.6,199.86,207.77,452,436,n ext,169.28,12.34
160,31.8,189.94,199.82,492,488,n ext,156.57,12.72
161,32,176.53,190.51,520,580,north,140.26,16.32
162,32.2,164.85,184.61,628,628,north,127.34,13.09
163,32.4,156.05,182.44,680,716,north,119.04,9.06
164,32.6,146.3,181.08,596,532,north,110.66,9.84
165,32.8,140.53,181.64,472,476,n ext,106.74,5.8
166,33,132.06,179.61,456,392,n ext,99.26,8.71
167,33.2,120.11,174.97,504,512,north,87.71,12.82
168,33.4,112.25,170.28,624,448,north,79.06,9.15
169,33.6,100.96,164.93,624,592,north,67.98,12.49
170,33.8,91.44,159.93,672,616,north,58.42,10.75
171,34,82.22,155.96,664,680,north,50.4,10.05
172,34.2,73.54,154.44,636,676,north,45.73,8.81
173,34.4,65.28,154.49,664,660,north,43.86,8.25
174,34.6,57.09,156.06,532,596,north,44.83,8.35
175,34.8,49.62,158.71,588,472,north,48.01,7.92
176,35,45.37,160.25,604,352,north,50.28,4.52
177,35.2,40.38,162.98,672,356,north,54.2,5.69
178,35.4,37.4,164.74,564,340,north,56.8,3.46
179,35.6,33.5,167.72,524,312,north,60.96,4.91
180,35.8,29.52,170.87,536,204,north,65.34,5.07
181,36,24.43,174.91,536,352,north,71.09,6.5
182,36.2,23.4,175.64,572,220,north,72.2,1.26
183,36.4,20.36,177.32,580,240,north,75.06,3.48
184,36.6,16.27,180.41,492,312,west,79.7,5.12
185,36.8,14.33,181.37,532,288,west,81.49,2.17
186,37,13.54,180.85,564,352,west,81.43,0.94
187,37.2,14.97,177.24,592,324,west,77.6,3.88
188,37.4,19.3,168.91,568,496,west,68.23,9.39
189,37.6,23.06,160.25,608,408,west,58.89,9.44
190,37.8,25.41,152.72,660,484,west,51.31,7.89
191,38,26.16,142.65,608,548,west,42.91,10.1
192,38.2,25.15,135.91,584,552,west,38.9,6.81
193,38.4,22.88,128.43,608,560,west,36.24,7.82
194,38.6,17.99,121.55,564,564,w ext,37.42,8.44
195,38.8,15.71,115.66,440,308,w ext,37.87,6.32
196,39,15.51,111.71,408,280,w ext,37.11,3.95
197,39.2,16.1,107.91,440,336,w ext,35.95,3.85
198,39.4,16.83,102.26,408,296,w ext,35.03,5.7
199,39.6,17.03,100.39,280,312,w ext,34.84,1.88
200,39.8,16.15,100.09,256,208,w ext,35.73,0.93
201,40,14.84,103.63,308,156,w ext,37.02,3.77
202,40.2,14.94,109.62,336,276,w ext,37.31,6
203,40.4,13.59,117.36,348,292,w ext,40.33,7.86
204,40.6,11.41,127.19,376,324,w ext,45.69,10.07
205,40.8,10.16,135.09,356,396,w ext,50.54,7.99
206,41,8.77,144.7,412,424,w ext,57.19,9.71
207,41.2,6.97,155.68,388,560,w ext,65.64,11.13
208,41.4,7.2,161.83,464,484,w ext,69.86,6.15
209,41.6,5.24,171.14,500,476,w ext,78.18,9.52
210,41.8,2.74,179.76,548,448,w ext,86.51,8.97
211,42,-2.65,191.34,460,520,w ext,99.04,12.77
212,42.2,-4.89,196.85,432,356,w ext,104.85,5.96
213,42.4,-6.75,200.31,396,356,w ext,108.75,3.92
214,42.6,-4.1,198.97,340,336,w ext,106.16,2.97
215,42.8,-3.28,198.72,404,216,w ext,105.49,0.86
216,43,-1.12,196.81,380,240,w ext,102.72,2.88
217,43.2,3.36,192.44,424,220,w ext,96.62,6.26
218,43.4,8.95,186.76,392,312,west,88.86,7.97
219,43.6,12.98,184.02,480,448,north,84.46,4.88
220,43.8,14.99,182.95,492,204,north,82.55,2.27
221,44,18.02,182.09,464,468,north,80.37,3.15
222,44.2,24.53,177.41,540,340,north,73.33,8.02
223,44.4,31.04,173.09,576,396,north,66.85,7.81
224,44.6,37.39,168.7,616,336,north,60.56,7.72
225,44.8,45.24,162.68,544,488,north,52.69,9.9
226,45,52.36,156.82,628,428,north,45.82,9.22
227,45.2,61.72,148.55,732,536,north,37.5,12.48
228,45.4,70.35,140.57,720,692,north,31.57,11.76
229,45.6,79.99,131.97,796,748,north,28.98,12.92
230,45.8,87.19,124.84,808,820,north,29.39,10.13
231,46,94.63,118.12,884,956,north,32.45,10.03
232,46.2,99.83,110.87,872,980,north,35.34,8.92
233,46.4,104.33,104.41,780,964,east,38.98,7.87
234,46.6,107.56,97.57,812,856,south,42.32,7.57
235,46.8,110.64,89.57,760,868,south,46.51,8.57
236,47,114.65,80.12,740,892,south,53.19,10.27
237,47.2,119.7,70.28,680,860,south,61.66,11.06
238,47.4,122.99,61.53,632,792,south,68.73,9.35
239,47.6,124.39,54.46,576,656,south,73.73,7.21
240,47.8,121.38,49.1,620,708,south,74.57,6.15
241,48,116.57,46.11,580,480,south,72.79,5.67
242,48.2,107.61,42.25,600,604,south,69.17,9.75
243,48.4,99.57,38.27,648,568,south,67.41,8.97
244,48.6,88.91,34.25,564,556,south,65.51,11.39
