Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00154.trk
Object,0
Samples,450
treatment,4,
cage,54,
mark,1,
id,64,
trial,2,
date,2009-07-27 16:50:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,202.39,208.61,128.00,636.00,n ext,171.82,-
2,0.20,224.45,232.27,72.00,200.00,e ext,203.63,32.35
3,0.40,228.01,236.36,256.00,184.00,e ext,208.94,5.42
4,0.60,225.90,234.05,344.00,344.00,e ext,205.86,3.13
5,0.80,221.13,228.50,420.00,524.00,e ext,198.70,7.32
6,1.00,218.01,224.61,400.00,444.00,e ext,193.87,4.99
7,1.20,211.48,216.07,520.00,632.00,e ext,183.56,10.75
8,1.40,205.46,207.44,564.00,532.00,e ext,173.62,10.53
9,1.60,196.21,192.96,604.00,528.00,e ext,157.78,17.18
10,1.80,188.35,178.53,656.00,516.00,e ext,143.49,16.43
11,2.00,178.41,159.80,688.00,656.00,east,125.94,21.21
12,2.20,170.08,142.93,628.00,660.00,east,111.83,18.81
13,2.40,162.62,125.62,680.00,676.00,east,99.83,18.85
14,2.60,157.24,110.08,712.00,760.00,east,92.17,16.44
15,2.80,152.94,96.03,692.00,756.00,reveral larger,87.71,14.69
16,3.00,149.89,84.93,692.00,760.00,east,85.91,11.52
17,3.20,147.49,74.27,692.00,752.00,east,86.12,10.92
18,3.40,144.26,67.57,716.00,736.00,east,85.33,7.44
19,3.60,138.68,64.61,748.00,768.00,south,81.27,6.32
20,3.80,130.67,63.69,804.00,888.00,south,74.41,8.06
21,4.00,123.51,62.14,788.00,800.00,south,68.86,7.33
22,4.20,113.14,61.97,848.00,932.00,south,60.21,10.37
23,4.40,102.71,60.40,800.00,896.00,south,52.97,10.54
24,4.60,88.26,58.23,804.00,932.00,south,44.57,14.61
25,4.80,77.14,55.32,788.00,808.00,south,41.43,11.49
26,5.00,64.09,51.22,716.00,808.00,south,41.66,13.69
27,5.20,56.47,49.93,716.00,680.00,south,42.40,7.73
28,5.40,52.28,51.04,664.00,692.00,south,41.51,4.33
29,5.60,51.79,55.13,652.00,628.00,south,37.51,4.12
30,5.80,54.26,62.31,624.00,572.00,west,30.12,7.58
31,6.00,58.76,72.05,708.00,660.00,west,20.38,10.73
32,6.20,63.12,79.70,768.00,588.00,west,13.62,8.81
33,6.40,68.78,87.63,696.00,728.00,west,9.49,9.74
34,6.60,74.24,92.53,820.00,724.00,west,11.05,7.34
35,6.80,80.57,96.33,872.00,860.00,west,15.70,7.39
36,7.00,86.23,96.25,916.00,764.00,west,21.26,5.66
37,7.20,91.26,95.35,908.00,792.00,west,26.36,5.10
38,7.40,96.43,92.60,988.00,936.00,south,31.99,5.86
39,7.60,101.27,88.36,1012.00,888.00,south,37.80,6.43
40,7.80,106.06,82.36,956.00,864.00,south,44.37,7.68
41,8.00,110.21,75.66,876.00,776.00,south,50.78,7.88
42,8.20,114.67,67.55,860.00,776.00,south,58.50,9.26
43,8.40,118.42,58.88,732.00,752.00,south,66.31,9.44
44,8.60,123.08,49.47,772.00,696.00,south,75.66,10.50
45,8.80,127.18,40.48,684.00,624.00,south,84.52,9.88
46,9.00,133.28,30.45,704.00,636.00,south,95.69,11.74
47,9.20,137.81,22.19,672.00,656.00,south,104.62,9.42
48,9.40,146.84,12.89,632.00,480.00,south,117.56,12.96
49,9.60,154.56,4.57,560.00,408.00,s ext,128.90,11.35
50,9.80,158.72,0.19,536.00,184.00,s ext,134.93,6.04
51,10.00,158.73,-1.58,228.00,396.00,s ext,136.18,1.77
52,10.20,150.81,0.60,144.00,332.00,s ext,129.07,8.21
53,10.40,139.96,7.01,196.00,284.00,s ext,117.01,12.60
54,10.60,133.04,11.78,328.00,276.00,s ext,108.86,8.41
55,10.80,125.34,15.46,516.00,412.00,s ext,101.10,8.53
56,11.00,112.67,20.31,568.00,500.00,south,89.62,13.57
57,11.20,97.43,23.92,620.00,620.00,south,78.59,15.66
58,11.40,79.75,26.10,624.00,676.00,south,69.72,17.82
59,11.60,66.47,27.40,684.00,700.00,south,65.59,13.34
60,11.80,54.37,26.99,696.00,676.00,south,65.37,12.11
61,12.00,42.94,26.05,656.00,752.00,south,67.69,11.47
62,12.20,35.06,25.44,616.00,704.00,south,70.30,7.91
63,12.40,31.78,27.01,640.00,704.00,south,69.90,3.64
64,12.60,30.74,30.59,640.00,768.00,south,66.96,3.73
65,12.80,32.34,36.78,684.00,748.00,west,60.65,6.39
66,13.00,33.67,43.91,748.00,712.00,west,53.61,7.25
67,13.20,36.14,55.43,716.00,768.00,west,42.24,11.78
68,13.40,38.10,67.34,720.00,716.00,west,30.94,12.08
69,13.60,38.68,82.88,788.00,772.00,west,19.04,15.55
70,13.80,36.84,98.48,800.00,836.00,west,15.23,15.71
71,14.00,32.92,114.07,764.00,748.00,west,20.83,16.07
72,14.20,25.97,131.23,764.00,784.00,west,35.35,18.51
73,14.40,15.77,152.13,688.00,780.00,w ext,56.92,23.26
74,14.60,6.21,169.28,668.00,620.00,w ext,76.12,19.63
75,14.80,-3.34,186.35,556.00,552.00,w ext,95.43,19.56
76,15.00,-7.92,196.59,576.00,540.00,w ext,106.38,11.22
77,15.20,-10.38,202.39,596.00,492.00,w ext,112.53,6.30
78,15.40,-11.17,206.41,608.00,580.00,w ext,116.27,4.09
79,15.60,-10.44,207.75,616.00,536.00,w ext,116.97,1.53
80,15.80,-7.04,206.26,596.00,556.00,n ext,113.87,3.70
81,16.00,-1.62,202.81,688.00,588.00,n ext,108.06,6.43
82,16.20,4.53,199.64,604.00,652.00,n ext,102.22,6.92
83,16.40,13.06,195.33,688.00,620.00,n ext,94.42,9.57
84,16.60,23.15,191.95,616.00,640.00,n ext,87.28,10.63
85,16.80,36.95,187.40,644.00,636.00,n ext,78.64,14.53
86,17.00,51.29,183.94,644.00,600.00,n ext,72.95,14.75
87,17.20,72.37,180.44,608.00,700.00,n ext,70.68,21.37
88,17.40,91.03,180.17,616.00,664.00,n ext,76.06,18.66
89,17.60,108.96,181.32,660.00,756.00,n ext,85.96,17.97
90,17.80,127.47,186.36,604.00,800.00,n ext,101.15,19.18
91,18.00,145.32,193.06,536.00,604.00,n ext,118.15,19.07
92,18.20,161.52,199.16,472.00,576.00,n ext,134.05,17.30
93,18.40,168.79,201.04,492.00,436.00,n ext,140.73,7.52
94,18.60,178.66,203.62,600.00,428.00,n ext,149.94,10.20
95,18.80,186.35,205.10,584.00,496.00,n ext,156.87,7.83
96,19.00,193.95,207.47,540.00,508.00,n ext,164.34,7.95
97,19.20,195.90,206.56,584.00,532.00,n ext,165.37,2.16
98,19.40,195.17,203.55,588.00,620.00,n ext,163.00,3.10
99,19.60,192.27,198.71,568.00,564.00,n ext,157.81,5.65
100,19.80,187.84,191.92,640.00,552.00,east,150.27,8.10
101,20.00,181.72,182.10,664.00,656.00,east,139.71,11.57
102,20.20,175.37,170.47,676.00,580.00,east,128.22,13.25
103,20.40,169.74,157.01,696.00,708.00,east,116.92,14.59
104,20.60,165.22,143.30,688.00,680.00,east,107.38,14.44
105,20.80,163.60,127.47,700.00,708.00,east,101.20,15.91
106,21.00,163.44,112.57,732.00,656.00,east,98.57,14.91
107,21.20,165.88,96.77,668.00,696.00,east,100.62,15.99
108,21.40,169.51,79.46,628.00,632.00,east,106.21,17.68
109,21.60,174.72,62.62,564.00,584.00,east,115.63,17.63
110,21.80,180.96,45.06,608.00,572.00,east,127.85,18.64
111,22.00,189.07,25.44,552.00,552.00,e ext,143.99,21.23
112,22.20,194.18,12.62,556.00,492.00,e ext,155.01,13.79
113,22.40,200.16,0.15,524.00,456.00,e ext,166.95,13.83
114,22.60,204.59,-9.04,556.00,488.00,e ext,175.94,10.20
115,22.80,204.26,-11.03,484.00,416.00,s ext,176.88,2.02
116,23.00,198.94,-6.93,516.00,424.00,s ext,170.17,6.71
117,23.20,192.24,-1.79,560.00,436.00,south,161.72,8.44
118,23.40,185.22,3.18,564.00,540.00,south,153.13,8.60
119,23.60,181.33,4.60,672.00,484.00,south,149.19,4.14
120,23.80,172.66,7.80,580.00,692.00,south,140.42,9.24
121,24.00,165.78,9.36,648.00,604.00,south,134.11,7.05
122,24.20,154.37,11.42,608.00,704.00,south,124.09,11.60
123,24.40,146.71,11.19,596.00,580.00,s ext,118.66,7.66
124,24.60,137.61,8.64,592.00,676.00,s ext,114.23,9.45
125,24.80,128.32,8.97,520.00,640.00,s ext,108.03,9.29
126,25.00,116.62,8.92,480.00,576.00,s ext,101.30,11.70
127,25.20,103.41,11.06,436.00,468.00,s ext,92.75,13.38
128,25.40,92.00,13.11,556.00,528.00,s ext,86.10,11.59
129,25.60,79.17,15.96,588.00,504.00,s ext,79.29,13.14
130,25.80,65.30,16.20,568.00,500.00,s ext,76.61,13.87
131,26.00,53.11,17.67,576.00,584.00,s ext,74.74,12.28
132,26.20,43.04,16.65,596.00,476.00,s ext,76.90,10.13
133,26.40,35.89,16.42,536.00,468.00,south,78.70,7.15
134,26.60,31.08,16.52,584.00,440.00,south,80.02,4.82
135,26.80,28.36,17.27,512.00,392.00,south,80.22,2.83
136,27.00,27.49,18.90,552.00,344.00,south,79.02,1.84
137,27.20,27.54,20.59,520.00,336.00,south,77.43,1.69
138,27.40,27.70,22.29,532.00,372.00,south,75.79,1.71
139,27.60,31.20,26.97,436.00,376.00,south,70.15,5.84
140,27.80,33.20,29.76,528.00,356.00,south,66.83,3.43
141,28.00,36.31,33.46,500.00,388.00,south,62.30,4.83
142,28.20,41.52,38.78,552.00,332.00,south,55.65,7.45
143,28.40,46.47,42.85,608.00,344.00,south,50.52,6.41
144,28.60,50.78,45.79,676.00,348.00,south,46.91,5.22
145,28.80,57.11,49.76,716.00,416.00,south,42.57,7.47
146,29.00,63.99,52.96,720.00,452.00,south,39.92,7.59
147,29.20,73.06,57.08,816.00,584.00,south,38.27,9.96
