Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00087.trk
Object,0
Samples,450
treatment,3,
cage,36,
mark,2,
id,106,
trial,3,
date,2009-07-26 15:49:25.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,201.04,-13.70,536.00,144.00,s ext,176.00,-
2,0.20,208.83,-21.88,480.00,440.00,s ext,187.21,11.30
3,0.40,209.99,-22.61,556.00,436.00,s ext,188.56,1.36
4,0.60,208.45,-20.30,472.00,396.00,s ext,185.91,2.77
5,0.80,206.93,-17.98,452.00,316.00,s ext,183.27,2.78
6,1.00,198.01,-7.08,460.00,552.00,s ext,169.53,14.08
7,1.20,190.98,0.97,460.00,360.00,south,159.05,10.70
8,1.40,183.22,9.48,584.00,364.00,south,147.75,11.51
9,1.60,174.76,17.61,644.00,508.00,south,136.13,11.74
10,1.80,168.42,22.40,724.00,584.00,south,128.19,7.95
11,2.00,165.05,24.12,708.00,392.00,south,124.44,3.78
12,2.20,162.17,24.03,660.00,488.00,south,122.17,2.87
13,2.40,160.48,23.74,696.00,372.00,south,120.99,1.72
14,2.60,157.86,24.64,576.00,480.00,south,118.36,2.77
15,2.80,152.49,28.42,520.00,440.00,south,111.80,6.57
16,3.00,148.09,32.93,604.00,324.00,south,105.57,6.30
17,3.20,141.79,38.21,660.00,384.00,south,97.35,8.22
18,3.40,133.28,46.27,688.00,572.00,south,85.72,11.72
19,3.60,123.45,54.72,812.00,716.00,south,72.81,12.96
20,3.80,114.27,61.08,888.00,820.00,south,61.64,11.17
21,4.00,104.27,66.86,904.00,944.00,south,50.15,11.55
22,4.20,96.30,71.18,1012.00,972.00,south,41.19,9.07
23,4.40,88.47,74.30,1020.00,1000.00,south,33.15,8.43
24,4.60,80.64,76.33,1000.00,1044.00,south,25.88,8.09
25,4.80,73.35,77.80,884.00,1044.00,west,19.98,7.44
26,5.00,67.63,79.11,888.00,860.00,west,15.87,5.86
27,5.20,61.95,80.62,944.00,904.00,west,12.37,5.88
28,5.40,55.51,83.20,856.00,952.00,west,9.20,6.93
29,5.60,51.58,87.12,784.00,648.00,platform larger,7.07,5.55
30,5.80,47.23,93.02,732.00,724.00,west,6.47,7.33
31,6.00,45.32,99.69,660.00,544.00,west,6.67,6.94
32,6.20,43.67,110.85,704.00,540.00,west,9.61,11.28
33,6.40,41.50,122.32,692.00,644.00,west,17.65,11.68
34,6.60,38.06,133.93,716.00,672.00,west,28.66,12.10
35,6.80,33.89,143.33,732.00,560.00,west,38.80,10.28
36,7.00,25.60,156.81,748.00,712.00,west,54.62,15.83
37,7.20,20.38,164.74,704.00,396.00,west,64.11,9.49
38,7.40,15.65,171.47,624.00,272.00,west,72.33,8.23
39,7.60,12.56,176.16,576.00,376.00,west,77.94,5.61
40,7.80,9.31,180.92,480.00,288.00,west,83.71,5.76
41,8.00,8.03,183.34,352.00,200.00,west,86.44,2.74
42,8.20,11.94,180.24,440.00,272.00,west,81.73,4.99
43,8.40,17.94,174.34,500.00,348.00,west,73.59,8.41
44,8.60,22.78,169.48,532.00,352.00,west,66.99,6.85
45,8.80,32.75,159.31,628.00,600.00,west,53.45,14.25
46,9.00,43.36,148.82,592.00,676.00,west,39.80,14.92
47,9.20,52.03,140.20,716.00,660.00,west,29.34,12.22
48,9.40,61.67,131.41,684.00,768.00,west,20.51,13.04
49,9.60,71.12,123.30,824.00,908.00,west,16.76,12.46
50,9.80,79.07,117.51,912.00,920.00,west,18.52,9.84
51,10.00,85.39,113.43,952.00,800.00,west,22.15,7.51
52,10.20,93.67,110.19,988.00,1084.00,north,29.17,8.89
53,10.40,99.54,108.47,956.00,928.00,north,34.66,6.12
54,10.60,106.99,108.41,888.00,1004.00,east,42.03,7.45
55,10.80,115.06,109.39,976.00,952.00,east,50.16,8.13
56,11.00,122.04,111.16,912.00,912.00,east,57.31,7.19
57,11.20,129.88,112.91,920.00,896.00,east,65.33,8.04
58,11.40,135.95,114.35,828.00,724.00,east,71.53,6.23
59,11.60,142.19,116.05,816.00,636.00,reveral larger,77.96,6.48
60,11.80,148.10,119.81,704.00,680.00,reveral larger,84.43,7.00
61,12.00,153.54,123.77,696.00,584.00,east,90.56,6.73
62,12.20,158.01,129.72,616.00,504.00,east,96.34,7.44
63,12.40,162.00,135.68,724.00,388.00,east,101.89,7.17
64,12.60,166.99,144.73,596.00,424.00,east,109.54,10.33
65,12.80,169.68,146.95,524.00,608.00,east,112.84,3.49
66,13.00,169.68,146.95,596.00,392.00,east,112.84,0.00
67,13.20,168.96,144.25,528.00,260.00,east,111.22,2.80
68,13.40,166.26,138.83,572.00,340.00,east,106.91,6.05
69,13.60,163.17,134.33,548.00,304.00,east,102.60,5.46
70,13.80,159.85,132.02,596.00,352.00,east,98.75,4.04
71,14.00,155.20,129.98,680.00,476.00,east,93.71,5.08
72,14.20,151.63,129.63,684.00,468.00,east,90.19,3.58
73,14.40,145.41,129.24,736.00,684.00,east,84.12,6.24
74,14.60,140.21,129.97,768.00,672.00,east,79.40,5.25
75,14.80,135.14,131.21,808.00,744.00,east,74.99,5.21
