Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00076.trk
Object,0
Samples,30
treatment,2,
cage,37,
mark,1,
id,57,
trial,4,
date,2009-07-26 15:16:05.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,61.20,185.59,504.00,272.00,n ext,74.42,-
2,0.20,60.22,189.15,272.00,432.00,n ext,77.95,3.70
3,0.40,50.75,195.42,248.00,352.00,n ext,84.44,11.36
4,0.60,45.82,195.79,324.00,284.00,n ext,85.27,4.95
5,0.80,42.85,194.19,344.00,396.00,n ext,84.10,3.38
6,1.00,42.84,191.07,368.00,552.00,n ext,81.02,3.12
7,1.20,41.33,188.58,424.00,456.00,n ext,78.84,2.91
8,1.40,39.19,187.21,504.00,336.00,n ext,77.94,2.54
9,1.60,39.17,183.82,572.00,364.00,north,74.64,3.39
10,1.80,39.41,180.48,628.00,392.00,north,71.34,3.35
11,2.00,40.35,175.73,716.00,496.00,north,66.50,4.85
12,2.20,42.46,169.96,732.00,576.00,north,60.40,6.14
13,2.40,43.61,164.70,732.00,600.00,north,55.01,5.38
14,2.60,44.97,159.26,776.00,652.00,north,49.40,5.61
15,2.80,46.37,153.52,852.00,604.00,north,43.50,5.90
16,3.00,48.33,146.35,808.00,716.00,west,36.07,7.43
17,3.20,49.67,137.91,780.00,724.00,west,27.55,8.55
18,3.40,51.73,128.21,772.00,640.00,west,17.64,9.92
19,3.60,53.43,117.92,808.00,676.00,platform larger,7.32,10.43
20,3.80,53.25,110.46,808.00,552.00,platform larger,1.19,7.46
21,4.00,52.66,106.00,668.00,380.00,platform,0.00,4.50
22,4.20,53.69,103.98,752.00,228.00,platform,0.00,2.27
23,4.40,55.48,101.14,736.00,424.00,platform,0.00,3.35
24,4.60,55.37,102.17,704.00,256.00,platform,0.00,1.03
25,4.80,55.23,103.20,732.00,172.00,platform,0.00,1.04
26,5.00,55.93,103.33,740.00,312.00,platform,0.00,0.71
27,5.20,56.75,102.46,768.00,220.00,platform,0.00,1.20
28,5.40,56.62,103.46,816.00,336.00,platform,0.00,1.01
29,5.60,56.62,103.46,776.00,112.00,platform,0.00,0.00
30,5.80,55.93,103.33,784.00,144.00,platform,0.00,0.70
