Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00141.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,2,,,,,,,
cage,53,,,,,,,
mark,2,,,,,,,
id,96,,,,,,,
trial,1,,,,,,,
date,56:51.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,68.96,180.91,784,636,n ext,70.54,-
2,0.2,73.53,181.14,428,476,n ext,71.62,4.58
3,0.4,85.32,181.12,244,472,n ext,74.79,11.79
4,0.6,87.88,179.32,448,260,n ext,74.04,3.13
5,0.8,92.39,176.74,412,300,n ext,73.54,5.19
6,1,94.98,174.27,440,412,north,72.55,3.58
7,1.2,94.25,171.77,452,300,north,70.01,2.61
8,1.4,95.1,169.35,584,292,north,68.35,2.56
9,1.6,91.49,166.89,648,376,north,64.41,4.37
10,1.8,88.51,163.79,720,448,north,60.26,4.3
11,2,81.92,161.14,716,492,north,54.97,7.11
12,2.2,77.75,157.95,784,484,north,50.43,5.25
13,2.4,74.66,154.22,816,560,north,45.87,4.85
14,2.6,70.58,150.36,864,680,north,40.99,5.62
15,2.8,68.26,146.39,852,684,north,36.56,4.6
16,3,65.56,142.67,964,720,north,32.33,4.6
17,3.2,62.8,139.62,852,720,north,28.79,4.11
18,3.4,59.3,138.1,884,776,west,26.89,3.81
19,3.6,55.47,137.3,880,812,west,26.15,3.92
20,3.8,47.74,140.37,800,744,west,30.43,8.31
21,4,40.15,145.48,856,624,west,37.81,9.14
22,4.2,31.31,150.77,752,648,west,46.5,10.31
23,4.4,22.98,156.19,792,616,west,55.54,9.93
24,4.6,14.33,163.29,752,592,w ext,66.38,11.19
25,4.8,7.12,168.74,636,492,w ext,75.13,9.03
26,5,4.38,170.37,544,196,w ext,78.13,3.19
27,5.2,0.74,171.1,272,424,w ext,81.07,3.72
28,5.4,7.19,166.07,492,548,w ext,73.04,8.18
29,5.6,7.95,156.9,392,540,w ext,65.79,9.21
30,5.8,10.91,147.63,508,380,w ext,57.34,9.73
31,6,13.35,138.33,560,524,w ext,49.74,9.62
32,6.2,14.1,123.31,560,512,w ext,41.68,15.04
33,6.4,14.63,111.55,536,408,w ext,37.94,11.77
34,6.6,15.44,97.88,500,524,w ext,36.58,13.69
35,6.8,16.07,80.98,476,496,w ext,39.76,16.92
36,7,17.08,67.69,504,532,w ext,45.45,13.32
37,7.2,16.23,51.98,424,576,w ext,56.53,15.73
38,7.4,15.22,40.04,468,436,w ext,66.41,11.98
39,7.6,10.38,23.31,348,592,w ext,82.97,17.41
40,7.8,6.49,14.08,368,388,w ext,92.87,10.02
41,8,-2.2,-0.13,256,480,w ext,109.53,16.65
42,8.2,-6.41,-6.64,136,360,w ext,117.28,7.75
43,8.4,-5.18,-5.86,148,244,w ext,115.97,1.46
44,8.6,-4.17,-5.18,288,268,s ext,114.87,1.22
45,8.8,-2.69,-4.16,452,372,s ext,113.24,1.79
46,9,-0.12,-2.5,472,500,s ext,110.51,3.06
47,9.2,0.44,-3.23,532,492,s ext,110.86,0.92
48,9.4,4.85,-1.26,548,536,s ext,106.98,4.83
49,9.6,10.3,0.34,488,580,s ext,103.02,5.68
50,9.8,15.93,1.25,460,500,s ext,99.79,5.7
51,10,25.08,3.49,416,484,s ext,94.29,9.42
52,10.2,34.42,5.86,428,452,s ext,89.29,9.63
53,10.4,46.14,8.09,476,488,s ext,84.9,11.93
54,10.6,55.19,10.07,528,500,s ext,82.26,9.27
55,10.8,67.89,11.29,508,476,s ext,81.75,12.75
56,11,82.79,11.51,436,512,s ext,84.56,14.9
57,11.2,94.12,11.15,580,432,s ext,88.72,11.33
58,11.4,111.09,9.53,532,624,s ext,97.88,17.05
59,11.6,125.26,8.58,564,536,s ext,106.49,14.2
60,11.8,141.27,4.69,564,544,s ext,119.61,16.48
61,12,158.72,0.19,508,616,s ext,134.93,18.02
62,12.2,169.48,-4.07,584,436,s ext,145.69,11.57
63,12.4,179.87,-9.09,532,492,s ext,156.78,11.54
64,12.6,187.15,-12.32,516,520,s ext,164.4,7.96
65,12.8,189.41,-12.61,528,412,s ext,166.32,2.28
66,13,190.79,-10.64,516,676,s ext,166.13,2.4
67,13.2,190.47,-7.09,616,604,s ext,163.63,3.57
68,13.4,190.96,-4.84,644,500,s ext,162.6,2.29
69,13.6,189.93,0.26,692,696,south,158.65,5.2
70,13.8,187.48,7.02,744,652,south,152.64,7.19
71,14,187.02,12.81,636,732,east,148.94,5.81
72,14.2,184.69,21.41,680,644,east,142.29,8.91
73,14.4,185.47,28.04,740,620,east,139.57,6.67
74,14.6,185.65,35.43,784,612,e ext,136.22,7.4
75,14.8,187.27,45.08,708,652,e ext,133.63,9.78
76,15,189.39,54.91,632,588,e ext,132.03,10.06
77,15.2,189.58,66.72,580,484,e ext,128.65,11.81
78,15.4,190.17,81.52,460,472,e ext,126.22,14.82
79,15.6,188.94,98.66,504,508,e ext,123.59,17.18
80,15.8,188.17,115.23,568,504,e ext,123.44,16.59
81,16,189.04,135.29,556,564,e ext,127.77,20.08
82,16.2,192.52,153.64,572,536,e ext,136.58,18.68
83,16.4,196.1,168.93,536,460,e ext,145.84,15.7
84,16.6,199.58,180.15,488,472,e ext,154.05,11.75
85,16.8,204.09,193.48,528,536,e ext,164.7,14.07
86,17,208.39,204.72,528,496,e ext,174.45,12.03
87,17.2,211.19,211.91,612,532,e ext,180.88,7.72
88,17.4,214.83,219.6,528,660,e ext,188.34,8.51
89,17.6,220.61,227.74,584,568,e ext,197.83,9.98
90,17.8,225.2,233.19,556,564,e ext,204.78,7.12
91,18,226.86,234.64,596,616,n ext,206.98,2.21
92,18.2,226.3,233.67,580,616,n ext,205.95,1.12
93,18.4,220.75,228.4,576,636,n ext,198.34,7.65
94,18.6,211.38,220.79,616,640,n ext,186.27,12.08
95,18.8,200.04,213.55,620,676,n ext,172.86,13.45
96,19,187.79,206.92,640,604,n ext,159.12,13.93
97,19.2,177.26,203.44,624,640,n ext,148.74,11.08
98,19.4,167.23,200.97,572,580,n ext,139.51,10.33
99,19.6,159.47,198.31,460,544,n ext,131.97,8.2
100,19.8,149.87,196.17,356,464,n ext,123.57,9.84
101,20,146.43,197.41,204,208,n ext,122.05,3.65
102,20.2,144.13,195.88,284,136,n ext,119.35,2.77
103,20.4,148.54,198.1,248,156,n ext,124.01,4.94
104,20.6,150.4,197.92,384,216,n ext,125.18,1.86
105,20.8,158.14,199.24,388,388,n ext,131.63,7.85
106,21,163.57,200.03,496,412,n ext,136.15,5.49
107,21.2,179.03,206.12,352,576,n ext,151.81,16.62
108,21.4,181.91,206.52,520,392,n ext,154.28,2.9
109,21.6,185.97,207.25,560,528,n ext,157.9,4.13
110,21.8,191.68,209.39,516,556,n ext,163.71,6.1
111,22,200.9,214.51,400,468,n ext,174.14,10.55
112,22.2,202.14,213.89,492,540,n ext,174.75,1.39
113,22.4,202.06,212.3,484,472,n ext,173.73,1.6
114,22.6,200.66,209.61,532,384,n ext,171,3.03
115,22.8,196.46,204.28,544,484,n ext,164.47,6.78
116,23,191.71,198.41,616,416,n ext,157.19,7.55
117,23.2,186.87,191.54,664,544,north,149.25,8.41
118,23.4,181.11,183.04,644,620,east,139.72,10.26
119,23.6,172.05,169.97,716,584,east,125.1,15.9
120,23.8,164.98,158.37,692,512,east,113.28,13.59
121,24,158.75,146,764,680,east,102.36,13.85
122,24.2,153.11,133.36,780,640,east,92.72,13.84
123,24.4,148.75,119.12,704,732,reveral larger,84.94,14.9
124,24.6,145.53,107.26,724,652,platform reversal,80.28,12.29
125,24.8,142.28,95.94,800,732,platform reversal,77.07,11.78
126,25,138.84,88.76,768,736,east,74.38,7.96
127,25.2,134.25,83.64,864,736,east,70.85,6.88
128,25.4,128.85,80.35,860,788,east,66.51,6.32
129,25.6,123.33,77.55,872,828,south,62.22,6.19
130,25.8,116.75,75.03,876,844,south,57.02,7.05
131,26,109.54,72.27,864,916,south,51.71,7.72
132,26.2,101.53,68.21,792,904,south,47.15,8.98
133,26.4,92.2,63.81,732,764,south,42.89,10.31
134,26.6,83.65,59.95,812,696,south,40.55,9.39
135,26.8,71.72,52.71,728,756,south,41.94,13.95
136,27,60.65,45.3,704,680,south,47.19,13.32
137,27.2,46.48,34.7,596,716,south,58.52,17.7
