Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00016.trk,,,,,,,
Object,0,,,,,,,
Samples,437,,,,,,,
treatment,2,,,,,,,
cage,32,,,,,,,
mark,2,,,,,,,
id,102,,,,,,,
trial,4,,,,,,,
date,04:04.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,102.24,16.14,628,656,s ext,87.72,-
2,0.2,109.81,13.71,668,472,s ext,93.64,7.95
3,0.4,118.2,13.75,668,360,s ext,98.17,8.39
4,0.6,124.61,13.66,676,392,s ext,102.05,6.41
5,0.8,129.76,15.44,608,420,s ext,103.94,5.45
6,1,135.05,15.93,688,360,south,107.12,5.32
7,1.2,137.3,18.86,672,400,south,106.56,3.7
8,1.4,140.65,21.2,748,372,south,107.36,4.09
9,1.6,142.89,22.87,764,376,south,107.9,2.79
10,1.8,143.59,25.03,712,372,south,107.02,2.27
11,2,145.45,26.62,816,384,south,107.44,2.44
12,2.2,146.58,27.66,816,280,south,107.65,1.53
13,2.4,147.62,28.7,812,236,south,107.81,1.47
14,2.6,147.42,30.3,840,268,south,106.65,1.61
15,2.8,149.48,30.74,808,264,south,108,2.11
16,3,149.2,32.36,768,280,south,106.8,1.64
17,3.2,149.99,33.39,792,400,south,106.81,1.3
18,3.4,150.02,35.54,800,376,south,105.58,2.15
19,3.6,148.66,39.91,856,416,south,101.98,4.57
20,3.8,147.98,43.2,796,332,south,99.62,3.36
21,4,146.1,48.66,788,472,south,95.17,5.78
22,4.2,145.78,52.65,820,456,south,92.92,4
23,4.4,143.37,58.57,804,464,south,88.07,6.39
24,4.6,141.72,63.38,828,488,south,84.56,5.09
25,4.8,139.54,68.42,880,396,east,80.63,5.49
26,5,137.98,72.35,936,408,east,77.76,4.23
27,5.2,136.26,77.14,868,388,east,74.54,5.09
28,5.4,134.38,81.01,860,560,east,71.63,4.3
29,5.6,132.91,83.82,932,416,east,69.52,3.17
30,5.8,130.68,87.45,952,500,east,66.57,4.26
31,6,128.35,89.24,968,424,east,63.95,2.95
32,6.2,126.55,91.69,964,532,east,61.8,3.04
33,6.4,124.7,94.77,976,468,east,59.62,3.59
34,6.6,122.79,99.14,1040,568,east,57.47,4.77
35,6.8,121.1,103.24,980,596,east,55.7,4.44
36,7,119.58,107.12,1056,572,east,54.4,4.16
37,7.2,118.84,110.3,1032,496,east,54.03,3.27
38,7.4,116.89,112.4,1044,540,east,52.4,2.87
39,7.6,116.23,114.13,1072,500,east,52.06,1.85
40,7.8,114.92,115.65,924,436,east,51.11,2
41,8,113.61,115.91,1048,604,north,49.89,1.34
42,8.2,110.99,115.25,1048,584,north,47.19,2.7
43,8.4,109.08,114.22,1020,396,north,45.09,2.17
44,8.6,107.21,113.24,1036,488,north,43.05,2.12
45,8.8,105.54,110.55,1064,500,north,40.9,3.17
46,9,103.94,107.92,1120,480,north,38.94,3.08
47,9.2,102.6,103.58,1140,604,east,37.21,4.54
48,9.4,100.62,99.75,1100,648,south,35.3,4.31
49,9.6,99.21,95.99,1096,660,south,34.13,4.02
50,9.8,97.15,91.5,1092,676,south,32.95,4.94
51,10,94.85,87.49,1076,632,south,32.07,4.62
52,10.2,93,82.84,972,600,south,32.15,5
53,10.4,90.91,79.92,1048,500,south,31.75,3.6
54,10.6,89.31,75.77,1032,528,south,32.86,4.44
55,10.8,86.75,71.94,1000,520,south,33.34,4.61
56,11,84.74,68.18,1004,660,south,34.6,4.27
57,11.2,80.97,65.09,956,656,south,34.77,4.88
58,11.4,79.05,63.8,1008,476,south,34.86,2.32
59,11.6,75.23,61.74,960,512,south,34.8,4.34
60,11.8,71.28,59.46,920,424,south,35.43,4.56
61,12,67.46,57.68,900,436,south,35.96,4.21
62,12.2,64.55,56.21,980,496,south,36.8,3.26
63,12.4,62.6,56.9,1000,468,south,35.83,2.07
64,12.6,61.36,57.35,920,336,south,35.26,1.32
65,12.8,59.57,58.01,888,488,south,34.43,1.91
66,13,57.14,57.06,948,404,south,35.27,2.61
67,13.2,54.57,57.07,916,408,south,35.32,2.57
68,13.4,52.2,56,772,384,west,36.61,2.6
69,13.6,49.84,54.86,756,568,west,38.09,2.62
70,13.8,46.59,51.84,840,356,west,41.73,4.44
71,14,43.72,48.47,772,516,west,45.73,4.42
72,14.2,41.2,44.85,824,356,west,49.94,4.42
73,14.4,37.96,40.19,756,332,south,55.4,5.67
74,14.6,37.27,38.22,732,440,south,57.48,2.09
75,14.8,37.08,36.26,824,332,south,59.39,1.97
76,15,38.68,36.17,836,348,south,58.97,1.6
77,15.2,42.14,36.88,764,488,south,57.32,3.54
78,15.4,44.69,36.67,792,404,south,56.93,2.55
79,15.6,49.2,37.93,808,448,south,54.9,4.68
80,15.8,53.96,38.91,876,476,south,53.48,4.86
81,16,58.61,38.78,880,588,south,53.58,4.66
82,16.2,63.39,37.49,840,504,south,55.23,4.95
83,16.4,67.4,35.34,852,468,south,57.85,4.55
84,16.6,70.71,33.29,844,424,south,60.46,3.89
85,16.8,78.69,31.08,844,576,south,64.67,8.29
86,17,84.48,27.65,796,496,south,69.84,6.73
87,17.2,90.9,24.62,796,480,south,75.08,7.1
88,17.4,99.55,21.08,692,480,south,82.1,9.34
89,17.6,106.66,18.89,672,436,s ext,87.58,7.44
90,17.8,115.35,17.09,668,388,s ext,93.8,8.88
91,18,123.69,15.78,684,384,s ext,99.81,8.44
92,18.2,133.57,13.54,664,484,s ext,107.87,10.13
93,18.4,142.65,11.74,720,416,s ext,115.39,9.26
94,18.6,149.1,11.14,668,396,south,120.41,6.48
95,18.8,154.37,11.42,712,420,south,124.09,5.28
96,19,158.57,11.01,704,376,south,127.52,4.22
97,19.2,163.02,10.93,768,456,south,130.98,4.45
98,19.4,167.99,9.45,732,476,south,135.76,5.18
99,19.6,171.36,8.66,756,440,south,138.86,3.46
100,19.8,175.53,6.47,708,400,south,143.48,4.72
101,20,179.59,4.16,716,376,south,148.09,4.67
102,20.2,180.11,5.54,748,320,south,147.64,1.48
103,20.4,181.68,6.06,700,368,south,148.57,1.66
104,20.6,183.07,6.66,712,348,south,149.31,1.51
105,20.8,183.16,7.75,684,308,south,148.72,1.09
106,21,183.22,9.48,672,316,south,147.75,1.73
107,21.2,181.14,13.73,636,436,south,143.58,4.73
108,21.4,180.13,16.55,704,316,south,141.14,3
109,21.6,174.39,25.48,644,388,south,131.41,10.62
110,21.8,170.86,31.27,692,376,east,125.35,6.78
111,22,167.59,36.93,704,348,east,119.64,6.54
112,22.2,162.28,45.71,720,360,east,110.74,10.26
113,22.4,158.37,53.62,820,436,east,103.74,8.82
114,22.6,154.96,61.27,780,448,east,97.6,8.38
115,22.8,151.61,69.9,776,524,east,91.4,9.26
116,23,149.61,78.09,848,512,east,87.11,8.43
117,23.2,147.52,86.23,800,472,reveral larger,83.35,8.41
118,23.4,146.39,91.88,816,376,reveral larger,81.48,5.76
119,23.6,145.44,98.49,816,440,platform reversal,80.12,6.68
120,23.8,144.97,103.87,840,400,platform reversal,79.58,5.4
121,24,145.5,109.38,868,348,platform reversal,80.4,5.53
122,24.2,145.56,113.56,844,408,reveral larger,80.94,4.19
123,24.4,145.89,118.71,756,488,reveral larger,82.05,5.16
124,24.6,145.6,122.36,864,412,east,82.5,3.66
125,24.8,145.61,126.83,828,404,east,83.63,4.47
126,25,145.61,130.18,804,344,east,84.6,3.35
127,25.2,145.49,132.48,856,324,east,85.19,2.3
128,25.4,145.66,135.6,900,364,east,86.37,3.13
129,25.6,144.82,137.17,832,268,east,86.13,1.78
130,25.8,144.54,138.35,844,404,east,86.3,1.21
131,26,141.73,137.81,824,692,east,83.5,2.86
132,26.2,139.48,137.03,868,396,east,81.12,2.39
133,26.4,135.14,133.8,952,492,east,75.89,5.4
134,26.6,131.76,131.31,896,472,east,71.84,4.2
135,26.8,128.21,127.62,900,468,east,67.26,5.12
136,27,126.59,126.22,876,328,east,65.28,2.14
137,27.2,124.19,123.9,948,312,east,62.29,3.34
138,27.4,121.83,121.05,1024,396,east,59.18,3.7
139,27.6,118.23,116.62,1096,664,east,54.54,5.71
140,27.8,115.61,112.07,1112,648,east,51.09,5.25
141,28,112.04,107.5,1068,740,east,46.93,5.79
142,28.2,109.39,102.72,1104,756,east,43.98,5.46
143,28.4,106.21,98.65,1112,712,south,40.92,5.17
144,28.6,103.18,93.46,1036,804,south,38.44,6.01
145,28.8,100.56,88.9,1076,736,south,36.96,5.25
146,29,97.07,83.52,1012,904,south,35.59,6.42
147,29.2,93.77,78.6,1040,700,south,34.89,5.93
148,29.4,89.17,73.19,956,804,south,34.4,7.1
149,29.6,84.74,68.18,984,716,south,34.6,6.69
150,29.8,78.9,63.11,940,660,south,35.37,7.74
151,30,74.45,58.91,932,568,south,37.07,6.12
152,30.2,68.28,53.18,924,584,south,40.53,8.42
153,30.4,61,46.08,744,596,south,46.44,10.16
154,30.6,56,41.16,808,456,south,51.17,7.02
155,30.8,50.94,34.98,752,584,south,57.63,7.98
156,31,48.63,30.83,728,504,south,62.02,4.75
157,31.2,49.58,28.85,784,448,south,63.87,2.19
158,31.4,50.72,26.8,756,388,south,65.79,2.35
159,31.6,55.5,26.74,764,472,south,65.6,4.77
160,31.8,62.4,27.73,712,412,south,64.85,6.98
161,32,69.53,28.22,780,412,south,65.22,7.14
162,32.2,78.42,28.48,812,408,south,67.05,8.9
163,32.4,86.03,28.71,840,428,south,69.4,7.61
164,32.6,93.8,27.53,772,380,south,73.71,7.86
165,32.8,101.46,27.63,632,428,south,77.42,7.66
166,33,107.52,27.36,616,368,south,80.9,6.06
167,33.2,111.73,27.91,724,396,south,82.9,4.24
168,33.4,116.89,29.06,712,356,south,85.22,5.29
169,33.6,121.17,28.33,700,356,south,88.59,4.34
170,33.8,124.97,28.42,752,348,south,91.11,3.8
171,34,127.76,27.75,740,244,south,93.54,2.87
172,34.2,133.3,26.21,696,292,south,98.57,5.75
173,34.4,136.84,25.92,620,420,south,101.36,3.55
174,34.6,138.34,27.07,664,412,south,101.71,1.88
175,34.8,139.13,29.22,720,304,south,100.91,2.3
176,35,139.21,32.39,752,360,south,98.97,3.16
177,35.2,137.49,36.98,768,360,south,94.71,4.91
178,35.4,135.32,42.45,808,496,south,89.63,5.89
179,35.6,134.29,45.89,820,364,south,86.76,3.59
180,35.8,131.41,51.48,812,520,south,81.21,6.29
181,36,128.34,56.27,836,432,south,76.03,5.69
182,36.2,124.01,62.74,864,508,south,68.99,7.78
183,36.4,121.6,66.99,848,480,south,64.84,4.88
184,36.6,119.66,72.43,908,588,south,60.72,5.78
185,36.8,118.01,77.67,920,556,south,57.2,5.49
186,37,116.61,82.71,948,540,south,54.14,5.23
187,37.2,115.76,86.2,944,516,south,52.31,3.6
188,37.4,113.64,90.28,1012,572,south,49.3,4.59
189,37.6,112.34,94.18,1044,512,east,47.39,4.11
190,37.8,109.97,97.82,1028,648,east,44.71,4.34
191,38,107.79,100.67,1016,588,east,42.41,3.59
192,38.2,105.79,102.22,1036,588,east,40.38,2.54
193,38.4,103.26,103.07,1012,576,east,37.87,2.66
194,38.6,100.81,103.33,1040,548,west,35.41,2.47
195,38.8,98.49,102.43,1004,636,west,33.08,2.49
196,39,96.3,100.36,1072,572,west,30.95,3.01
197,39.2,94.15,97.65,992,504,west,28.93,3.46
198,39.4,93.14,95.08,1012,548,south,28.26,2.76
199,39.6,92.11,91.26,1040,628,south,28.2,3.96
200,39.8,91.58,88.1,1012,532,south,28.79,3.2
201,40,91.63,84.42,972,512,south,30.23,3.68
202,40.2,92.32,82.09,1040,556,south,31.89,2.44
203,40.4,93.75,79.86,1084,468,south,34.23,2.65
204,40.6,95.28,76.93,864,620,south,37.04,3.3
205,40.8,96.9,74.56,848,344,south,39.69,2.87
206,41,97.76,73.35,880,312,south,41.08,1.49
207,41.2,100.45,70.22,908,772,south,45.09,4.13
208,41.4,103.09,68.95,908,560,south,47.97,2.92
209,41.6,105.82,67.55,932,464,south,51.01,3.07
210,41.8,108.66,66.02,912,612,south,54.22,3.22
211,42,112.03,62.83,908,620,south,58.8,4.64
212,42.2,114.1,58.88,884,416,south,62.81,4.47
213,42.4,116.7,53.92,896,476,south,67.89,5.59
214,42.6,117.5,49.12,860,524,south,71.56,4.87
215,42.8,118.35,44.17,880,516,south,75.41,5.02
216,43,118.02,39.29,808,528,south,78.49,4.89
217,43.2,117.54,34.26,748,516,south,81.76,5.05
218,43.4,119.75,28.59,716,448,south,87.45,6.08
219,43.6,120.25,23.96,756,344,south,91.3,4.66
220,43.8,122.35,18.9,688,412,south,96.54,5.47
221,44,124.15,14.72,660,340,s ext,100.93,4.55
222,44.2,127.3,11.16,668,240,s ext,105.68,4.76
223,44.4,126.8,12.25,680,140,s ext,104.51,1.19
224,44.6,124.15,14.72,628,388,s ext,100.93,3.63
225,44.8,120.79,15.32,636,376,s ext,98.41,3.41
226,45,116.09,15.03,664,340,s ext,95.91,4.71
227,45.2,111.25,14.58,648,288,s ext,93.65,4.86
228,45.4,106.53,12.94,560,384,s ext,92.62,4.99
229,45.6,102.93,13.11,596,252,s ext,90.71,3.61
230,45.8,99.11,14.21,620,320,s ext,87.99,3.97
231,46,97.14,15.22,548,304,s ext,86.23,2.21
232,46.2,91.58,17.05,508,520,s ext,82.29,5.86
233,46.4,86.18,19.58,496,468,s ext,78,5.96
234,46.6,79.5,22.5,588,380,south,73.09,7.29
235,46.8,76.48,24.67,704,300,south,70.18,3.73
236,47,72.57,28.97,588,492,south,65.08,5.8
237,47.2,73.22,32.36,728,388,south,61.92,3.46
238,47.4,72.86,36.96,692,428,south,57.37,4.61
239,47.6,71.2,40.2,768,500,south,53.82,3.64
240,47.8,69.82,43.3,780,412,south,50.49,3.39
241,48,68.66,46.28,772,488,south,47.33,3.19
242,48.2,66.61,48.68,796,424,south,44.57,3.16
243,48.4,64.83,50.97,776,492,south,42.01,2.9
244,48.6,62.97,52.43,800,408,south,40.31,2.37
245,48.8,59.92,52.51,816,480,south,39.94,3.05
246,49,57.64,52.3,768,328,south,40.04,2.29
247,49.2,54.43,51.39,732,532,south,41,3.34
248,49.4,54.09,53.36,672,484,south,39.05,2
249,49.6,54.73,56.03,708,404,south,36.35,2.74
250,49.8,58.33,61.33,772,488,south,31.04,6.41
251,50,61.56,66.42,780,432,west,26.26,6.03
252,50.2,64.43,71.32,860,416,west,22.01,5.68
253,50.4,67.73,76.42,924,504,west,18.33,6.07
254,50.6,71.47,82.28,908,576,west,15.26,6.96
255,50.8,74.58,86.3,876,600,west,14.8,5.08
256,51,79.38,91.31,956,664,west,16.27,6.94
257,51.2,83.16,94.94,992,652,west,18.56,5.24
258,51.4,86.66,98.86,1052,716,west,21.37,5.25
259,51.6,90.03,101.88,1052,680,west,24.62,4.53
260,51.8,94,104.22,1024,692,west,28.66,4.61
261,52,98.57,106.58,1084,764,north,33.44,5.14
262,52.2,103.2,108.99,1072,756,north,38.35,5.22
263,52.4,107.98,111.59,1076,700,north,43.48,5.44
264,52.6,111.71,113.6,1064,628,north,47.52,4.24
265,52.8,117.56,116.41,1020,740,east,53.85,6.5
266,53,123.05,119.56,984,796,east,59.94,6.33
267,53.2,128.56,121.13,976,760,east,65.67,5.73
268,53.4,133.45,122.67,944,672,east,70.79,5.13
269,53.6,137.69,124.05,944,640,east,75.25,4.46
270,53.8,142.43,124.18,884,660,east,79.86,4.75
271,54,144.85,121.97,896,556,east,81.69,3.28
272,54.2,148.1,119.81,868,476,reveral larger,84.43,3.9
273,54.4,150.81,118.02,880,468,reveral larger,86.78,3.24
274,54.6,152.91,116.8,828,516,reveral larger,88.67,2.43
275,54.8,155.19,117.9,868,344,east,91.09,2.53
276,55,158.2,118.17,780,384,east,94.11,3.02
277,55.2,159.77,118.96,796,240,east,95.77,1.75
278,55.4,161.35,119.78,864,260,east,97.47,1.78
279,55.6,163.75,121.06,828,412,east,100.05,2.72
280,55.8,165.38,121.95,832,388,east,101.81,1.85
281,56,166.92,121.4,812,340,east,103.23,1.63
282,56.2,169.23,119.73,768,316,east,105.24,2.86
283,56.4,171.67,119.48,740,364,east,107.62,2.45
284,56.6,172.45,118.3,712,444,east,108.23,1.41
285,56.8,175,119.63,692,332,east,110.94,2.88
286,57,176.89,123.99,740,344,east,113.5,4.75
287,57.2,178.9,128.51,720,204,e ext,116.35,4.95
288,57.4,182.37,137.4,652,348,e ext,121.88,9.54
289,57.6,184.7,146.99,616,396,e ext,126.98,9.86
290,57.8,186.15,154.01,652,236,e ext,130.75,7.17
291,58,188.36,162.66,628,336,e ext,136.17,8.93
292,58.2,190.44,169.48,624,260,e ext,141,7.14
293,58.4,192.19,174.54,640,208,e ext,144.89,5.36
294,58.6,193.67,180.05,652,364,e ext,148.85,5.7
295,58.8,195.04,183.32,676,192,e ext,151.68,3.55
296,59,195.74,184.95,604,248,e ext,153.12,1.78
297,59.2,199.17,193.31,608,620,e ext,160.46,9.04
298,59.4,200.98,198.38,720,400,e ext,164.76,5.38
299,59.6,199.95,198.7,728,352,e ext,164.09,1.08
300,59.8,196.82,196.05,704,392,e ext,160.01,4.1
301,60,193.66,193.4,664,400,e ext,155.91,4.13
302,60.2,189.27,189.46,724,460,east,150.07,5.9
303,60.4,182.16,182.12,772,456,east,140.09,10.22
304,60.6,175.93,176.44,764,480,east,131.79,8.43
305,60.8,169.27,171.17,824,516,east,123.34,8.5
