Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00012.trk
Object,0
Samples,32
treatment,2,
cage,32,
mark,1,
id,52,
trial,4,
date,2009-07-26 10:38:48.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,67.88,180.26,724.00,352.00,n ext,69.72,-
2,0.20,64.93,182.40,552.00,244.00,n ext,71.51,3.64
3,0.40,62.29,186.22,564.00,484.00,n ext,75.11,4.64
4,0.60,63.93,188.50,496.00,324.00,n ext,77.49,2.81
5,0.80,65.79,188.21,540.00,148.00,n ext,77.37,1.88
6,1.00,70.11,186.73,588.00,248.00,n ext,76.46,4.57
7,1.20,74.37,185.37,576.00,316.00,n ext,75.92,4.47
8,1.40,75.97,182.60,584.00,312.00,n ext,73.58,3.20
9,1.60,74.07,180.23,580.00,316.00,n ext,70.85,3.03
10,1.80,72.36,177.95,680.00,364.00,north,68.24,2.86
11,2.00,68.63,176.88,788.00,364.00,north,66.50,3.87
12,2.20,61.16,176.02,796.00,496.00,north,64.86,7.52
13,2.40,55.09,174.69,788.00,536.00,north,63.52,6.21
14,2.60,52.10,170.84,824.00,636.00,north,59.83,4.88
15,2.80,50.39,167.60,856.00,600.00,north,56.74,3.67
16,3.00,50.37,162.02,856.00,704.00,north,51.19,5.58
17,3.20,51.09,156.79,912.00,704.00,north,45.92,5.28
18,3.40,52.42,149.87,900.00,828.00,north,38.90,7.05
19,3.60,53.05,143.47,964.00,768.00,west,32.46,6.44
20,3.80,55.27,134.22,968.00,916.00,west,23.08,9.51
21,4.00,57.26,124.21,908.00,804.00,west,12.99,10.20
22,4.20,58.05,113.71,1016.00,916.00,platform larger,2.47,10.53
23,4.40,57.83,108.73,884.00,572.00,platform,0.00,4.98
24,4.60,57.85,104.70,908.00,392.00,platform,0.00,4.03
25,4.80,58.13,102.73,924.00,216.00,platform,0.00,1.98
26,5.00,58.13,102.73,928.00,260.00,platform,0.00,0.00
27,5.20,58.25,101.76,916.00,180.00,platform,0.00,0.98
28,5.40,58.93,101.90,876.00,264.00,platform,0.00,0.70
29,5.60,58.81,102.87,912.00,236.00,platform,0.00,0.97
30,5.80,58.68,103.83,880.00,152.00,platform,0.00,0.98
31,6.00,58.81,102.87,832.00,144.00,platform,0.00,0.98
32,6.20,58.81,102.87,920.00,144.00,platform,0.00,0.00
