Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00160.trk,,,,,,,
Object,0,,,,,,,
Samples,202,,,,,,,
treatment,4,,,,,,,
cage,54,,,,,,,
mark,2,,,,,,,
id,97,,,,,,,
trial,4,,,,,,,
date,54:52.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,209.52,-12.64,240,376,e ext,182.05,-
2,0.2,207.77,-8.7,180,252,e ext,178.3,4.31
3,0.4,199.53,4.13,312,364,e ext,164.16,15.25
4,0.6,194.08,13.71,460,388,e ext,154.34,11.02
5,0.8,189.15,21.92,536,260,e ext,145.84,9.58
6,1,182.09,36.34,564,500,east,132.65,16.05
7,1.2,174.4,49.74,584,428,east,119.97,15.45
8,1.4,169.12,60.11,628,428,east,111.21,11.64
9,1.6,163.01,70.18,656,452,east,102.15,11.77
10,1.8,156.56,80.61,716,548,east,93.29,12.27
11,2,151.5,87.24,748,544,east,87.13,8.34
12,2.2,146.72,94.16,788,552,reveral larger,81.62,8.41
13,2.4,143.37,98.18,704,420,platform reversal,78.07,5.23
14,2.6,141,100.91,800,424,platform reversal,75.61,3.62
15,2.8,139.36,104.54,776,464,platform reversal,73.99,3.98
16,3,138.6,106.26,840,384,platform reversal,73.3,1.88
17,3.2,137.85,108.84,776,304,reveral larger,72.75,2.69
18,3.4,137.18,110.44,876,388,reveral larger,72.23,1.73
19,3.6,135.9,113.48,856,460,east,71.37,3.3
20,3.8,135.31,114.93,892,484,east,70.99,1.57
21,4,133.98,115.22,884,424,east,69.73,1.35
22,4.2,131.41,116.54,944,412,east,67.42,2.89
23,4.4,128.12,116.72,876,468,east,64.22,3.3
24,4.6,124.08,115.25,928,516,east,59.98,4.3
25,4.8,120.12,113.97,956,556,east,55.86,4.16
26,5,115.63,111.43,984,596,east,51,5.16
27,5.2,110.68,109.09,996,684,east,45.78,5.47
28,5.4,105.95,106.45,988,664,east,40.76,5.42
29,5.6,102.53,104.16,1036,632,east,37.17,4.11
30,5.8,98.03,101.19,992,708,west,32.64,5.39
31,6,94.63,98.92,868,660,west,29.34,4.08
32,6.2,92.23,98.55,920,564,west,26.95,2.44
33,6.4,89.75,98.76,912,560,west,24.47,2.48
34,6.6,87.27,98.96,956,564,west,21.98,2.49
35,6.8,85.32,99.9,968,548,west,20,2.16
36,7,84.5,101.7,960,448,west,19.1,1.98
37,7.2,83.44,104.83,908,492,west,18.21,3.31
38,7.4,82.97,107.44,952,356,west,18.14,2.64
39,7.6,83.04,110.09,936,360,west,18.89,2.66
40,7.8,83.66,112.75,956,420,west,20.29,2.73
41,8,84.87,115.36,896,452,west,22.38,2.88
42,8.2,85.87,118.55,924,460,north,24.75,3.35
43,8.4,87.56,121.67,920,556,north,27.84,3.55
44,8.6,89.14,125.41,896,528,north,31.29,4.05
45,8.8,90.31,128.54,896,504,north,34.07,3.34
46,9,91.59,131.7,936,448,north,37.01,3.41
47,9.2,94.28,133.65,916,532,north,40.32,3.32
48,9.4,97.33,135.08,896,660,north,43.61,3.37
49,9.6,102.54,135.61,856,600,north,48.13,5.25
50,9.8,107.11,134.48,912,560,north,51.21,4.71
51,10,111.46,132.38,932,604,north,53.83,4.83
52,10.2,115.4,129.86,960,668,north,56.18,4.67
53,10.4,118.26,127.8,988,572,north,57.99,3.53
54,10.6,122.91,124.64,900,736,north,61.29,5.61
55,10.8,125.99,122.06,936,748,east,63.45,4.03
56,11,130.4,119.82,984,712,east,67.13,4.94
57,11.2,135.58,118.31,916,700,east,71.85,5.39
58,11.4,139.37,114.85,948,648,reveral larger,74.99,5.13
59,11.6,144.09,110.95,812,688,platform reversal,79.16,6.12
