Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00058.trk,,,,,,,
Object,0,,,,,,,
Samples,44,,,,,,,
treatment,4,,,,,,,
cage,38,,,,,,,
mark,1,,,,,,,
id,58,,,,,,,
trial,2,,,,,,,
date,22:24.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,106.92,17.89,496,272,s ext,88.56,-
2,0.2,109.2,15.76,496,256,s ext,91.58,3.13
3,0.4,110.61,16.62,580,188,s ext,91.58,1.66
4,0.6,114.02,16.27,608,228,s ext,93.73,3.42
5,0.8,120.36,16.36,528,352,s ext,97.32,6.34
6,1,124.41,17.56,564,324,south,98.88,4.21
7,1.2,126.65,18.97,616,204,south,99.23,2.66
8,1.4,129.78,21,592,296,south,99.81,3.73
9,1.6,129.73,23.71,636,244,south,97.8,2.71
10,1.8,129.65,26.39,608,244,south,95.84,2.67
11,2,128.18,29.38,648,224,south,92.68,3.34
12,2.2,126.32,33.28,652,300,south,88.64,4.32
13,2.4,123.33,37.37,672,324,south,83.67,5.06
14,2.6,119.03,42.42,776,384,south,77.09,6.63
15,2.8,115.15,47.14,784,408,south,71.05,6.12
16,3,110.6,51.68,736,464,south,64.63,6.43
17,3.2,106.33,56.61,848,536,south,58.18,6.52
18,3.4,101.77,60.39,836,468,south,52.25,5.93
19,3.6,98.56,63.84,840,500,south,47.58,4.71
20,3.8,95.71,66.37,792,432,south,43.77,3.81
21,4,92.24,68.58,788,476,south,39.69,4.11
22,4.2,90.65,70.92,836,392,south,36.97,2.83
23,4.4,88.47,74.3,932,504,south,33.15,4.02
24,4.6,87.09,75.85,872,380,south,31.1,2.07
25,4.8,85.15,78.43,928,456,south,27.97,3.23
26,5,82.74,82.06,932,556,south,23.81,4.35
27,5.2,81.03,85.29,972,536,west,20.54,3.66
28,5.4,79.29,88.62,952,548,west,17.33,3.76
29,5.6,76.18,92.41,940,652,west,12.88,4.9
30,5.8,73.54,96,1028,672,west,9.14,4.46
31,6,70.01,99.8,976,612,west,4.7,5.18
32,6.2,67.05,102.54,908,532,platform larger,1.67,4.03
33,6.4,67.46,104.31,896,508,platform larger,2.32,1.82
34,6.6,65.72,106.68,752,480,platform larger,1.37,2.94
35,6.8,63.08,106.39,640,304,platform,0,2.66
36,7,61.75,106.23,680,208,platform,0,1.34
37,7.2,59.89,105.02,792,344,platform,0,2.22
38,7.4,58.13,102.73,800,432,platform,0,2.88
39,7.6,57.56,101.61,860,180,platform,0,1.26
40,7.8,56.87,101.46,856,196,platform,0,0.71
41,8,56.87,101.46,804,116,platform,0,0
42,8.2,56.06,102.32,844,176,platform,0,1.18
43,8.4,55.48,101.14,824,196,platform,0,1.31
44,8.6,54.79,100.98,812,124,platform,0,0.72
