Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00037.trk
Object,0
Samples,375
treatment,1,
cage,30,
mark,2,
id,100,
trial,1,
date,2009-07-26 11:53:41.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,95.82,12.19,652.00,364.00,s ext,88.43,-
2,0.20,101.20,21.05,568.00,716.00,south,82.92,10.36
3,0.40,102.85,21.01,576.00,216.00,south,83.79,1.65
4,0.60,105.89,21.83,396.00,292.00,south,84.67,3.15
5,0.80,106.14,20.86,312.00,276.00,south,85.63,1.01
6,1.00,104.98,18.98,612.00,404.00,s ext,86.62,2.21
7,1.20,103.75,17.08,632.00,228.00,s ext,87.64,2.26
8,1.40,102.47,15.14,688.00,232.00,s ext,88.71,2.33
9,1.60,100.90,14.18,708.00,276.00,s ext,88.82,1.83
10,1.80,98.92,15.21,544.00,364.00,s ext,87.01,2.23
11,2.00,95.36,15.20,612.00,332.00,s ext,85.50,3.56
12,2.20,86.48,12.81,616.00,492.00,s ext,84.47,9.20
13,2.40,77.17,11.86,676.00,500.00,s ext,82.78,9.35
14,2.60,62.02,9.12,456.00,684.00,s ext,83.37,15.40
15,2.80,62.66,12.01,672.00,528.00,s ext,80.54,2.95
16,3.00,55.49,11.03,624.00,504.00,s ext,81.31,7.23
17,3.20,52.44,11.81,600.00,488.00,s ext,80.63,3.15
18,3.40,45.09,9.33,568.00,368.00,s ext,83.81,7.76
19,3.60,39.99,8.17,504.00,368.00,s ext,85.80,5.23
20,3.80,38.63,8.36,460.00,252.00,s ext,85.88,1.37
21,4.00,39.13,9.30,408.00,332.00,s ext,84.86,1.06
22,4.20,35.49,7.75,336.00,248.00,s ext,87.19,3.96
23,4.40,32.97,7.99,276.00,252.00,s ext,87.61,2.53
24,4.60,34.67,10.79,408.00,388.00,s ext,84.46,3.27
25,4.80,26.80,9.17,532.00,468.00,s ext,88.37,8.03
26,5.00,19.42,7.75,588.00,624.00,s ext,92.42,7.52
27,5.20,13.90,6.66,672.00,692.00,s ext,95.76,5.63
28,5.40,9.08,4.38,668.00,676.00,s ext,100.01,5.33
29,5.60,0.85,-1.93,608.00,580.00,s ext,109.53,10.37
30,5.80,2.35,-0.00,604.00,564.00,s ext,107.11,2.44
31,6.00,-0.01,-1.92,512.00,412.00,s ext,109.96,3.05
32,6.20,-4.12,-5.62,484.00,532.00,s ext,115.22,5.53
33,6.40,-4.51,-5.41,464.00,428.00,w ext,115.25,0.44
34,6.60,-4.45,-4.78,524.00,404.00,w ext,114.67,0.64
35,6.80,-3.01,-2.48,604.00,432.00,w ext,111.96,2.71
36,7.00,0.02,2.69,644.00,616.00,w ext,105.97,5.99
37,7.20,3.08,8.36,644.00,616.00,w ext,99.53,6.44
38,7.40,4.34,13.34,552.00,580.00,w ext,94.62,5.14
