Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00132.trk,,,,,,,
Object,0,,,,,,,
Samples,73,,,,,,,
treatment,1,,,,,,,
cage,51,,,,,,,
mark,1,,,,,,,
id,61,,,,,,,
trial,4,,,,,,,
date,26:17.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,109.81,13.71,548,256,s ext,93.64,-
2,0.2,112.24,11.46,492,472,s ext,96.83,3.31
3,0.4,119.86,9.49,364,480,s ext,102.61,7.86
4,0.6,126.55,9.33,380,328,s ext,106.66,6.7
5,0.8,127.3,11.16,384,276,s ext,105.68,1.98
6,1,130.29,14.37,376,408,s ext,105.1,4.38
7,1.2,132.92,17.44,420,340,south,104.56,4.04
8,1.4,133.74,20.83,508,288,south,102.66,3.49
9,1.6,132.76,27.23,484,416,south,97.48,6.48
10,1.8,132.75,31.45,572,344,south,94.63,4.22
11,2,132.63,35.58,576,388,south,91.85,4.13
12,2.2,132.53,41.16,612,492,south,88.23,5.59
13,2.4,133.78,45.33,604,488,south,86.68,4.35
14,2.6,134.24,50.42,696,532,south,84.16,5.11
15,2.8,134.52,55.53,716,540,south,81.71,5.12
16,3,135.96,59.46,748,536,south,81.06,4.19
17,3.2,136.05,64.82,752,532,south,78.79,5.37
18,3.4,136.61,69.43,712,480,east,77.54,4.65
19,3.6,137.62,73.32,784,472,east,77.08,4.01
20,3.8,138.07,79.41,764,564,east,75.62,6.11
21,4,139.78,84.8,796,568,east,76.01,5.65
22,4.2,141.11,90.7,772,544,reveral larger,76.37,6.06
23,4.4,143.64,96.08,764,504,platform reversal,78.43,5.94
24,4.6,147.31,101.07,744,524,platform reversal,81.91,6.2
25,4.8,149.93,105.19,672,384,platform reversal,84.57,4.87
26,5,152,110.59,652,388,reveral larger,86.99,5.79
27,5.2,155.19,117.9,712,476,east,91.09,7.97
28,5.4,159.06,127.05,736,496,east,96.69,9.94
29,5.6,163.97,138.2,712,512,east,104.53,12.18
30,5.8,171.27,152.31,728,592,east,116.35,15.89
31,6,178.58,165.37,676,428,east,128.57,14.97
32,6.2,184.3,175.72,628,464,east,138.57,11.82
33,6.4,189.64,185.16,576,532,e ext,148.03,10.85
34,6.6,191.58,189.36,592,368,e ext,151.94,4.63
35,6.8,192.07,192.07,608,368,e ext,153.85,2.75
36,7,191.74,193.17,600,296,east,154.19,1.15
37,7.2,188.83,191.43,616,416,east,150.81,3.39
38,7.4,184.15,187.4,588,468,east,144.67,6.18
39,7.6,177.45,181.37,608,404,north,135.74,9.02
40,7.8,168.35,172.92,688,488,north,123.5,12.42
41,8,159.09,165.39,736,512,north,111.65,11.93
42,8.2,149.73,158.09,720,552,north,99.85,11.87
43,8.4,138.8,150.65,772,660,north,86.64,13.22
44,8.6,128.51,144.73,764,680,north,74.77,11.87
45,8.8,119.75,140.52,852,608,north,65.1,9.72
46,9,111.41,138.61,872,740,north,57.09,8.55
47,9.2,103.13,137.63,844,636,north,49.79,8.35
48,9.4,94.66,138.2,876,680,north,43.57,8.49
49,9.6,87.8,139.62,860,592,north,39.85,7
50,9.8,82.58,141.42,732,520,north,38.15,5.53
51,10,78.89,141.96,720,404,north,36.52,3.73
52,10.2,75.22,142.66,712,352,north,35.38,3.74
53,10.4,71.57,143.52,672,424,north,34.75,3.75
54,10.6,70.29,141.89,752,408,north,32.8,2.07
55,10.8,68.74,139.71,776,408,north,30.24,2.68
56,11,67.79,136.67,848,480,north,27.05,3.19
57,11.2,68.19,131.07,848,656,north,21.92,5.61
58,11.4,68.37,125.26,864,664,west,16.8,5.81
59,11.6,68.51,118.36,848,656,west,11.22,6.91
60,11.8,68.08,111.09,780,668,west,5.85,7.28
61,12,66.81,104.21,788,680,platform larger,1.66,6.99
62,12.2,66.09,98.91,644,624,platform larger,1.23,5.35
63,12.4,64.92,96,648,380,platform larger,1.19,3.13
64,12.6,62.18,96.08,644,332,platform,0,2.73
65,12.8,60.66,98.44,676,408,platform,0,2.81
66,13,61.26,99.53,588,200,platform,0,1.25
67,13.2,60.59,99.37,652,256,platform,0,0.7
68,13.4,60.29,102.18,692,440,platform,0,2.83
69,13.6,59.49,102.99,696,452,platform,0,1.14
70,13.8,58.81,102.87,704,312,platform,0,0.69
71,14,58.13,102.73,704,312,platform,0,0.7
72,14.2,58.68,103.83,712,264,platform,0,1.23
73,14.4,58.68,103.83,668,156,platform,0,0
