Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00104.trk,,,,,,,
Object,0,,,,,,,
Samples,138,,,,,,,
treatment,1,,,,,,,
cage,49,,,,,,,
mark,2,,,,,,,
id,111,,,,,,,
trial,4,,,,,,,
date,00:31.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,120.78,11.37,308,292,s ext,101.6,-
2,0.2,124.3,10.76,340,232,s ext,104.17,3.57
3,0.4,130.75,10.4,328,348,s ext,108.43,6.46
4,0.6,132.48,12.88,400,312,s ext,107.66,3.02
5,0.8,135.05,15.93,376,352,south,107.12,3.99
6,1,133.74,20.83,472,320,south,102.66,5.08
7,1.2,133.53,23.54,496,232,south,100.6,2.72
8,1.4,130.88,28.64,556,356,south,95.15,5.75
9,1.6,128.42,33.57,560,316,south,89.99,5.51
10,1.8,126.14,38.33,608,384,south,85.12,5.28
11,2,125.17,42.63,536,360,south,81.61,4.41
12,2.2,124.24,46.83,580,292,south,78.22,4.31
13,2.4,123.72,50.07,556,288,south,75.79,3.28
14,2.6,123.22,53.26,580,328,south,73.47,3.23
15,2.8,123.3,57.01,584,348,south,71.39,3.74
16,3,123.15,59.28,600,232,south,70.03,2.28
17,3.2,122.66,62.35,684,292,south,68.03,3.11
18,3.4,122.85,63.77,688,276,south,67.47,1.43
19,3.6,123.5,65.8,656,368,south,67.07,2.13
20,3.8,123.19,66.61,684,260,south,66.42,0.87
21,4,123.66,67.23,712,196,south,66.56,0.77
22,4.2,124.26,69.27,640,440,south,66.21,2.13
23,4.4,124.71,69.89,692,396,south,66.36,0.77
24,4.6,122.8,73.26,664,444,south,63.28,3.87
25,4.8,122.53,74.04,704,256,south,62.74,0.83
26,5,121.29,75.73,700,300,south,60.97,2.09
27,5.2,120.58,75.85,744,468,south,60.27,0.72
28,5.4,119.16,76.08,636,364,south,58.86,1.44
29,5.6,119.4,75.33,616,364,south,59.35,0.79
30,5.8,120.62,73.69,668,356,south,61.1,2.05
31,6,123.08,72.47,644,368,south,63.84,2.75
32,6.2,124.54,72.14,628,192,south,65.32,1.5
33,6.4,125.7,72.61,604,328,south,66.22,1.25
34,6.6,126.85,73.08,668,240,south,67.11,1.24
35,6.8,128.38,74.22,664,316,south,68.12,1.91
36,7,129.57,76.26,652,324,south,68.51,2.36
37,7.2,129.8,79.37,636,304,east,67.71,3.13
38,7.4,130.09,82.55,580,360,east,67.09,3.19
39,7.6,130.03,85.02,612,248,east,66.43,2.47
40,7.8,129.83,88.34,680,340,east,65.56,3.33
41,8,129.91,90.84,696,264,east,65.25,2.5
42,8.2,129.58,92.51,728,192,east,64.7,1.7
43,8.4,129.64,95.84,688,304,east,64.46,3.34
44,8.6,130.03,97.55,764,260,east,64.77,1.75
45,8.8,130.37,100.1,676,232,east,64.99,2.58
46,9,130.2,101.75,692,192,east,64.8,1.65
47,9.2,130.07,103.38,580,272,east,64.67,1.64
48,9.4,129.96,105,608,212,east,64.61,1.62
49,9.6,129.21,107.23,576,224,east,64,2.36
50,9.8,129.18,108.8,672,232,east,64.11,1.57
51,10,127.87,110.73,760,320,east,63.03,2.33
52,10.2,125.95,113.07,696,328,east,61.46,3.02
53,10.4,124.68,114.06,740,300,east,60.36,1.62
54,10.6,124.12,115.94,692,280,east,60.15,1.96
