Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00126.trk
Object,0
Samples,450
treatment,4,
cage,50,
mark,2,
id,113,
trial,2,
date,2009-07-27 15:12:24.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,219.87,227.23,388.00,236.00,n ext,196.93,-
2,0.20,219.87,227.23,348.00,184.00,n ext,196.93,0.00
3,0.40,215.36,222.84,368.00,412.00,n ext,190.69,6.29
4,0.60,211.99,219.61,488.00,224.00,n ext,186.06,4.67
5,0.80,209.68,217.55,536.00,264.00,n ext,182.98,3.10
6,1.00,203.99,212.52,684.00,404.00,n ext,175.41,7.60
7,1.20,198.40,208.35,680.00,468.00,n ext,168.43,6.97
8,1.40,195.87,208.24,660.00,604.00,n ext,166.34,2.53
9,1.60,197.88,212.73,596.00,568.00,n ext,170.65,4.92
10,1.80,193.64,210.66,648.00,460.00,n ext,166.04,4.72
11,2.00,191.68,209.39,560.00,352.00,n ext,163.71,2.34
12,2.20,190.47,209.06,516.00,204.00,n ext,162.55,1.25
13,2.40,188.51,207.83,504.00,188.00,n ext,160.25,2.32
14,2.60,183.92,204.54,476.00,372.00,n ext,154.61,5.65
15,2.80,178.80,200.50,548.00,480.00,n ext,148.08,6.52
16,3.00,169.69,193.70,584.00,428.00,n ext,136.73,11.36
17,3.20,161.43,185.84,700.00,500.00,n ext,125.38,11.40
18,3.40,150.12,175.31,796.00,664.00,north,109.98,15.46
19,3.60,137.44,163.81,824.00,852.00,north,92.94,17.11
20,3.80,124.53,152.25,868.00,908.00,north,75.70,17.33
21,4.00,113.32,142.29,852.00,1104.00,north,60.78,15.00
22,4.20,104.62,133.39,900.00,1040.00,north,48.54,12.44
23,4.40,97.30,125.02,1008.00,1196.00,north,37.88,11.12
24,4.60,92.28,116.77,1052.00,1332.00,north,29.77,9.66
25,4.80,87.03,109.04,1036.00,1320.00,west,22.43,9.35
26,5.00,82.74,100.77,1036.00,1224.00,west,17.39,9.32
27,5.20,76.13,90.30,976.00,1276.00,west,13.75,12.37
28,5.40,67.63,79.11,884.00,1180.00,west,15.87,14.06
