Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00154.trk,,,,,,,
Object,0,,,,,,,
Samples,43,,,,,,,
treatment,4,,,,,,,
cage,54,,,,,,,
mark,1,,,,,,,
id,64,,,,,,,
trial,2,,,,,,,
date,39:54.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,198.28,-3.51,272,328,s ext,167.58,-
2,0.2,192.7,2.93,316,268,south,159.27,8.53
3,0.4,188.42,7.43,444,208,south,153.16,6.21
4,0.6,184.26,11.08,500,312,south,147.65,5.54
5,0.8,177.98,15.68,532,440,south,139.88,7.78
6,1,175.82,16.78,680,316,south,137.48,2.43
7,1.2,173.25,16.24,632,536,south,135.71,2.63
8,1.4,170.08,15.37,812,588,south,133.7,3.28
9,1.6,165.95,14.16,748,680,south,131.2,4.31
10,1.8,163.02,10.93,716,712,south,130.98,4.36
11,2,157.5,8.34,636,712,s ext,128.48,6.1
12,2.2,152.06,4.7,612,656,s ext,127.02,6.54
13,2.4,144.09,4.78,564,536,s ext,121.44,7.97
14,2.6,131.18,6.35,512,524,s ext,111.86,13
15,2.8,118.05,9.75,492,476,s ext,101.38,13.57
16,3,104.99,12.01,596,424,s ext,92.67,13.25
17,3.2,89.98,15.01,608,516,s ext,83.6,15.3
18,3.4,77.44,16.67,620,492,s ext,78.17,12.65
19,3.6,63.75,16.7,592,500,s ext,75.96,13.69
20,3.8,52.76,16.76,564,484,s ext,75.66,10.99
21,4,42.56,15.75,484,528,s ext,77.87,10.25
22,4.2,38,16.27,456,356,south,78.32,4.58
23,4.4,34.77,19.22,500,532,south,76.32,4.38
24,4.6,33.26,21.89,532,472,south,74.23,3.06
25,4.8,32.96,25.36,532,520,south,71.05,3.48
26,5,33.77,29.78,592,556,south,66.61,4.5
27,5.2,35.45,35.38,592,616,south,60.77,5.85
28,5.4,37.68,42.43,616,632,west,53.39,7.4
29,5.6,40.89,50.8,608,632,west,44.42,8.96
30,5.8,44.68,60.02,640,616,west,34.47,9.96
31,6,49.62,72.52,652,708,west,21.03,13.44
32,6.2,53.4,83.04,724,640,west,9.85,11.19
33,6.4,55.98,91.06,688,556,platform larger,1.45,8.42
34,6.6,56.67,94.3,708,300,platform,0,3.31
35,6.8,57.29,96.5,684,152,platform,0,2.29
36,7,55.96,94.05,604,216,platform,0,2.78
37,7.2,56.63,95.29,704,188,platform,0,1.41
38,7.4,56.59,96.28,672,176,platform,0,1
39,7.6,56.59,96.28,704,88,platform,0,0
40,7.8,57.37,94.54,624,152,platform,0,1.91
41,8,57.39,93.56,592,104,platform,0,0.98
42,8.2,56.63,95.29,616,208,platform,0,1.89
43,8.4,56.59,96.28,640,160,platform,0,1
