Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00159.trk
Object,0
Samples,143
treatment,4,
cage,54,
mark,2,
id,97,
trial,3,
date,2009-07-27 17:06:24.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,210.76,-19.59,492.00,692.00,s ext,187.28,-
2,0.20,211.20,-20.95,496.00,380.00,s ext,188.46,1.42
3,0.40,210.21,-20.38,484.00,356.00,s ext,187.33,1.14
4,0.60,214.68,-26.54,356.00,368.00,s ext,194.68,7.61
5,0.80,212.00,-23.43,208.00,212.00,s ext,190.64,4.10
6,1.00,211.81,-22.84,204.00,148.00,s ext,190.12,0.63
7,1.20,206.12,-14.91,288.00,308.00,s ext,180.73,9.76
8,1.40,200.76,-7.05,452.00,428.00,s ext,171.69,9.51
9,1.60,194.58,2.49,480.00,380.00,e ext,161.05,11.37
10,1.80,186.96,13.62,508.00,484.00,east,148.43,13.49
11,2.00,179.14,24.10,512.00,452.00,east,136.16,13.07
12,2.20,171.89,32.16,584.00,504.00,east,125.77,10.84
13,2.40,168.21,34.01,620.00,484.00,east,121.66,4.12
14,2.60,164.37,35.16,632.00,484.00,south,117.78,4.02
15,2.80,162.89,33.21,672.00,464.00,south,117.56,2.44
16,3.00,162.88,29.00,568.00,512.00,south,119.87,4.22
17,3.20,165.05,24.12,584.00,464.00,south,124.44,5.34
18,3.40,171.65,15.53,564.00,412.00,south,134.85,10.83
19,3.60,179.05,6.95,564.00,392.00,south,145.94,11.33
20,3.80,187.06,-2.19,580.00,312.00,south,157.89,12.16
21,4.00,195.73,-11.90,472.00,356.00,s ext,170.75,13.02
22,4.20,198.37,-14.60,500.00,124.00,s ext,174.50,3.77
23,4.40,197.08,-13.03,416.00,164.00,s ext,172.51,2.03
24,4.60,193.24,-8.81,352.00,264.00,s ext,166.86,5.70
25,4.80,197.25,-11.24,224.00,400.00,s ext,171.51,4.69
26,5.00,194.76,-7.59,288.00,216.00,s ext,167.27,4.42
27,5.20,192.32,-3.94,432.00,304.00,s ext,163.10,4.39
28,5.40,187.63,3.37,496.00,368.00,south,154.94,8.68
29,5.60,182.14,10.39,460.00,292.00,south,146.34,8.91
30,5.80,174.98,19.39,520.00,452.00,south,135.29,11.50
31,6.00,170.99,23.15,552.00,344.00,south,129.87,5.49
32,6.20,166.07,27.45,608.00,352.00,south,123.38,6.54
33,6.40,162.06,30.25,564.00,348.00,south,118.49,4.89
34,6.60,157.31,31.26,636.00,528.00,south,114.00,4.86
35,6.80,152.15,32.20,676.00,528.00,south,109.26,5.24
36,7.00,147.21,31.90,664.00,556.00,south,105.49,4.95
37,7.20,141.66,29.82,628.00,628.00,south,102.48,5.93
38,7.40,135.69,27.99,656.00,572.00,south,99.12,6.24
