Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00095.trk
Object,0
Samples,450
treatment,4,
cage,44,
mark,2,
id,84,
trial,3,
date,2009-07-26 16:18:22.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,194.70,-5.54,660.00,208.00,s ext,165.96,-
2,0.20,191.11,-1.31,764.00,208.00,south,160.53,5.55
3,0.40,191.11,-1.31,700.00,192.00,south,160.53,0.00
4,0.60,191.11,-1.31,804.00,248.00,south,160.53,0.00
5,0.80,195.93,-7.15,792.00,484.00,s ext,167.93,7.58
6,1.00,200.91,-12.67,752.00,232.00,s ext,175.26,7.44
7,1.20,204.71,-16.70,764.00,404.00,s ext,180.74,5.53
8,1.40,205.84,-17.34,664.00,444.00,s ext,182.02,1.30
9,1.60,207.99,-18.59,676.00,428.00,s ext,184.48,2.48
10,1.80,206.29,-15.56,604.00,448.00,s ext,181.27,3.47
11,2.00,205.75,-13.56,640.00,316.00,s ext,179.61,2.07
12,2.20,204.26,-11.03,632.00,280.00,s ext,176.88,2.94
13,2.40,196.80,-0.24,572.00,396.00,e ext,164.45,13.11
14,2.60,191.08,8.49,584.00,340.00,east,154.73,10.43
15,2.80,185.92,15.28,648.00,320.00,east,146.64,8.54
16,3.00,180.08,22.52,668.00,420.00,east,137.80,9.30
17,3.20,172.70,29.91,780.00,488.00,east,127.62,10.44
18,3.40,166.30,34.57,836.00,568.00,south,119.74,7.91
19,3.60,159.05,39.51,864.00,636.00,south,110.98,8.77
20,3.80,150.67,43.90,888.00,712.00,south,101.53,9.46
21,4.00,140.63,49.15,876.00,844.00,south,90.23,11.33
22,4.20,128.25,54.81,960.00,972.00,south,76.74,13.61
23,4.40,116.88,58.43,968.00,944.00,south,65.31,11.93
24,4.60,105.37,61.11,1020.00,988.00,south,54.59,11.82
25,4.80,94.03,63.38,1064.00,1044.00,south,44.50,11.57
26,5.00,83.41,64.54,1004.00,964.00,south,36.61,10.68
27,5.20,74.38,64.52,1048.00,1052.00,south,31.93,9.03
28,5.40,66.67,65.68,1088.00,1096.00,south,28.05,7.80
29,5.60,59.63,66.50,1028.00,1060.00,west,25.99,7.09
30,5.80,54.00,68.99,980.00,1064.00,west,23.49,6.16
31,6.00,47.46,71.98,916.00,1072.00,west,22.35,7.19
32,6.20,42.93,79.29,840.00,956.00,west,18.40,8.60
33,6.40,38.05,87.80,968.00,880.00,west,17.03,9.81
34,6.60,31.48,102.95,840.00,1000.00,west,20.41,16.51
35,6.80,23.87,121.69,836.00,932.00,west,32.07,20.22
36,7.00,14.69,141.52,696.00,828.00,w ext,50.55,21.85
37,7.20,7.06,157.27,620.00,628.00,w ext,66.69,17.50
38,7.40,5.40,164.20,580.00,576.00,w ext,72.82,7.12
39,7.60,1.36,176.11,580.00,656.00,w ext,84.49,12.58
40,7.80,-2.56,186.78,616.00,572.00,w ext,95.31,11.37
41,8.00,-3.88,193.16,620.00,612.00,w ext,101.24,6.51
42,8.20,-5.43,198.55,640.00,532.00,w ext,106.54,5.60
43,8.40,-4.87,201.06,664.00,648.00,w ext,108.32,2.57
44,8.60,-6.82,205.76,644.00,692.00,n ext,113.32,5.09
45,8.80,-7.10,208.31,624.00,724.00,n ext,115.62,2.57
46,9.00,-6.43,209.72,608.00,664.00,n ext,116.47,1.57
47,9.20,-3.27,209.68,668.00,684.00,n ext,114.81,3.16
48,9.40,5.68,206.02,544.00,700.00,n ext,107.29,9.67
49,9.60,18.65,200.71,548.00,628.00,n ext,97.08,14.01
50,9.80,32.91,196.71,560.00,556.00,n ext,88.68,14.81
51,10.00,50.22,192.18,552.00,592.00,n ext,81.24,17.89
52,10.20,65.14,189.18,536.00,504.00,n ext,78.27,15.22
53,10.40,84.16,187.39,588.00,612.00,n ext,80.36,19.10
54,10.60,99.97,186.69,628.00,512.00,n ext,85.85,15.83
55,10.80,119.74,187.31,620.00,608.00,n ext,97.11,19.78
56,11.00,137.22,189.75,608.00,572.00,n ext,110.16,17.65
57,11.20,152.43,193.34,728.00,560.00,n ext,123.43,15.63
58,11.40,170.77,199.48,712.00,720.00,n ext,141.22,19.34
59,11.60,186.55,206.62,720.00,632.00,n ext,157.96,17.32
60,11.80,198.97,213.14,768.00,688.00,n ext,171.77,14.03
61,12.00,212.39,221.81,724.00,764.00,n ext,187.70,15.98
62,12.20,218.93,226.73,688.00,652.00,n ext,195.88,8.18
63,12.40,222.19,229.60,724.00,588.00,n ext,200.21,4.34
64,12.60,224.96,232.44,688.00,644.00,n ext,204.13,3.97
65,12.80,226.07,233.89,700.00,596.00,n ext,205.90,1.83
66,13.00,224.83,232.73,564.00,576.00,e ext,204.21,1.69
67,13.20,221.62,229.13,668.00,448.00,e ext,199.47,4.83
68,13.40,218.82,225.71,636.00,512.00,e ext,195.18,4.41
69,13.60,218.01,224.61,576.00,412.00,e ext,193.87,1.37
70,13.80,213.92,219.12,708.00,412.00,e ext,187.32,6.84
71,14.00,207.07,208.98,640.00,604.00,e ext,175.83,12.24
72,14.20,202.40,201.52,664.00,360.00,e ext,167.70,8.80
73,14.40,195.71,189.40,780.00,540.00,e ext,155.43,13.84
74,14.60,189.59,177.45,760.00,572.00,e ext,144.02,13.43
75,14.80,182.33,161.49,744.00,608.00,east,130.21,17.53
76,15.00,177.58,146.63,788.00,588.00,east,120.14,15.60
77,15.20,174.03,135.83,804.00,464.00,east,113.43,11.37
78,15.40,170.14,121.72,788.00,608.00,east,106.46,14.64
79,15.60,166.71,107.91,836.00,632.00,east,101.46,14.23
80,15.80,163.92,93.36,804.00,712.00,east,98.83,14.82
81,16.00,162.54,79.99,840.00,700.00,east,99.27,13.44
82,16.20,162.39,67.70,880.00,808.00,east,102.32,12.29
83,16.40,162.50,56.75,856.00,768.00,east,106.28,10.96
84,16.60,164.79,44.14,832.00,872.00,east,113.70,12.81
85,16.80,167.21,33.93,800.00,832.00,south,120.85,10.50
86,17.00,171.08,23.75,800.00,808.00,south,129.60,10.88
87,17.20,175.34,14.02,876.00,780.00,south,138.71,10.62
88,17.40,177.48,6.93,772.00,824.00,south,144.71,7.41
89,17.60,180.84,-0.39,680.00,740.00,s ext,151.93,8.05
90,17.80,183.27,-5.84,644.00,588.00,s ext,157.26,5.97
91,18.00,184.06,-7.65,652.00,336.00,s ext,159.03,1.98
92,18.20,180.35,-3.86,616.00,260.00,s ext,153.75,5.30
93,18.40,176.36,-0.60,528.00,224.00,s ext,148.60,5.15
94,18.60,173.88,1.64,504.00,208.00,s ext,145.26,3.34
95,18.80,175.51,-1.45,500.00,340.00,s ext,148.49,3.50
96,19.00,177.14,-4.57,488.00,372.00,s ext,151.76,3.52
97,19.20,173.52,-3.16,608.00,384.00,s ext,148.10,3.88
98,19.40,170.14,-3.61,524.00,596.00,s ext,145.87,3.41
99,19.60,162.86,-0.81,628.00,536.00,s ext,138.62,7.80
100,19.80,152.73,1.73,624.00,516.00,s ext,129.59,10.45
101,20.00,144.09,4.78,520.00,528.00,s ext,121.44,9.16
102,20.20,135.37,7.31,528.00,328.00,s ext,113.76,9.08
103,20.40,123.37,12.91,528.00,536.00,s ext,101.89,13.24
104,20.60,112.32,16.46,628.00,452.00,s ext,92.63,11.61
105,20.80,99.91,19.14,652.00,568.00,s ext,83.97,12.69
106,21.00,87.80,21.60,728.00,516.00,south,76.67,12.36
107,21.20,76.38,23.78,696.00,576.00,south,71.02,11.63
108,21.40,65.78,24.79,692.00,532.00,south,68.10,10.65
109,21.60,57.00,27.32,744.00,660.00,south,65.01,9.14
110,21.80,49.58,28.85,760.00,696.00,south,63.87,7.58
111,22.00,45.21,31.25,876.00,740.00,south,62.14,4.98
112,22.20,39.92,32.49,780.00,856.00,south,62.14,5.44
113,22.40,38.08,35.26,884.00,736.00,south,60.02,3.33
114,22.60,36.30,38.34,812.00,872.00,south,57.70,3.56
115,22.80,35.31,41.95,868.00,840.00,west,54.73,3.74
116,23.00,34.29,46.37,876.00,800.00,west,51.13,4.54
117,23.20,32.98,51.87,876.00,816.00,west,46.88,5.66
118,23.40,32.01,59.46,856.00,820.00,west,40.86,7.65
119,23.60,30.18,68.48,820.00,692.00,west,34.96,9.20
120,23.80,29.03,81.68,776.00,676.00,west,27.91,13.25
121,24.00,26.76,99.95,772.00,764.00,west,25.13,18.40
122,24.20,23.71,114.79,752.00,660.00,w ext,29.89,15.16
123,24.40,18.51,132.28,720.00,704.00,w ext,42.02,18.24
124,24.60,10.53,154.27,680.00,784.00,w ext,62.10,23.39
125,24.80,4.47,167.58,608.00,688.00,w ext,75.97,14.63
126,25.00,-0.64,178.67,612.00,564.00,w ext,87.73,12.21
127,25.20,-3.34,186.35,576.00,572.00,w ext,95.43,8.14
128,25.40,-6.65,194.68,568.00,504.00,w ext,104.09,8.97
129,25.60,-9.33,201.44,572.00,564.00,w ext,111.15,7.27
130,25.80,-12.26,207.44,656.00,580.00,w ext,117.74,6.67
131,26.00,-16.00,213.98,580.00,652.00,w ext,125.26,7.54
132,26.20,-18.44,218.22,568.00,676.00,n ext,130.13,4.89
133,26.40,-15.69,216.72,560.00,664.00,n ext,127.35,3.13
134,26.60,-12.27,215.21,532.00,572.00,n ext,124.23,3.73
135,26.80,-9.35,214.09,612.00,472.00,n ext,121.72,3.13
136,27.00,-1.25,209.48,580.00,600.00,n ext,113.63,9.32
137,27.20,6.02,206.32,568.00,508.00,n ext,107.41,7.92
138,27.40,13.54,203.27,540.00,444.00,n ext,101.42,8.12
139,27.60,20.36,199.90,592.00,452.00,n ext,95.70,7.61
