Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00015.trk
Object,0
Samples,450
treatment,2,
cage,32,
mark,2,
id,102,
trial,3,
date,2009-07-26 10:47:23.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,210.98,-20.28,496.00,288.00,s ext,187.87,-
2,0.20,209.60,-18.41,596.00,412.00,s ext,185.63,2.33
3,0.40,209.17,-17.00,528.00,412.00,s ext,184.42,1.47
4,0.60,204.79,-9.84,500.00,724.00,e ext,176.58,8.39
5,0.80,199.47,-0.71,580.00,576.00,e ext,166.88,10.57
6,1.00,192.45,12.19,496.00,572.00,e ext,153.80,14.68
7,1.20,187.32,23.33,568.00,424.00,east,143.54,12.26
8,1.40,181.23,36.88,592.00,448.00,east,131.63,14.86
9,1.60,177.05,49.82,604.00,492.00,east,122.37,13.59
10,1.80,173.91,62.86,696.00,564.00,east,114.78,13.41
11,2.00,172.26,77.65,728.00,608.00,east,109.26,14.88
12,2.20,172.03,92.93,732.00,644.00,east,106.95,15.28
13,2.40,173.29,108.75,712.00,700.00,east,108.08,15.87
14,2.60,175.86,120.08,764.00,604.00,east,111.86,11.62
15,2.80,179.96,130.84,708.00,504.00,e ext,117.89,11.51
16,3.00,183.54,139.88,660.00,544.00,e ext,123.70,9.72
17,3.20,188.56,150.23,568.00,396.00,e ext,131.69,11.50
18,3.40,190.90,153.80,460.00,260.00,e ext,135.11,4.27
19,3.60,191.69,157.56,372.00,312.00,e ext,137.22,3.84
20,3.80,189.97,160.26,364.00,480.00,e ext,136.68,3.20
21,4.00,188.36,162.66,404.00,320.00,e ext,136.17,2.89
22,4.20,185.82,163.76,400.00,364.00,e ext,134.34,2.77
23,4.40,183.36,164.57,564.00,308.00,e ext,132.47,2.59
24,4.60,181.50,166.54,612.00,400.00,east,131.70,2.71
25,4.80,177.68,166.09,692.00,552.00,east,128.11,3.85
26,5.00,173.56,166.93,624.00,676.00,east,124.89,4.21
27,5.20,170.72,166.59,772.00,508.00,east,122.25,2.86
28,5.40,165.74,165.23,748.00,704.00,east,117.26,5.16
29,5.60,162.58,166.34,712.00,716.00,north,115.12,3.35
30,5.80,158.97,166.23,844.00,700.00,north,112.00,3.61
31,6.00,156.31,168.50,872.00,844.00,north,111.01,3.50
32,6.20,154.48,170.73,832.00,648.00,north,110.80,2.88
33,6.40,151.48,173.74,816.00,720.00,north,110.13,4.26
34,6.60,148.53,176.93,748.00,676.00,north,109.73,4.34
35,6.80,144.63,180.40,760.00,644.00,north,108.95,5.22
36,7.00,143.46,186.34,704.00,600.00,n ext,112.11,6.05
37,7.20,141.15,190.93,556.00,468.00,n ext,113.71,5.14
38,7.40,139.51,192.04,536.00,188.00,n ext,113.39,1.98
39,7.60,137.51,191.45,456.00,328.00,n ext,111.60,2.08
40,7.80,131.46,189.00,368.00,400.00,n ext,105.75,6.53
41,8.00,125.60,187.62,372.00,332.00,n ext,100.93,6.02
42,8.20,116.03,184.93,480.00,348.00,n ext,93.01,9.94
43,8.40,104.94,182.62,500.00,364.00,n ext,84.82,11.33
44,8.60,98.15,180.37,596.00,288.00,n ext,79.42,7.16
45,8.80,84.83,178.55,648.00,484.00,n ext,72.21,13.44
46,9.00,70.71,178.18,728.00,528.00,north,68.14,14.12
47,9.20,58.24,178.26,728.00,616.00,north,67.02,12.47
48,9.40,49.19,178.01,668.00,612.00,north,67.22,9.05
49,9.60,38.92,180.07,692.00,624.00,north,71.05,10.47
50,9.80,30.24,183.70,740.00,528.00,north,77.06,9.42
51,10.00,20.12,188.01,624.00,620.00,north,84.80,10.99
52,10.20,14.72,190.69,640.00,488.00,north,89.53,6.03
53,10.40,5.92,196.39,588.00,572.00,n ext,98.70,10.48
54,10.60,-0.14,200.93,572.00,408.00,n ext,105.68,7.57
55,10.80,-4.45,203.65,552.00,436.00,n ext,110.27,5.10
56,11.00,-6.12,204.13,492.00,372.00,n ext,111.58,1.74
57,11.20,-5.12,201.71,556.00,336.00,w ext,109.01,2.62
58,11.40,-4.91,199.18,600.00,484.00,w ext,106.78,2.54
59,11.60,-4.63,195.97,604.00,436.00,w ext,103.97,3.23
60,11.80,-3.64,192.17,584.00,380.00,w ext,100.29,3.93
61,12.00,-3.74,188.69,504.00,424.00,w ext,97.54,3.48
62,12.20,-1.41,184.89,480.00,408.00,w ext,93.10,4.46
63,12.40,5.16,172.43,436.00,588.00,w ext,79.23,14.08
64,12.60,9.00,165.07,516.00,312.00,w ext,71.11,8.30
65,12.80,14.19,155.65,508.00,336.00,w ext,60.58,10.76
66,13.00,18.82,146.60,592.00,332.00,west,50.82,10.16
67,13.20,22.68,136.46,592.00,344.00,west,41.15,10.85
68,13.40,26.64,126.49,664.00,408.00,west,32.04,10.73
69,13.60,31.34,113.93,748.00,524.00,west,22.29,13.41
70,13.80,33.87,103.56,800.00,484.00,west,18.00,10.67
71,14.00,36.43,91.20,716.00,644.00,west,17.07,12.63
72,14.20,37.79,81.11,760.00,548.00,west,20.81,10.18
73,14.40,37.38,71.19,776.00,584.00,west,28.19,9.93
