Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00056.trk,,,,,,,
Object,0,,,,,,,
Samples,142,,,,,,,
treatment,3,,,,,,,
cage,31,,,,,,,
mark,2,,,,,,,
id,55,,,,,,,
trial,4,,,,,,,
date,15:12.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,214.76,-24.62,224,68,s ext,193.53,-
2,0.2,210.98,-20.28,232,192,s ext,187.87,5.75
3,0.4,207.82,-17.98,288,432,s ext,183.97,3.91
4,0.6,200.44,-9.87,320,384,s ext,173.16,10.96
5,0.8,193.4,-2.83,408,376,s ext,163.27,9.97
6,1,188.78,1.26,504,312,south,157.12,6.17
7,1.2,184.17,5.18,552,376,south,151.08,6.05
8,1.4,177.24,10.73,632,472,south,142.2,8.87
9,1.6,172.43,13.71,640,392,south,136.57,5.66
10,1.8,164.8,17.6,668,604,south,128.15,8.57
11,2,157.95,20.33,592,516,south,121.1,7.37
12,2.2,151.21,23.15,640,400,south,114.09,7.31
13,2.4,143.59,25.03,636,484,south,107.02,7.84
14,2.6,134.12,26.81,628,536,south,98.76,9.64
15,2.8,128.24,26.75,656,436,south,94.59,5.88
16,3,123.88,25.09,648,440,south,92.81,4.67
17,3.2,117.97,22.47,640,488,south,91.02,6.47
18,3.4,115.35,17.09,632,504,s ext,93.8,5.98
19,3.6,112.24,11.46,520,448,s ext,96.83,6.43
20,3.8,112.94,9.35,428,196,s ext,99,2.23
21,4,115.54,6.99,248,268,s ext,102.36,3.51
22,4.2,119.3,6.5,152,144,s ext,104.79,3.79
23,4.4,124.41,6.7,224,216,s ext,107.51,5.12
24,4.6,128.32,8.97,264,312,s ext,108.03,4.52
25,4.8,129.68,12.59,412,428,s ext,106.06,3.87
26,5,132.45,15.71,488,412,south,105.51,4.17
27,5.2,136.39,18.25,516,428,south,106.36,4.69
28,5.4,138.42,21.12,504,380,south,105.79,3.52
29,5.6,140.16,23.91,520,368,south,105.18,3.29
30,5.8,138.45,28.67,504,360,south,100.75,5.06
31,6,139.81,31.36,480,320,south,100.08,3.02
32,6.2,139.21,35.52,552,384,south,96.97,4.2
33,6.4,140.22,38.15,548,388,south,96.13,2.82
34,6.6,141.65,39.77,580,368,south,96.31,2.16
35,6.8,141.92,41.87,580,392,south,95.31,2.12
36,7,143.86,44.62,544,404,south,95.38,3.36
37,7.2,145.2,46.89,560,352,south,95.3,2.64
38,7.4,144.36,51.83,592,400,south,92.08,5
39,7.6,144.95,55.42,652,420,south,90.89,3.64
40,7.8,144.22,60.64,644,464,south,87.96,5.27
41,8,142.79,68.11,636,496,east,83.77,7.61
42,8.2,141.84,73.88,676,440,east,80.87,5.84
43,8.4,140.6,81.77,724,512,east,77.47,7.99
44,8.6,139.97,89.71,672,556,reveral larger,75.36,7.96
45,8.8,139.98,97.73,716,588,platform reversal,74.7,8.02
46,9,141.36,106.04,732,600,platform reversal,76.05,8.43
47,9.2,143.42,112.71,780,568,platform reversal,78.71,6.98
48,9.4,146.62,119.07,768,500,reveral larger,82.84,7.12
49,9.6,150.29,125.95,796,524,east,87.92,7.8
50,9.8,155.06,132.83,740,464,east,94.41,8.37
51,10,160.65,141.61,744,500,east,102.51,10.41
52,10.2,168.35,153.32,688,560,east,114.1,14.01
53,10.4,175.67,164.13,732,516,east,125.42,13.06
54,10.6,184.3,175.72,648,492,east,138.57,14.45
55,10.8,194.97,189.85,644,500,e ext,155.04,17.7
56,11,204.62,202.62,544,468,e ext,170.16,16.01
57,11.2,212.47,213.46,428,348,e ext,182.83,13.39
58,11.4,213.47,215.11,372,192,e ext,184.6,1.92
59,11.6,215.79,218.36,140,232,e ext,188.39,4
60,11.8,212.1,211.55,124,216,e ext,181.4,7.75
61,12,206.5,203.72,228,280,e ext,172.33,9.62
62,12.2,200.7,194.38,420,376,e ext,162.32,10.99
63,12.4,193.93,182.12,564,584,e ext,150.12,14
64,12.6,187.99,170.22,628,568,e ext,139.16,13.3
65,12.8,182.94,156.34,628,576,e ext,128.67,14.77
66,13,180.31,144.84,628,528,e ext,122.13,11.79
67,13.2,179.8,129.08,616,556,e ext,117.35,15.77
68,13.4,180.09,117.05,548,412,e ext,115.63,12.04
69,13.6,182.14,104.7,552,364,e ext,116.76,12.51
70,13.8,184.52,89.28,500,404,e ext,119.69,15.61
71,14,186.02,75.12,488,380,e ext,123.25,14.23
72,14.2,185.72,65.29,532,356,e ext,125.31,9.84
73,14.4,185.05,56.2,600,412,e ext,127.51,9.12
74,14.6,182.95,47.05,572,468,e ext,128.89,9.38
75,14.8,181.57,41.92,584,404,east,129.71,5.32
76,15,180.43,38.63,560,440,east,130.13,3.49
77,15.2,180.2,34,604,444,east,132.07,4.63
78,15.4,181.87,27.46,580,392,east,136.75,6.75
79,15.6,184.69,21.41,556,400,east,142.29,6.67
80,15.8,189.73,12.81,580,456,east,151.19,9.97
81,16,196.25,3.04,560,428,e ext,162.09,11.74
82,16.2,206.75,-11.18,500,388,e ext,178.96,17.68
83,16.4,211.59,-17.31,456,196,e ext,186.52,7.81
84,16.6,210.24,-15.33,384,192,e ext,184.25,2.4
85,16.8,208.91,-13.36,248,192,e ext,182,2.38
86,17,210.24,-15.33,268,180,e ext,184.25,2.38
87,17.2,212.35,-19.75,200,340,e ext,188.62,4.9
88,17.4,206.49,-13.25,368,512,s ext,180.01,8.75
89,17.6,202.03,-8.84,464,432,s ext,173.78,6.28
90,17.8,194.25,-1.45,532,444,s ext,163.12,10.73
91,18,187.63,3.94,536,436,south,154.58,8.54
92,18.2,178.69,11.4,580,444,south,142.96,11.64
93,18.4,170.87,17.37,584,436,south,133.12,9.84
94,18.6,162.43,24.54,508,412,south,122.08,11.07
95,18.8,159.42,27.16,500,344,south,118.1,4
96,19,155.69,30.85,516,328,south,112.92,5.24
97,19.2,148.66,37.73,588,488,south,103.2,9.84
98,19.4,143.34,41.93,592,340,south,96.44,6.78
99,19.6,139.21,45.35,624,400,south,91.1,5.36
100,19.8,134.79,46.45,664,400,south,86.84,4.55
101,20,130.79,47.93,644,484,south,82.73,4.27
102,20.2,124.5,48.32,624,532,south,77.49,6.3
103,20.4,119.23,47.21,704,416,south,74.11,5.39
104,20.6,111.18,46.05,676,580,south,68.88,8.13
105,20.8,104.6,44.89,708,528,south,65.21,6.68
106,21,95.26,41.49,696,628,south,62.36,9.95
107,21.2,83.41,36.87,640,608,south,60.86,12.72
108,21.4,73.22,32.36,572,492,south,61.92,11.14
109,21.6,63.91,28.21,648,372,south,64.52,10.19
110,21.8,49.27,21.4,656,584,south,71.31,16.14
111,22,36.9,14.46,564,484,s ext,80.34,14.19
112,22.2,21.98,5.33,524,480,s ext,93.67,17.49
113,22.4,13.15,0.02,452,504,s ext,102.06,10.3
114,22.6,10.33,-0.46,432,476,s ext,103.72,2.86
115,22.8,4.45,-2.78,440,600,s ext,108.51,6.32
116,23,0.6,-4.91,520,544,s ext,112.25,4.41
117,23.2,-0.37,-4.76,440,584,s ext,112.6,0.98
118,23.4,-3.23,-6.33,452,604,s ext,115.39,3.26
119,23.6,-4.14,-6.48,428,488,s ext,115.98,0.93
120,23.8,-6.25,-8.02,380,568,s ext,118.37,2.61
121,24,-5.57,-6.66,448,476,w ext,116.86,1.52
122,24.2,-2.39,-2.18,412,596,w ext,111.39,5.49
123,24.4,4.38,6.92,492,680,w ext,100.11,11.34
124,24.6,11.29,17.39,504,548,w ext,87.59,12.55
125,24.8,21.12,32.52,500,572,west,69.57,18.04
126,25,27.26,43.44,532,488,west,57.04,12.52
127,25.2,34.13,57.27,628,576,west,41.63,15.45
128,25.4,39.19,69.18,568,580,west,28.8,12.95
129,25.6,42.93,79.29,608,440,west,18.4,10.77
130,25.8,45.73,87.68,576,488,west,10.51,8.85
131,26,48.67,94.72,632,480,platform larger,4.38,7.63
132,26.2,51.44,97.91,608,384,platform larger,1.12,4.22
133,26.4,54.28,98.72,636,340,platform,0,2.96
134,26.6,55.59,100.12,688,268,platform,0,1.92
135,26.8,57.31,103.59,744,352,platform,0,3.87
136,27,58.53,104.81,752,280,platform,0,1.73
