Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00149.trk,,,,,,,
Object,0,,,,,,,
Samples,327,,,,,,,
treatment,3,,,,,,,
cage,52,,,,,,,
mark,2,,,,,,,
id,95,,,,,,,
trial,1,,,,,,,
date,25:02.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,204.78,211.93,152,212,n ext,175.7,-
2,0.2,227.53,234.8,296,448,n ext,207.61,32.25
3,0.4,224.88,232.33,404,404,n ext,204.01,3.62
4,0.6,218.56,226.67,580,584,n ext,195.55,8.48
5,0.8,214.44,223.87,648,580,n ext,190.57,4.99
6,1,207.67,219.76,748,564,n ext,182.7,7.91
7,1.2,199.23,215.17,692,656,n ext,173.22,9.61
8,1.4,188.04,209.99,784,612,n ext,161.23,12.34
9,1.6,173.39,203.88,744,640,n ext,146.07,15.86
10,1.8,158.14,199.24,716,652,n ext,131.63,15.95
11,2,142.05,195.24,704,660,n ext,117.47,16.58
12,2.2,123.59,191.54,740,764,n ext,102.8,18.83
13,2.4,107.19,190.02,712,700,n ext,92.3,16.46
14,2.6,89.18,189.13,712,680,n ext,83.64,18.04
15,2.8,69.6,190.34,712,696,n ext,79.96,19.61
16,3,55.03,191.91,664,560,n ext,80.72,14.66
17,3.2,37.36,195.91,696,664,n ext,86.83,18.12
18,3.4,23.31,199.86,732,660,n ext,94.62,14.59
19,3.6,10.15,205.06,720,676,n ext,104.46,14.15
20,3.8,-0.81,210.04,672,592,n ext,113.91,12.04
21,4,-9.3,214.37,636,596,n ext,121.93,9.53
22,4.2,-13.72,216.39,660,616,n ext,125.99,4.86
23,4.4,-17.24,218.29,676,616,n ext,129.51,4
24,4.6,-20.29,220.33,708,560,n ext,132.92,3.67
25,4.8,-19.72,218.6,664,668,n ext,131.16,1.82
26,5,-18.83,216.1,744,640,w ext,128.61,2.65
27,5.2,-15.22,209.75,680,712,w ext,121.33,7.31
28,5.4,-10.82,201.42,624,608,w ext,112,9.42
29,5.6,-5.7,190.23,720,672,w ext,99.95,12.31
30,5.8,-0.64,178.67,688,640,w ext,87.73,12.62
31,6,3.58,165.13,656,648,w ext,74.74,14.19
32,6.2,7.52,150.4,664,552,w ext,61.72,15.24
33,6.4,10.72,133.1,644,572,w ext,49.03,17.59
34,6.6,13.59,117.36,616,620,w ext,40.33,16
35,6.8,15.06,101.7,688,512,w ext,36.79,15.73
36,7,15.14,86.1,640,592,w ext,38.92,15.61
37,7.2,15.69,71.79,712,648,w ext,44.41,14.32
38,7.4,13.41,53.8,668,668,w ext,57.2,18.13
39,7.6,12.18,41.72,700,640,w ext,66.94,12.14
40,7.8,8.87,29.39,604,584,w ext,78.76,12.77
41,8,6.72,20.05,572,552,w ext,87.69,9.58
