Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00076.trk,,,,,,,
Object,0,,,,,,,
Samples,209,,,,,,,
treatment,2,,,,,,,
cage,37,,,,,,,
mark,1,,,,,,,
id,57,,,,,,,
trial,4,,,,,,,
date,20:50.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,210.08,-17.42,620,268,e ext,185.4,-
2,0.2,210.54,-18.89,580,248,s ext,186.66,1.54
3,0.4,210.76,-19.59,660,200,s ext,187.28,0.74
4,0.6,211.41,-21.59,704,324,s ext,189.03,2.1
5,0.8,210.59,-21.61,656,272,s ext,188.4,0.82
6,1,207.07,-18.54,684,332,s ext,183.73,4.67
7,1.2,204.71,-16.7,680,292,s ext,180.74,2.99
8,1.4,199.78,-12.55,664,392,s ext,174.3,6.45
9,1.6,196,-9.17,692,292,s ext,169.24,5.07
10,1.8,193.44,-7.45,632,300,s ext,166.17,3.08
11,2,192.1,-6.83,652,220,s ext,164.73,1.48
12,2.2,190.81,-5.76,696,188,s ext,163.05,1.68
13,2.4,189.28,-5.59,672,368,s ext,161.76,1.54
14,2.6,186.63,-3.52,556,332,s ext,158.39,3.36
15,2.8,180.24,1.87,620,336,south,150.04,8.36
16,3,176.57,5.12,576,324,south,145.14,4.9
17,3.2,170.99,10.88,616,288,south,137.18,8.02
18,3.4,164.8,17.6,624,320,south,128.15,9.14
19,3.6,159.34,24.45,644,356,south,119.66,8.75
20,3.8,154.31,30.97,676,384,south,111.73,8.24
21,4,148.33,39.36,724,536,south,102.02,10.3
22,4.2,142.11,47.7,780,552,south,92.25,10.41
23,4.4,137.01,56,784,556,south,83.63,9.74
24,4.6,132.26,63.14,840,552,south,76.08,8.57
25,4.8,127.8,70.57,892,636,south,68.92,8.67
26,5,124.29,76.63,888,556,south,63.44,7
27,5.2,121.26,82.24,1004,620,south,58.7,6.38
28,5.4,118.01,87.49,960,644,south,54.16,6.18
29,5.6,115.14,92.32,976,624,east,50.41,5.61
30,5.8,112.47,97.42,956,660,east,47.23,5.76
31,6,110.72,101.67,880,604,east,45.32,4.59
32,6.2,109.15,105.14,920,512,east,43.83,3.82
33,6.4,107.6,108.52,920,552,east,42.65,3.71
34,6.6,106.05,111.83,940,548,north,41.63,3.66
35,6.8,103.15,114.9,1012,632,north,39.52,4.23
36,7,100.89,116.95,1012,544,north,37.98,3.05
37,7.2,98.62,118.47,968,484,north,36.3,2.73
38,7.4,96.12,120.65,924,636,north,34.82,3.32
