Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00073.trk
Object,0
Samples,450
treatment,2,
cage,37,
mark,1,
id,57,
trial,1,
date,2009-07-26 15:05:59.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,107.75,14.87,488.00,608.00,s ext,91.57,-
2,0.20,107.47,15.88,732.00,308.00,s ext,90.56,1.05
3,0.40,109.50,14.74,608.00,316.00,s ext,92.60,2.34
4,0.60,109.50,14.74,624.00,240.00,s ext,92.60,0.00
5,0.80,108.90,16.77,760.00,408.00,s ext,90.56,2.12
6,1.00,110.93,15.61,720.00,312.00,s ext,92.61,2.33
7,1.20,111.25,14.58,744.00,184.00,s ext,93.65,1.07
8,1.40,116.85,12.94,772.00,308.00,s ext,98.07,5.84
9,1.60,118.60,12.70,700.00,320.00,s ext,99.26,1.77
10,1.80,120.78,11.37,656.00,212.00,s ext,101.60,2.55
11,2.00,124.30,10.76,628.00,292.00,s ext,104.17,3.57
12,2.20,124.78,9.67,536.00,412.00,s ext,105.33,1.19
13,2.40,120.35,12.43,620.00,500.00,s ext,100.49,5.22
14,2.60,118.60,12.70,548.00,360.00,s ext,99.26,1.77
15,2.80,111.91,12.51,684.00,344.00,s ext,95.76,6.70
16,3.00,106.81,11.91,768.00,388.00,s ext,93.65,5.13
17,3.20,95.82,12.19,680.00,528.00,s ext,88.43,10.99
18,3.40,86.54,11.82,668.00,436.00,s ext,85.42,9.29
19,3.60,77.17,11.86,584.00,532.00,s ext,82.78,9.36
20,3.80,69.90,12.61,708.00,564.00,s ext,80.70,7.31
21,4.00,60.80,11.56,616.00,468.00,s ext,80.87,9.16
22,4.20,55.79,11.97,684.00,476.00,s ext,80.36,5.03
23,4.40,50.61,11.22,676.00,432.00,s ext,81.33,5.23
24,4.60,47.33,10.92,708.00,392.00,s ext,81.94,3.29
25,4.80,42.75,10.77,640.00,332.00,s ext,82.74,4.59
26,5.00,40.12,11.17,628.00,308.00,s ext,82.83,2.66
27,5.20,37.61,11.48,776.00,300.00,s ext,83.06,2.52
28,5.40,36.37,15.45,648.00,624.00,south,79.51,4.16
29,5.60,37.80,20.94,644.00,524.00,south,73.84,5.67
30,5.80,41.45,27.97,708.00,632.00,south,66.14,7.92
31,6.00,47.98,37.20,788.00,648.00,south,55.80,11.31
32,6.20,53.97,47.84,796.00,872.00,south,44.57,12.20
33,6.40,60.49,58.57,892.00,904.00,south,33.96,12.56
