Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00037.trk,,,,,,,
Object,0,,,,,,,
Samples,386,,,,,,,
treatment,1,,,,,,,
cage,30,,,,,,,
mark,2,,,,,,,
id,100,,,,,,,
trial,1,,,,,,,
date,16:28.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,69.6,190.34,184,852,n ext,79.96,-
2,0.2,67.26,181.18,272,456,n ext,70.56,9.46
3,0.4,68.88,186.02,420,420,n ext,75.58,5.1
4,0.6,59.98,191.79,292,488,n ext,80.58,10.6
5,0.8,62.07,188.82,500,496,n ext,77.69,3.64
6,1,51.03,191.15,500,464,n ext,80.16,11.29
7,1.2,34.7,196.07,520,556,n ext,87.6,17.05
8,1.4,23.31,199.86,564,492,n ext,94.62,12.01
9,1.6,10.6,205.39,548,488,n ext,104.56,13.86
10,1.8,1.08,209.3,572,560,n ext,112.34,10.29
11,2,-6.12,212.42,556,520,n ext,118.61,7.84
12,2.2,-13.84,216.99,548,576,n ext,126.57,8.98
13,2.4,-16.36,218.13,556,472,n ext,128.89,2.76
14,2.6,-17.93,218.32,564,632,n ext,129.93,1.59
15,2.8,-19.12,218.45,632,524,n ext,130.71,1.2
16,3,-18.71,216.88,564,532,w ext,129.17,1.63
17,3.2,-16.62,212.87,632,532,w ext,124.69,4.52
18,3.4,-13.13,206.14,600,568,w ext,117.18,7.58
19,3.6,-9.21,198.5,628,588,w ext,108.68,8.59
20,3.8,-4.51,188.28,580,512,w ext,97.68,11.24
21,4,-0.52,177.33,624,572,w ext,86.62,11.66
22,4.2,4.48,163.15,604,516,w ext,72.69,15.04
23,4.4,6.76,152.39,584,484,w ext,63.59,11
24,4.6,9.45,142.72,572,444,w ext,55.48,10.03
25,4.8,12.67,129.11,596,552,w ext,45.4,13.98
26,5,14.47,117.46,636,456,w ext,39.5,11.79
27,5.2,15.49,105.79,636,544,w ext,36.4,11.72
