Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00083.trk,,,,,,,
Object,0,,,,,,,
Samples,30,,,,,,,
treatment,3,,,,,,,
cage,36,,,,,,,
mark,1,,,,,,,
id,56,,,,,,,
trial,3,,,,,,,
date,49:10.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,66.02,183.05,448,384,n ext,72.26,-
2,0.2,54.17,187.12,392,440,n ext,75.97,12.53
3,0.4,48.04,187.96,540,292,n ext,77.23,6.19
4,0.6,43.78,188.49,556,264,n ext,78.33,4.29
5,0.8,35.67,189.96,604,376,n ext,81.44,8.24
6,1,29.1,190.79,660,424,n ext,84.13,6.62
7,1.2,25.73,190.03,652,440,n ext,84.57,3.46
8,1.4,23.7,187.85,704,524,north,83.26,2.98
9,1.6,23.64,184.84,712,512,north,80.5,3.01
10,1.8,23.98,181.69,748,516,north,77.47,3.16
11,2,25.67,177.13,736,540,north,72.61,4.86
12,2.2,28.54,172.07,736,480,north,66.82,5.82
13,2.4,33.1,164.45,748,548,north,58.04,8.88
14,2.6,38.03,156.14,780,560,west,48.52,9.66
15,2.8,42.83,145.91,716,616,west,37.25,11.3
16,3,46.21,137.46,704,500,west,28.16,9.1
17,3.2,48.82,128.92,728,512,west,19.26,8.93
18,3.4,50.98,119.16,736,600,west,9.35,10
19,3.6,52.31,111.5,680,512,platform larger,2.52,7.78
20,3.8,51.37,109.19,716,460,platform larger,1.87,2.49
21,4,54.24,105.16,692,496,platform,0,4.95
22,4.2,55.23,103.2,712,212,platform,0,2.2
23,4.4,54.54,103.06,712,168,platform,0,0.71
24,4.6,53.84,102.92,644,100,platform,0,0.71
25,4.8,54.54,103.06,648,212,platform,0,0.71
26,5,55.48,101.14,716,236,platform,0,2.14
27,5.2,56.06,102.32,684,88,platform,0,1.31
28,5.4,55.37,102.17,652,112,platform,0,0.71
29,5.6,55.23,103.2,616,92,platform,0,1.04
30,5.8,55.37,102.17,632,80,platform,0,1.04
