Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00029.trk,,,,,,,
Object,0,,,,,,,
Samples,450,,,,,,,
treatment,4,,,,,,,
cage,33,,,,,,,
mark,2,,,,,,,
id,103,,,,,,,
trial,1,,,,,,,
date,53:57.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,208.96,215.85,340,324,n ext,181.39,-
2,0.2,211.61,218.83,324,440,n ext,185.28,3.98
3,0.4,205.79,213.03,472,276,n ext,177.16,8.21
4,0.6,198.6,206.07,636,364,n ext,167.26,10.01
5,0.8,193.15,200.86,756,320,n ext,159.79,7.53
6,1,184.95,193.39,744,412,north,148.77,11.1
7,1.2,176.37,185.59,756,444,north,137.25,11.6
8,1.4,168.96,178.6,836,464,north,127.17,10.19
9,1.6,160.25,170.36,856,572,north,115.33,11.99
10,1.8,151.43,161.27,860,588,north,102.97,12.66
11,2,145.06,154.46,952,516,north,93.97,9.33
12,2.2,140.01,148.02,876,516,north,86.38,8.18
13,2.4,136.71,143.19,904,556,north,81.19,5.85
14,2.6,134.14,137.58,928,688,north,76.44,6.18
15,2.8,133.34,132.16,1044,708,east,73.62,5.47
16,3,134.87,126.97,948,872,east,73.4,5.41
17,3.2,136.7,122,1016,700,east,73.76,5.3
18,3.4,139.43,115.77,964,804,reveral larger,75.19,6.8
19,3.6,142.69,108.45,968,756,platform reversal,77.53,8.02
20,3.8,146.61,100.93,948,772,platform reversal,81.21,8.48
21,4,151.52,90.91,920,804,reveral larger,86.69,11.16
22,4.2,157.72,81.81,888,832,east,94.18,11.01
23,4.4,165.21,72.45,896,736,east,103.63,11.99
24,4.6,171.78,64.99,764,692,east,112.08,9.94
25,4.8,178.89,56.55,788,584,east,121.61,11.03
26,5,186.75,48.65,676,496,e ext,131.79,11.15
27,5.2,189.18,45.93,604,248,e ext,135.07,3.65
28,5.4,189.02,44.29,652,232,e ext,135.55,1.64
29,5.6,187.43,46.67,552,548,e ext,133.17,2.86
30,5.8,185.88,49,572,564,e ext,130.86,2.8
31,6,186.08,50.61,676,312,e ext,130.45,1.63
32,6.2,184.46,58.15,668,328,e ext,126.29,7.71
33,6.4,181.81,67.81,696,300,e ext,120.87,10.01
34,6.6,179.27,79.12,672,408,e ext,115.86,11.6
35,6.8,177.19,91.98,692,500,e ext,112.16,13.03
36,7,176.98,102.99,744,492,e ext,111.58,11.01
37,7.2,178.37,117.96,716,484,e ext,114.04,15.04
38,7.4,181.77,132.05,700,496,e ext,119.93,14.49
39,7.6,186,149.56,684,480,e ext,129.05,18.02
40,7.8,190.44,162.06,628,464,e ext,137.82,13.26
41,8,193.59,172.69,608,444,e ext,145.26,11.09
42,8.2,196.96,183.63,656,432,e ext,153.49,11.45
43,8.4,200.7,194.38,644,452,e ext,162.32,11.38
44,8.6,204.62,202.62,708,392,e ext,170.16,9.13
45,8.8,209.66,212.04,640,444,e ext,179.72,10.69
46,9,213.47,217.97,636,348,e ext,186.28,7.05
47,9.2,215.78,221.77,648,476,e ext,190.39,4.44
48,9.4,217.01,223.7,740,396,e ext,192.53,2.29
49,9.6,216.29,223.2,716,496,e ext,191.65,0.88
50,9.8,214.13,221.09,696,492,n ext,188.66,3.02
51,10,212.68,219.96,728,512,n ext,186.82,1.84
52,10.2,208.35,216.58,756,580,n ext,181.33,5.49
53,10.4,203,213.29,756,584,n ext,175.07,6.29
54,10.6,194.77,208.41,704,564,n ext,165.56,9.56
55,10.8,186.35,205.1,708,540,n ext,156.87,9.05
56,11,174.14,200.62,732,536,n ext,144.54,13.01
57,11.2,164.74,199.18,712,548,n ext,136.46,9.51
58,11.4,157.43,197.49,700,412,n ext,129.91,7.51
59,11.6,147.82,195.47,648,468,n ext,121.62,9.82
60,11.8,141.7,193.5,672,456,n ext,115.95,6.43
61,12,133.61,191.23,580,420,n ext,108.84,8.4
62,12.2,123.65,188.06,660,416,n ext,100.07,10.45
63,12.4,114.14,184.63,712,348,n ext,91.66,10.11
64,12.6,101.73,180.6,740,524,n ext,81.41,13.04
65,12.8,90.35,177.58,800,484,n ext,73.42,11.78
66,13,80.37,174.62,832,576,north,67.03,10.4
67,13.2,67.89,173.84,832,664,north,63.38,12.51
68,13.4,57.98,173.85,824,640,north,62.62,9.91
69,13.6,46.76,176.17,812,668,north,65.69,11.45
70,13.8,37.61,178.84,764,608,north,70.2,9.54
71,14,31.92,181.12,720,436,north,74.07,6.12
72,14.2,22.95,186.75,724,396,north,82.53,10.6
73,14.4,17.51,189.69,704,548,north,87.42,6.18
74,14.6,13.52,191.95,720,392,north,91.2,4.59
75,14.8,10.87,192.62,768,472,north,93.01,2.73
76,15,8.57,192.8,752,520,north,94.27,2.31
77,15.2,5.49,193.71,732,492,north,96.59,3.21
78,15.4,5.14,191.87,692,480,west,95.2,1.87
79,15.6,2.7,191.99,668,520,w ext,96.59,2.44
80,15.8,1.27,191.51,712,500,w ext,96.98,1.51
81,16,-1.33,192.45,624,384,w ext,99.2,2.76
82,16.2,-2.11,192.4,680,344,w ext,99.6,0.78
83,16.4,-2.88,192.31,628,220,w ext,99.97,0.77
84,16.6,0.54,187.92,660,336,w ext,94.41,5.57
85,16.8,2.69,185.38,592,316,w ext,91.09,3.33
86,17,3.05,183.39,652,644,w ext,89.26,2.02
87,17.2,5.56,177.73,716,440,w ext,83.2,6.19
88,17.4,10.69,167.79,692,440,w ext,72.17,11.19
89,17.6,15.93,154.85,756,480,w ext,58.83,13.96
90,17.8,20.84,141.5,748,512,west,45.83,14.22
91,18,23.21,130.03,764,456,west,36.89,11.71
92,18.2,26.29,118.4,764,592,west,28.54,12.03
93,18.4,29.24,107.23,828,544,west,22.82,11.55
94,18.6,32.08,96.88,880,548,west,20.13,10.73
95,18.8,34.01,84.4,820,644,west,22.24,12.63
96,19,34.97,75.59,800,628,west,26.56,8.87
97,19.2,32.96,63.45,756,676,west,37.04,12.3
98,19.4,28.75,50.75,744,716,west,49.97,13.37
99,19.6,23.88,40.99,724,556,west,60.85,10.91
100,19.8,15.07,27.6,692,536,west,76.86,16.03
101,20,10.75,21.04,648,292,w ext,84.71,7.85
102,20.2,10,19.61,640,96,w ext,86.32,1.61
103,20.4,13.67,24.8,696,296,w ext,79.98,6.36
104,20.6,11.11,20.82,592,256,w ext,84.71,4.74
105,20.8,11.11,20.82,612,348,w ext,84.71,0
106,21,10,19.61,608,220,w ext,86.32,1.64
107,21.2,8.18,18.85,480,424,w ext,87.92,1.98
108,21.4,10.38,23.31,524,548,w ext,82.97,4.97
109,21.6,11.63,28.59,636,464,w ext,77.86,5.42
110,21.8,13.15,35.85,580,544,w ext,71.02,7.42
111,22,15.16,44.57,684,432,w ext,62.85,8.95
112,22.2,15.63,52.83,616,516,w ext,56.33,8.27
113,22.4,17.24,57.04,508,340,w ext,52.2,4.51
114,22.6,19,62.86,432,412,w ext,46.94,6.08
115,22.8,20.89,71.97,432,416,w ext,39.88,9.31
116,23,22.12,77.62,504,272,w ext,35.92,5.78
117,23.2,24.88,87.41,588,372,w ext,29.23,10.18
118,23.4,27.16,95.07,668,456,west,25.25,7.99
119,23.6,30.68,102.74,692,528,west,21.21,8.44
120,23.8,34.8,108.28,688,628,west,17.54,6.91
121,24,38.91,111.72,696,536,west,14.41,5.36
122,24.2,44.6,113.46,736,632,west,9.87,5.95
123,24.4,48.95,113.62,788,532,platform larger,6.43,4.35
124,24.6,53.9,113.7,820,544,platform larger,3.24,4.95
125,24.8,58.73,113.7,856,580,platform larger,2.58,4.83
126,25,64.12,113.64,856,632,platform larger,4.83,5.39
127,25.2,68.96,112.73,924,564,west,7.52,4.93
128,25.4,74.52,111.21,1008,788,west,11.27,5.77
129,25.6,80.22,108.59,988,892,west,15.75,6.28
130,25.8,84.55,105.61,996,832,west,19.42,5.25
131,26,87.61,101.53,1036,752,west,22.22,5.1
132,26.2,90.47,97.66,1044,680,west,25.26,4.81
133,26.4,93.22,93.88,1052,672,south,28.57,4.67
134,26.6,95.43,88.81,996,728,south,32.14,5.54
135,26.8,97.11,82.9,908,800,south,35.86,6.14
136,27,98.17,77.96,920,668,south,39.01,5.05
