Track file,C:\Users\tiago\rat_navigation\data\ethovision\exp nestle 3_0003\data\track_00077.trk,,,,,,,
Object,0,,,,,,,
Samples,35,,,,,,,
treatment,2,,,,,,,
cage,37,,,,,,,
mark,2,,,,,,,
id,107,,,,,,,
trial,1,,,,,,,
date,30:07.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,223.02,230.61,416,316,n ext,201.48,-
2,0.2,219.66,227.74,476,332,n ext,197.07,4.42
3,0.4,216.36,225.45,496,428,n ext,193.06,4.02
4,0.6,209.7,220.75,504,352,n ext,184.91,8.15
5,0.8,204.63,217.85,568,360,n ext,179.13,5.84
6,1,197.58,213.28,632,408,n ext,170.75,8.4
7,1.2,183.24,203.65,580,572,n ext,153.52,17.28
8,1.4,170.8,195.41,584,420,n ext,138.66,14.92
9,1.6,160.36,188.19,616,376,n ext,126,12.69
10,1.8,152.69,183.24,668,348,n ext,116.93,9.13
11,2,143.5,177.25,716,488,north,106.04,10.97
12,2.2,131.94,170.82,720,500,north,93.1,13.23
13,2.4,122.89,167.32,712,456,north,84.1,9.7
14,2.6,114.27,163.05,776,544,north,74.98,9.62
15,2.8,106.57,158.01,752,616,north,66.05,9.19
16,3,98.64,153.52,832,632,north,57.46,9.12
17,3.2,91.18,148.33,776,784,north,48.78,9.09
18,3.4,85.37,143.13,832,712,north,41.18,7.79
19,3.6,80.9,139.66,848,728,north,35.74,5.66
20,3.8,77.82,134.93,892,756,north,30.11,5.64
21,4,75.24,130.16,924,728,north,24.73,5.43
22,4.2,72.92,125.14,940,784,west,19.31,5.53
23,4.4,70.23,118.95,872,868,west,12.72,6.74
24,4.6,67.65,112.74,888,768,west,6.47,6.73
25,4.8,64.24,107.42,796,652,platform larger,0.67,6.32
26,5,62.57,105.4,748,416,platform,0,2.62
27,5.2,59.49,102.99,812,424,platform,0,3.91
28,5.4,58.25,101.76,804,224,platform,0,1.75
29,5.6,57.67,100.62,864,180,platform,0,1.27
30,5.8,57.56,101.61,812,268,platform,0,0.99
31,6,58.13,102.73,792,276,platform,0,1.26
32,6.2,57.99,103.71,820,324,platform,0,0.99
33,6.4,57.16,104.59,912,220,platform,0,1.2
34,6.6,57,105.59,908,212,platform,0,1.01
35,6.8,57,105.59,928,164,platform,0,0
