Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0002\data\track_00131.trk,,,,,,,
Object,0,,,,,,,
Samples,345,,,,,,,
treatment,1,,,,,,,
cage,51,,,,,,,
mark,1,,,,,,,
id,61,,,,,,,
trial,3,,,,,,,
date,23:35.0,yyyy-MM-dd HH:mm:ss,,,,,,
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0,237.01,244.75,300,212,n ext,221.2,-
2,0.2,238.33,246.01,220,88,n ext,223.01,1.82
3,0.4,239.65,247.28,152,68,n ext,224.84,1.83
4,0.6,235.98,243.44,440,288,n ext,219.58,5.32
5,0.8,235.98,243.44,516,100,n ext,219.58,0
6,1,232.33,239.69,880,396,n ext,214.4,5.23
7,1.2,229.29,236.66,1020,292,n ext,210.14,4.3
8,1.4,221.04,228.45,1276,800,n ext,198.6,11.64
9,1.6,211.05,218.36,276,1008,n ext,184.56,14.2
10,1.8,209.43,216.78,96,188,n ext,182.32,2.26
11,2,203.63,211.11,364,308,n ext,174.28,8.12
12,2.2,210.32,218.03,432,324,n ext,183.78,9.63
13,2.4,211.77,219.7,528,272,n ext,185.93,2.21
14,2.6,215.32,223.46,548,356,n ext,191.03,5.17
15,2.8,215.11,223.93,572,408,n ext,191.14,0.51
16,3,212.52,222.31,596,336,n ext,188.1,3.05
17,3.2,207.75,219.26,580,392,n ext,182.46,5.66
18,3.4,198.97,213.14,572,416,n ext,171.77,10.7
19,3.6,181.89,201.86,540,592,n ext,151.36,20.47
20,3.8,173.88,196.6,552,380,n ext,141.81,9.58
21,4,160.36,188.19,632,416,n ext,126,15.92
22,4.2,149,180.93,664,472,north,112.61,13.49
23,4.4,138.49,174.58,672,424,north,100.5,12.28
24,4.6,125.74,167.41,684,548,north,86.23,14.63
25,4.8,115.69,161.89,760,556,north,75.16,11.47
26,5,105.53,156.41,748,620,north,64.16,11.54
27,5.2,97.85,152.03,764,640,north,55.81,8.84
28,5.4,90.38,147.64,824,636,north,47.76,8.67
29,5.6,85.05,143.83,824,632,north,41.56,6.55
30,5.8,79.64,140.51,764,708,north,35.72,6.35
31,6,77.45,135.66,908,664,north,30.48,5.33
32,6.2,75.28,131.48,848,660,north,25.82,4.71
33,6.4,72.61,127.28,880,744,north,20.87,4.97
34,6.6,68.72,124.45,788,644,west,16.29,4.82
35,6.8,64.23,122.94,776,652,west,12.9,4.74
36,7,59.06,121.2,812,628,west,10.02,5.46
37,7.2,53.1,118.98,724,624,west,8.43,6.36
38,7.4,48.06,117.09,728,604,west,9.28,5.38
39,7.6,42.95,117.21,672,464,west,13.38,5.11
40,7.8,38.78,115.85,708,476,west,16.11,4.38
41,8,35.38,117.17,664,292,west,19.73,3.64
42,8.2,31.11,118.56,600,336,west,24.18,4.49
43,8.4,26.72,120.06,560,408,west,28.79,4.64
44,8.6,23.44,119.97,584,424,west,31.77,3.28
45,8.8,21.2,114.49,552,488,w ext,32.27,5.92
46,9,21.54,107.29,536,368,w ext,30.48,7.22
47,9.2,22.21,102.03,560,320,w ext,29.65,5.3
48,9.4,25.48,94.41,504,344,west,27.01,8.29
49,9.6,29.05,90.98,508,300,west,24.23,4.95
50,9.8,33.24,88.32,568,372,west,21.08,4.96
51,10,37.23,86.06,632,384,west,18.61,4.59
52,10.2,40.98,82.88,668,460,west,17.22,4.91
53,10.4,44.5,80.2,640,388,west,16.71,4.42
54,10.6,46.27,77.01,648,384,west,18.46,3.65
55,10.8,48.09,75.19,740,276,west,19.18,2.57
56,11,49.62,72.52,696,396,west,21.03,3.08
57,11.2,50.74,71.54,704,304,west,21.62,1.48
58,11.4,53.18,70.73,688,376,west,21.88,2.57
59,11.6,57.66,72.83,676,500,west,19.51,4.95
