Track file,I:\Rat Navigation Data\backup1\exp nestle 3_0001\data\track_00124.trk
Object,0
Samples,31
treatment,4,
cage,50,
mark,1,
id,72,
trial,4,
date,2009-07-27 15:06:34.000,yyyy-MM-dd HH:mm:ss
Sample no.,Time,X,Y,Area,Changed area,ZONES,Distance to zone [platform [Acquisition Zonedef]],Distance moved
1,0.00,74.20,182.78,688.00,300.00,n ext,73.36,-
2,0.20,71.96,186.51,712.00,480.00,n ext,76.56,4.35
3,0.40,67.02,188.90,680.00,632.00,n ext,78.19,5.49
4,0.60,62.58,190.47,624.00,368.00,n ext,79.36,4.71
5,0.80,51.27,192.76,588.00,436.00,n ext,81.74,11.54
6,1.00,43.74,193.13,616.00,420.00,n ext,82.92,7.54
7,1.20,41.09,191.63,620.00,460.00,n ext,81.88,3.04
8,1.40,37.31,189.33,568.00,492.00,n ext,80.43,4.43
9,1.60,35.76,186.56,668.00,492.00,n ext,78.13,3.17
10,1.80,33.77,183.07,676.00,600.00,north,75.34,4.01
11,2.00,32.61,179.64,752.00,604.00,north,72.45,3.63
12,2.20,32.11,176.13,824.00,680.00,north,69.31,3.55
13,2.40,33.08,171.28,804.00,684.00,north,64.43,4.94
14,2.60,36.29,164.83,772.00,616.00,north,57.26,7.21
15,2.80,41.88,155.96,736.00,636.00,north,47.05,10.48
16,3.00,48.33,146.35,804.00,556.00,west,36.07,11.57
17,3.20,54.47,136.90,836.00,680.00,west,25.80,11.28
18,3.40,59.07,128.98,868.00,736.00,west,17.77,9.16
19,3.60,62.82,119.82,924.00,776.00,west,9.49,9.90
20,3.80,64.14,110.98,936.00,796.00,platform larger,2.71,8.93
21,4.00,65.37,104.88,932.00,732.00,platform larger,0.67,6.23
22,4.20,63.86,101.05,784.00,612.00,platform,0.00,4.12
23,4.40,61.94,99.70,864.00,352.00,platform,0.00,2.34
24,4.60,60.50,100.30,920.00,312.00,platform,0.00,1.56
25,4.80,59.72,101.09,796.00,196.00,platform,0.00,1.11
26,5.00,60.40,101.24,820.00,120.00,platform,0.00,0.69
27,5.20,59.72,101.09,820.00,120.00,platform,0.00,0.69
28,5.40,59.72,101.09,820.00,184.00,platform,0.00,0.00
29,5.60,59.72,101.09,852.00,96.00,platform,0.00,0.00
30,5.80,59.72,101.09,876.00,112.00,platform,0.00,0.00
31,6.00,59.04,100.94,880.00,148.00,platform,0.00,0.70
